ENSGALP00000017469	ENSGALG00000010752	Gallus_gallus
ENSSMRP00000023104	ENSSMRG00000017934	Salvator_merianae
ENSPPYP00000001537	ENSPPYG00000001321	Pongo_abelii
ENSGAFP00000029917	ENSGAFG00000020160	Gambusia_affinis
ENSAOWP00000005858	ENSAOWG00000004013	Apteryx_owenii
ENSGAFP00000029915	ENSGAFG00000020158	Gambusia_affinis
ENSSBOP00000000026	ENSSBOG00000000049	Saimiri_boliviensis_boliviensis
ENSJJAP00000003822	ENSJJAG00000007671	Jaculus_jaculus
ENSPTEP00000022749	ENSPTEG00000023631	Piliocolobus_tephrosceles
ENSPMJP00000001902	ENSPMJG00000001573	Parus_major
ENSPRNP00000055210	ENSPRNG00000025898	Parambassis_ranga
ENSUAMP00000024979	ENSUAMG00000019455	Ursus_americanus
ENSTTRP00000012625	ENSTTRG00000013311	Tursiops_truncatus
ENSBBBP00000009743	ENSBBBG00000017888	Bison_bison_bison
ENSPCAP00000005333	ENSPCAG00000005707	Procavia_capensis
ENSAPOP00000026346	ENSAPOG00000010109	Acanthochromis_polyacanthus
ENSTRUP00000029535	ENSTRUG00000011688	Takifugu_rubripes
ENSCPOP00000010533	ENSCPOG00000011713	Cavia_porcellus
ENSPTRP00000055879	ENSPTRG00000034216	Pan_troglodytes
ENSNPEP00000020825	ENSNPEG00000015475	Nothoprocta_perdicaria
ENSPKIP00000028874	ENSPKIG00000010337	Paramormyrops_kingsleyae
ENSMAMP00000008223	ENSMAMG00000005590	Mastacembelus_armatus
ENSNBRP00000016598	ENSNBRG00000012826	Neolamprologus_brichardi
ENSNBRP00000016618	ENSNBRG00000012837	Neolamprologus_brichardi
ENSIPUP00000019524	ENSIPUG00000013255	Ictalurus_punctatus
ENSAMXP00000006772	ENSAMXG00000006599	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000006772
ENSARWP00000024225	ENSARWG00000016505	Apteryx_rowi
ENSPLAP00000018462	ENSPLAG00000023103	Poecilia_latipinna
ENSHCOP00000001202	ENSHCOG00000002146	Hippocampus_comes
ENSSLDP00000022817	ENSSLDG00000017806	Seriola_lalandi_dorsalis
ENSAOCP00000011767	ENSAOCG00000001109	Amphiprion_ocellaris
ENSP00000489959	ENSG00000157211	Homo_sapiens
ENSMUNP00000015723	ENSMUNG00000012111	Melopsittacus_undulatus
ENSNGAP00000024816	ENSNGAG00000022960	Nannospalax_galili
MGP_CAROLIEiJ_P0063337	MGP_CAROLIEiJ_G0026244	Mus_caroli_strain_CAROLI_EIJ
ENSOANP00000011110	ENSOANG00000006974	Ornithorhynchus_anatinus
ENSPMAP00000007989	ENSPMAG00000007257	Petromyzon_marinus
ENSSDAP00000003622	ENSSDAG00000003430	Spermophilus_dauricus
ENSXCOP00000025347	ENSXCOG00000018928	Xiphophorus_couchianus
ENSXCOP00000025344	ENSXCOG00000018926	Xiphophorus_couchianus
ENSCCEP00000008464	ENSCCEG00000008746	Cyanistes_caeruleus
ENSANAP00000025096	ENSANAG00000030271	Aotus_nancymaae
ENSSDUP00000013438	ENSSDUG00000009747	Seriola_dumerili
ENSVURP00010009157	ENSVURG00010007099	Vombatus_ursinus
ENSEEUP00000008970	ENSEEUG00000009835	Erinaceus_europaeus
ENSODEP00000017305	ENSODEG00000012753	Octodon_degus
ENSGWIP00000054818	ENSGWIG00000026152	Gouania_willdenowi
ENSTSYP00000024038	ENSTSYG00000029866	Carlito_syrichta
ENSGMOP00000013349	ENSGMOG00000012470	Gadus_morhua
ENSORLP00015002124	ENSORLG00015002753	Oryzias_latipes_ASM223469v1
ENSOGAP00000014834	ENSOGAG00000016575	Otolemur_garnettii
ENSEASP00005021283	ENSEASG00005014574	Equus_asinus_asinus
ENSPPRP00000021998	ENSPPRG00000012653	Panthera_pardus
ENSDARP00000124664	ENSDARG00000075866	Danio_rerio
ENSMGAP00000011868	ENSMGAG00000011356	Meleagris_gallopavo
ENSSCAP00000008113	ENSSCAG00000006223	Serinus_canaria
ENSDORP00000002147	ENSDORG00000002289	Dipodomys_ordii
ENSONIP00000023367	ENSONIG00000018562	Oreochromis_niloticus
ENSUPAP00010027095	ENSUPAG00010021415	Urocitellus_parryii
ENSMLUP00000007041	ENSMLUG00000007707	Myotis_lucifugus
ENSPFOP00000011157	ENSPFOG00000011155	Poecilia_formosa
ENSMFAP00000014818	ENSMFAG00000030597	Macaca_fascicularis
ENSPLAP00000018470	ENSPLAG00000023129	Poecilia_latipinna
ENSOCUP00000010758	ENSOCUG00000012497	Oryctolagus_cuniculus
ENSACLP00000014288	ENSACLG00000009740	Astatotilapia_calliptera
ENSMMMP00000017432	ENSMMMG00000015484	Marmota_marmota_marmota
ENSHGLP00000011091	ENSHGLG00000007958	Heterocephalus_glaber_HetGla_female_1.0
ENSSSCP00000019267	ENSSSCG00000030538	Sus_scrofa_strain_reference
ENSORLP00000040574	ENSORLG00000025198	Oryzias_latipes_ASM223467v1
ENSLAFP00000011535	ENSLAFG00000013775	Loxodonta_africana
ENSHGLP00100026093	ENSHGLG00100019141	Heterocephalus_glaber_HetGla_1.0
ENSBSLP00000041372	ENSBSLG00000020022	Betta_splendens
ENSCAFP00000028117	ENSCAFG00000019055	Canis_lupus_familiaris
ENSVPAP00000007130	ENSVPAG00000007666	Vicugna_pacos
ENSCPGP00000019549	ENSCPGG00000013688	Calidris_pygmaea
ENSCGRP00015007370	ENSCGRG00015005731	Cricetulus_griseus_CriGri-PICR
ENSPMEP00000027877	ENSPMEG00000012584	Poecilia_mexicana
ENSSPAP00000026908	ENSSPAG00000020291	Stegastes_partitus
ENSSDAP00000003611	ENSSDAG00000003419	Spermophilus_dauricus
ENSCVAP00000026597	ENSCVAG00000012294	Cyprinodon_variegatus
ENSKMAP00000028430	ENSKMAG00000021073	Kryptolebias_marmoratus
ENSSHAP00000010294	ENSSHAG00000008890	Sarcophilus_harrisii
ENSMAUP00000006481	ENSMAUG00000008408	Mesocricetus_auratus
ENSHHUP00000021365	ENSHHUG00000013377	Hucho_hucho
ENSBMUP00000021048	ENSBMUG00000015836	Bos_mutus
ENSACAP00000013894	ENSACAG00000014172	Anolis_carolinensis
ENSACIP00000010777	ENSACIG00000008431	Amphilophus_citrinellus
ENSFHEP00000009475	ENSFHEG00000010714	Fundulus_heteroclitus
ENSCAPP00000011878	ENSCAPG00000012857	Cavia_aperea
ENSZALP00000003518	ENSZALG00000003493	Zonotrichia_albicollis
ENSCAFP00020015025	ENSCAFG00020012085	Canis_lupus_dingo
ENSMEUP00000003531	ENSMEUG00000003869	Notamacropus_eugenii
ENSSFOP00015033803	ENSSFOG00015021575	Scleropages_formosus
ENSMVIP00005012531	ENSMVIG00005009113	Manacus_vitellinus
ENSMPUP00000006619	ENSMPUG00000006673	Mustela_putorius_furo
ENSMALP00000024578	ENSMALG00000017124	Monopterus_albus
ENSPREP00000017377	ENSPREG00000011742	Poecilia_reticulata
ENSRBIP00000011738	ENSRBIG00000029780	Rhinopithecus_bieti
ENSCSEP00000025149	ENSCSEG00000016062	Cynoglossus_semilaevis
ENSETEP00000009803	ENSETEG00000012075	Echinops_telfairi
ENSCGOP00000039392	ENSCGOG00000018023	Cottoperca_gobio
ENSFHEP00000009489	ENSFHEG00000010737	Fundulus_heteroclitus
ENSOANP00000026375	ENSOANG00000020735	Ornithorhynchus_anatinus
ENSPMEP00000027869	ENSPMEG00000012567	Poecilia_mexicana
ENSBIXP00000024354	ENSBIXG00000005593	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSATEP00000030396	ENSATEG00000020994	Anabas_testudineus
ENSJHYP00000000412	ENSJHYG00000000395	Junco_hyemalis
ENSMNEP00000017712	ENSMNEG00000032827	Macaca_nemestrina
ENSTGEP00000009177	ENSTGEG00000007571	Theropithecus_gelada
ENSPSIP00000003088	ENSPSIG00000002976	Pelodiscus_sinensis
ENSMMOP00000027660	ENSMMOG00000020917	Mola_mola
ENSMMOP00000027663	ENSMMOG00000020919	Mola_mola
ENSPTIP00000013481	ENSPTIG00000013209	Panthera_tigris_altaica
ENSGAGP00000019387	ENSGAGG00000014305	Gopherus_agassizii
ENSMLEP00000006277	ENSMLEG00000026340	Mandrillus_leucophaeus
ENSLCOP00000004039	ENSLCOG00000003065	Lepidothrix_coronata
ENSPCOP00000021177	ENSPCOG00000022595	Propithecus_coquereli
MGP_SPRETEiJ_P0065821	MGP_SPRETEiJ_G0027213	Mus_spretus_strain_SPRET/EiJ
ENSSLDP00000022795	ENSSLDG00000017792	Seriola_lalandi_dorsalis
ENSMUGP00000032418	ENSMUGG00000026951	Meriones_unguiculatus
ENSAMEP00000010252	ENSAMEG00000009762	Ailuropoda_melanoleuca
ENSAOCP00000011758	ENSAOCG00000016107	Amphiprion_ocellaris
ENSOARP00000007500	ENSOARG00000006998	Ovis_aries
ENSTBEP00000013852	ENSTBEG00000015960	Tupaia_belangeri
ENSTGUP00000009681	ENSTGUG00000009399	Taeniopygia_guttata
ENSRNOP00000012427	ENSRNOG00000009221	Rattus_norvegicus
ENSMICP00000044785	ENSMICG00000043435	Microcebus_murinus
ENSMMUP00000020980	ENSMMUG00000015947	Macaca_mulatta
ENSBTAP00000026689	ENSBTAG00000020036	Bos_taurus
ENSAPLP00000032487	ENSAPLG00000030212	Anas_platyrhynchos_platyrhynchos
ENSFALP00000012562	ENSFALG00000012031	Ficedula_albicollis
ENSELUP00000014656	ENSELUG00000014672	Esox_lucius
ENSORLP00000041187	ENSORLG00000024995	Oryzias_latipes_ASM223467v1
ENSUMAP00000030885	ENSUMAG00000022314	Ursus_maritimus
ENSAPEP00000032155	ENSAPEG00000022836	Amphiprion_percula
ENSSTOP00000009820	ENSSTOG00000010948	Ictidomys_tridecemlineatus
ENSNVIP00000009580	ENSNVIG00000007550	Neovison_vison
ENSXMAP00000021507	ENSXMAG00000026832	Xiphophorus_maculatus
ENSELUP00000035598	ENSELUG00000014641	Esox_lucius
ENSMZEP00005032724	ENSMZEG00005024375	Maylandia_zebra
ENSSFOP00015033789	ENSSFOG00015021565	Scleropages_formosus
ENSMZEP00005032722	ENSMZEG00005024374	Maylandia_zebra
ENSCJPP00005014739	ENSCJPG00005012278	Coturnix_japonica
ENSCGRP00001023401	ENSCGRG00001021641	Cricetulus_griseus_CHOK1GS_HDv1
ENSCATP00000033139	ENSCATG00000039587	Cercocebus_atys
ENSDNOP00000013217	ENSDNOG00000017058	Dasypus_novemcinctus
ENSOANP00000008670	ENSOANG00000005454	Ornithorhynchus_anatinus
ENSOMEP00000011878	ENSOMEG00000013213	Oryzias_melastigma
ENSCPUP00000016911	ENSCPUG00000011663	Calidris_pugnax
ENSCABP00000022125	ENSCABG00000016296	Chelonoidis_abingdonii
ENSDCDP00000057078	ENSDCDG00000033419	Denticeps_clupeoides
ENSPREP00000017402	ENSPREG00000011767	Poecilia_reticulata
ENSAPOP00000026373	ENSAPOG00000010135	Acanthochromis_polyacanthus
ENSJHYP00000000403	ENSJHYG00000000362	Junco_hyemalis
ENSSPAP00000026927	ENSSPAG00000020307	Stegastes_partitus
ENSCMIP00000026755	ENSCMIG00000011689	Callorhinchus_milii
ENSDNVP00000015708	ENSDNVG00000011067	Dromaius_novaehollandiae
ENSRROP00000028355	ENSRROG00000037970	Rhinopithecus_roxellana
ENSPCIP00000043336	ENSPCIG00000031096	Phascolarctos_cinereus
ENSMUSP00000061401	ENSMUSG00000047636	Mus_musculus_strain_reference_(CL57BL6)
ENSMAMP00000008258	ENSMAMG00000005611	Mastacembelus_armatus
ENSAHAP00000005546	ENSAHAG00000004275	Apteryx_haastii
ENSORLP00015023044	ENSORLG00015002771	Oryzias_latipes_ASM223469v1
ENSABRP00000027358	ENSABRG00000022776	Anser_brachyrhynchus
ENSECAP00000000419	ENSECAG00000000657	Equus_caballus
ENSFCAP00000044827	ENSFCAG00000042059	Felis_catus
ENSLCAP00010043892	ENSLCAG00010020436	Lates_calcarifer
ENSHBUP00000005266	ENSHBUG00000006659	Haplochromis_burtoni
ENSGGOP00000016622	ENSGGOG00000017032	Gorilla_gorilla
ENSAPEP00000032167	ENSAPEG00000022844	Amphiprion_percula
ENSSPUP00000018079	ENSSPUG00000013966	Sphenodon_punctatus
ENSBIXP00005035504	ENSBIXG00005002701	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSTNIP00000001681	ENSTNIG00000014886	Tetraodon_nigroviridis
ENSCCNP00000015252	ENSCCNG00000015651	Castor_canadensis
ENSPNAP00000021181	ENSPNAG00000028190	Pygocentrus_nattereri
ENSSMAP00000023222	ENSSMAG00000014172	Scophthalmus_maximus
ENSCSEP00000025167	ENSCSEG00000016073	Cynoglossus_semilaevis
ENSCCAP00000013587	ENSCCAG00000024607	Cebus_capucinus_imitator
ENSCHIP00000013659	ENSCHIG00000015000	Capra_hircus
ENSOPRP00000001443	ENSOPRG00000001572	Ochotona_princeps
ENSNLEP00000040041	ENSNLEG00000003398	Nomascus_leucogenys
ENSMOCP00000021011	ENSMOCG00000018513	Microtus_ochrogaster
ENSMODP00000059920	ENSMODG00000043107	Monodelphis_domestica
ENSNMEP00000026740	ENSNMEG00000022495	Numida_meleagris
ENSACIP00000010763	ENSACIG00000008417	Amphilophus_citrinellus
ENSMSIP00000016681	ENSMSIG00000014299	Mus_spicilegus
ENSPANP00000028835	ENSPANG00000015482	Papio_anubis
ENSVVUP00000037535	ENSVVUG00000026838	Vulpes_vulpes
ENSCGRP00000013533	ENSCGRG00000009817	Cricetulus_griseus_CriGri_1.0
ENSIPUP00000019510	ENSIPUG00000013240	Ictalurus_punctatus
