ENSAOWP00000003567	ENSAOWG00000002522	Apteryx_owenii	ENSAOWT00000004074
ENSAHAP00000019086	ENSAHAG00000013525	Apteryx_haastii	ENSAHAT00000021102
ENSARWP00000006818	ENSARWG00000004799	Apteryx_rowi	ENSARWT00000007795
ENSDNVP00000003308	ENSDNVG00000002350	Dromaius_novaehollandiae	ENSDNVT00000003995
ENSNPEP00000001481	ENSNPEG00000001144	Nothoprocta_perdicaria
ENSCGRP00001012510	ENSCGRG00001013905	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000005497	ENSMAUG00000007532	Mesocricetus_auratus
ENSPEMP00000023628	ENSPEMG00000020612	Peromyscus_maniculatus_bairdii
ENSMOCP00000018141	ENSMOCG00000016519	Microtus_ochrogaster
MGP_SPRETEiJ_P0070715	MGP_SPRETEiJ_G0028202	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000035673	ENSMSIG00000029676	Mus_spicilegus
ENSMUSP00000112871	ENSMUSG00000015880	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0068081	MGP_CAROLIEiJ_G0027206	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0031279	MGP_PahariEiJ_G0016988	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000055628	ENSRNOG00000038572	Rattus_norvegicus
ENSMUGP00000018793	ENSMUGG00000015161	Meriones_unguiculatus
ENSNGAP00000014347	ENSNGAG00000015665	Nannospalax_galili
ENSJJAP00000023484	ENSJJAG00000023233	Jaculus_jaculus
ENSOCUP00000005876	ENSOCUG00000006792	Oryctolagus_cuniculus
ENSOPRP00000007446	ENSOPRG00000008115	Ochotona_princeps
ENSTBEP00000010743	ENSTBEG00000012387	Tupaia_belangeri
ENSPTRP00000027454	ENSPTRG00000015942	Pan_troglodytes
ENSPPAP00000009709	ENSPPAG00000028077	Pan_paniscus
ENSP00000251496	ENSG00000109805	Homo_sapiens
ENSGGOP00000034047	ENSGGOG00000015019	Gorilla_gorilla
ENSPPYP00000016344	ENSPPYG00000014630	Pongo_abelii
ENSNLEP00000020229	ENSNLEG00000016632	Nomascus_leucogenys
ENSPANP00000018506	ENSPANG00000000938	Papio_anubis
ENSTGEP00000034347	ENSTGEG00000027375	Theropithecus_gelada
ENSMLEP00000036240	ENSMLEG00000042245	Mandrillus_leucophaeus
ENSCATP00000017514	ENSCATG00000032636	Cercocebus_atys
ENSMFAP00000009468	ENSMFAG00000000798	Macaca_fascicularis
ENSMMUP00000060681	ENSMMUG00000018070	Macaca_mulatta
ENSMNEP00000032659	ENSMNEG00000039630	Macaca_nemestrina
ENSCSAP00000012577	ENSCSAG00000016516	Chlorocebus_sabaeus
ENSPTEP00000039873	ENSPTEG00000036809	Piliocolobus_tephrosceles
ENSCANP00000006690	ENSCANG00000021981	Colobus_angolensis_palliatus
ENSRROP00000013122	ENSRROG00000030839	Rhinopithecus_roxellana
ENSRBIP00000016213	ENSRBIG00000032165	Rhinopithecus_bieti
ENSCCAP00000032830	ENSCCAG00000034453	Cebus_capucinus_imitator
ENSSBOP00000012306	ENSSBOG00000022967	Saimiri_boliviensis_boliviensis
ENSCJAP00000023442	ENSCJAG00000012738	Callithrix_jacchus
ENSANAP00000040127	ENSANAG00000037426	Aotus_nancymaae
ENSTSYP00000000279	ENSTSYG00000000307	Carlito_syrichta
ENSOGAP00000004996	ENSOGAG00000005585	Otolemur_garnettii
ENSOGAP00000021786	ENSOGAG00000027930	Otolemur_garnettii
ENSMICP00000006209	ENSMICG00000006804	Microcebus_murinus
ENSPCOP00000001934	ENSPCOG00000005962	Propithecus_coquereli
ENSPSMP00000036219	ENSPSMG00000024915	Prolemur_simus
ENSPVAP00000014824	ENSPVAG00000015720	Pteropus_vampyrus
ENSMLUP00000012537	ENSMLUG00000013772	Myotis_lucifugus
ENSSARP00000002625	ENSSARG00000002870	Sorex_araneus
ENSEEUP00000006644	ENSEEUG00000007230	Erinaceus_europaeus
ENSUAMP00000022934	ENSUAMG00000017982	Ursus_americanus
ENSUMAP00000004157	ENSUMAG00000003369	Ursus_maritimus
ENSAMEP00000000221	ENSAMEG00000000194	Ailuropoda_melanoleuca
ENSMPUP00000002268	ENSMPUG00000002292	Mustela_putorius_furo
ENSNVIP00000015395	ENSNVIG00000012054	Neovison_vison
ENSCAFP00000024530	ENSCAFG00000016677	Canis_lupus_familiaris
ENSCAFP00020034973	ENSCAFG00020027090	Canis_lupus_dingo
ENSVVUP00000017840	ENSVVUG00000013106	Vulpes_vulpes
ENSPTIP00000009772	ENSPTIG00000010747	Panthera_tigris_altaica
ENSPPRP00000017106	ENSPPRG00000009186	Panthera_pardus
ENSFCAP00000021102	ENSFCAG00000030778	Felis_catus
ENSVPAP00000009633	ENSVPAG00000010353	Vicugna_pacos
ENSSSCP00000009323	ENSSSCG00000008747	Sus_scrofa_strain_reference
ENSBIXP00000024152	ENSBIXG00000026394	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005012400	ENSBIXG00005016643	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000028759	ENSBTAG00000021582	Bos_taurus
ENSBMUP00000009581	ENSBMUG00000007457	Bos_mutus
ENSBBBP00000001436	ENSBBBG00000010527	Bison_bison_bison
ENSCHIP00000009518	ENSCHIG00000012343	Capra_hircus
ENSOARP00000004293	ENSOARG00000004016	Ovis_aries
ENSTTRP00000016067	ENSTTRG00000016947	Tursiops_truncatus
ENSECAP00000005997	ENSECAG00000007470	Equus_caballus
ENSEASP00005008038	ENSEASG00005005604	Equus_asinus_asinus
ENSLAFP00000008124	ENSLAFG00000009686	Loxodonta_africana
ENSPCAP00000013955	ENSPCAG00000014882	Procavia_capensis
ENSETEP00000005855	ENSETEG00000007214	Echinops_telfairi
ENSDNOP00000001192	ENSDNOG00000001539	Dasypus_novemcinctus
ENSCHOP00000003921	ENSCHOG00000004419	Choloepus_hoffmanni
ENSOANP00000010635	ENSOANG00000006664	Ornithorhynchus_anatinus
ENSXETP00000010739	ENSXETG00000015282	Xenopus_tropicalis
ENSLACP00000021974	ENSLACG00000017517	Latimeria_chalumnae
ENSSFOP00015021089	ENSSFOG00015013585	Scleropages_formosus
ENSPKIP00000005708	ENSPKIG00000022276	Paramormyrops_kingsleyae
ENSAMXP00000008547	ENSAMXG00000008288	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005037704	ENSAMXG00005017821	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000004197	ENSPNAG00000010612	Pygocentrus_nattereri
ENSIPUP00000020552	ENSIPUG00000013936	Ictalurus_punctatus
ENSEEEP00000028348	ENSEEEG00000013614	Electrophorus_electricus
ENSDARP00000123226	ENSDARG00000070109	Danio_rerio
ENSDCDP00000037980	ENSDCDG00000025503	Denticeps_clupeoides
ENSELUP00000029465	ENSELUG00000006446	Esox_lucius
ENSHHUP00000027836	ENSHHUG00000017693	Hucho_hucho
ENSPMGP00000022894	ENSPMGG00000018526	Periophthalmus_magnuspinnatus
ENSPMGP00000022896	ENSPMGG00000018530	Periophthalmus_magnuspinnatus
ENSACLP00000024293	ENSACLG00000016533	Astatotilapia_calliptera
ENSMZEP00005031724	ENSMZEG00005023664	Maylandia_zebra
ENSPNYP00000030399	ENSPNYG00000022907	Pundamilia_nyererei
ENSHBUP00000022864	ENSHBUG00000003365	Haplochromis_burtoni
ENSNBRP00000019865	ENSNBRG00000015239	Neolamprologus_brichardi
ENSONIP00000011373	ENSONIG00000009042	Oreochromis_niloticus
ENSACIP00000014727	ENSACIG00000011364	Amphilophus_citrinellus
ENSPRNP00000015060	ENSPRNG00000007993	Parambassis_ranga
ENSXMAP00000009851	ENSXMAG00000009813	Xiphophorus_maculatus
ENSXCOP00000000896	ENSXCOG00000000725	Xiphophorus_couchianus
ENSGAFP00000030535	ENSGAFG00000020577	Gambusia_affinis
ENSPFOP00000008533	ENSPFOG00000008411	Poecilia_formosa
ENSPLAP00000031735	ENSPLAG00000023836	Poecilia_latipinna
ENSPMEP00000023424	ENSPMEG00000005024	Poecilia_mexicana
ENSPREP00000012128	ENSPREG00000008240	Poecilia_reticulata
ENSCVAP00000016921	ENSCVAG00000019944	Cyprinodon_variegatus
ENSFHEP00000007002	ENSFHEG00000008070	Fundulus_heteroclitus
ENSKMAP00000000078	ENSKMAG00000000079	Kryptolebias_marmoratus
ENSORLP00015023141	ENSORLG00015002916	Oryzias_latipes_ASM223469v1
ENSORLP00020024171	ENSORLG00020005411	Oryzias_latipes_ASM223471v1
ENSORLP00000007280	ENSORLG00000005794	Oryzias_latipes_ASM223467v1
ENSOMEP00000009899	ENSOMEG00000011164	Oryzias_melastigma
ENSAOCP00000017333	ENSAOCG00000022361	Amphiprion_ocellaris
ENSAPEP00000026332	ENSAPEG00000018613	Amphiprion_percula
ENSAPOP00000007321	ENSAPOG00000009294	Acanthochromis_polyacanthus
ENSSPAP00000014360	ENSSPAG00000010854	Stegastes_partitus
ENSMALP00000007504	ENSMALG00000005333	Monopterus_albus
ENSMAMP00000028680	ENSMAMG00000019295	Mastacembelus_armatus
ENSATEP00000026695	ENSATEG00000018482	Anabas_testudineus
ENSBSLP00000023896	ENSBSLG00000011841	Betta_splendens
ENSSDUP00000031503	ENSSDUG00000022654	Seriola_dumerili
ENSSLDP00000003695	ENSSLDG00000002943	Seriola_lalandi_dorsalis
ENSLCAP00010003401	ENSLCAG00010001774	Lates_calcarifer
ENSSMAP00000016199	ENSSMAG00000009929	Scophthalmus_maximus
ENSCSEP00000007131	ENSCSEG00000004607	Cynoglossus_semilaevis
ENSLBEP00000004508	ENSLBEG00000003470	Labrus_bergylta
ENSGACP00000021383	ENSGACG00000016204	Gasterosteus_aculeatus
ENSLCRP00005018894	ENSLCRG00005006269	Larimichthys_crocea
ENSTRUP00000034814	ENSTRUG00000013625	Takifugu_rubripes
ENSTNIP00000007284	ENSTNIG00000004633	Tetraodon_nigroviridis
ENSMMOP00000009401	ENSMMOG00000007277	Mola_mola
ENSCGOP00000005847	ENSCGOG00000002940	Cottoperca_gobio
ENSHCOP00000017963	ENSHCOG00000002168	Hippocampus_comes
ENSGWIP00000056581	ENSGWIG00000026774	Gouania_willdenowi
ENSGMOP00000017416	ENSGMOG00000016202	Gadus_morhua
ENSLOCP00000003893	ENSLOCG00000003287	Lepisosteus_oculatus
ENSECRP00000004752	ENSECRG00000003222	Erpetoichthys_calabaricus
ENSCMIP00000020461	ENSCMIG00000009338	Callorhinchus_milii
ENSEBUP00000018484	ENSEBUG00000011517	Eptatretus_burgeri
ENSCINP00000018699	ENSCING00000009196	Ciona_intestinalis
ENSCSAVP00000010600	ENSCSAVG00000006237	Ciona_savignyi
FBpp0288780	FBgn0259876	Drosophila_melanogaster
YDR325W_mRNA	YDR325W	Saccharomyces_cerevisiae_strain_S288C
