ENSDCDP00000051488	ENSDCDG00000031216	Denticeps_clupeoides
ENSMAUP00000009926	ENSMAUG00000010947	Mesocricetus_auratus
ENSPEMP00000022539	ENSPEMG00000019876	Peromyscus_maniculatus_bairdii
ENSMOCP00000013213	ENSMOCG00000013083	Microtus_ochrogaster
ENSNGAP00000020204	ENSNGAG00000019775	Nannospalax_galili
ENSCCNP00000030906	ENSCCNG00000029506	Castor_canadensis
ENSCLAP00000016083	ENSCLAG00000011069	Chinchilla_lanigera
ENSODEP00000018978	ENSODEG00000013994	Octodon_degus
ENSCAPP00000016988	ENSCAPG00000016761	Cavia_aperea
ENSCPOP00000011988	ENSCPOG00000013317	Cavia_porcellus
ENSHGLP00100017834	ENSHGLG00100013151	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000028391	ENSHGLG00000020643	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000015372	ENSFDAG00000003224	Fukomys_damarensis
ENSUPAP00010010555	ENSUPAG00010008548	Urocitellus_parryii
ENSSTOP00000027523	ENSSTOG00000008830	Ictidomys_tridecemlineatus
ENSSDAP00000021973	ENSSDAG00000019961	Spermophilus_dauricus
ENSMMMP00000024507	ENSMMMG00000021382	Marmota_marmota_marmota
ENSOCUP00000003722	ENSOCUG00000004306	Oryctolagus_cuniculus
ENSOPRP00000011381	ENSOPRG00000012470	Ochotona_princeps
ENSTBEP00000008742	ENSTBEG00000010104	Tupaia_belangeri
ENSSARP00000008163	ENSSARG00000009011	Sorex_araneus
ENSPPAP00000038615	ENSPPAG00000042025	Pan_paniscus	ENSPPAT00000061519
ENSPTRP00000011713	ENSPTRG00000006854	Pan_troglodytes	ENSPTRT00000012654
ENSP00000354497	ENSG00000198690	Homo_sapiens
ENSGGOP00000001911	ENSGGOG00000001940	Gorilla_gorilla
ENSPPYP00000007127	ENSPPYG00000006288	Pongo_abelii
ENSNLEP00000009162	ENSNLEG00000007533	Nomascus_leucogenys
ENSCATP00000019471	ENSCATG00000033536	Cercocebus_atys
ENSCSAP00000003036	ENSCSAG00000006754	Chlorocebus_sabaeus
ENSPANP00000016210	ENSPANG00000020031	Papio_anubis
ENSTGEP00000028065	ENSTGEG00000022612	Theropithecus_gelada
ENSMLEP00000005100	ENSMLEG00000022979	Mandrillus_leucophaeus
ENSMMUP00000080679	ENSMMUG00000009426	Macaca_mulatta
ENSMFAP00000019295	ENSMFAG00000032666	Macaca_fascicularis
ENSMNEP00000016438	ENSMNEG00000032261	Macaca_nemestrina
ENSPTEP00000010660	ENSPTEG00000012056	Piliocolobus_tephrosceles
ENSCANP00000005604	ENSCANG00000019094	Colobus_angolensis_palliatus
ENSRROP00000020136	ENSRROG00000034028	Rhinopithecus_roxellana
ENSRBIP00000020071	ENSRBIG00000034028	Rhinopithecus_bieti
ENSCCAP00000021487	ENSCCAG00000028576	Cebus_capucinus_imitator
ENSSBOP00000011016	ENSSBOG00000022330	Saimiri_boliviensis_boliviensis
ENSCJAP00000032277	ENSCJAG00000017520	Callithrix_jacchus
ENSCJAP00000071359	ENSCJAG00000061356	Callithrix_jacchus
ENSANAP00000009660	ENSANAG00000022816	Aotus_nancymaae
ENSTSYP00000013052	ENSTSYG00000014196	Carlito_syrichta
ENSPCOP00000027622	ENSPCOG00000026344	Propithecus_coquereli
ENSMICP00000011461	ENSMICG00000012572	Microcebus_murinus
ENSPSMP00000009105	ENSPSMG00000006644	Prolemur_simus
ENSOGAP00000014653	ENSOGAG00000016367	Otolemur_garnettii
ENSUMAP00000032574	ENSUMAG00000023488	Ursus_maritimus
ENSAMEP00000016241	ENSAMEG00000015396	Ailuropoda_melanoleuca
ENSUAMP00000000852	ENSUAMG00000000837	Ursus_americanus
ENSNVIP00000007409	ENSNVIG00000005901	Neovison_vison
ENSMPUP00000011010	ENSMPUG00000011100	Mustela_putorius_furo
ENSCAFP00020030582	ENSCAFG00020023840	Canis_lupus_dingo
ENSCAFP00000015212	ENSCAFG00000010347	Canis_lupus_familiaris
ENSVVUP00000025720	ENSVVUG00000018881	Vulpes_vulpes
ENSPTIP00000019695	ENSPTIG00000017410	Panthera_tigris_altaica
ENSPPRP00000009564	ENSPPRG00000003985	Panthera_pardus
ENSFCAP00000061667	ENSFCAG00000005498	Felis_catus
ENSECAP00000008324	ENSECAG00000010387	Equus_caballus
ENSEASP00005026057	ENSEASG00005017777	Equus_asinus_asinus
ENSCHIP00000023592	ENSCHIG00000021105	Capra_hircus
ENSOARP00000017286	ENSOARG00000016093	Ovis_aries
ENSBIXP00000031326	ENSBIXG00000013589	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005009795	ENSBIXG00005014628	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000070890	ENSBTAG00000009855	Bos_taurus
ENSBMUP00000030026	ENSBMUG00000022448	Bos_mutus
ENSBBBP00000002080	ENSBBBG00000002035	Bison_bison_bison
ENSTTRP00000005433	ENSTTRG00000005750	Tursiops_truncatus
ENSSSCP00000043154	ENSSSCG00000004845	Sus_scrofa_strain_reference
ENSVPAP00000005802	ENSVPAG00000006256	Vicugna_pacos
ENSMLUP00000017405	ENSMLUG00000026111	Myotis_lucifugus
ENSMLUP00000014454	ENSMLUG00000015854	Myotis_lucifugus
ENSPVAP00000006492	ENSPVAG00000006875	Pteropus_vampyrus
ENSEEUP00000005764	ENSEEUG00000006296	Erinaceus_europaeus
ENSLAFP00000015395	ENSLAFG00000018373	Loxodonta_africana
ENSPCAP00000005711	ENSPCAG00000006085	Procavia_capensis
ENSETEP00000014260	ENSETEG00000017561	Echinops_telfairi
ENSDNOP00000008763	ENSDNOG00000011297	Dasypus_novemcinctus
ENSCHOP00000010915	ENSCHOG00000012326	Choloepus_hoffmanni
ENSOANP00000016444	ENSOANG00000010366	Ornithorhynchus_anatinus
ENSPVIP00000010214	ENSPVIG00000007995	Pogona_vitticeps
ENSACAP00000021554	ENSACAG00000002692	Anolis_carolinensis
ENSNSUP00000024552	ENSNSUG00000017736	Notechis_scutatus
ENSSMRP00000009532	ENSSMRG00000007596	Salvator_merianae
ENSSPUP00000024946	ENSSPUG00000019122	Sphenodon_punctatus
ENSCPBP00000014730	ENSCPBG00000010941	Chrysemys_picta_bellii
ENSCABP00000005323	ENSCABG00000003819	Chelonoidis_abingdonii
ENSPSIP00000019757	ENSPSIG00000017524	Pelodiscus_sinensis
ENSAHAP00000014288	ENSAHAG00000010176	Apteryx_haastii
ENSAOWP00000015932	ENSAOWG00000010776	Apteryx_owenii
ENSARWP00000018716	ENSARWG00000012863	Apteryx_rowi
ENSDNVP00000026152	ENSDNVG00000018194	Dromaius_novaehollandiae
ENSNPEP00000004977	ENSNPEG00000003793	Nothoprocta_perdicaria
ENSABRP00000017468	ENSABRG00000015206	Anser_brachyrhynchus
ENSAPLP00000006932	ENSAPLG00000007284	Anas_platyrhynchos_platyrhynchos
ENSGALP00000072126	ENSGALG00000044177	Gallus_gallus
ENSCJPP00005015299	ENSCJPG00005012695	Coturnix_japonica
ENSMGAP00000004671	ENSMGAG00000004821	Meleagris_gallopavo
ENSNMEP00000023714	ENSNMEG00000020185	Numida_meleagris
ENSJHYP00000020783	ENSJHYG00000015718	Junco_hyemalis
ENSZALP00000000610	ENSZALG00000000160	Zonotrichia_albicollis
ENSSCAP00000023004	ENSSCAG00000016504	Serinus_canaria
ENSLSDP00000000856	ENSLSDG00000000681	Lonchura_striata_domestica
ENSTGUP00000005732	ENSTGUG00000005575	Taeniopygia_guttata
ENSPMJP00000021463	ENSPMJG00000015939	Parus_major
ENSCCEP00000022534	ENSCCEG00000020343	Cyanistes_caeruleus
ENSFALP00000013072	ENSFALG00000012528	Ficedula_albicollis
ENSMVIP00005021814	ENSMVIG00005015330	Manacus_vitellinus
ENSLCOP00000001682	ENSLCOG00000001347	Lepidothrix_coronata
ENSMUNP00000000204	ENSMUNG00000000234	Melopsittacus_undulatus
ENSCPGP00000000239	ENSCPGG00000000196	Calidris_pygmaea
ENSCPUP00000023270	ENSCPUG00000015812	Calidris_pugnax
ENSXETP00000053830	ENSXETG00000019068	Xenopus_tropicalis
ENSLACP00000021011	ENSLACG00000018462	Latimeria_chalumnae
ENSCMIP00000024555	ENSCMIG00000010870	Callorhinchus_milii
ENSPMAP00000007459	ENSPMAG00000006769	Petromyzon_marinus
ENSEBUP00000023206	ENSEBUG00000014269	Eptatretus_burgeri
ENSCINP00000034165	ENSCING00000025007	Ciona_intestinalis
ENSCINP00000027539	ENSCING00000015602	Ciona_intestinalis
C01G5.8a.1	WBGene00015310	Caenorhabditis_elegans_strain_N2
