ENSCPBP00000011184	ENSCPBG00000008545	Chrysemys_picta_bellii
ENSATEP00000024265	ENSATEG00000016812	Anabas_testudineus
ENSSDUP00000006726	ENSSDUG00000004934	Seriola_dumerili
ENSSLDP00000007300	ENSSLDG00000005773	Seriola_lalandi_dorsalis
ENSLCAP00010018551	ENSLCAG00010008770	Lates_calcarifer
ENSSMAP00000032335	ENSSMAG00000019807	Scophthalmus_maximus
ENSCSEP00000014587	ENSCSEG00000009354	Cynoglossus_semilaevis
ENSCGOP00000008823	ENSCGOG00000004554	Cottoperca_gobio
ENSLBEP00000033593	ENSLBEG00000025279	Labrus_bergylta
ENSMMOP00000006313	ENSMMOG00000004933	Mola_mola
ENSTRUP00000054030	ENSTRUG00000021799	Takifugu_rubripes
ENSLCRP00005034309	ENSLCRG00005013458	Larimichthys_crocea
ENSXMAP00000007353	ENSXMAG00000007330	Xiphophorus_maculatus
ENSXCOP00000006902	ENSXCOG00000005329	Xiphophorus_couchianus
ENSGAFP00000015770	ENSGAFG00000010645	Gambusia_affinis
ENSPFOP00000008512	ENSPFOG00000008514	Poecilia_formosa
ENSPMEP00000002847	ENSPMEG00000003969	Poecilia_mexicana
ENSPLAP00000007425	ENSPLAG00000009886	Poecilia_latipinna
ENSPREP00000025622	ENSPREG00000017270	Poecilia_reticulata
ENSFHEP00000003362	ENSFHEG00000004261	Fundulus_heteroclitus
ENSCVAP00000003092	ENSCVAG00000004267	Cyprinodon_variegatus
ENSKMAP00000006511	ENSKMAG00000004907	Kryptolebias_marmoratus
ENSORLP00000027542	ENSORLG00000024899	Oryzias_latipes_ASM223467v1
ENSORLP00015034952	ENSORLG00015021402	Oryzias_latipes_ASM223469v1
ENSORLP00020023127	ENSORLG00020003833	Oryzias_latipes_ASM223471v1
ENSOMEP00000031100	ENSOMEG00000015766	Oryzias_melastigma
ENSMZEP00005023128	ENSMZEG00005017320	Maylandia_zebra
ENSACLP00000029694	ENSACLG00000020098	Astatotilapia_calliptera
ENSPNYP00000028710	ENSPNYG00000021614	Pundamilia_nyererei
ENSHBUP00000021265	ENSHBUG00000023619	Haplochromis_burtoni
ENSNBRP00000007176	ENSNBRG00000005575	Neolamprologus_brichardi
ENSONIP00000018300	ENSONIG00000014542	Oreochromis_niloticus
ENSACIP00000004855	ENSACIG00000003775	Amphilophus_citrinellus
ENSAOCP00000012191	ENSAOCG00000016653	Amphiprion_ocellaris
ENSAPEP00000002547	ENSAPEG00000001817	Amphiprion_percula
ENSAPOP00000012152	ENSAPOG00000000416	Acanthochromis_polyacanthus
ENSSPAP00000010927	ENSSPAG00000008276	Stegastes_partitus
ENSPRNP00000005326	ENSPRNG00000003120	Parambassis_ranga
ENSBSLP00000013920	ENSBSLG00000007300	Betta_splendens
ENSGWIP00000032354	ENSGWIG00000016671	Gouania_willdenowi
ENSHCOP00000003906	ENSHCOG00000000153	Hippocampus_comes
ENSPMGP00000024578	ENSPMGG00000019879	Periophthalmus_magnuspinnatus
ENSGMOP00000000672	ENSGMOG00000000674	Gadus_morhua
ENSSFOP00015018721	ENSSFOG00015012026	Scleropages_formosus
ENSPKIP00000024133	ENSPKIG00000007506	Paramormyrops_kingsleyae
ENSCMIP00000036209	ENSCMIG00000015309	Callorhinchus_milii
