ENSPMAP00000005137	ENSPMAG00000004694	Petromyzon_marinus
ENSAPEP00000006971	ENSAPEG00000005013	Amphiprion_percula
ENSAOCP00000020268	ENSAOCG00000004224	Amphiprion_ocellaris
ENSAPOP00000002478	ENSAPOG00000003887	Acanthochromis_polyacanthus
ENSSPAP00000008289	ENSSPAG00000006329	Stegastes_partitus
ENSPRNP00000002558	ENSPRNG00000001584	Parambassis_ranga
ENSXMAP00000024523	ENSXMAG00000024950	Xiphophorus_maculatus
ENSXCOP00000007924	ENSXCOG00000006085	Xiphophorus_couchianus
ENSGAFP00000002059	ENSGAFG00000001435	Gambusia_affinis
ENSPFOP00000010593	ENSPFOG00000010626	Poecilia_formosa
ENSPLAP00000005546	ENSPLAG00000000819	Poecilia_latipinna
ENSPMEP00000005438	ENSPMEG00000006768	Poecilia_mexicana
ENSPREP00000004092	ENSPREG00000002910	Poecilia_reticulata
ENSCVAP00000004526	ENSCVAG00000005829	Cyprinodon_variegatus
ENSFHEP00000019765	ENSFHEG00000000530	Fundulus_heteroclitus
ENSKMAP00000021538	ENSKMAG00000016022	Kryptolebias_marmoratus
ENSORLP00000001053	ENSORLG00000000861	Oryzias_latipes_ASM223467v1
ENSORLP00015010306	ENSORLG00015011113	Oryzias_latipes_ASM223469v1
ENSOMEP00000024461	ENSOMEG00000005032	Oryzias_melastigma
ENSPMGP00000026794	ENSPMGG00000021627	Periophthalmus_magnuspinnatus
ENSGMOP00000006203	ENSGMOG00000005831	Gadus_morhua
ENSHHUP00000059739	ENSHHUG00000035471	Hucho_hucho
ENSELUP00000020363	ENSELUG00000019586	Esox_lucius
ENSPKIP00000024269	ENSPKIG00000007595	Paramormyrops_kingsleyae
ENSSFOP00015007080	ENSSFOG00015004673	Scleropages_formosus
ENSLOCP00000020458	ENSLOCG00000016565	Lepisosteus_oculatus
ENSECRP00000026726	ENSECRG00000018058	Erpetoichthys_calabaricus
ENSCMIP00000034218	ENSCMIG00000014532	Callorhinchus_milii
FBpp0311780	FBgn0029801	Drosophila_melanogaster
