ENSAHAP00000004712	ENSAHAG00000003455	Apteryx_haastii
ENSCPUP00000008760	ENSCPUG00000006251	Calidris_pugnax
ENSSHAP00000021263	ENSSHAG00000018023	Sarcophilus_harrisii
ENSMMOP00000008134	ENSMMOG00000006308	Mola_mola
ENSPCOP00000029930	ENSPCOG00000027672	Propithecus_coquereli
ENSMALP00000000403	ENSMALG00000000358	Monopterus_albus
ENSMAUP00000014603	ENSMAUG00000014312	Mesocricetus_auratus
ENSEEUP00000005469	ENSEEUG00000005999	Erinaceus_europaeus
ENSMLEP00000000528	ENSMLEG00000001440	Mandrillus_leucophaeus
ENSMMOP00000023538	ENSMMOG00000017915	Mola_mola
ENSRROP00000012537	ENSRROG00000030574	Rhinopithecus_roxellana
ENSVVUP00000031429	ENSVVUG00000022866	Vulpes_vulpes
ENSSPUP00000013173	ENSSPUG00000010151	Sphenodon_punctatus
ENSJJAP00000016203	ENSJJAG00000018129	Jaculus_jaculus
ENSPTRP00000035550	ENSPTRG00000020786	Pan_troglodytes
ENSCGRP00001018288	ENSCGRG00001018077	Cricetulus_griseus_CHOK1GS_HDv1
ENSECRP00000033286	ENSECRG00000022535	Erpetoichthys_calabaricus
ENSPREP00000003193	ENSPREG00000002308	Poecilia_reticulata
ENSDCDP00000014708	ENSDCDG00000011122	Denticeps_clupeoides
ENSACLP00000027525	ENSACLG00000018697	Astatotilapia_calliptera
ENSUPAP00010024348	ENSUPAG00010019272	Urocitellus_parryii
ENSKMAP00000002762	ENSKMAG00000002111	Kryptolebias_marmoratus
ENSCJAP00000069006	ENSCJAG00000038381	Callithrix_jacchus
ENSMMMP00000007999	ENSMMMG00000007110	Marmota_marmota_marmota
ENSBSLP00000000445	ENSBSLG00000000339	Betta_splendens
ENSDCDP00000000262	ENSDCDG00000000161	Denticeps_clupeoides
ENSGMOP00000018363	ENSGMOG00000017081	Gadus_morhua
ENSORLP00000021203	ENSORLG00000016948	Oryzias_latipes_ASM223467v1	ENSORLT00000021204
ENSGACP00000022995	ENSGACG00000017401	Gasterosteus_aculeatus
ENSHGLP00100004258	ENSHGLG00100003234	Heterocephalus_glaber_HetGla_1.0
MGP_PahariEiJ_P0077941	MGP_PahariEiJ_G0028462	Mus_pahari_strain_PAHARI_EIJ
ENSSARP00000012670	ENSSARG00000014004	Sorex_araneus
ENSHGLP00000001063	ENSHGLG00000000852	Heterocephalus_glaber_HetGla_female_1.0
ENSPTIP00000016497	ENSPTIG00000015257	Panthera_tigris_altaica
ENSHGLP00000000460	ENSHGLG00000000426	Heterocephalus_glaber_HetGla_female_1.0
ENSCATP00000029145	ENSCATG00000037840	Cercocebus_atys
ENSSHAP00000009239	ENSSHAG00000007997	Sarcophilus_harrisii
ENSEEEP00000014365	ENSEEEG00000007141	Electrophorus_electricus
ENSXMAP00000033223	ENSXMAG00000010112	Xiphophorus_maculatus
ENSCHAP00000015360	ENSCHAG00000008213	Clupea_harengus
ENSATEP00000021473	ENSATEG00000014908	Anabas_testudineus
ENSSFOP00015028466	ENSSFOG00015018274	Scleropages_formosus
ENSTNIP00000021181	ENSTNIG00000018015	Tetraodon_nigroviridis
ENSTGUP00000004673	ENSTGUG00000004519	Taeniopygia_guttata
ENSSBOP00000035183	ENSSBOG00000033737	Saimiri_boliviensis_boliviensis
ENSCLAP00000020126	ENSCLAG00000013790	Chinchilla_lanigera
ENSCAPP00000015435	ENSCAPG00000015554	Cavia_aperea
ENSMZEP00005037409	ENSMZEG00005027892	Maylandia_zebra
ENSMNEP00000012710	ENSMNEG00000030633	Macaca_nemestrina
ENSHGLP00100018559	ENSHGLG00100013686	Heterocephalus_glaber_HetGla_1.0
ENSCSEP00000015146	ENSCSEG00000009731	Cynoglossus_semilaevis
ENSMMUP00000002974	ENSMMUG00000002224	Macaca_mulatta
ENSSSCP00000054824	ENSSSCG00000005183	Sus_scrofa_strain_reference
ENSEEEP00000045852	ENSEEEG00000021611	Electrophorus_electricus
ENSDNOP00000009563	ENSDNOG00000012311	Dasypus_novemcinctus
ENSDARP00000153130	ENSDARG00000077405	Danio_rerio
ENSCSAP00000005502	ENSCSAG00000009243	Chlorocebus_sabaeus
ENSFDAP00000022348	ENSFDAG00000007041	Fukomys_damarensis
ENSFALP00000006824	ENSFALG00000006534	Ficedula_albicollis
ENSPCIP00000016939	ENSPCIG00000013011	Phascolarctos_cinereus
ENSCANP00000035271	ENSCANG00000041306	Colobus_angolensis_palliatus
ENSOARP00000015030	ENSOARG00000014002	Ovis_aries
ENSPVIP00000029824	ENSPVIG00000021967	Pogona_vitticeps
ENSCAFP00020015920	ENSCAFG00020012699	Canis_lupus_dingo
ENSCHOP00000005452	ENSCHOG00000006157	Choloepus_hoffmanni
ENSJJAP00000023561	ENSJJAG00000023290	Jaculus_jaculus
ENSCHIP00000016470	ENSCHIG00000016679	Capra_hircus
ENSPTEP00000009121	ENSPTEG00000010331	Piliocolobus_tephrosceles
ENSNGAP00000000542	ENSNGAG00000000414	Nannospalax_galili
ENSACAP00000017487	ENSACAG00000017757	Anolis_carolinensis
ENSLACP00000009345	ENSLACG00000008245	Latimeria_chalumnae
ENSMAMP00000023077	ENSMAMG00000015548	Mastacembelus_armatus
ENSPKIP00000033296	ENSPKIG00000013066	Paramormyrops_kingsleyae
ENSSLDP00000030261	ENSSLDG00000023325	Seriola_lalandi_dorsalis
ENSCCAP00000004972	ENSCCAG00000019995	Cebus_capucinus_imitator
ENSARWP00000011682	ENSARWG00000008093	Apteryx_rowi
ENSDNVP00000006386	ENSDNVG00000004577	Dromaius_novaehollandiae
ENSCVAP00000003992	ENSCVAG00000005253	Cyprinodon_variegatus
ENSCJPP00005008356	ENSCJPG00005007411	Coturnix_japonica
ENSGAGP00000020830	ENSGAGG00000015328	Gopherus_agassizii
ENSECAP00000010935	ENSECAG00000012666	Equus_caballus
ENSCCEP00000012982	ENSCCEG00000012479	Cyanistes_caeruleus
ENSP00000370114	ENSG00000164985	Homo_sapiens
ENSSPAP00000002308	ENSSPAG00000001767	Stegastes_partitus
ENSCPGP00000013499	ENSCPGG00000009581	Calidris_pygmaea
ENSNGAP00000003152	ENSNGAG00000003424	Nannospalax_galili
ENSOANP00000027287	ENSOANG00000021432	Ornithorhynchus_anatinus
ENSVPAP00000005409	ENSVPAG00000005824	Vicugna_pacos
ENSDCDP00000016112	ENSDCDG00000013161	Denticeps_clupeoides
ENSRBIP00000040226	ENSRBIG00000043526	Rhinopithecus_bieti
ENSHHUP00000070701	ENSHHUG00000041560	Hucho_hucho
ENSPPRP00000021659	ENSPPRG00000012404	Panthera_pardus
ENSANAP00000017809	ENSANAG00000026727	Aotus_nancymaae
MGP_SPRETEiJ_P0065281	MGP_SPRETEiJ_G0027089	Mus_spretus_strain_SPRET/EiJ
ENSACLP00000033118	ENSACLG00000022435	Astatotilapia_calliptera
ENSPMGP00000008512	ENSPMGG00000007043	Periophthalmus_magnuspinnatus
ENSCGRP00015013167	ENSCGRG00015010079	Cricetulus_griseus_CriGri-PICR
MGP_CAROLIEiJ_P0062805	MGP_CAROLIEiJ_G0026124	Mus_caroli_strain_CAROLI_EIJ
ENSGGOP00000015764	ENSGGOG00000016152	Gorilla_gorilla
ENSDORP00000004592	ENSDORG00000004907	Dipodomys_ordii
ENSHBUP00000031444	ENSHBUG00000017134	Haplochromis_burtoni
ENSHGLP00100001564	ENSHGLG00100001225	Heterocephalus_glaber_HetGla_1.0
ENSPLAP00000008271	ENSPLAG00000010795	Poecilia_latipinna
ENSCABP00000021336	ENSCABG00000015532	Chelonoidis_abingdonii
ENSETEP00000001072	ENSETEG00000001332	Echinops_telfairi
ENSPMEP00000012705	ENSPMEG00000014925	Poecilia_mexicana
ENSEASP00005028413	ENSEASG00005019322	Equus_asinus_asinus
ENSODEP00000000380	ENSODEG00000000333	Octodon_degus
ENSPVAP00000016019	ENSPVAG00000016981	Pteropus_vampyrus
ENSXCOP00000017279	ENSXCOG00000013017	Xiphophorus_couchianus
ENSOGAP00000001950	ENSOGAG00000002179	Otolemur_garnettii
ENSCSEP00000008541	ENSCSEG00000005455	Cynoglossus_semilaevis
ENSOARP00000020770	ENSOARG00000019335	Ovis_aries
ENSLCAP00010010992	ENSLCAG00010005218	Lates_calcarifer
ENSPEMP00000030492	ENSPEMG00000015309	Peromyscus_maniculatus_bairdii
ENSMODP00000018686	ENSMODG00000014943	Monodelphis_domestica
ENSORLP00000025329	ENSORLG00000020443	Oryzias_latipes_ASM223467v1
ENSPPAP00000014042	ENSPPAG00000030164	Pan_paniscus
ENSSTOP00000001961	ENSSTOG00000002200	Ictidomys_tridecemlineatus
ENSMSIP00000026518	ENSMSIG00000022367	Mus_spicilegus
ENSCHAP00000062789	ENSCHAG00000027848	Clupea_harengus
ENSPFOP00000011987	ENSPFOG00000011851	Poecilia_formosa
ENSTRUP00000025255	ENSTRUG00000024353	Takifugu_rubripes
ENSMICP00000037176	ENSMICG00000013923	Microcebus_murinus
ENSCPRP00005001306	ENSCPRG00005000896	Crocodylus_porosus
ENSACAP00000017430	ENSACAG00000017708	Anolis_carolinensis
ENSTGEP00000018703	ENSTGEG00000015066	Theropithecus_gelada
ENSEEEP00000001168	ENSEEEG00000000790	Electrophorus_electricus
ENSMVIP00005010903	ENSMVIG00005007810	Manacus_vitellinus
ENSAPOP00000020250	ENSAPOG00000000671	Acanthochromis_polyacanthus
ENSMLUP00000015698	ENSMLUG00000017217	Myotis_lucifugus
ENSJJAP00000002086	ENSJJAG00000003376	Jaculus_jaculus
ENSHGLP00100023916	ENSHGLG00100017563	Heterocephalus_glaber_HetGla_1.0
ENSBTAP00000010356	ENSBTAG00000007872	Bos_taurus
