ENSABRP00000014156	ENSABRG00000012526	Anser_brachyrhynchus
ENSCCAP00000013057	ENSCCAG00000024330	Cebus_capucinus_imitator
ENSSBOP00000021500	ENSSBOG00000027303	Saimiri_boliviensis_boliviensis
ENSCJAP00000014043	ENSCJAG00000007528	Callithrix_jacchus
ENSANAP00000018803	ENSANAG00000027222	Aotus_nancymaae
ENSTSYP00000013789	ENSTSYG00000037231	Carlito_syrichta
ENSDORP00000011026	ENSDORG00000011727	Dipodomys_ordii
ENSBIXP00000031747	ENSBIXG00000014108	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005037514	ENSBIXG00005019389	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000037562	ENSBTAG00000003598	Bos_taurus
ENSBMUP00000012281	ENSBMUG00000009413	Bos_mutus
ENSBBBP00000004359	ENSBBBG00000013282	Bison_bison_bison
ENSCHIP00000000971	ENSCHIG00000000989	Capra_hircus
ENSOARP00000006316	ENSOARG00000005885	Ovis_aries
ENSTTRP00000004405	ENSTTRG00000004668	Tursiops_truncatus
ENSSSCP00000000726	ENSSSCG00000000681	Sus_scrofa_strain_reference
ENSECAP00000019537	ENSECAG00000021815	Equus_caballus
ENSEASP00005023711	ENSEASG00005016118	Equus_asinus_asinus
ENSMPUP00000016688	ENSMPUG00000016793	Mustela_putorius_furo
ENSNVIP00000031992	ENSNVIG00000024630	Neovison_vison
ENSUAMP00000035390	ENSUAMG00000026859	Ursus_americanus
ENSUMAP00000006331	ENSUMAG00000004936	Ursus_maritimus
ENSAMEP00000014786	ENSAMEG00000014022	Ailuropoda_melanoleuca
ENSCAFP00020003629	ENSCAFG00020003004	Canis_lupus_dingo
ENSCAFP00000021617	ENSCAFG00000031318	Canis_lupus_familiaris
ENSVVUP00000015294	ENSVVUG00000011231	Vulpes_vulpes
ENSPPRP00000021852	ENSPPRG00000012543	Panthera_pardus
ENSPTIP00000001353	ENSPTIG00000003404	Panthera_tigris_altaica
ENSFCAP00000003937	ENSFCAG00000004270	Felis_catus
ENSPVAP00000011597	ENSPVAG00000012303	Pteropus_vampyrus
ENSMLUP00000006187	ENSMLUG00000006754	Myotis_lucifugus
ENSEEUP00000005145	ENSEEUG00000005598	Erinaceus_europaeus
ENSPCIP00000002510	ENSPCIG00000002057	Phascolarctos_cinereus
ENSVURP00010002132	ENSVURG00010001768	Vombatus_ursinus
ENSMEUP00000010527	ENSMEUG00000011534	Notamacropus_eugenii
ENSMODP00000022621	ENSMODG00000018141	Monodelphis_domestica
ENSSHAP00000018844	ENSSHAG00000015993	Sarcophilus_harrisii
ENSSHAP00000018805	ENSSHAG00000015960	Sarcophilus_harrisii
ENSOANP00000032968	ENSOANG00000031189	Ornithorhynchus_anatinus
ENSXETP00000017580	ENSXETG00000002137	Xenopus_tropicalis
ENSLACP00000009094	ENSLACG00000008027	Latimeria_chalumnae
ENSCHAP00000019757	ENSCHAG00000010085	Clupea_harengus	ENSCHAT00000021620
ENSDCDP00000017073	ENSDCDG00000013891	Denticeps_clupeoides	ENSDCDT00000023993
ENSAMXP00000019617	ENSAMXG00000019026	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000019617
ENSAMXP00005004718	ENSAMXG00005002911	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000032217	ENSPNAG00000020094	Pygocentrus_nattereri
ENSIPUP00000009612	ENSIPUG00000006593	Ictalurus_punctatus
ENSEEEP00000025520	ENSEEEG00000012385	Electrophorus_electricus
ENSDARP00000120912	ENSDARG00000057879	Danio_rerio
ENSGACP00000013026	ENSGACG00000009861	Gasterosteus_aculeatus
ENSGWIP00000045063	ENSGWIG00000022347	Gouania_willdenowi
ENSCSEP00000030924	ENSCSEG00000019791	Cynoglossus_semilaevis
ENSHCOP00000026322	ENSHCOG00000017156	Hippocampus_comes
ENSMALP00000032716	ENSMALG00000022509	Monopterus_albus
ENSMAMP00000005016	ENSMAMG00000003306	Mastacembelus_armatus
ENSATEP00000030247	ENSATEG00000020881	Anabas_testudineus
ENSBSLP00000024727	ENSBSLG00000012527	Betta_splendens
ENSHBUP00000031025	ENSHBUG00000016431	Haplochromis_burtoni
ENSPNYP00000030349	ENSPNYG00000022876	Pundamilia_nyererei
ENSACLP00000036927	ENSACLG00000024992	Astatotilapia_calliptera
ENSMZEP00005023879	ENSMZEG00005017868	Maylandia_zebra
ENSNBRP00000027901	ENSNBRG00000021250	Neolamprologus_brichardi
ENSONIP00000016356	ENSONIG00000013004	Oreochromis_niloticus
ENSACIP00000016677	ENSACIG00000012960	Amphilophus_citrinellus
ENSSDUP00000018244	ENSSDUG00000013324	Seriola_dumerili
ENSSLDP00000031446	ENSSLDG00000024153	Seriola_lalandi_dorsalis
ENSLCAP00010009689	ENSLCAG00010004651	Lates_calcarifer
ENSSMAP00000017026	ENSSMAG00000010443	Scophthalmus_maximus
ENSLCRP00005049334	ENSLCRG00005018635	Larimichthys_crocea
ENSLBEP00000014806	ENSLBEG00000011556	Labrus_bergylta
ENSTNIP00000010847	ENSTNIG00000008025	Tetraodon_nigroviridis
ENSTRUP00000025853	ENSTRUG00000010270	Takifugu_rubripes
ENSMMOP00000020965	ENSMMOG00000015930	Mola_mola
ENSAOCP00000027292	ENSAOCG00000016098	Amphiprion_ocellaris
ENSAPEP00000007255	ENSAPEG00000005126	Amphiprion_percula
ENSAPOP00000019925	ENSAPOG00000023440	Acanthochromis_polyacanthus
ENSSPAP00000013112	ENSSPAG00000009922	Stegastes_partitus
ENSPRNP00000022852	ENSPRNG00000011719	Parambassis_ranga
ENSFHEP00000010540	ENSFHEG00000011860	Fundulus_heteroclitus
ENSCVAP00000019538	ENSCVAG00000000837	Cyprinodon_variegatus
ENSPLAP00000020536	ENSPLAG00000003547	Poecilia_latipinna
ENSPMEP00000030601	ENSPMEG00000017116	Poecilia_mexicana
ENSPFOP00000015151	ENSPFOG00000015007	Poecilia_formosa
ENSPREP00000018471	ENSPREG00000012490	Poecilia_reticulata
ENSXMAP00000011141	ENSXMAG00000011089	Xiphophorus_maculatus
ENSXCOP00000025702	ENSXCOG00000019204	Xiphophorus_couchianus
ENSGAFP00000021521	ENSGAFG00000014501	Gambusia_affinis
ENSKMAP00000011605	ENSKMAG00000008742	Kryptolebias_marmoratus
ENSORLP00020003538	ENSORLG00020000081	Oryzias_latipes_ASM223471v1
ENSORLP00000015914	ENSORLG00000012703	Oryzias_latipes_ASM223467v1
ENSORLP00015009092	ENSORLG00015009894	Oryzias_latipes_ASM223469v1
ENSOMEP00000030005	ENSOMEG00000014020	Oryzias_melastigma
ENSPMGP00000007497	ENSPMGG00000006211	Periophthalmus_magnuspinnatus
ENSGMOP00000016536	ENSGMOG00000015402	Gadus_morhua
ENSHHUP00000009232	ENSHHUG00000005628	Hucho_hucho
ENSHHUP00000023912	ENSHHUG00000015009	Hucho_hucho
ENSELUP00000019777	ENSELUG00000019105	Esox_lucius
ENSPKIP00000027075	ENSPKIG00000009290	Paramormyrops_kingsleyae
ENSSFOP00015021114	ENSSFOG00015013557	Scleropages_formosus
ENSLOCP00000009464	ENSLOCG00000007785	Lepisosteus_oculatus
ENSECRP00000029205	ENSECRG00000019796	Erpetoichthys_calabaricus
