ENSPCIP00000018421	ENSPCIG00000014090	Phascolarctos_cinereus
ENSOCUP00000019588	ENSOCUG00000009800	Oryctolagus_cuniculus
ENSOPRP00000014469	ENSOPRG00000015842	Ochotona_princeps
ENSETEP00000010853	ENSETEG00000013383	Echinops_telfairi
ENSSARP00000001963	ENSSARG00000002168	Sorex_araneus
ENSOANP00000015894	ENSOANG00000010024	Ornithorhynchus_anatinus
ENSPVIP00000001652	ENSPVIG00000001460	Pogona_vitticeps
ENSACAP00000001817	ENSACAG00000001897	Anolis_carolinensis
ENSNSUP00000005558	ENSNSUG00000004469	Notechis_scutatus
ENSSMRP00000022816	ENSSMRG00000017697	Salvator_merianae
ENSSPUP00000012345	ENSSPUG00000009471	Sphenodon_punctatus
ENSCPGP00000010799	ENSCPGG00000007686	Calidris_pygmaea
ENSCPUP00000005184	ENSCPUG00000003804	Calidris_pugnax
ENSMUNP00000003725	ENSMUNG00000003157	Melopsittacus_undulatus
ENSTGUP00000001322	ENSTGUG00000001284	Taeniopygia_guttata
ENSLSDP00000010154	ENSLSDG00000007484	Lonchura_striata_domestica
ENSSCAP00000014847	ENSSCAG00000010894	Serinus_canaria
ENSCCEP00000011066	ENSCCEG00000010884	Cyanistes_caeruleus
ENSPMJP00000012567	ENSPMJG00000009659	Parus_major
ENSMVIP00005014532	ENSMVIG00005010497	Manacus_vitellinus
ENSLCOP00000000549	ENSLCOG00000000490	Lepidothrix_coronata
ENSZALP00000011286	ENSZALG00000009546	Zonotrichia_albicollis
ENSJHYP00000017828	ENSJHYG00000013617	Junco_hyemalis
ENSFALP00000008268	ENSFALG00000007928	Ficedula_albicollis
ENSAPLP00000014542	ENSAPLG00000014696	Anas_platyrhynchos_platyrhynchos
ENSABRP00000013207	ENSABRG00000011766	Anser_brachyrhynchus
ENSMGAP00000008583	ENSMGAG00000008372	Meleagris_gallopavo
ENSCJPP00005005335	ENSCJPG00005005135	Coturnix_japonica
ENSGALP00000010354	ENSGALG00000006424	Gallus_gallus
ENSNMEP00000024061	ENSNMEG00000020415	Numida_meleagris
ENSAOWP00000013247	ENSAOWG00000008962	Apteryx_owenii
ENSARWP00000002798	ENSARWG00000001987	Apteryx_rowi
ENSAHAP00000013284	ENSAHAG00000009273	Apteryx_haastii
ENSDNVP00000013941	ENSDNVG00000009813	Dromaius_novaehollandiae
ENSNPEP00000002592	ENSNPEG00000002006	Nothoprocta_perdicaria
ENSNPEP00000002591	ENSNPEG00000002004	Nothoprocta_perdicaria
ENSCPRP00005014860	ENSCPRG00005010436	Crocodylus_porosus
ENSCABP00000006136	ENSCABG00000004632	Chelonoidis_abingdonii
ENSGAGP00000017577	ENSGAGG00000012915	Gopherus_agassizii
ENSCPBP00000010673	ENSCPBG00000007741	Chrysemys_picta_bellii
ENSPSIP00000005198	ENSPSIG00000004841	Pelodiscus_sinensis
ENSXETP00000018562	ENSXETG00000001610	Xenopus_tropicalis
ENSLACP00000017613	ENSLACG00000015512	Latimeria_chalumnae
ENSCHAP00000052155	ENSCHAG00000023829	Clupea_harengus
ENSDCDP00000052348	ENSDCDG00000031595	Denticeps_clupeoides
ENSAMXP00005002308	ENSAMXG00005001265	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000018640	ENSAMXG00000018096	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000028892	ENSPNAG00000014732	Pygocentrus_nattereri
ENSEEEP00000051771	ENSEEEG00000024308	Electrophorus_electricus
ENSDARP00000069915	ENSDARG00000053389	Danio_rerio
ENSHHUP00000026986	ENSHHUG00000017098	Hucho_hucho
ENSHHUP00000000204	ENSHHUG00000000129	Hucho_hucho
ENSELUP00000021915	ENSELUG00000020933	Esox_lucius
ENSTNIP00000019187	ENSTNIG00000016096	Tetraodon_nigroviridis
ENSSPAP00000026885	ENSSPAG00000020261	Stegastes_partitus
ENSBSLP00000026305	ENSBSLG00000013068	Betta_splendens
ENSLCRP00005057401	ENSLCRG00005021322	Larimichthys_crocea
ENSCGOP00000009567	ENSCGOG00000004912	Cottoperca_gobio
ENSMALP00000023788	ENSMALG00000016565	Monopterus_albus
ENSMAMP00000032299	ENSMAMG00000021722	Mastacembelus_armatus
ENSATEP00000018503	ENSATEG00000012891	Anabas_testudineus
ENSSMAP00000011483	ENSSMAG00000007087	Scophthalmus_maximus
ENSMMOP00000017810	ENSMMOG00000013514	Mola_mola
ENSTRUP00000021033	ENSTRUG00000008402	Takifugu_rubripes
ENSLBEP00000036914	ENSLBEG00000027567	Labrus_bergylta
ENSSDUP00000028985	ENSSDUG00000020877	Seriola_dumerili
ENSSLDP00000021969	ENSSLDG00000017143	Seriola_lalandi_dorsalis
ENSLCAP00010028304	ENSLCAG00010013265	Lates_calcarifer
ENSCSEP00000023890	ENSCSEG00000015226	Cynoglossus_semilaevis
ENSACIP00000017519	ENSACIG00000013658	Amphilophus_citrinellus
ENSFHEP00000018039	ENSFHEG00000019839	Fundulus_heteroclitus
ENSCVAP00000019599	ENSCVAG00000022987	Cyprinodon_variegatus
ENSXMAP00000022398	ENSXMAG00000028835	Xiphophorus_maculatus
ENSXCOP00000005309	ENSXCOG00000004157	Xiphophorus_couchianus
ENSPFOP00000005797	ENSPFOG00000005729	Poecilia_formosa
ENSPLAP00000024696	ENSPLAG00000011100	Poecilia_latipinna
ENSPMEP00000030421	ENSPMEG00000000371	Poecilia_mexicana
ENSPREP00000007690	ENSPREG00000005280	Poecilia_reticulata
ENSGAFP00000010334	ENSGAFG00000006346	Gambusia_affinis
ENSKMAP00000026561	ENSKMAG00000019719	Kryptolebias_marmoratus
ENSORLP00020035143	ENSORLG00020021967	Oryzias_latipes_ASM223471v1
ENSORLP00000001142	ENSORLG00000000940	Oryzias_latipes_ASM223467v1
ENSORLP00015006193	ENSORLG00015000983	Oryzias_latipes_ASM223469v1
ENSOMEP00000002548	ENSOMEG00000003495	Oryzias_melastigma
ENSAPOP00000016473	ENSAPOG00000000965	Acanthochromis_polyacanthus
ENSGWIP00000049245	ENSGWIG00000024037	Gouania_willdenowi
ENSPNYP00000016480	ENSPNYG00000012483	Pundamilia_nyererei
ENSMZEP00005011885	ENSMZEG00005008915	Maylandia_zebra
ENSHBUP00000019029	ENSHBUG00000021160	Haplochromis_burtoni
ENSNBRP00000010223	ENSNBRG00000007939	Neolamprologus_brichardi
ENSONIP00000021788	ENSONIG00000017275	Oreochromis_niloticus
ENSACLP00000021480	ENSACLG00000014614	Astatotilapia_calliptera
ENSAOCP00000001681	ENSAOCG00000004730	Amphiprion_ocellaris
ENSAPEP00000032255	ENSAPEG00000022915	Amphiprion_percula
ENSAPOP00000024630	ENSAPOG00000007202	Acanthochromis_polyacanthus
ENSPRNP00000020030	ENSPRNG00000010497	Parambassis_ranga
ENSHCOP00000006262	ENSHCOG00000008043	Hippocampus_comes
ENSPMGP00000029641	ENSPMGG00000023854	Periophthalmus_magnuspinnatus
ENSPKIP00000029601	ENSPKIG00000010732	Paramormyrops_kingsleyae
ENSSFOP00015031252	ENSSFOG00015020032	Scleropages_formosus
ENSPKIP00000040499	ENSPKIG00000017427	Paramormyrops_kingsleyae
ENSPKIP00000040428	ENSPKIG00000017398	Paramormyrops_kingsleyae
ENSSFOP00015028283	ENSSFOG00015018143	Scleropages_formosus
ENSLOCP00000012496	ENSLOCG00000010206	Lepisosteus_oculatus
ENSECRP00000013468	ENSECRG00000008979	Erpetoichthys_calabaricus
ENSCMIP00000012445	ENSCMIG00000006326	Callorhinchus_milii
ENSTGUP00000016316	ENSTGUG00000016000	Taeniopygia_guttata
ENSMZEP00005003485	ENSMZEG00005002696	Maylandia_zebra
ENSACLP00000017604	ENSACLG00000012040	Astatotilapia_calliptera
ENSPNYP00000023112	ENSPNYG00000017455	Pundamilia_nyererei
ENSNBRP00000031427	ENSNBRG00000023877	Neolamprologus_brichardi
ENSHBUP00000008316	ENSHBUG00000009846	Haplochromis_burtoni
ENSEBUP00000021793	ENSEBUG00000013435	Eptatretus_burgeri
