ENSACAP00000007677	ENSACAG00000007808	Anolis_carolinensis	ENSACAT00000007841
ENSPVIP00000034609	ENSPVIG00000025265	Pogona_vitticeps	ENSPVIT00000042346
ENSNSUP00000026327	ENSNSUG00000018904	Notechis_scutatus
ENSLACP00000002467	ENSLACG00000002202	Latimeria_chalumnae
ENSDCDP00000036885	ENSDCDG00000021674	Denticeps_clupeoides
ENSCHAP00000004228	ENSCHAG00000000340	Clupea_harengus
ENSAMXP00000033861	ENSAMXG00000034933	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005009814	ENSAMXG00005005357	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000018548	ENSPNAG00000024992	Pygocentrus_nattereri
ENSIPUP00000004692	ENSIPUG00000003278	Ictalurus_punctatus
ENSEEEP00000019180	ENSEEEG00000009369	Electrophorus_electricus
ENSDARP00000143611	ENSDARG00000041728	Danio_rerio
ENSHHUP00000010746	ENSHHUG00000006569	Hucho_hucho
ENSHCOP00000014357	ENSHCOG00000017733	Hippocampus_comes
ENSPMGP00000028206	ENSPMGG00000022707	Periophthalmus_magnuspinnatus
ENSFHEP00000010852	ENSFHEG00000012280	Fundulus_heteroclitus
ENSCVAP00000012320	ENSCVAG00000014750	Cyprinodon_variegatus
ENSXMAP00000015122	ENSXMAG00000015078	Xiphophorus_maculatus
ENSXCOP00000024360	ENSXCOG00000018190	Xiphophorus_couchianus
ENSGAFP00000019541	ENSGAFG00000013194	Gambusia_affinis
ENSPFOP00000018111	ENSPFOG00000017997	Poecilia_formosa
ENSPMEP00000025881	ENSPMEG00000009233	Poecilia_mexicana
ENSPLAP00000011144	ENSPLAG00000014215	Poecilia_latipinna
ENSKMAP00000021755	ENSKMAG00000016151	Kryptolebias_marmoratus
ENSORLP00000010470	ENSORLG00000008338	Oryzias_latipes_ASM223467v1
ENSORLP00020000276	ENSORLG00020022399	Oryzias_latipes_ASM223471v1
ENSORLP00015000097	ENSORLG00015023222	Oryzias_latipes_ASM223469v1
ENSOMEP00000015824	ENSOMEG00000017454	Oryzias_melastigma
ENSSPAP00000001035	ENSSPAG00000000757	Stegastes_partitus
ENSPNYP00000008006	ENSPNYG00000006092	Pundamilia_nyererei
ENSHBUP00000023559	ENSHBUG00000004458	Haplochromis_burtoni
ENSNBRP00000019522	ENSNBRG00000014990	Neolamprologus_brichardi
ENSAOCP00000027233	ENSAOCG00000016025	Amphiprion_ocellaris
ENSAPOP00000010060	ENSAPOG00000012583	Acanthochromis_polyacanthus
ENSCGOP00000023900	ENSCGOG00000009957	Cottoperca_gobio
ENSGWIP00000054415	ENSGWIG00000025885	Gouania_willdenowi
ENSPREP00000028818	ENSPREG00000019503	Poecilia_reticulata
ENSMALP00000029358	ENSMALG00000020286	Monopterus_albus
ENSMMOP00000025619	ENSMMOG00000019411	Mola_mola
ENSPRNP00000039612	ENSPRNG00000018044	Parambassis_ranga
ENSBSLP00000046578	ENSBSLG00000021791	Betta_splendens
ENSLCRP00005011697	ENSLCRG00005004499	Larimichthys_crocea
ENSGACP00000010947	ENSGACG00000008277	Gasterosteus_aculeatus
ENSTRUP00000003331	ENSTRUG00000001445	Takifugu_rubripes
ENSTNIP00000018733	ENSTNIG00000015657	Tetraodon_nigroviridis
ENSATEP00000000826	ENSATEG00000000565	Anabas_testudineus
ENSLBEP00000017691	ENSLBEG00000013633	Labrus_bergylta
ENSAPEP00000025911	ENSAPEG00000018405	Amphiprion_percula
ENSSDUP00000019822	ENSSDUG00000014408	Seriola_dumerili
ENSSLDP00000030452	ENSSLDG00000023446	Seriola_lalandi_dorsalis
ENSLCAP00010057085	ENSLCAG00010026655	Lates_calcarifer
ENSSMAP00000013863	ENSSMAG00000008488	Scophthalmus_maximus
ENSACLP00000024688	ENSACLG00000016772	Astatotilapia_calliptera
ENSMZEP00005026046	ENSMZEG00005019424	Maylandia_zebra
ENSONIP00000019723	ENSONIG00000015671	Oreochromis_niloticus
ENSACIP00000009090	ENSACIG00000007106	Amphilophus_citrinellus
ENSCSEP00000006935	ENSCSEG00000004472	Cynoglossus_semilaevis
ENSMAMP00000030813	ENSMAMG00000020772	Mastacembelus_armatus
ENSGMOP00000005043	ENSGMOG00000004751	Gadus_morhua
ENSHHUP00000063621	ENSHHUG00000037522	Hucho_hucho
ENSELUP00000028992	ENSELUG00000005773	Esox_lucius
ENSPKIP00000010107	ENSPKIG00000024949	Paramormyrops_kingsleyae
ENSSFOP00015000639	ENSSFOG00015000479	Scleropages_formosus
ENSAPOP00000018806	ENSAPOG00000022143	Acanthochromis_polyacanthus
ENSSPAP00000008369	ENSSPAG00000006372	Stegastes_partitus
ENSAOCP00000015712	ENSAOCG00000020518	Amphiprion_ocellaris
ENSCVAP00000008061	ENSCVAG00000009817	Cyprinodon_variegatus
ENSCVAP00000031156	ENSCVAG00000020228	Cyprinodon_variegatus
ENSHBUP00000027532	ENSHBUG00000010759	Haplochromis_burtoni
ENSSLDP00000005399	ENSSLDG00000004306	Seriola_lalandi_dorsalis
ENSSLDP00000010592	ENSSLDG00000008447	Seriola_lalandi_dorsalis
ENSHHUP00000015157	ENSHHUG00000009411	Hucho_hucho
ENSAMXP00000038676	ENSAMXG00000037740	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPKIP00000031189	ENSPKIG00000011753	Paramormyrops_kingsleyae
ENSSFOP00015015079	ENSSFOG00015009725	Scleropages_formosus
ENSLOCP00000013623	ENSLOCG00000011087	Lepisosteus_oculatus
ENSXETP00000030561	ENSXETG00000011896	Xenopus_tropicalis
ENSLCAP00010055960	ENSLCAG00010026103	Lates_calcarifer
ENSPMAP00000001009	ENSPMAG00000000921	Petromyzon_marinus
ENSEBUP00000013890	ENSEBUG00000008759	Eptatretus_burgeri
