ENSVURP00010014428	ENSVURG00010011073	Vombatus_ursinus
ENSAPOP00000010640	ENSAPOG00000013159	Acanthochromis_polyacanthus
ENSNLEP00000005244	ENSNLEG00000004232	Nomascus_leucogenys
ENSFALP00000013550	ENSFALG00000012980	Ficedula_albicollis
ENSCLAP00000001020	ENSCLAG00000000786	Chinchilla_lanigera
ENSHHUP00000024031	ENSHHUG00000015077	Hucho_hucho
ENSMEUP00000010459	ENSMEUG00000011466	Notamacropus_eugenii
ENSPPYP00000015287	ENSPPYG00000013673	Pongo_abelii
ENSMUGP00000007945	ENSMUGG00000007070	Meriones_unguiculatus
ENSPVAP00000010474	ENSPVAG00000011110	Pteropus_vampyrus
ENSCHIP00000002761	ENSCHIG00000006313	Capra_hircus
ENSLACP00000003608	ENSLACG00000003215	Latimeria_chalumnae
ENSIPUP00000035045	ENSIPUG00000023537	Ictalurus_punctatus
ENSCPOP00000026613	ENSCPOG00000038397	Cavia_porcellus
ENSCAFP00020010545	ENSCAFG00020008558	Canis_lupus_dingo
ENSCGOP00000007784	ENSCGOG00000003987	Cottoperca_gobio
ENSCAPP00000017849	ENSCAPG00000017404	Cavia_aperea
ENSJJAP00000021649	ENSJJAG00000021939	Jaculus_jaculus
ENSCPBP00000011584	ENSCPBG00000008818	Chrysemys_picta_bellii
ENSPSMP00000013425	ENSPSMG00000009642	Prolemur_simus
ENSBIXP00000001805	ENSBIXG00000008356	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSPVIP00000008678	ENSPVIG00000006973	Pogona_vitticeps
MGP_CAROLIEiJ_P0075431	MGP_CAROLIEiJ_G0028728	Mus_caroli_strain_CAROLI_EIJ
ENSCCAP00000035618	ENSCCAG00000035729	Cebus_capucinus_imitator
ENSPPRP00000003582	ENSPPRG00000022633	Panthera_pardus
ENSPNYP00000007307	ENSPNYG00000005584	Pundamilia_nyererei
ENSSDUP00000001597	ENSSDUG00000001236	Seriola_dumerili
ENSSBOP00000038109	ENSSBOG00000035126	Saimiri_boliviensis_boliviensis
ENSPKIP00000018895	ENSPKIG00000004284	Paramormyrops_kingsleyae
ENSMODP00000006494	ENSMODG00000005265	Monodelphis_domestica
ENSUMAP00000025809	ENSUMAG00000018807	Ursus_maritimus
ENSZALP00000022093	ENSZALG00000017195	Zonotrichia_albicollis	ENSZALT00000028762
ENSCJPP00005020624	ENSCJPG00005016582	Coturnix_japonica
ENSCJPP00005020625	ENSCJPG00005016583	Coturnix_japonica
ENSRBIP00000032642	ENSRBIG00000040101	Rhinopithecus_bieti
ENSACIP00000005490	ENSACIG00000004329	Amphilophus_citrinellus
ENSAMXP00000003742	ENSAMXG00000003670	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSABRP00000020651	ENSABRG00000017585	Anser_brachyrhynchus
ENSXMAP00000040776	ENSXMAG00000028393	Xiphophorus_maculatus
ENSAOWP00000027174	ENSAOWG00000018310	Apteryx_owenii
ENSORLP00020018944	ENSORLG00020019913	Oryzias_latipes_ASM223471v1
ENSUAMP00000001970	ENSUAMG00000001839	Ursus_americanus
ENSUAMP00000001976	ENSUAMG00000001844	Ursus_americanus
ENSJHYP00000004567	ENSJHYG00000003727	Junco_hyemalis
ENSNSUP00000001629	ENSNSUG00000001394	Notechis_scutatus
ENSGGOP00000011859	ENSGGOG00000012145	Gorilla_gorilla
ENSSHAP00000018484	ENSSHAG00000015693	Sarcophilus_harrisii
ENSSMRP00000021198	ENSSMRG00000016497	Salvator_merianae
ENSHGLP00100016264	ENSHGLG00100012011	Heterocephalus_glaber_HetGla_1.0
ENSTBEP00000003055	ENSTBEG00000003490	Tupaia_belangeri
ENSBSLP00000029478	ENSBSLG00000014665	Betta_splendens
ENSMZEP00005034577	ENSMZEG00005025826	Maylandia_zebra
ENSPNAP00000023335	ENSPNAG00000007881	Pygocentrus_nattereri
ENSLCRP00005014618	ENSLCRG00005006251	Larimichthys_crocea
ENSXCOP00000014678	ENSXCOG00000011141	Xiphophorus_couchianus
ENSAMEP00000017108	ENSAMEG00000016202	Ailuropoda_melanoleuca
ENSSTOP00000021507	ENSSTOG00000002153	Ictidomys_tridecemlineatus
ENSUMAP00000025814	ENSUMAG00000018811	Ursus_maritimus
ENSCGRP00001011834	ENSCGRG00001013354	Cricetulus_griseus_CHOK1GS_HDv1
ENSPMEP00000011560	ENSPMEG00000013643	Poecilia_mexicana
ENSCPRP00005024355	ENSCPRG00005016941	Crocodylus_porosus
ENSHHUP00000041903	ENSHHUG00000025871	Hucho_hucho
ENSPCOP00000016487	ENSPCOG00000020006	Propithecus_coquereli
ENSPPAP00000009363	ENSPPAG00000027902	Pan_paniscus
ENSOPRP00000002168	ENSOPRG00000002339	Ochotona_princeps
ENSUPAP00010029090	ENSUPAG00010022937	Urocitellus_parryii
ENSAHAP00000020514	ENSAHAG00000014431	Apteryx_haastii
ENSPANP00000014805	ENSPANG00000004249	Papio_anubis
ENSMOCP00000021236	ENSMOCG00000018643	Microtus_ochrogaster
ENSMPUP00000017035	ENSMPUG00000017144	Mustela_putorius_furo
ENSMAMP00000035874	ENSMAMG00000024089	Mastacembelus_armatus
ENSSMAP00000022594	ENSSMAG00000013805	Scophthalmus_maximus
ENSAOCP00000004440	ENSAOCG00000002098	Amphiprion_ocellaris
ENSECRP00000033644	ENSECRG00000022780	Erpetoichthys_calabaricus
ENSACAP00000008482	ENSACAG00000008673	Anolis_carolinensis
ENSECAP00000012353	ENSECAG00000014681	Equus_caballus
ENSMLUP00000003134	ENSMLUG00000003445	Myotis_lucifugus
ENSPFOP00000014646	ENSPFOG00000014615	Poecilia_formosa
ENSCPGP00000018264	ENSCPGG00000012783	Calidris_pygmaea
ENSMSIP00000031789	ENSMSIG00000026416	Mus_spicilegus
ENSEEUP00000000686	ENSEEUG00000000772	Erinaceus_europaeus
ENSPMJP00000005590	ENSPMJG00000004860	Parus_major	ENSPMJT00000007940
ENSPLAP00000003412	ENSPLAG00000004876	Poecilia_latipinna
ENSNSUP00000002213	ENSNSUG00000001864	Notechis_scutatus
ENSCANP00000018919	ENSCANG00000032900	Colobus_angolensis_palliatus
ENSCVAP00000012952	ENSCVAG00000015475	Cyprinodon_variegatus
