ENSCABP00000006177	ENSCABG00000004657	Chelonoidis_abingdonii
ENSOCUP00000011485	ENSOCUG00000013345	Oryctolagus_cuniculus
ENSTBEP00000007000	ENSTBEG00000008094	Tupaia_belangeri
ENSMLUP00000000590	ENSMLUG00000000652	Myotis_lucifugus
ENSPVAP00000000296	ENSPVAG00000000321	Pteropus_vampyrus
ENSUMAP00000014290	ENSUMAG00000010538	Ursus_maritimus
ENSUAMP00000028428	ENSUAMG00000021976	Ursus_americanus
ENSAMEP00000000740	ENSAMEG00000000707	Ailuropoda_melanoleuca
ENSNVIP00000003072	ENSNVIG00000002437	Neovison_vison
ENSMPUP00000005777	ENSMPUG00000005824	Mustela_putorius_furo
ENSCAFP00000009868	ENSCAFG00000006593	Canis_lupus_familiaris
ENSCAFP00020026239	ENSCAFG00020020609	Canis_lupus_dingo
ENSVVUP00000033805	ENSVVUG00000024417	Vulpes_vulpes
ENSVVUP00000021437	ENSVVUG00000015757	Vulpes_vulpes
ENSPTIP00000015943	ENSPTIG00000014891	Panthera_tigris_altaica
ENSPPRP00000022523	ENSPPRG00000013006	Panthera_pardus
ENSFCAP00000042606	ENSFCAG00000041615	Felis_catus
ENSTTRP00000004253	ENSTTRG00000004524	Tursiops_truncatus
ENSVPAP00000010686	ENSVPAG00000011477	Vicugna_pacos
ENSSSCP00000043068	ENSSSCG00000039191	Sus_scrofa_strain_reference
ENSBTAP00000008198	ENSBTAG00000006246	Bos_taurus
ENSBIXP00005008382	ENSBIXG00005013447	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000028039	ENSBMUG00000020997	Bos_mutus
ENSBBBP00000010705	ENSBBBG00000004719	Bison_bison_bison
ENSBIXP00000019282	ENSBIXG00000022935	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSCHIP00000031945	ENSCHIG00000026108	Capra_hircus
ENSOARP00000017451	ENSOARG00000016251	Ovis_aries
ENSECAP00000006177	ENSECAG00000008101	Equus_caballus
ENSEASP00005014583	ENSEASG00005010165	Equus_asinus_asinus
ENSPPAP00000010215	ENSPPAG00000028337	Pan_paniscus
ENSPTRP00000008567	ENSPTRG00000005034	Pan_troglodytes
ENSP00000209875	ENSG00000094916	Homo_sapiens
ENSGGOP00000000040	ENSGGOG00000000041	Gorilla_gorilla
ENSPPYP00000005247	ENSPPYG00000004599	Pongo_abelii
ENSNLEP00000021446	ENSNLEG00000017671	Nomascus_leucogenys
ENSCATP00000027145	ENSCATG00000036967	Cercocebus_atys
ENSTGEP00000012404	ENSTGEG00000010122	Theropithecus_gelada
ENSMMUP00000075694	ENSMMUG00000004950	Macaca_mulatta
ENSMFAP00000034532	ENSMFAG00000003762	Macaca_fascicularis
ENSMNEP00000045929	ENSMNEG00000045439	Macaca_nemestrina
ENSPANP00000024333	ENSPANG00000029866	Papio_anubis
ENSMLEP00000025111	ENSMLEG00000036741	Mandrillus_leucophaeus
ENSCSAP00000001750	ENSCSAG00000005440	Chlorocebus_sabaeus
ENSRROP00000033995	ENSRROG00000040559	Rhinopithecus_roxellana
ENSRBIP00000043309	ENSRBIG00000044828	Rhinopithecus_bieti
ENSRROP00000011647	ENSRROG00000030156	Rhinopithecus_roxellana
ENSPTEP00000038486	ENSPTEG00000035783	Piliocolobus_tephrosceles
ENSCANP00000018308	ENSCANG00000032610	Colobus_angolensis_palliatus
ENSCCAP00000013224	ENSCCAG00000024410	Cebus_capucinus_imitator
ENSSBOP00000019114	ENSSBOG00000026151	Saimiri_boliviensis_boliviensis
ENSCJAP00000035012	ENSCJAG00000018847	Callithrix_jacchus
ENSANAP00000011377	ENSANAG00000023641	Aotus_nancymaae
ENSTSYP00000003062	ENSTSYG00000003344	Carlito_syrichta
ENSPCOP00000022812	ENSPCOG00000023520	Propithecus_coquereli
ENSMICP00000045441	ENSMICG00000041561	Microcebus_murinus
ENSPSMP00000024118	ENSPSMG00000017008	Prolemur_simus
ENSOGAP00000012061	ENSOGAG00000013464	Otolemur_garnettii
ENSEEUP00000003840	ENSEEUG00000004233	Erinaceus_europaeus
ENSDNOP00000007127	ENSDNOG00000009216	Dasypus_novemcinctus
ENSDORP00000009987	ENSDORG00000010625	Dipodomys_ordii
ENSMOCP00000016071	ENSMOCG00000015075	Microtus_ochrogaster
ENSSARP00000008087	ENSSARG00000008941	Sorex_araneus
ENSCHOP00000011113	ENSCHOG00000012554	Choloepus_hoffmanni
ENSLAFP00000001314	ENSLAFG00000001576	Loxodonta_africana
ENSPCAP00000001721	ENSPCAG00000001871	Procavia_capensis
ENSETEP00000000985	ENSETEG00000001220	Echinops_telfairi
ENSXETP00000003765	ENSXETG00000004529	Xenopus_tropicalis
ENSGALP00000045707	ENSGALG00000036856	Gallus_gallus
ENSABRP00000014290	ENSABRG00000012663	Anser_brachyrhynchus
ENSTGUP00000014386	ENSTGUG00000013990	Taeniopygia_guttata
ENSFALP00000013446	ENSFALG00000012881	Ficedula_albicollis
ENSCPUP00000011483	ENSCPUG00000008153	Calidris_pugnax
ENSCPGP00000010980	ENSCPGG00000007824	Calidris_pygmaea
ENSAPLP00000025675	ENSAPLG00000016869	Anas_platyrhynchos_platyrhynchos
ENSCCEP00000005881	ENSCCEG00000006402	Cyanistes_caeruleus
ENSLSDP00000004721	ENSLSDG00000003693	Lonchura_striata_domestica
ENSAOWP00000007203	ENSAOWG00000004950	Apteryx_owenii
ENSARWP00000014446	ENSARWG00000010003	Apteryx_rowi
ENSCJPP00005008622	ENSCJPG00005007689	Coturnix_japonica
ENSPVIP00000008533	ENSPVIG00000006868	Pogona_vitticeps
ENSLACP00000015838	ENSLACG00000013947	Latimeria_chalumnae
ENSSFOP00015011750	ENSSFOG00015007572	Scleropages_formosus
ENSPKIP00000016949	ENSPKIG00000003062	Paramormyrops_kingsleyae
ENSPFOP00000001788	ENSPFOG00000001880	Poecilia_formosa
ENSPLAP00000025859	ENSPLAG00000013185	Poecilia_latipinna
ENSPREP00000029971	ENSPREG00000020291	Poecilia_reticulata
ENSPMEP00000001482	ENSPMEG00000002416	Poecilia_mexicana
ENSGAFP00000011463	ENSGAFG00000007777	Gambusia_affinis
ENSXCOP00000011667	ENSXCOG00000008798	Xiphophorus_couchianus
ENSXMAP00000021530	ENSXMAG00000023539	Xiphophorus_maculatus
ENSCVAP00000010522	ENSCVAG00000012677	Cyprinodon_variegatus
ENSFHEP00000000131	ENSFHEG00000023341	Fundulus_heteroclitus
ENSKMAP00000028148	ENSKMAG00000020876	Kryptolebias_marmoratus
ENSORLP00015021100	ENSORLG00015022309	Oryzias_latipes_ASM223469v1
ENSORLP00000030823	ENSORLG00000023199	Oryzias_latipes_ASM223467v1
ENSORLP00020024926	ENSORLG00020006608	Oryzias_latipes_ASM223471v1
ENSOMEP00000031239	ENSOMEG00000015980	Oryzias_melastigma
ENSTNIP00000018099	ENSTNIG00000015048	Tetraodon_nigroviridis
ENSTRUP00000007294	ENSTRUG00000003115	Takifugu_rubripes
ENSCSEP00000021015	ENSCSEG00000013421	Cynoglossus_semilaevis
ENSBSLP00000019734	ENSBSLG00000010110	Betta_splendens
ENSPMGP00000014409	ENSPMGG00000011806	Periophthalmus_magnuspinnatus
ENSATEP00000033221	ENSATEG00000022903	Anabas_testudineus
ENSMAMP00000011206	ENSMAMG00000007589	Mastacembelus_armatus
ENSSLDP00000004862	ENSSLDG00000003859	Seriola_lalandi_dorsalis
ENSSDUP00000019002	ENSSDUG00000013868	Seriola_dumerili
ENSLCAP00010051558	ENSLCAG00010024014	Lates_calcarifer
ENSSMAP00000007459	ENSSMAG00000004605	Scophthalmus_maximus
ENSPNYP00000022627	ENSPNYG00000017069	Pundamilia_nyererei
ENSHBUP00000004348	ENSHBUG00000005637	Haplochromis_burtoni
ENSACLP00000010134	ENSACLG00000006933	Astatotilapia_calliptera
ENSMZEP00005036410	ENSMZEG00005027174	Maylandia_zebra
ENSNBRP00000024077	ENSNBRG00000018423	Neolamprologus_brichardi
ENSONIP00000015421	ENSONIG00000012244	Oreochromis_niloticus
ENSACIP00000016643	ENSACIG00000012966	Amphilophus_citrinellus
ENSAOCP00000020898	ENSAOCG00000005304	Amphiprion_ocellaris
ENSAPEP00000005783	ENSAPEG00000004148	Amphiprion_percula
ENSAPOP00000031828	ENSAPOG00000019361	Acanthochromis_polyacanthus
ENSSPAP00000024520	ENSSPAG00000018533	Stegastes_partitus
ENSMALP00000020202	ENSMALG00000014101	Monopterus_albus
ENSMMOP00000010690	ENSMMOG00000008250	Mola_mola
ENSCGOP00000027469	ENSCGOG00000012911	Cottoperca_gobio
ENSGACP00000012435	ENSGACG00000009433	Gasterosteus_aculeatus
ENSLBEP00000013091	ENSLBEG00000010072	Labrus_bergylta
ENSCSEP00000011828	ENSCSEG00000007626	Cynoglossus_semilaevis
ENSGWIP00000004847	ENSGWIG00000002572	Gouania_willdenowi
ENSLCRP00005026644	ENSLCRG00005010628	Larimichthys_crocea
ENSPRNP00000040557	ENSPRNG00000019911	Parambassis_ranga
ENSHCOP00000015852	ENSHCOG00000019540	Hippocampus_comes
ENSGMOP00000019282	ENSGMOG00000017941	Gadus_morhua
ENSHHUP00000067630	ENSHHUG00000039792	Hucho_hucho
ENSELUP00000030265	ENSELUG00000007406	Esox_lucius
ENSHHUP00000004380	ENSHHUG00000002675	Hucho_hucho
ENSAMXP00000006467	ENSAMXG00000006302	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005005603	ENSAMXG00005003430	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015512	ENSPNAG00000021545	Pygocentrus_nattereri
ENSEEEP00000043149	ENSEEEG00000020373	Electrophorus_electricus
ENSIPUP00000033355	ENSIPUG00000022419	Ictalurus_punctatus
ENSDARP00000115557	ENSDARG00000061187	Danio_rerio
ENSDCDP00000008127	ENSDCDG00000004185	Denticeps_clupeoides
ENSSFOP00015025354	ENSSFOG00015016309	Scleropages_formosus
ENSPKIP00000022174	ENSPKIG00000006288	Paramormyrops_kingsleyae
ENSLOCP00000007803	ENSLOCG00000006460	Lepisosteus_oculatus
ENSECRP00000012727	ENSECRG00000008493	Erpetoichthys_calabaricus
ENSCMIP00000015886	ENSCMIG00000007703	Callorhinchus_milii
ENSCSAVP00000000838	ENSCSAVG00000000476	Ciona_savignyi
