ENSNSUP00000009999	ENSNSUG00000007614	Notechis_scutatus
ENSBIXP00005027204	ENSBIXG00005030891	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSCHOP00000000684	ENSCHOG00000000765	Choloepus_hoffmanni
ENSCSEP00000011805	ENSCSEG00000007592	Cynoglossus_semilaevis
ENSPTEP00000013970	ENSPTEG00000015603	Piliocolobus_tephrosceles
ENSECRP00000009869	ENSECRG00000006537	Erpetoichthys_calabaricus
ENSNVIP00000003049	ENSNVIG00000002374	Neovison_vison
ENSSDAP00000008686	ENSSDAG00000007895	Spermophilus_dauricus
ENSHBUP00000027699	ENSHBUG00000011133	Haplochromis_burtoni
ENSSHAP00000002851	ENSSHAG00000002526	Sarcophilus_harrisii
ENSMSIP00000029418	ENSMSIG00000024692	Mus_spicilegus
ENSAOCP00000008678	ENSAOCG00000012761	Amphiprion_ocellaris
ENSLBEP00000020762	ENSLBEG00000015944	Labrus_bergylta
MGP_CAROLIEiJ_P0034914	MGP_CAROLIEiJ_G0018725	Mus_caroli_strain_CAROLI_EIJ
ENSTRUP00000012185	ENSTRUG00000005077	Takifugu_rubripes
ENSFCAP00000034718	ENSFCAG00000004966	Felis_catus
ENSVURP00010011224	ENSVURG00010008667	Vombatus_ursinus
ENSSTOP00000013687	ENSSTOG00000015275	Ictidomys_tridecemlineatus
ENSIPUP00000020320	ENSIPUG00000013792	Ictalurus_punctatus
ENSLCAP00010038404	ENSLCAG00010017972	Lates_calcarifer
ENSPSIP00000008495	ENSPSIG00000007224	Pelodiscus_sinensis
ENSMZEP00005017403	ENSMZEG00005013069	Maylandia_zebra
ENSPVAP00000015714	ENSPVAG00000016650	Pteropus_vampyrus
ENSORLP00000028092	ENSORLG00000030171	Oryzias_latipes_ASM223467v1
ENSPMEP00000013833	ENSPMEG00000016246	Poecilia_mexicana
ENSEEEP00000044819	ENSEEEG00000021113	Electrophorus_electricus
ENSSMRP00000010168	ENSSMRG00000008068	Salvator_merianae
ENSNGAP00000009394	ENSNGAG00000012090	Nannospalax_galili
ENSVPAP00000001418	ENSVPAG00000001537	Vicugna_pacos
ENSORLP00000039662	ENSORLG00000023116	Oryzias_latipes_ASM223467v1
ENSPCIP00000020689	ENSPCIG00000015720	Phascolarctos_cinereus
ENSLACP00000001668	ENSLACG00000001492	Latimeria_chalumnae
ENSCPRP00005006408	ENSCPRG00005003997	Crocodylus_porosus
ENSPFOP00000010022	ENSPFOG00000009337	Poecilia_formosa
MGP_PahariEiJ_P0026576	MGP_PahariEiJ_G0015804	Mus_pahari_strain_PAHARI_EIJ
ENSTGEP00000008270	ENSTGEG00000006748	Theropithecus_gelada
ENSEEUP00000013609	ENSEEUG00000014889	Erinaceus_europaeus
ENSBMUP00000027490	ENSBMUG00000020593	Bos_mutus
ENSMALP00000006078	ENSMALG00000004324	Monopterus_albus
ENSGACP00000018077	ENSGACG00000013677	Gasterosteus_aculeatus
ENSMUGP00000031412	ENSMUGG00000026128	Meriones_unguiculatus
ENSAMXP00005041847	ENSAMXG00005019258	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSMUGP00000031409	ENSMUGG00000026125	Meriones_unguiculatus
ENSAPEP00000018879	ENSAPEG00000013495	Amphiprion_percula
ENSNLEP00000017170	ENSNLEG00000014076	Nomascus_leucogenys
ENSTBEP00000005816	ENSTBEG00000006712	Tupaia_belangeri
ENSCAFP00020012935	ENSCAFG00020007500	Canis_lupus_dingo
ENSCJAP00000071572	ENSCJAG00000009832	Callithrix_jacchus
ENSAMEP00000013754	ENSAMEG00000012988	Ailuropoda_melanoleuca
ENSMNEP00000028409	ENSMNEG00000037410	Macaca_nemestrina
ENSPPYP00000017498	ENSPPYG00000015650	Pongo_abelii
ENSTNIP00000002802	ENSTNIG00000015962	Tetraodon_nigroviridis
ENSCGRP00001005405	ENSCGRG00001007105	Cricetulus_griseus_CHOK1GS_HDv1
ENSCPGP00000006134	ENSCPGG00000004395	Calidris_pygmaea
ENSOANP00000004960	ENSOANG00000003127	Ornithorhynchus_anatinus
ENSOMEP00000011719	ENSOMEG00000013036	Oryzias_melastigma
ENSAPOP00000024260	ENSAPOG00000006588	Acanthochromis_polyacanthus
ENSPNYP00000004730	ENSPNYG00000003627	Pundamilia_nyererei
ENSOARP00000019117	ENSOARG00000017807	Ovis_aries
ENSMAMP00000010680	ENSMAMG00000007168	Mastacembelus_armatus
ENSGGOP00000009097	ENSGGOG00000009305	Gorilla_gorilla
ENSECAP00000004886	ENSECAG00000003636	Equus_caballus
ENSPCAP00000007717	ENSPCAG00000008218	Procavia_capensis
ENSBSLP00000012903	ENSBSLG00000006259	Betta_splendens
ENSBTAP00000057839	ENSBTAG00000013557	Bos_taurus
ENSODEP00000018037	ENSODEG00000013297	Octodon_degus
ENSCCAP00000014637	ENSCCAG00000025109	Cebus_capucinus_imitator
ENSIPUP00000033799	ENSIPUG00000022714	Ictalurus_punctatus	ENSIPUT00000035126
ENSHGLP00100022523	ENSHGLG00100016564	Heterocephalus_glaber_HetGla_1.0
ENSCGRP00015024290	ENSCGRG00015018499	Cricetulus_griseus_CriGri-PICR
ENSSBOP00000011136	ENSSBOG00000022391	Saimiri_boliviensis_boliviensis
ENSMOCP00000016480	ENSMOCG00000015368	Microtus_ochrogaster
ENSPNAP00000034334	ENSPNAG00000023599	Pygocentrus_nattereri	ENSPNAT00000026044
ENSIPUP00000033713	ENSIPUG00000022668	Ictalurus_punctatus	ENSIPUT00000035038
ENSNMEP00000006464	ENSNMEG00000006648	Numida_meleagris
ENSNBRP00000029578	ENSNBRG00000022358	Neolamprologus_brichardi
ENSLOCP00000005234	ENSLOCG00000004362	Lepisosteus_oculatus
ENSACLP00000027986	ENSACLG00000018972	Astatotilapia_calliptera
ENSECRP00000027053	ENSECRG00000017824	Erpetoichthys_calabaricus
ENSSLDP00000026613	ENSSLDG00000020680	Seriola_lalandi_dorsalis
ENSLCAP00010038934	ENSLCAG00010018051	Lates_calcarifer
ENSMMOP00000023722	ENSMMOG00000018055	Mola_mola
ENSCGOP00000009753	ENSCGOG00000003774	Cottoperca_gobio
ENSAOWP00000027838	ENSAOWG00000018659	Apteryx_owenii
ENSPVIP00000035060	ENSPVIG00000025645	Pogona_vitticeps
ENSEASP00005028321	ENSEASG00005019249	Equus_asinus_asinus
ENSPCOP00000012653	ENSPCOG00000017915	Propithecus_coquereli
ENSORLP00000033049	ENSORLG00000024906	Oryzias_latipes_ASM223467v1
ENSBIXP00000018565	ENSBIXG00000002814	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSMMUP00000044458	ENSMMUG00000002063	Macaca_mulatta
ENSGMOP00000015425	ENSGMOG00000014414	Gadus_morhua
ENSACIP00000004536	ENSACIG00000003565	Amphilophus_citrinellus
ENSAPLP00000006191	ENSAPLG00000006509	Anas_platyrhynchos_platyrhynchos
ENSCABP00000029165	ENSCABG00000021223	Chelonoidis_abingdonii
ENSDARP00000113611	ENSDARG00000013024	Danio_rerio
ENSCJPP00005015359	ENSCJPG00005012753	Coturnix_japonica
ENSSPAP00000017016	ENSSPAG00000012751	Stegastes_partitus
ENSJJAP00000005459	ENSJJAG00000010373	Jaculus_jaculus
ENSDARP00000115928	ENSDARG00000021859	Danio_rerio
ENSHHUP00000017551	ENSHHUG00000010900	Hucho_hucho
ENSAMXP00000043415	ENSAMXG00000033244	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000043140
ENSOGAP00000003669	ENSOGAG00000004114	Otolemur_garnettii
ENSSFOP00015018544	ENSSFOG00015011891	Scleropages_formosus
ENSCATP00000035362	ENSCATG00000040540	Cercocebus_atys
ENSFDAP00000006450	ENSFDAG00000015206	Fukomys_damarensis
ENSEEEP00000036646	ENSEEEG00000017261	Electrophorus_electricus	ENSEEET00000037073
ENSGAFP00000025246	ENSGAFG00000017047	Gambusia_affinis
ENSCGRP00000015918	ENSCGRG00000011556	Cricetulus_griseus_CriGri_1.0
ENSCLAP00000010201	ENSCLAG00000007060	Chinchilla_lanigera
ENSP00000296754	ENSG00000164307	Homo_sapiens
ENSCAPP00000015211	ENSCAPG00000015386	Cavia_aperea
ENSMMMP00000006654	ENSMMMG00000005931	Marmota_marmota_marmota
ENSCSAP00000010443	ENSCSAG00000014309	Chlorocebus_sabaeus
ENSCAFP00000011570	ENSCAFG00000007810	Canis_lupus_familiaris
ENSXETP00000004233	ENSXETG00000004099	Xenopus_tropicalis
ENSCHIP00000005656	ENSCHIG00000009713	Capra_hircus
ENSPNAP00000026678	ENSPNAG00000011991	Pygocentrus_nattereri
ENSSPUP00000004461	ENSSPUG00000003443	Sphenodon_punctatus
ENSGALP00000062810	ENSGALG00000014684	Gallus_gallus
ENSETEP00000001757	ENSETEG00000002166	Echinops_telfairi
ENSCVAP00000010087	ENSCVAG00000012144	Cyprinodon_variegatus
ENSMFAP00000023596	ENSMFAG00000043440	Macaca_fascicularis
ENSPMGP00000015402	ENSPMGG00000012516	Periophthalmus_magnuspinnatus
ENSHGLP00000009771	ENSHGLG00000007010	Heterocephalus_glaber_HetGla_female_1.0
ENSOANP00000001937	ENSOANG00000001214	Ornithorhynchus_anatinus
ENSFHEP00000002990	ENSFHEG00000004379	Fundulus_heteroclitus
ENSGWIP00000050735	ENSGWIG00000024574	Gouania_willdenowi
ENSSDUP00000002464	ENSSDUG00000001525	Seriola_dumerili
ENSPTIP00000011901	ENSPTIG00000012148	Panthera_tigris_altaica
ENSMAUP00000004190	ENSMAUG00000005086	Mesocricetus_auratus
ENSUAMP00000017167	ENSUAMG00000013613	Ursus_americanus
ENSCSEP00000013197	ENSCSEG00000008523	Cynoglossus_semilaevis
ENSLAFP00000005250	ENSLAFG00000006258	Loxodonta_africana
ENSMUSP00000133166	ENSMUSG00000021583	Mus_musculus_strain_reference_(CL57BL6)
ENSLBEP00000015065	ENSLBEG00000011708	Labrus_bergylta
ENSPRNP00000040809	ENSPRNG00000019369	Parambassis_ranga
ENSDORP00000027368	ENSDORG00000000810	Dipodomys_ordii
ENSGAGP00000017215	ENSGAGG00000012832	Gopherus_agassizii
ENSTSYP00000012638	ENSTSYG00000013775	Carlito_syrichta
ENSPANP00000004031	ENSPANG00000004373	Papio_anubis
ENSOPRP00000014520	ENSOPRG00000015885	Ochotona_princeps
ENSMLEP00000031383	ENSMLEG00000039788	Mandrillus_leucophaeus
