ENSAOWP00000026469	ENSAOWG00000017844	Apteryx_owenii
ENSUAMP00000026220	ENSUAMG00000020343	Ursus_americanus
ENSNVIP00000025336	ENSNVIG00000019609	Neovison_vison
ENSPTIP00000025972	ENSPTIG00000021561	Panthera_tigris_altaica
ENSPPRP00000020776	ENSPPRG00000011761	Panthera_pardus
ENSFCAP00000017480	ENSFCAG00000028656	Felis_catus
ENSECAP00000007141	ENSECAG00000009059	Equus_caballus
ENSEASP00005008575	ENSEASG00005006166	Equus_asinus_asinus
ENSPVAP00000010548	ENSPVAG00000011191	Pteropus_vampyrus
ENSDNOP00000013436	ENSDNOG00000017336	Dasypus_novemcinctus
ENSCHOP00000009936	ENSCHOG00000011242	Choloepus_hoffmanni
ENSLAFP00000010918	ENSLAFG00000013052	Loxodonta_africana
ENSETEP00000000654	ENSETEG00000000807	Echinops_telfairi
ENSMLUP00000007501	ENSMLUG00000008224	Myotis_lucifugus
ENSMLUP00000018864	ENSMLUG00000027728	Myotis_lucifugus
ENSEEUP00000012751	ENSEEUG00000013987	Erinaceus_europaeus
ENSOCUP00000027476	ENSOCUG00000003895	Oryctolagus_cuniculus
ENSOPRP00000004782	ENSOPRG00000005217	Ochotona_princeps
ENSSARP00000005922	ENSSARG00000006542	Sorex_araneus
ENSPCAP00000010815	ENSPCAG00000011599	Procavia_capensis
ENSVURP00010021247	ENSVURG00010016243	Vombatus_ursinus
ENSVURP00010026249	ENSVURG00010020103	Vombatus_ursinus
ENSVURP00010005770	ENSVURG00010004486	Vombatus_ursinus
ENSPCIP00000023027	ENSPCIG00000017479	Phascolarctos_cinereus
ENSPCIP00000043200	ENSPCIG00000035985	Phascolarctos_cinereus
ENSPCIP00000011084	ENSPCIG00000008949	Phascolarctos_cinereus
ENSMEUP00000006030	ENSMEUG00000006613	Notamacropus_eugenii
ENSSHAP00000000460	ENSSHAG00000000409	Sarcophilus_harrisii
ENSMODP00000050493	ENSMODG00000012885	Monodelphis_domestica
ENSMODP00000056622	ENSMODG00000039435	Monodelphis_domestica
ENSMODP00000000446	ENSMODG00000000373	Monodelphis_domestica
ENSMODP00000058445	ENSMODG00000042503	Monodelphis_domestica
ENSOANP00000003870	ENSOANG00000002438	Ornithorhynchus_anatinus
ENSXETP00000005843	ENSXETG00000009523	Xenopus_tropicalis
ENSLACP00000012593	ENSLACG00000011094	Latimeria_chalumnae
ENSSFOP00015018645	ENSSFOG00015011974	Scleropages_formosus
ENSPKIP00000030208	ENSPKIG00000011154	Paramormyrops_kingsleyae
ENSHHUP00000055587	ENSHHUG00000033191	Hucho_hucho
ENSHHUP00000006453	ENSHHUG00000003884	Hucho_hucho
ENSELUP00000028446	ENSELUG00000005034	Esox_lucius
ENSELUP00000041770	ENSELUG00000022874	Esox_lucius
ENSSMAP00000007027	ENSSMAG00000004322	Scophthalmus_maximus
ENSCSEP00000024236	ENSCSEG00000015435	Cynoglossus_semilaevis
ENSORLP00015001533	ENSORLG00015002152	Oryzias_latipes_ASM223469v1
ENSORLP00020028222	ENSORLG00020011578	Oryzias_latipes_ASM223471v1
ENSORLP00000006971	ENSORLG00000005539	Oryzias_latipes_ASM223467v1
ENSOMEP00000005315	ENSOMEG00000006323	Oryzias_melastigma
ENSMMOP00000005309	ENSMMOG00000004219	Mola_mola
ENSLCRP00005043911	ENSLCRG00005016818	Larimichthys_crocea
ENSCGOP00000007201	ENSCGOG00000003642	Cottoperca_gobio
ENSMZEP00005016156	ENSMZEG00005012120	Maylandia_zebra
ENSACLP00000010565	ENSACLG00000007224	Astatotilapia_calliptera
ENSPNYP00000000369	ENSPNYG00000000286	Pundamilia_nyererei
ENSHBUP00000001066	ENSHBUG00000002249	Haplochromis_burtoni
ENSNBRP00000015951	ENSNBRG00000012331	Neolamprologus_brichardi
ENSONIP00000016285	ENSONIG00000012946	Oreochromis_niloticus
ENSACIP00000007390	ENSACIG00000005792	Amphilophus_citrinellus
ENSLCAP00010033434	ENSLCAG00010015719	Lates_calcarifer
ENSSDUP00000007103	ENSSDUG00000005223	Seriola_dumerili
ENSSLDP00000018113	ENSSLDG00000014266	Seriola_lalandi_dorsalis
ENSPRNP00000014576	ENSPRNG00000007862	Parambassis_ranga
ENSAOCP00000003639	ENSAOCG00000006969	Amphiprion_ocellaris
ENSAPEP00000025551	ENSAPEG00000018186	Amphiprion_percula
ENSAPOP00000027288	ENSAPOG00000011732	Acanthochromis_polyacanthus
ENSSPAP00000018764	ENSSPAG00000014168	Stegastes_partitus
ENSKMAP00000007606	ENSKMAG00000005723	Kryptolebias_marmoratus
ENSLBEP00000006206	ENSLBEG00000004708	Labrus_bergylta
ENSGACP00000023982	ENSGACG00000018149	Gasterosteus_aculeatus
ENSGWIP00000033698	ENSGWIG00000017381	Gouania_willdenowi
ENSMALP00000006070	ENSMALG00000004341	Monopterus_albus
ENSMAMP00000012452	ENSMAMG00000008424	Mastacembelus_armatus
ENSATEP00000008986	ENSATEG00000006327	Anabas_testudineus
ENSBSLP00000019166	ENSBSLG00000009959	Betta_splendens
ENSHCOP00000018464	ENSHCOG00000003024	Hippocampus_comes
ENSCVAP00000015258	ENSCVAG00000018053	Cyprinodon_variegatus
ENSFHEP00000008892	ENSFHEG00000010112	Fundulus_heteroclitus
ENSXMAP00000026248	ENSXMAG00000025416	Xiphophorus_maculatus
ENSXCOP00000011432	ENSXCOG00000008631	Xiphophorus_couchianus
ENSPLAP00000015740	ENSPLAG00000019724	Poecilia_latipinna
ENSPFOP00000012016	ENSPFOG00000012009	Poecilia_formosa
ENSPMEP00000025768	ENSPMEG00000008970	Poecilia_mexicana
ENSPREP00000008577	ENSPREG00000005847	Poecilia_reticulata
ENSGAFP00000011113	ENSGAFG00000007530	Gambusia_affinis
ENSTNIP00000011783	ENSTNIG00000008930	Tetraodon_nigroviridis
ENSTRUP00000004893	ENSTRUG00000002128	Takifugu_rubripes
ENSPMGP00000019336	ENSPMGG00000015714	Periophthalmus_magnuspinnatus
ENSGMOP00000017454	ENSGMOG00000016275	Gadus_morhua
ENSDCDP00000026460	ENSDCDG00000019601	Denticeps_clupeoides
ENSCHAP00000052996	ENSCHAG00000024141	Clupea_harengus
ENSEEEP00000050378	ENSEEEG00000023686	Electrophorus_electricus
ENSIPUP00000017763	ENSIPUG00000012023	Ictalurus_punctatus
ENSAMXP00000002145	ENSAMXG00000002104	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005000132	ENSAMXG00005000070	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000001254	ENSPNAG00000000628	Pygocentrus_nattereri
ENSDARP00000003389	ENSDARG00000001788	Danio_rerio
ENSLOCP00000008034	ENSLOCG00000006652	Lepisosteus_oculatus
ENSECRP00000003441	ENSECRG00000002359	Erpetoichthys_calabaricus
ENSCMIP00000038837	ENSCMIG00000016295	Callorhinchus_milii
ENSEBUP00000011949	ENSEBUG00000007644	Eptatretus_burgeri
ENSHHUP00000028593	ENSHHUG00000018227	Hucho_hucho	ENSHHUT00000029778
ENSHHUP00000030631	ENSHHUG00000019503	Hucho_hucho	ENSHHUT00000031906
ENSSLDP00000008070	ENSSLDG00000006415	Seriola_lalandi_dorsalis
ENSCINP00000011862	ENSCING00000005746	Ciona_intestinalis
ENSCSAVP00000000335	ENSCSAVG00000000185	Ciona_savignyi
FBpp0082522	FBgn0016691	Drosophila_melanogaster
F27C1.7b.1	WBGene00000230	Caenorhabditis_elegans_strain_N2
YDR298C_mRNA	YDR298C	Saccharomyces_cerevisiae_strain_S288C
