ENSCHAP00000042811	ENSCHAG00000019905	Clupea_harengus
ENSRROP00000015322	ENSRROG00000031846	Rhinopithecus_roxellana
ENSRBIP00000022091	ENSRBIG00000034994	Rhinopithecus_bieti
ENSRBIP00000000064	ENSRBIG00000000335	Rhinopithecus_bieti
ENSRROP00000007736	ENSRROG00000027984	Rhinopithecus_roxellana
ENSRROP00000027599	ENSRROG00000037590	Rhinopithecus_roxellana
ENSRBIP00000000585	ENSRBIG00000003072	Rhinopithecus_bieti
ENSCANP00000007014	ENSCANG00000023232	Colobus_angolensis_palliatus
ENSPTEP00000008720	ENSPTEG00000009908	Piliocolobus_tephrosceles
ENSMMUP00000040961	ENSMMUG00000032415	Macaca_mulatta
ENSMFAP00000010096	ENSMFAG00000005562	Macaca_fascicularis
ENSMNEP00000000907	ENSMNEG00000004426	Macaca_nemestrina
ENSTGEP00000033307	ENSTGEG00000026605	Theropithecus_gelada
ENSCSAP00000017909	ENSCSAG00000000082	Chlorocebus_sabaeus
ENSNLEP00000047546	ENSNLEG00000027309	Nomascus_leucogenys
ENSPTRP00000082718	ENSPTRG00000047268	Pan_troglodytes
ENSRROP00000027051	ENSRROG00000037301	Rhinopithecus_roxellana
ENSANAP00000030194	ENSANAG00000032863	Aotus_nancymaae
ENSSBOP00000014178	ENSSBOG00000023856	Saimiri_boliviensis_boliviensis
ENSTSYP00000001602	ENSTSYG00000001732	Carlito_syrichta
ENSPSMP00000018154	ENSPSMG00000012842	Prolemur_simus
ENSMICP00000016328	ENSMICG00000026906	Microcebus_murinus
ENSOGAP00000014363	ENSOGAG00000016045	Otolemur_garnettii
ENSCCNP00000013015	ENSCCNG00000013512	Castor_canadensis
ENSCCNP00000025730	ENSCCNG00000025058	Castor_canadensis
ENSDORP00000008404	ENSDORG00000008950	Dipodomys_ordii
ENSCLAP00000001758	ENSCLAG00000001308	Chinchilla_lanigera
ENSODEP00000014989	ENSODEG00000011067	Octodon_degus
ENSCPOP00000000913	ENSCPOG00000001014	Cavia_porcellus
ENSHGLP00000003368	ENSHGLG00000002485	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100013233	ENSHGLG00100009800	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006303	ENSFDAG00000015102	Fukomys_damarensis
ENSMSIP00000037735	ENSMSIG00000031433	Mus_spicilegus
ENSMUSP00000026050	ENSMUSG00000025068	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0051114	MGP_SPRETEiJ_G0023983	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0049102	MGP_CAROLIEiJ_G0023062	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0022070	MGP_PahariEiJ_G0014552	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000016851	ENSRNOG00000028746	Rattus_norvegicus
ENSMUGP00000030337	ENSMUGG00000025194	Meriones_unguiculatus
ENSCGRP00015025643	ENSCGRG00015019433	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000001566	ENSCGRG00000001193	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001001930	ENSCGRG00001001908	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000013199	ENSMAUG00000013312	Mesocricetus_auratus
ENSPEMP00000000555	ENSPEMG00000000407	Peromyscus_maniculatus_bairdii
ENSPEMP00000033808	ENSPEMG00000028176	Peromyscus_maniculatus_bairdii
ENSMOCP00000009481	ENSMOCG00000009660	Microtus_ochrogaster
ENSNGAP00000015912	ENSNGAG00000016801	Nannospalax_galili
ENSJJAP00000016386	ENSJJAG00000018251	Jaculus_jaculus
ENSSTOP00000012004	ENSSTOG00000013401	Ictidomys_tridecemlineatus
ENSMMMP00000001224	ENSMMMG00000001145	Marmota_marmota_marmota
ENSSDAP00000023456	ENSSDAG00000021384	Spermophilus_dauricus
ENSUPAP00010025515	ENSUPAG00010020173	Urocitellus_parryii
ENSTBEP00000006938	ENSTBEG00000008017	Tupaia_belangeri
ENSTBEP00000007792	ENSTBEG00000009003	Tupaia_belangeri
ENSLAFP00000016981	ENSLAFG00000022681	Loxodonta_africana
ENSPCAP00000002680	ENSPCAG00000002863	Procavia_capensis
ENSETEP00000014596	ENSETEG00000017967	Echinops_telfairi
ENSDNOP00000005589	ENSDNOG00000007218	Dasypus_novemcinctus
ENSCHOP00000011511	ENSCHOG00000012999	Choloepus_hoffmanni
ENSOCUP00000047868	ENSOCUG00000008702	Oryctolagus_cuniculus
ENSOPRP00000009949	ENSOPRG00000010894	Ochotona_princeps
ENSOANP00000002579	ENSOANG00000001612	Ornithorhynchus_anatinus
ENSXETP00000008788	ENSXETG00000006743	Xenopus_tropicalis
