ENSACAP00000001236	ENSACAG00000001131	Anolis_carolinensis
ENSAPOP00000015194	ENSAPOG00000018159	Acanthochromis_polyacanthus
ENSSPAP00000029483	ENSSPAG00000022166	Stegastes_partitus
ENSPRNP00000024004	ENSPRNG00000012265	Parambassis_ranga
ENSFHEP00000030166	ENSFHEG00000015296	Fundulus_heteroclitus
ENSCVAP00000018364	ENSCVAG00000021612	Cyprinodon_variegatus
ENSXMAP00000034284	ENSXMAG00000008844	Xiphophorus_maculatus
ENSXCOP00000006914	ENSXCOG00000005339	Xiphophorus_couchianus
ENSGAFP00000022070	ENSGAFG00000014903	Gambusia_affinis
ENSPMEP00000026601	ENSPMEG00000010377	Poecilia_mexicana
ENSPLAP00000009836	ENSPLAG00000012647	Poecilia_latipinna
ENSPFOP00000020193	ENSPFOG00000000478	Poecilia_formosa
ENSPREP00000001798	ENSPREG00000001319	Poecilia_reticulata
ENSKMAP00000008748	ENSKMAG00000006567	Kryptolebias_marmoratus
ENSORLP00015027299	ENSORLG00015009292	Oryzias_latipes_ASM223469v1
ENSORLP00000007435	ENSORLG00000005915	Oryzias_latipes_ASM223467v1
ENSORLP00020010595	ENSORLG00020011496	Oryzias_latipes_ASM223471v1
ENSOMEP00000027006	ENSOMEG00000009182	Oryzias_melastigma
ENSACLP00000030160	ENSACLG00000020437	Astatotilapia_calliptera
ENSMZEP00005005412	ENSMZEG00005004197	Maylandia_zebra
ENSHBUP00000014218	ENSHBUG00000016046	Haplochromis_burtoni
ENSPNYP00000027091	ENSPNYG00000020239	Pundamilia_nyererei
ENSONIP00000017074	ENSONIG00000013577	Oreochromis_niloticus
ENSNBRP00000006867	ENSNBRG00000005355	Neolamprologus_brichardi
ENSSMAP00000027756	ENSSMAG00000016975	Scophthalmus_maximus
ENSCSEP00000026012	ENSCSEG00000016608	Cynoglossus_semilaevis
ENSSLDP00000030879	ENSSLDG00000023772	Seriola_lalandi_dorsalis
ENSSDUP00000030021	ENSSDUG00000021635	Seriola_dumerili
ENSLCAP00010038623	ENSLCAG00010018082	Lates_calcarifer
ENSATEP00000024159	ENSATEG00000016781	Anabas_testudineus
ENSBSLP00000001910	ENSBSLG00000001093	Betta_splendens
ENSMAMP00000012054	ENSMAMG00000008155	Mastacembelus_armatus
ENSGACP00000026264	ENSGACG00000019881	Gasterosteus_aculeatus
ENSMMOP00000018719	ENSMMOG00000014177	Mola_mola
ENSHCOP00000017607	ENSHCOG00000001551	Hippocampus_comes
ENSGMOP00000016677	ENSGMOG00000015558	Gadus_morhua
ENSELUP00000010725	ENSELUG00000011188	Esox_lucius
ENSHHUP00000041404	ENSHHUG00000025579	Hucho_hucho
ENSHHUP00000041434	ENSHHUG00000025597	Hucho_hucho
ENSHHUP00000050310	ENSHHUG00000030363	Hucho_hucho
ENSLOCP00000001706	ENSLOCG00000001476	Lepisosteus_oculatus
ENSECRP00000006487	ENSECRG00000004322	Erpetoichthys_calabaricus
ENSCMIP00000028598	ENSCMIG00000012412	Callorhinchus_milii
ENSPMAP00000002409	ENSPMAG00000002208	Petromyzon_marinus
