ENSCABP00000016007	ENSCABG00000011933	Chelonoidis_abingdonii
ENSETEP00000016559	ENSETEG00000020378	Echinops_telfairi
ENSPTEP00000038343	ENSPTEG00000035652	Piliocolobus_tephrosceles
ENSCANP00000039641	ENSCANG00000043484	Colobus_angolensis_palliatus
ENSRROP00000037745	ENSRROG00000042258	Rhinopithecus_roxellana
ENSRBIP00000035935	ENSRBIG00000041592	Rhinopithecus_bieti
ENSTGEP00000036268	ENSTGEG00000028859	Theropithecus_gelada
ENSCSAP00000001762	ENSCSAG00000005452	Chlorocebus_sabaeus
ENSPANP00000022377	ENSPANG00000022479	Papio_anubis
ENSMLEP00000035580	ENSMLEG00000041900	Mandrillus_leucophaeus
ENSCATP00000040763	ENSCATG00000042972	Cercocebus_atys
ENSMFAP00000026134	ENSMFAG00000044525	Macaca_fascicularis
ENSMNEP00000028026	ENSMNEG00000037398	Macaca_nemestrina
ENSMMUP00000022694	ENSMMUG00000017252	Macaca_mulatta
ENSPTRP00000085966	ENSPTRG00000009404	Pan_troglodytes
ENSPPAP00000017127	ENSPPAG00000031622	Pan_paniscus
ENSP00000006658	ENSG00000006282	Homo_sapiens
ENSGGOP00000003325	ENSGGOG00000003379	Gorilla_gorilla
ENSPPYP00000009301	ENSPPYG00000008278	Pongo_abelii
ENSNLEP00000036993	ENSNLEG00000007743	Nomascus_leucogenys
ENSCCAP00000035831	ENSCCAG00000035788	Cebus_capucinus_imitator
ENSSBOP00000008240	ENSSBOG00000021033	Saimiri_boliviensis_boliviensis
ENSCJAP00000034832	ENSCJAG00000018727	Callithrix_jacchus
ENSANAP00000020118	ENSANAG00000027831	Aotus_nancymaae
ENSTSYP00000011798	ENSTSYG00000012859	Carlito_syrichta
ENSPCOP00000024533	ENSPCOG00000024466	Propithecus_coquereli
ENSPSMP00000022273	ENSPSMG00000015699	Prolemur_simus
ENSMICP00000008896	ENSMICG00000009762	Microcebus_murinus
ENSOGAP00000008493	ENSOGAG00000009482	Otolemur_garnettii
ENSTBEP00000001636	ENSTBEG00000001851	Tupaia_belangeri
ENSCCNP00000009439	ENSCCNG00000009942	Castor_canadensis
ENSDORP00000008573	ENSDORG00000009128	Dipodomys_ordii
ENSCGRP00000006279	ENSCGRG00000004597	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001004776	ENSCGRG00001006141	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015031939	ENSCGRG00015024108	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000013629	ENSMAUG00000013601	Mesocricetus_auratus
ENSMOCP00000005592	ENSMOCG00000005071	Microtus_ochrogaster
ENSPEMP00000028536	ENSPEMG00000024043	Peromyscus_maniculatus_bairdii
ENSMUSP00000042572	ENSMUSG00000020867	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0030689	MGP_SPRETEiJ_G0017827	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000016757	ENSMSIG00000014363	Mus_spicilegus
MGP_CAROLIEiJ_P0029274	MGP_CAROLIEiJ_G0016981	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0035984	MGP_PahariEiJ_G0018112	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000004377	ENSRNOG00000003273	Rattus_norvegicus
ENSMUGP00000001047	ENSMUGG00000000966	Meriones_unguiculatus
ENSNGAP00000004035	ENSNGAG00000004968	Nannospalax_galili
ENSJJAP00000003034	ENSJJAG00000005689	Jaculus_jaculus
ENSSDAP00000021216	ENSSDAG00000019292	Spermophilus_dauricus
ENSMMMP00000025500	ENSMMMG00000022312	Marmota_marmota_marmota
ENSSTOP00000003687	ENSSTOG00000004098	Ictidomys_tridecemlineatus
ENSUPAP00010006544	ENSUPAG00010005223	Urocitellus_parryii
ENSOCUP00000015507	ENSOCUG00000002725	Oryctolagus_cuniculus
ENSOPRP00000012226	ENSOPRG00000013392	Ochotona_princeps
ENSCLAP00000021569	ENSCLAG00000014759	Chinchilla_lanigera
ENSODEP00000022513	ENSODEG00000016520	Octodon_degus
ENSCAPP00000001815	ENSCAPG00000003748	Cavia_aperea
ENSCPOP00000016023	ENSCPOG00000024264	Cavia_porcellus
ENSHGLP00000026906	ENSHGLG00000019135	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100008126	ENSHGLG00100006048	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000004585	ENSFDAG00000013775	Fukomys_damarensis
ENSNVIP00000010133	ENSNVIG00000007983	Neovison_vison
ENSMPUP00000015372	ENSMPUG00000015483	Mustela_putorius_furo
ENSUAMP00000012682	ENSUAMG00000010010	Ursus_americanus
ENSUMAP00000020082	ENSUMAG00000014717	Ursus_maritimus
ENSAMEP00000007991	ENSAMEG00000007546	Ailuropoda_melanoleuca
ENSCAFP00000039221	ENSCAFG00000017090	Canis_lupus_familiaris
ENSCAFP00020030622	ENSCAFG00020023695	Canis_lupus_dingo
ENSVVUP00000006352	ENSVVUG00000004940	Vulpes_vulpes
ENSPPRP00000008918	ENSPPRG00000003620	Panthera_pardus
ENSPTIP00000023613	ENSPTIG00000019966	Panthera_tigris_altaica
ENSFCAP00000059751	ENSFCAG00000012338	Felis_catus
ENSECAP00000006559	ENSECAG00000008281	Equus_caballus
ENSEASP00005027247	ENSEASG00005018475	Equus_asinus_asinus
ENSBIXP00000006131	ENSBIXG00000001151	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005029392	ENSBIXG00005009303	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000063643	ENSBTAG00000004155	Bos_taurus
ENSBMUP00000029343	ENSBMUG00000021962	Bos_mutus
ENSBBBP00000025068	ENSBBBG00000020250	Bison_bison_bison
ENSCHIP00000011762	ENSCHIG00000013775	Capra_hircus
ENSOARP00000004133	ENSOARG00000003861	Ovis_aries
ENSTTRP00000000201	ENSTTRG00000000215	Tursiops_truncatus
ENSSSCP00000018614	ENSSSCG00000017565	Sus_scrofa_strain_reference
ENSVPAP00000003755	ENSVPAG00000004042	Vicugna_pacos
ENSMLUP00000005104	ENSMLUG00000005575	Myotis_lucifugus
ENSPVAP00000013074	ENSPVAG00000013864	Pteropus_vampyrus
ENSEEUP00000006790	ENSEEUG00000007417	Erinaceus_europaeus
ENSDNOP00000021891	ENSDNOG00000032944	Dasypus_novemcinctus
ENSVURP00010029814	ENSVURG00010022770	Vombatus_ursinus
ENSVURP00010029832	ENSVURG00010022794	Vombatus_ursinus
ENSPCIP00000041311	ENSPCIG00000030204	Phascolarctos_cinereus
ENSMEUP00000007825	ENSMEUG00000008555	Notamacropus_eugenii
ENSSHAP00000006136	ENSSHAG00000005339	Sarcophilus_harrisii
ENSMODP00000026141	ENSMODG00000020908	Monodelphis_domestica
ENSXETP00000019673	ENSXETG00000012334	Xenopus_tropicalis
ENSDCDP00000003606	ENSDCDG00000001757	Denticeps_clupeoides	ENSDCDT00000003998
ENSCHAP00000056875	ENSCHAG00000025683	Clupea_harengus	ENSCHAT00000061304
ENSAMXP00000009728	ENSAMXG00000009466	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000009728
ENSAMXP00005033824	ENSAMXG00005016199	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000001860	ENSPNAG00000000974	Pygocentrus_nattereri
ENSIPUP00000028269	ENSIPUG00000019141	Ictalurus_punctatus
ENSEEEP00000024399	ENSEEEG00000011831	Electrophorus_electricus
ENSDARP00000066287	ENSDARG00000013880	Danio_rerio
ENSORLP00015008694	ENSORLG00015009483	Oryzias_latipes_ASM223469v1
ENSOMEP00000009453	ENSOMEG00000010642	Oryzias_melastigma
ENSCSEP00000031683	ENSCSEG00000020301	Cynoglossus_semilaevis
ENSCVAP00000000293	ENSCVAG00000001190	Cyprinodon_variegatus
ENSFHEP00000031305	ENSFHEG00000017130	Fundulus_heteroclitus
ENSGAFP00000002554	ENSGAFG00000001707	Gambusia_affinis
ENSXMAP00000017216	ENSXMAG00000017140	Xiphophorus_maculatus
ENSPFOP00000030554	ENSPFOG00000022764	Poecilia_formosa
ENSPLAP00000030667	ENSPLAG00000021935	Poecilia_latipinna
ENSPMEP00000022697	ENSPMEG00000003782	Poecilia_mexicana
ENSPREP00000001067	ENSPREG00000000760	Poecilia_reticulata
ENSKMAP00000002120	ENSKMAG00000001655	Kryptolebias_marmoratus
ENSGWIP00000043641	ENSGWIG00000021799	Gouania_willdenowi
ENSTRUP00000044020	ENSTRUG00000017186	Takifugu_rubripes
ENSTNIP00000007095	ENSTNIG00000004455	Tetraodon_nigroviridis
ENSMALP00000001254	ENSMALG00000000924	Monopterus_albus
ENSMAMP00000001324	ENSMAMG00000000816	Mastacembelus_armatus
ENSATEP00000005366	ENSATEG00000003749	Anabas_testudineus
ENSBSLP00000051049	ENSBSLG00000024009	Betta_splendens
ENSSDUP00000012992	ENSSDUG00000009448	Seriola_dumerili
ENSSLDP00000028158	ENSSLDG00000021790	Seriola_lalandi_dorsalis
ENSLCAP00010016061	ENSLCAG00010007332	Lates_calcarifer
ENSSMAP00000007626	ENSSMAG00000004714	Scophthalmus_maximus
ENSMMOP00000006122	ENSMMOG00000004797	Mola_mola
ENSLBEP00000001453	ENSLBEG00000001151	Labrus_bergylta
ENSLCRP00005060854	ENSLCRG00005022373	Larimichthys_crocea
ENSCGOP00000041612	ENSCGOG00000018760	Cottoperca_gobio
ENSGACP00000007083	ENSGACG00000005342	Gasterosteus_aculeatus
ENSAPEP00000027852	ENSAPEG00000019777	Amphiprion_percula
ENSAOCP00000012367	ENSAOCG00000016867	Amphiprion_ocellaris
ENSAPOP00000004368	ENSAPOG00000006013	Acanthochromis_polyacanthus
ENSSPAP00000014022	ENSSPAG00000010588	Stegastes_partitus
ENSSPAP00000018491	ENSSPAG00000013917	Stegastes_partitus
ENSPRNP00000032968	ENSPRNG00000016040	Parambassis_ranga
ENSACLP00000030113	ENSACLG00000020411	Astatotilapia_calliptera
ENSMZEP00005034443	ENSMZEG00005025736	Maylandia_zebra
ENSMZEP00005027789	ENSMZEG00005020716	Maylandia_zebra
ENSMZEP00005030854	ENSMZEG00005022916	Maylandia_zebra
ENSMZEP00005004010	ENSMZEG00005003069	Maylandia_zebra
ENSPNYP00000007393	ENSPNYG00000005630	Pundamilia_nyererei
ENSHBUP00000003913	ENSHBUG00000005180	Haplochromis_burtoni
ENSNBRP00000020761	ENSNBRG00000015937	Neolamprologus_brichardi
ENSONIP00000024741	ENSONIG00000019654	Oreochromis_niloticus
ENSACIP00000026173	ENSACIG00000020258	Amphilophus_citrinellus
ENSHCOP00000011318	ENSHCOG00000014136	Hippocampus_comes
ENSPMGP00000019296	ENSPMGG00000015671	Periophthalmus_magnuspinnatus
ENSGMOP00000004894	ENSGMOG00000004610	Gadus_morhua
ENSHHUP00000040188	ENSHHUG00000024839	Hucho_hucho
ENSELUP00000025044	ENSELUG00000023737	Esox_lucius
ENSSFOP00015003843	ENSSFOG00015002529	Scleropages_formosus
ENSPKIP00000004218	ENSPKIG00000021415	Paramormyrops_kingsleyae
ENSLOCP00000013129	ENSLOCG00000010715	Lepisosteus_oculatus
ENSLACP00000014822	ENSLACG00000013049	Latimeria_chalumnae	ENSLACT00000014926
ENSCMIP00000004250	ENSCMIG00000002260	Callorhinchus_milii	ENSCMIT00000004411
ENSPMAP00000008798	ENSPMAG00000007984	Petromyzon_marinus
ENSEBUP00000025256	ENSEBUG00000015577	Eptatretus_burgeri
FBpp0086674	FBgn0033924	Drosophila_melanogaster
B0495.5.1	WBGene00015204	Caenorhabditis_elegans_strain_N2
