ENSPKIP00000017256	ENSPKIG00000003203	Paramormyrops_kingsleyae	ENSPKIT00000041765
ENSACAP00000016015	ENSACAG00000016239	Anolis_carolinensis
ENSAPEP00000010572	ENSAPEG00000007514	Amphiprion_percula
ENSSPUP00000001254	ENSSPUG00000000999	Sphenodon_punctatus
ENSETEP00000012929	ENSETEG00000015941	Echinops_telfairi
ENSACLP00000040817	ENSACLG00000027482	Astatotilapia_calliptera
ENSRROP00000023438	ENSRROG00000035556	Rhinopithecus_roxellana
ENSCCEP00000011609	ENSCCEG00000011330	Cyanistes_caeruleus
ENSCCEP00000011608	ENSCCEG00000011329	Cyanistes_caeruleus
ENSELUP00000041102	ENSELUG00000021847	Esox_lucius
ENSOANP00000001682	ENSOANG00000001056	Ornithorhynchus_anatinus
ENSSCAP00000019036	ENSSCAG00000013754	Serinus_canaria
ENSTGUP00000011598	ENSTGUG00000011246	Taeniopygia_guttata
ENSAMXP00005052600	ENSAMXG00005023664	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSMMOP00000020448	ENSMMOG00000015545	Mola_mola
ENSMZEP00005001782	ENSMZEG00005001453	Maylandia_zebra
H28G03.2a.2	WBGene00019250	Caenorhabditis_elegans_strain_N2	H28G03.2a.2
ENSRNOP00000003832	ENSRNOG00000002871	Rattus_norvegicus
ENSMLUP00000022674	ENSMLUG00000024167	Myotis_lucifugus
ENSTSYP00000002800	ENSTSYG00000003024	Carlito_syrichta
ENSECAP00000011446	ENSECAG00000013395	Equus_caballus
ENSPSMP00000022600	ENSPSMG00000015962	Prolemur_simus
ENSPMEP00000031755	ENSPMEG00000019161	Poecilia_mexicana
ENSJHYP00000002536	ENSJHYG00000002122	Junco_hyemalis
ENSORLP00015035728	ENSORLG00015022499	Oryzias_latipes_ASM223469v1
ENSMVIP00005014780	ENSMVIG00005010672	Manacus_vitellinus
ENSCHAP00000039170	ENSCHAG00000018227	Clupea_harengus
ENSORLP00000045060	ENSORLG00000024690	Oryzias_latipes_ASM223467v1
ENSACIP00000025181	ENSACIG00000019482	Amphilophus_citrinellus
ENSFHEP00000023962	ENSFHEG00000005318	Fundulus_heteroclitus
MGP_PahariEiJ_P0082861	MGP_PahariEiJ_G0029677	Mus_pahari_strain_PAHARI_EIJ
ENSCVAP00000002360	ENSCVAG00000003478	Cyprinodon_variegatus
ENSPMGP00000019388	ENSPMGG00000015740	Periophthalmus_magnuspinnatus
ENSHBUP00000016496	ENSHBUG00000018499	Haplochromis_burtoni
ENSHHUP00000073730	ENSHHUG00000043249	Hucho_hucho
ENSVURP00010024864	ENSVURG00010019040	Vombatus_ursinus	ENSVURT00010028303
ENSP00000261973	ENSG00000119707	Homo_sapiens
ENSCINP00000016201	ENSCING00000007913	Ciona_intestinalis
ENSMZEP00005014881	ENSMZEG00005011183	Maylandia_zebra
ENSPCOP00000022072	ENSPCOG00000023107	Propithecus_coquereli
ENSCATP00000033343	ENSCATG00000039651	Cercocebus_atys
ENSTTRP00000008802	ENSTTRG00000009279	Tursiops_truncatus
ENSONIP00000007466	ENSONIG00000005932	Oreochromis_niloticus
ENSMLEP00000021999	ENSMLEG00000035157	Mandrillus_leucophaeus
ENSGACP00000017895	ENSGACG00000013536	Gasterosteus_aculeatus
ENSUAMP00000009244	ENSUAMG00000007707	Ursus_americanus
ENSNLEP00000036517	ENSNLEG00000002701	Nomascus_leucogenys
ENSBSLP00000054816	ENSBSLG00000025696	Betta_splendens
ENSPNYP00000030922	ENSPNYG00000023303	Pundamilia_nyererei
ENSLBEP00000013838	ENSLBEG00000010667	Labrus_bergylta
ENSFDAP00000009163	ENSFDAG00000006542	Fukomys_damarensis
ENSHGLP00100014501	ENSHGLG00100010727	Heterocephalus_glaber_HetGla_1.0
ENSAPOP00000012565	ENSAPOG00000015321	Acanthochromis_polyacanthus
ENSCANP00000040377	ENSCANG00000043874	Colobus_angolensis_palliatus
ENSSMAP00000004100	ENSSMAG00000002520	Scophthalmus_maximus
ENSCSAP00000008963	ENSCSAG00000012801	Chlorocebus_sabaeus
ENSNSUP00000024099	ENSNSUG00000017425	Notechis_scutatus
ENSHHUP00000062853	ENSHHUG00000037139	Hucho_hucho
ENSOMEP00000020204	ENSOMEG00000022138	Oryzias_melastigma
ENSACLP00000035973	ENSACLG00000024359	Astatotilapia_calliptera
ENSUMAP00000012113	ENSUMAG00000009058	Ursus_maritimus
ENSPCAP00000005830	ENSPCAG00000006226	Procavia_capensis
ENSXMAP00000026923	ENSXMAG00000017290	Xiphophorus_maculatus
ENSTNIP00000007326	ENSTNIG00000004673	Tetraodon_nigroviridis
ENSCSEP00000032323	ENSCSEG00000020737	Cynoglossus_semilaevis
ENSTRUP00000007183	ENSTRUG00000003076	Takifugu_rubripes
ENSZALP00000007763	ENSZALG00000006854	Zonotrichia_albicollis
ENSANAP00000021092	ENSANAG00000028295	Aotus_nancymaae
ENSPNYP00000029971	ENSPNYG00000022596	Pundamilia_nyererei
ENSCLAP00000005601	ENSCLAG00000003977	Chinchilla_lanigera
ENSAPOP00000030835	ENSAPOG00000017757	Acanthochromis_polyacanthus
ENSUPAP00010019548	ENSUPAG00010015461	Urocitellus_parryii
ENSBSLP00000011527	ENSBSLG00000006002	Betta_splendens
ENSCPBP00000014903	ENSCPBG00000011025	Chrysemys_picta_bellii
ENSGACP00000016390	ENSGACG00000012400	Gasterosteus_aculeatus
ENSDCDP00000015242	ENSDCDG00000011916	Denticeps_clupeoides
ENSHCOP00000019672	ENSHCOG00000000142	Hippocampus_comes
ENSAOCP00000014568	ENSAOCG00000019308	Amphiprion_ocellaris
ENSDARP00000156592	ENSDARG00000039266	Danio_rerio
ENSPVIP00000024665	ENSPVIG00000018563	Pogona_vitticeps
ENSNSUP00000024101	ENSNSUG00000017427	Notechis_scutatus
ENSEASP00005006409	ENSEASG00005004739	Equus_asinus_asinus
ENSPTEP00000014896	ENSPTEG00000016600	Piliocolobus_tephrosceles
ENSORLP00015010456	ENSORLG00015011269	Oryzias_latipes_ASM223469v1
ENSPTIP00000019559	ENSPTIG00000017309	Panthera_tigris_altaica
ENSPMAP00000009710	ENSPMAG00000008808	Petromyzon_marinus
ENSHCOP00000026967	ENSHCOG00000018433	Hippocampus_comes
ENSCPOP00000002258	ENSCPOG00000002479	Cavia_porcellus
