ENSPVIP00000025859	ENSPVIG00000019341	Pogona_vitticeps	ENSPVIT00000031874
ENSNSUP00000000734	ENSNSUG00000000708	Notechis_scutatus
ENSTGEP00000019209	ENSTGEG00000015450	Theropithecus_gelada
ENSMNEP00000000015	ENSMNEG00000000022	Macaca_nemestrina
ENSMMUP00000004907	ENSMMUG00000003682	Macaca_mulatta
ENSMFAP00000043397	ENSMFAG00000037362	Macaca_fascicularis
ENSCSAP00000003011	ENSCSAG00000006726	Chlorocebus_sabaeus
ENSSBOP00000028203	ENSSBOG00000030503	Saimiri_boliviensis_boliviensis
ENSCCAP00000020946	ENSCCAG00000028319	Cebus_capucinus_imitator
ENSCJAP00000034700	ENSCJAG00000018683	Callithrix_jacchus
ENSANAP00000038763	ENSANAG00000036828	Aotus_nancymaae
ENSTSYP00000030076	ENSTSYG00000031386	Carlito_syrichta
ENSPCOP00000023568	ENSPCOG00000023933	Propithecus_coquereli
ENSMICP00000035678	ENSMICG00000000976	Microcebus_murinus
ENSPSMP00000033390	ENSPSMG00000023026	Prolemur_simus
ENSOGAP00000007976	ENSOGAG00000008897	Otolemur_garnettii
ENSBIXP00000002597	ENSBIXG00000007744	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005005689	ENSBIXG00005011316	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000012484	ENSBTAG00000009486	Bos_taurus
ENSBMUP00000031484	ENSBMUG00000023489	Bos_mutus
ENSBBBP00000024594	ENSBBBG00000019563	Bison_bison_bison
ENSCHIP00000032644	ENSCHIG00000026546	Capra_hircus
ENSOARP00000018361	ENSOARG00000017109	Ovis_aries
ENSVPAP00000006500	ENSVPAG00000006991	Vicugna_pacos
ENSTTRP00000002324	ENSTTRG00000002480	Tursiops_truncatus
ENSSSCP00000047168	ENSSSCG00000032696	Sus_scrofa_strain_reference
ENSSARP00000012481	ENSSARG00000013822	Sorex_araneus
ENSEEUP00000011941	ENSEEUG00000013111	Erinaceus_europaeus
ENSECAP00000000839	ENSECAG00000001075	Equus_caballus
ENSEASP00005016411	ENSEASG00005011364	Equus_asinus_asinus
ENSUAMP00000034079	ENSUAMG00000025966	Ursus_americanus
ENSUMAP00000019873	ENSUMAG00000014547	Ursus_maritimus
ENSAMEP00000006685	ENSAMEG00000006357	Ailuropoda_melanoleuca
ENSNVIP00000026736	ENSNVIG00000020688	Neovison_vison
ENSMPUP00000013506	ENSMPUG00000013609	Mustela_putorius_furo
ENSCAFP00020016379	ENSCAFG00020013145	Canis_lupus_dingo
ENSCAFP00000022986	ENSCAFG00000015636	Canis_lupus_familiaris
ENSVVUP00000041990	ENSVVUG00000029842	Vulpes_vulpes
ENSPPRP00000011304	ENSPPRG00000005200	Panthera_pardus
ENSPTIP00000015322	ENSPTIG00000014441	Panthera_tigris_altaica
ENSFCAP00000013701	ENSFCAG00000014773	Felis_catus
ENSPVAP00000003297	ENSPVAG00000003490	Pteropus_vampyrus
ENSMLUP00000010116	ENSMLUG00000011104	Myotis_lucifugus
ENSDNOP00000019645	ENSDNOG00000045983	Dasypus_novemcinctus
ENSCHOP00000006281	ENSCHOG00000007089	Choloepus_hoffmanni
ENSPCAP00000015442	ENSPCAG00000016531	Procavia_capensis
ENSLAFP00000005696	ENSLAFG00000006777	Loxodonta_africana
ENSOANP00000009650	ENSOANG00000006059	Ornithorhynchus_anatinus
ENSLACP00000008930	ENSLACG00000007887	Latimeria_chalumnae
ENSDCDP00000005300	ENSDCDG00000002603	Denticeps_clupeoides
ENSDCDP00000005306	ENSDCDG00000002604	Denticeps_clupeoides
ENSCHAP00000057586	ENSCHAG00000026001	Clupea_harengus
ENSAMXP00005052806	ENSAMXG00005023737	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000028988	ENSAMXG00000037067	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000014630	ENSPNAG00000020549	Pygocentrus_nattereri
ENSIPUP00000004387	ENSIPUG00000003057	Ictalurus_punctatus
ENSEEEP00000004107	ENSEEEG00000002184	Electrophorus_electricus
ENSDARP00000073155	ENSDARG00000056233	Danio_rerio
ENSPLAP00000001754	ENSPLAG00000002857	Poecilia_latipinna
ENSPFOP00000006604	ENSPFOG00000006667	Poecilia_formosa
ENSPMEP00000014646	ENSPMEG00000017039	Poecilia_mexicana
ENSPREP00000029790	ENSPREG00000020173	Poecilia_reticulata
ENSXMAP00000037506	ENSXMAG00000027159	Xiphophorus_maculatus
ENSXCOP00000006454	ENSXCOG00000004995	Xiphophorus_couchianus
ENSGAFP00000022381	ENSGAFG00000015119	Gambusia_affinis
ENSFHEP00000009183	ENSFHEG00000010424	Fundulus_heteroclitus
ENSCVAP00000013571	ENSCVAG00000016099	Cyprinodon_variegatus
ENSKMAP00000010040	ENSKMAG00000007551	Kryptolebias_marmoratus
ENSORLP00015009630	ENSORLG00015010426	Oryzias_latipes_ASM223469v1
ENSORLP00000043975	ENSORLG00000005394	Oryzias_latipes_ASM223467v1
ENSORLP00020011696	ENSORLG00020012636	Oryzias_latipes_ASM223471v1
ENSOMEP00000006826	ENSOMEG00000007901	Oryzias_melastigma
ENSBSLP00000002122	ENSBSLG00000001187	Betta_splendens
ENSAOCP00000020871	ENSAOCG00000005267	Amphiprion_ocellaris
ENSAPEP00000029776	ENSAPEG00000021161	Amphiprion_percula
ENSAPOP00000020358	ENSAPOG00000023916	Acanthochromis_polyacanthus
ENSSPAP00000017665	ENSSPAG00000013338	Stegastes_partitus
ENSPRNP00000033787	ENSPRNG00000016996	Parambassis_ranga
ENSLCRP00005023441	ENSLCRG00005009433	Larimichthys_crocea
ENSLBEP00000020128	ENSLBEG00000015454	Labrus_bergylta
ENSCGOP00000034713	ENSCGOG00000016096	Cottoperca_gobio
ENSGACP00000026101	ENSGACG00000019751	Gasterosteus_aculeatus
ENSSMAP00000029349	ENSSMAG00000017975	Scophthalmus_maximus
ENSCSEP00000028279	ENSCSEG00000018073	Cynoglossus_semilaevis
ENSSLDP00000029710	ENSSLDG00000022919	Seriola_lalandi_dorsalis
ENSSDUP00000029368	ENSSDUG00000021160	Seriola_dumerili
ENSLCAP00010039016	ENSLCAG00010018249	Lates_calcarifer
ENSATEP00000023071	ENSATEG00000015993	Anabas_testudineus
ENSPNYP00000028382	ENSPNYG00000021362	Pundamilia_nyererei
ENSHBUP00000031453	ENSHBUG00000017159	Haplochromis_burtoni
ENSMZEP00005003693	ENSMZEG00005002862	Maylandia_zebra
ENSACLP00000032410	ENSACLG00000021977	Astatotilapia_calliptera
ENSONIP00000016982	ENSONIG00000013506	Oreochromis_niloticus
ENSNBRP00000008630	ENSNBRG00000006759	Neolamprologus_brichardi
ENSACIP00000031057	ENSACIG00000024010	Amphilophus_citrinellus
ENSTRUP00000039759	ENSTRUG00000015554	Takifugu_rubripes
ENSTNIP00000015994	ENSTNIG00000013015	Tetraodon_nigroviridis
ENSMMOP00000018837	ENSMMOG00000014253	Mola_mola
ENSMAMP00000013171	ENSMAMG00000008926	Mastacembelus_armatus
ENSMALP00000027649	ENSMALG00000019197	Monopterus_albus
ENSHCOP00000014368	ENSHCOG00000017722	Hippocampus_comes
ENSPMGP00000002302	ENSPMGG00000002040	Periophthalmus_magnuspinnatus
ENSGMOP00000002597	ENSGMOG00000002460	Gadus_morhua
ENSHHUP00000068530	ENSHHUG00000040385	Hucho_hucho
ENSHHUP00000007464	ENSHHUG00000004588	Hucho_hucho
ENSELUP00000031598	ENSELUG00000009184	Esox_lucius
ENSPKIP00000009762	ENSPKIG00000024743	Paramormyrops_kingsleyae
ENSSFOP00015013428	ENSSFOG00015008651	Scleropages_formosus
ENSCHAP00000007509	ENSCHAG00000004663	Clupea_harengus
ENSDCDP00000013147	ENSDCDG00000008777	Denticeps_clupeoides
ENSEEEP00000010543	ENSEEEG00000005346	Electrophorus_electricus
ENSIPUP00000036758	ENSIPUG00000024625	Ictalurus_punctatus
ENSAMXP00005025969	ENSAMXG00005013137	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000042962	ENSAMXG00000036258	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000010560	ENSPNAG00000016123	Pygocentrus_nattereri
ENSDARP00000115493	ENSDARG00000069495	Danio_rerio
ENSHHUP00000041250	ENSHHUG00000025478	Hucho_hucho
ENSHHUP00000073007	ENSHHUG00000042864	Hucho_hucho
ENSELUP00000015204	ENSELUG00000015184	Esox_lucius
ENSPKIP00000023286	ENSPKIG00000006970	Paramormyrops_kingsleyae
ENSSFOP00015028582	ENSSFOG00015018349	Scleropages_formosus
ENSLOCP00000002588	ENSLOCG00000002224	Lepisosteus_oculatus
ENSECRP00000004530	ENSECRG00000003084	Erpetoichthys_calabaricus
ENSEBUP00000023934	ENSEBUG00000014752	Eptatretus_burgeri
