ENSAOWP00000020188	ENSAOWG00000013656	Apteryx_owenii
ENSDORP00000026716	ENSDORG00000029447	Dipodomys_ordii
ENSUAMP00000035044	ENSUAMG00000026621	Ursus_americanus
ENSUMAP00000019793	ENSUMAG00000014474	Ursus_maritimus
ENSCAFP00020024275	ENSCAFG00020019107	Canis_lupus_dingo
ENSVVUP00000037766	ENSVVUG00000026979	Vulpes_vulpes
ENSVVUP00000018305	ENSVVUG00000013489	Vulpes_vulpes
ENSCAFP00020023980	ENSCAFG00020018866	Canis_lupus_dingo
ENSCAFP00000044323	ENSCAFG00000020060	Canis_lupus_familiaris
ENSNVIP00000016201	ENSNVIG00000012699	Neovison_vison
ENSEASP00005021939	ENSEASG00005014973	Equus_asinus_asinus
ENSECAP00000029202	ENSECAG00000029071	Equus_caballus
ENSUPAP00010012835	ENSUPAG00010010379	Urocitellus_parryii
ENSSTOP00000015735	ENSSTOG00000027636	Ictidomys_tridecemlineatus
ENSSDAP00000001543	ENSSDAG00000001509	Spermophilus_dauricus
ENSMMMP00000014895	ENSMMMG00000013259	Marmota_marmota_marmota
ENSCCNP00000005814	ENSCCNG00000006158	Castor_canadensis
ENSCLAP00000021106	ENSCLAG00000014462	Chinchilla_lanigera
ENSODEP00000021651	ENSODEG00000015931	Octodon_degus
ENSCPOP00000006617	ENSCPOG00000007340	Cavia_porcellus
ENSHGLP00000024762	ENSHGLG00000017654	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022039	ENSHGLG00100016223	Heterocephalus_glaber_HetGla_1.0
ENSMPUP00000005534	ENSMPUG00000005575	Mustela_putorius_furo
ENSAMEP00000007114	ENSAMEG00000006752	Ailuropoda_melanoleuca
ENSPPRP00000006059	ENSPPRG00000001591	Panthera_pardus
ENSPTIP00000013116	ENSPTIG00000012940	Panthera_tigris_altaica
ENSFCAP00000023534	ENSFCAG00000023547	Felis_catus
ENSBTAP00000074305	ENSBTAG00000007740	Bos_taurus
ENSBMUP00000030741	ENSBMUG00000022959	Bos_mutus
ENSBIXP00000035516	ENSBIXG00000003298	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005014425	ENSBIXG00005018454	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000005341	ENSBBBG00000014102	Bison_bison_bison
ENSBIXP00000029706	ENSBIXG00000007315	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000063248	ENSBTAG00000023895	Bos_taurus
ENSBIXP00005003974	ENSBIXG00005000726	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000032280	ENSBMUG00000024079	Bos_mutus
ENSBBBP00000002966	ENSBBBG00000012028	Bison_bison_bison
ENSCHIP00000023362	ENSCHIG00000020969	Capra_hircus
ENSOARP00000003752	ENSOARG00000003513	Ovis_aries
ENSSSCP00000059415	ENSSSCG00000013260	Sus_scrofa_strain_reference
ENSEEUP00000008322	ENSEEUG00000009158	Erinaceus_europaeus
ENSMLUP00000019040	ENSMLUG00000022787	Myotis_lucifugus
ENSLAFP00000012659	ENSLAFG00000015119	Loxodonta_africana
ENSETEP00000013555	ENSETEG00000016707	Echinops_telfairi
ENSDNOP00000020056	ENSDNOG00000037925	Dasypus_novemcinctus
ENSDNOP00000030504	ENSDNOG00000047648	Dasypus_novemcinctus
ENSVURP00010013822	ENSVURG00010010613	Vombatus_ursinus
ENSPCIP00000026835	ENSPCIG00000020100	Phascolarctos_cinereus
ENSXETP00000010258	ENSXETG00000010957	Xenopus_tropicalis
ENSLOCP00000006709	ENSLOCG00000005557	Lepisosteus_oculatus
ENSAMXP00005008958	ENSAMXG00005005129	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000035563	ENSAMXG00000037017	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000035673	ENSPNAG00000006852	Pygocentrus_nattereri
ENSIPUP00000001599	ENSIPUG00000001143	Ictalurus_punctatus
ENSEEEP00000020498	ENSEEEG00000010009	Electrophorus_electricus
ENSDARP00000052317	ENSDARG00000036036	Danio_rerio
ENSDCDP00000025308	ENSDCDG00000018964	Denticeps_clupeoides
ENSMAMP00000004661	ENSMAMG00000003164	Mastacembelus_armatus
ENSGWIP00000018307	ENSGWIG00000010138	Gouania_willdenowi
ENSLBEP00000011338	ENSLBEG00000008725	Labrus_bergylta
ENSCSEP00000007951	ENSCSEG00000005113	Cynoglossus_semilaevis
ENSGACP00000020240	ENSGACG00000015348	Gasterosteus_aculeatus
ENSCGOP00000006370	ENSCGOG00000003349	Cottoperca_gobio
ENSLCRP00005027667	ENSLCRG00005011005	Larimichthys_crocea
ENSAOCP00000020321	ENSAOCG00000004318	Amphiprion_ocellaris
ENSAPEP00000012516	ENSAPEG00000008827	Amphiprion_percula
ENSAPOP00000016614	ENSAPOG00000019784	Acanthochromis_polyacanthus
ENSSPAP00000019239	ENSSPAG00000014513	Stegastes_partitus
ENSPRNP00000002296	ENSPRNG00000001376	Parambassis_ranga
ENSSDUP00000030646	ENSSDUG00000022077	Seriola_dumerili
ENSSLDP00000019984	ENSSLDG00000015648	Seriola_lalandi_dorsalis
ENSLCAP00010043088	ENSLCAG00010020104	Lates_calcarifer
ENSSMAP00000016272	ENSSMAG00000009956	Scophthalmus_maximus
ENSATEP00000018181	ENSATEG00000012379	Anabas_testudineus
ENSBSLP00000015055	ENSBSLG00000007805	Betta_splendens
ENSHCOP00000014707	ENSHCOG00000018167	Hippocampus_comes
ENSGMOP00000005109	ENSGMOG00000004842	Gadus_morhua
ENSHHUP00000039723	ENSHHUG00000024638	Hucho_hucho
ENSHHUP00000056311	ENSHHUG00000033609	Hucho_hucho
ENSELUP00000023742	ENSELUG00000022610	Esox_lucius
ENSSFOP00015013600	ENSSFOG00015008779	Scleropages_formosus
ENSPKIP00000017715	ENSPKIG00000003516	Paramormyrops_kingsleyae
ENSSFOP00015030439	ENSSFOG00015019534	Scleropages_formosus
ENSPKIP00000032489	ENSPKIG00000012563	Paramormyrops_kingsleyae
ENSAMXP00000042098	ENSAMXG00000042887	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005014890	ENSAMXG00005007905	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023030	ENSPNAG00000007574	Pygocentrus_nattereri
ENSEEEP00000023630	ENSEEEG00000011448	Electrophorus_electricus
ENSIPUP00000014923	ENSIPUG00000010158	Ictalurus_punctatus
ENSDARP00000018513	ENSDARG00000020708	Danio_rerio
ENSDCDP00000045519	ENSDCDG00000028688	Denticeps_clupeoides
ENSCHAP00000041300	ENSCHAG00000019278	Clupea_harengus
ENSHHUP00000064042	ENSHHUG00000037830	Hucho_hucho
ENSELUP00000043073	ENSELUG00000024568	Esox_lucius
ENSTRUP00000033766	ENSTRUG00000013268	Takifugu_rubripes
ENSTNIP00000016755	ENSTNIG00000013753	Tetraodon_nigroviridis
ENSMMOP00000024060	ENSMMOG00000018312	Mola_mola
ENSACLP00000032843	ENSACLG00000022271	Astatotilapia_calliptera
ENSHBUP00000025035	ENSHBUG00000000169	Haplochromis_burtoni
ENSMZEP00005003415	ENSMZEG00005002642	Maylandia_zebra
ENSPNYP00000001948	ENSPNYG00000001513	Pundamilia_nyererei
ENSONIP00000022955	ENSONIG00000018226	Oreochromis_niloticus
ENSACIP00000024214	ENSACIG00000018809	Amphilophus_citrinellus
ENSCSEP00000033870	ENSCSEG00000021721	Cynoglossus_semilaevis
ENSBSLP00000009421	ENSBSLG00000004571	Betta_splendens
ENSNBRP00000006884	ENSNBRG00000005398	Neolamprologus_brichardi
ENSSMAP00000031514	ENSSMAG00000019302	Scophthalmus_maximus
ENSCVAP00000029228	ENSCVAG00000016816	Cyprinodon_variegatus
ENSFHEP00000017292	ENSFHEG00000019005	Fundulus_heteroclitus
ENSPLAP00000001520	ENSPLAG00000002583	Poecilia_latipinna
ENSPFOP00000030621	ENSPFOG00000012737	Poecilia_formosa
ENSPMEP00000025269	ENSPMEG00000008112	Poecilia_mexicana
ENSPREP00000030713	ENSPREG00000020797	Poecilia_reticulata
ENSXCOP00000021323	ENSXCOG00000015961	Xiphophorus_couchianus
ENSXMAP00000034443	ENSXMAG00000006797	Xiphophorus_maculatus
ENSGAFP00000003998	ENSGAFG00000002735	Gambusia_affinis
ENSKMAP00000007426	ENSKMAG00000005602	Kryptolebias_marmoratus
ENSORLP00000017774	ENSORLG00000014169	Oryzias_latipes_ASM223467v1
ENSORLP00015024971	ENSORLG00015005812	Oryzias_latipes_ASM223469v1
ENSORLP00020014395	ENSORLG00020015397	Oryzias_latipes_ASM223471v1
ENSOMEP00000031686	ENSOMEG00000016668	Oryzias_melastigma
ENSAPEP00000003420	ENSAPEG00000002469	Amphiprion_percula
ENSAOCP00000006461	ENSAOCG00000010087	Amphiprion_ocellaris
ENSAPOP00000003951	ENSAPOG00000005501	Acanthochromis_polyacanthus
ENSSPAP00000002184	ENSSPAG00000001681	Stegastes_partitus
ENSPRNP00000021153	ENSPRNG00000010961	Parambassis_ranga
ENSCGOP00000037206	ENSCGOG00000017164	Cottoperca_gobio
ENSLCRP00005032596	ENSLCRG00005012878	Larimichthys_crocea
ENSLBEP00000006448	ENSLBEG00000004974	Labrus_bergylta
ENSLCAP00010001488	ENSLCAG00010000875	Lates_calcarifer
ENSLCAP00010042867	ENSLCAG00010019987	Lates_calcarifer
ENSSDUP00000001366	ENSSDUG00000001096	Seriola_dumerili
ENSSLDP00000016984	ENSSLDG00000013440	Seriola_lalandi_dorsalis
ENSMAMP00000023207	ENSMAMG00000015628	Mastacembelus_armatus
ENSATEP00000019568	ENSATEG00000013643	Anabas_testudineus
ENSMALP00000019959	ENSMALG00000013931	Monopterus_albus
ENSPMGP00000010650	ENSPMGG00000008824	Periophthalmus_magnuspinnatus
ENSECRP00000007314	ENSECRG00000004892	Erpetoichthys_calabaricus
ENSLACP00000021288	ENSLACG00000018707	Latimeria_chalumnae
ENSPMAP00000001759	ENSPMAG00000001601	Petromyzon_marinus
ENSHHUP00000037578	ENSHHUG00000023511	Hucho_hucho
ENSHHUP00000085581	ENSHHUG00000049575	Hucho_hucho
ENSELUP00000000544	ENSELUG00000002124	Esox_lucius
ENSTRUP00000040706	ENSTRUG00000015924	Takifugu_rubripes
ENSTNIP00000014341	ENSTNIG00000011396	Tetraodon_nigroviridis
ENSLBEP00000034495	ENSLBEG00000025936	Labrus_bergylta
ENSGACP00000026354	ENSGACG00000019945	Gasterosteus_aculeatus
ENSLCRP00005038674	ENSLCRG00005014988	Larimichthys_crocea
ENSSMAP00000006975	ENSSMAG00000004300	Scophthalmus_maximus
ENSMAMP00000022039	ENSMAMG00000014825	Mastacembelus_armatus
ENSMALP00000019679	ENSMALG00000013741	Monopterus_albus
ENSXMAP00000022783	ENSXMAG00000029793	Xiphophorus_maculatus
ENSXCOP00000018385	ENSXCOG00000013841	Xiphophorus_couchianus
ENSGAFP00000025020	ENSGAFG00000016890	Gambusia_affinis
ENSPMEP00000010270	ENSPMEG00000012203	Poecilia_mexicana
ENSPFOP00000016938	ENSPFOG00000016870	Poecilia_formosa
ENSPLAP00000009346	ENSPLAG00000012078	Poecilia_latipinna
ENSPREP00000032939	ENSPREG00000022330	Poecilia_reticulata
ENSFHEP00000028614	ENSFHEG00000012849	Fundulus_heteroclitus
ENSCVAP00000014171	ENSCVAG00000016747	Cyprinodon_variegatus
ENSPRNP00000030187	ENSPRNG00000015049	Parambassis_ranga
ENSORLP00020009479	ENSORLG00020010386	Oryzias_latipes_ASM223471v1
ENSORLP00000045203	ENSORLG00000016099	Oryzias_latipes_ASM223467v1
ENSORLP00015008370	ENSORLG00015009152	Oryzias_latipes_ASM223469v1
ENSOMEP00000003310	ENSOMEG00000000096	Oryzias_melastigma
ENSKMAP00000015534	ENSKMAG00000011624	Kryptolebias_marmoratus
ENSMZEP00005003265	ENSMZEG00005002538	Maylandia_zebra
ENSPNYP00000023792	ENSPNYG00000017983	Pundamilia_nyererei
ENSACLP00000028066	ENSACLG00000019074	Astatotilapia_calliptera
ENSHBUP00000009833	ENSHBUG00000011360	Haplochromis_burtoni
ENSNBRP00000013260	ENSNBRG00000010305	Neolamprologus_brichardi
ENSONIP00000000103	ENSONIG00000000086	Oreochromis_niloticus
ENSAOCP00000015148	ENSAOCG00000019873	Amphiprion_ocellaris
ENSAPEP00000029091	ENSAPEG00000020677	Amphiprion_percula
ENSAPOP00000029563	ENSAPOG00000015456	Acanthochromis_polyacanthus
ENSSPAP00000011171	ENSSPAG00000008499	Stegastes_partitus
ENSCGOP00000025660	ENSCGOG00000012115	Cottoperca_gobio
ENSSLDP00000023668	ENSSLDG00000018471	Seriola_lalandi_dorsalis
ENSSDUP00000025991	ENSSDUG00000018862	Seriola_dumerili
ENSLCAP00010005573	ENSLCAG00010002782	Lates_calcarifer
ENSACIP00000003799	ENSACIG00000002979	Amphilophus_citrinellus
ENSGWIP00000008811	ENSGWIG00000005253	Gouania_willdenowi
ENSPMGP00000002454	ENSPMGG00000002160	Periophthalmus_magnuspinnatus
ENSCSEP00000011566	ENSCSEG00000007449	Cynoglossus_semilaevis
ENSMMOP00000000962	ENSMMOG00000000806	Mola_mola
ENSATEP00000030429	ENSATEG00000021015	Anabas_testudineus
ENSBSLP00000003177	ENSBSLG00000001781	Betta_splendens
ENSHCOP00000021054	ENSHCOG00000007567	Hippocampus_comes
ENSGMOP00000011170	ENSGMOG00000010441	Gadus_morhua
ENSCHAP00000001006	ENSCHAG00000000745	Clupea_harengus
ENSDCDP00000013089	ENSDCDG00000008709	Denticeps_clupeoides
ENSEEEP00000003422	ENSEEEG00000001910	Electrophorus_electricus
ENSIPUP00000023368	ENSIPUG00000015819	Ictalurus_punctatus
ENSAMXP00000040811	ENSAMXG00000042865	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005028648	ENSAMXG00005014264	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000037147	ENSPNAG00000028545	Pygocentrus_nattereri
ENSDARP00000140433	ENSDARG00000102340	Danio_rerio
ENSSFOP00015036078	ENSSFOG00015022959	Scleropages_formosus
ENSPKIP00000017654	ENSPKIG00000003476	Paramormyrops_kingsleyae
ENSLOCP00000020439	ENSLOCG00000016549	Lepisosteus_oculatus
ENSECRP00000001427	ENSECRG00000001003	Erpetoichthys_calabaricus
ENSLACP00000017388	ENSLACG00000015316	Latimeria_chalumnae
ENSXETP00000041784	ENSXETG00000002460	Xenopus_tropicalis
ENSCABP00000001034	ENSCABG00000000869	Chelonoidis_abingdonii
ENSGAGP00000034039	ENSGAGG00000024186	Gopherus_agassizii
ENSCPBP00000015447	ENSCPBG00000011427	Chrysemys_picta_bellii
ENSPSIP00000005415	ENSPSIG00000005039	Pelodiscus_sinensis
ENSCPRP00005025814	ENSCPRG00005017909	Crocodylus_porosus
ENSACAP00000022968	ENSACAG00000029620	Anolis_carolinensis
ENSPVIP00000029761	ENSPVIG00000021934	Pogona_vitticeps
ENSNSUP00000018762	ENSNSUG00000013712	Notechis_scutatus
ENSSMRP00000020773	ENSSMRG00000016153	Salvator_merianae
ENSSPUP00000006162	ENSSPUG00000004749	Sphenodon_punctatus
ENSCAFP00000064060	ENSCAFG00000003369	Canis_lupus_familiaris
ENSCAFP00020034512	ENSCAFG00020026783	Canis_lupus_dingo
ENSVVUP00000008510	ENSVVUG00000006394	Vulpes_vulpes
ENSNVIP00000029104	ENSNVIG00000022440	Neovison_vison
ENSMPUP00000003966	ENSMPUG00000003999	Mustela_putorius_furo
ENSUAMP00000026912	ENSUAMG00000020806	Ursus_americanus
ENSUMAP00000021988	ENSUMAG00000016097	Ursus_maritimus
ENSAMEP00000019099	ENSAMEG00000018076	Ailuropoda_melanoleuca
ENSPTIP00000006823	ENSPTIG00000008633	Panthera_tigris_altaica
ENSPPRP00000001382	ENSPPRG00000024164	Panthera_pardus
ENSFCAP00000022452	ENSFCAG00000037866	Felis_catus
ENSEEUP00000002019	ENSEEUG00000002224	Erinaceus_europaeus
ENSPVAP00000004440	ENSPVAG00000004689	Pteropus_vampyrus
ENSBIXP00005025296	ENSBIXG00005027800	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000017461	ENSBIXG00000021450	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000060515	ENSBTAG00000002317	Bos_taurus
ENSBBBP00000021836	ENSBBBG00000015450	Bison_bison_bison
ENSBMUP00000019232	ENSBMUG00000014562	Bos_mutus
ENSOARP00000010433	ENSOARG00000009728	Ovis_aries
ENSCHIP00000033406	ENSCHIG00000026987	Capra_hircus
ENSTTRP00000008212	ENSTTRG00000008663	Tursiops_truncatus
ENSSSCP00000040565	ENSSSCG00000016522	Sus_scrofa_strain_reference
ENSMMMP00000013919	ENSMMMG00000012405	Marmota_marmota_marmota
ENSUPAP00010023769	ENSUPAG00010018831	Urocitellus_parryii
ENSCCNP00000009681	ENSCCNG00000010223	Castor_canadensis
ENSTBEP00000001287	ENSTBEG00000001493	Tupaia_belangeri
ENSEASP00005020727	ENSEASG00005014247	Equus_asinus_asinus
ENSECAP00000027152	ENSECAG00000000593	Equus_caballus
ENSMLUP00000020117	ENSMLUG00000023860	Myotis_lucifugus
ENSCAFP00020028995	ENSCAFG00020022669	Canis_lupus_dingo
ENSCAFP00000046796	ENSCAFG00000041534	Canis_lupus_familiaris
ENSVPAP00000008810	ENSVPAG00000009473	Vicugna_pacos
ENSOCUP00000029061	ENSOCUG00000002203	Oryctolagus_cuniculus
ENSOPRP00000014259	ENSOPRG00000015615	Ochotona_princeps
ENSPTRP00000080344	ENSPTRG00000019735	Pan_troglodytes
ENSPPAP00000020056	ENSPPAG00000033237	Pan_paniscus
ENSGGOP00000044797	ENSGGOG00000026927	Gorilla_gorilla
ENSP00000341170	ENSG00000105894	Homo_sapiens
ENSPPYP00000024477	ENSPPYG00000029579	Pongo_abelii
ENSNLEP00000026896	ENSNLEG00000013636	Nomascus_leucogenys
ENSPANP00000046785	ENSPANG00000000750	Papio_anubis
ENSCATP00000000237	ENSCATG00000000939	Cercocebus_atys
ENSMFAP00000027402	ENSMFAG00000045099	Macaca_fascicularis
ENSMMUP00000080883	ENSMMUG00000011836	Macaca_mulatta
ENSMNEP00000003423	ENSMNEG00000015808	Macaca_nemestrina
ENSTGEP00000031745	ENSTGEG00000025405	Theropithecus_gelada
ENSMLEP00000033194	ENSMLEG00000040772	Mandrillus_leucophaeus
ENSCSAP00000005158	ENSCSAG00000008896	Chlorocebus_sabaeus
ENSRROP00000004430	ENSRROG00000018209	Rhinopithecus_roxellana
ENSRBIP00000033620	ENSRBIG00000040560	Rhinopithecus_bieti
ENSPTEP00000040829	ENSPTEG00000037553	Piliocolobus_tephrosceles
ENSCANP00000030027	ENSCANG00000038675	Colobus_angolensis_palliatus
ENSSBOP00000035430	ENSSBOG00000033871	Saimiri_boliviensis_boliviensis
ENSCCAP00000033007	ENSCCAG00000034542	Cebus_capucinus_imitator
ENSCJAP00000054470	ENSCJAG00000012786	Callithrix_jacchus
ENSCCAP00000036868	ENSCCAG00000036327	Cebus_capucinus_imitator
ENSSBOP00000031285	ENSSBOG00000031877	Saimiri_boliviensis_boliviensis
ENSCJAP00000023451	ENSCJAG00000067335	Callithrix_jacchus
ENSANAP00000027562	ENSANAG00000031641	Aotus_nancymaae
ENSTSYP00000000978	ENSTSYG00000001059	Carlito_syrichta
ENSMICP00000029913	ENSMICG00000003938	Microcebus_murinus
ENSPSMP00000029687	ENSPSMG00000020598	Prolemur_simus
ENSPCOP00000018674	ENSPCOG00000021235	Propithecus_coquereli
ENSOGAP00000009893	ENSOGAG00000011050	Otolemur_garnettii
ENSDORP00000005713	ENSDORG00000006102	Dipodomys_ordii
ENSSTOP00000021478	ENSSTOG00000027533	Ictidomys_tridecemlineatus
ENSCAFP00020034513	ENSCAFG00020026784	Canis_lupus_dingo
ENSCPOP00000007953	ENSCPOG00000008856	Cavia_porcellus	ENSCPOT00000008936
ENSCAPP00000006427	ENSCAPG00000008606	Cavia_aperea	ENSCAPT00000010106
ENSODEP00000019856	ENSODEG00000014659	Octodon_degus
ENSCLAP00000002206	ENSCLAG00000001593	Chinchilla_lanigera	ENSCLAT00000002252
ENSHGLP00000014237	ENSHGLG00000010174	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100011518	ENSHGLG00100008544	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000016893	ENSFDAG00000005565	Fukomys_damarensis
ENSCGRP00000023320	ENSCGRG00000016886	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001014986	ENSCGRG00001015713	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015036723	ENSCGRG00015027550	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007850	ENSMAUG00000009417	Mesocricetus_auratus
ENSMOCP00000017191	ENSMOCG00000015868	Microtus_ochrogaster
ENSPEMP00000004549	ENSPEMG00000006881	Peromyscus_maniculatus_bairdii
ENSMSIP00000035294	ENSMSIG00000029389	Mus_spicilegus
MGP_SPRETEiJ_P0076094	MGP_SPRETEiJ_G0029222	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000099073	ENSMUSG00000029838	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0073254	MGP_CAROLIEiJ_G0028223	Mus_caroli_strain_CAROLI_EIJ
