ENSHHUP00000067929	ENSHHUG00000040018	Hucho_hucho	ENSHHUT00000070213
ENSJHYP00000001161	ENSJHYG00000001009	Junco_hyemalis	ENSJHYT00000001465
ENSNSUP00000010282	ENSNSUG00000007834	Notechis_scutatus
ENSMLEP00000022603	ENSMLEG00000035518	Mandrillus_leucophaeus
ENSCSAP00000011706	ENSCSAG00000015621	Chlorocebus_sabaeus
ENSCCAP00000027437	ENSCCAG00000031563	Cebus_capucinus_imitator
ENSSBOP00000016095	ENSSBOG00000024746	Saimiri_boliviensis_boliviensis
ENSCJAP00000078236	ENSCJAG00000010436	Callithrix_jacchus
ENSANAP00000027043	ENSANAG00000031323	Aotus_nancymaae
ENSCCNP00000027830	ENSCCNG00000026879	Castor_canadensis
ENSDORP00000009054	ENSDORG00000009636	Dipodomys_ordii
ENSMSIP00000023840	ENSMSIG00000020191	Mus_spicilegus
MGP_SPRETEiJ_P0052579	MGP_SPRETEiJ_G0024267	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000036725	ENSMUSG00000035772	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0050550	MGP_CAROLIEiJ_G0023350	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0061571	MGP_PahariEiJ_G0024807	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000071014	ENSRNOG00000010164	Rattus_norvegicus
ENSMUGP00000005947	ENSMUGG00000005502	Meriones_unguiculatus
ENSCGRP00015016737	ENSCGRG00015012883	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000022681	ENSCGRG00000016434	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001027387	ENSCGRG00001024411	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000010161	ENSMAUG00000011150	Mesocricetus_auratus
ENSMOCP00000007034	ENSMOCG00000006783	Microtus_ochrogaster
ENSMOCP00000020913	ENSMOCG00000018447	Microtus_ochrogaster
ENSMOCP00000006472	ENSMOCG00000006116	Microtus_ochrogaster
ENSPEMP00000032259	ENSPEMG00000024330	Peromyscus_maniculatus_bairdii
ENSNGAP00000010550	ENSNGAG00000012946	Nannospalax_galili
ENSJJAP00000002409	ENSJJAG00000004108	Jaculus_jaculus
ENSCLAP00000008573	ENSCLAG00000005994	Chinchilla_lanigera
ENSODEP00000021271	ENSODEG00000015658	Octodon_degus
ENSHGLP00100011578	ENSHGLG00100008584	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000015910	ENSHGLG00000011363	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000022296	ENSFDAG00000007080	Fukomys_damarensis
ENSCAPP00000000615	ENSCAPG00000000630	Cavia_aperea
ENSCPOP00000029420	ENSCPOG00000035320	Cavia_porcellus
ENSSDAP00000010072	ENSSDAG00000009175	Spermophilus_dauricus
ENSMMMP00000014376	ENSMMMG00000012797	Marmota_marmota_marmota
ENSSTOP00000002026	ENSSTOG00000002273	Ictidomys_tridecemlineatus
ENSUPAP00010010396	ENSUPAG00010008428	Urocitellus_parryii
ENSEASP00005015343	ENSEASG00005010711	Equus_asinus_asinus
ENSECAP00000039532	ENSECAG00000032143	Equus_caballus
ENSTTRP00000000013	ENSTTRG00000000014	Tursiops_truncatus
ENSNVIP00000022567	ENSNVIG00000017571	Neovison_vison
ENSMPUP00000011946	ENSMPUG00000012038	Mustela_putorius_furo
ENSAMEP00000006559	ENSAMEG00000006236	Ailuropoda_melanoleuca
ENSUAMP00000019574	ENSUAMG00000015488	Ursus_americanus
ENSVVUP00000038654	ENSVVUG00000027559	Vulpes_vulpes
ENSCAFP00000041228	ENSCAFG00000019862	Canis_lupus_familiaris
ENSPTIP00000010040	ENSPTIG00000010932	Panthera_tigris_altaica
ENSPPRP00000004728	ENSPPRG00000000729	Panthera_pardus
ENSFCAP00000017824	ENSFCAG00000000137	Felis_catus
ENSPVAP00000008986	ENSPVAG00000009539	Pteropus_vampyrus
ENSBIXP00000028496	ENSBIXG00000009715	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005027129	ENSBIXG00005001779	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000002386	ENSBMUG00000001899	Bos_mutus
ENSBTAP00000067611	ENSBTAG00000005688	Bos_taurus
ENSBBBP00000013392	ENSBBBG00000021048	Bison_bison_bison
ENSOARP00000000056	ENSOARG00000000077	Ovis_aries
ENSCHIP00000022691	ENSCHIG00000020569	Capra_hircus
ENSSSCP00000074362	ENSSSCG00000005759	Sus_scrofa_strain_reference
ENSMLUP00000012627	ENSMLUG00000013877	Myotis_lucifugus
ENSOPRP00000011097	ENSOPRG00000012165	Ochotona_princeps
ENSTSYP00000008575	ENSTSYG00000009349	Carlito_syrichta
ENSLAFP00000017691	ENSLAFG00000023206	Loxodonta_africana
ENSETEP00000002180	ENSETEG00000002673	Echinops_telfairi
ENSDNOP00000018472	ENSDNOG00000041081	Dasypus_novemcinctus
ENSCHOP00000004916	ENSCHOG00000005552	Choloepus_hoffmanni
ENSVURP00010009090	ENSVURG00010007050	Vombatus_ursinus
ENSPCIP00000025977	ENSPCIG00000019526	Phascolarctos_cinereus
ENSMEUP00000004731	ENSMEUG00000005181	Notamacropus_eugenii
ENSSHAP00000021773	ENSSHAG00000018437	Sarcophilus_harrisii
ENSMODP00000056654	ENSMODG00000049197	Monodelphis_domestica
ENSOANP00000026146	ENSOANG00000020558	Ornithorhynchus_anatinus
ENSLACP00000021437	ENSLACG00000018836	Latimeria_chalumnae
ENSPMEP00000019531	ENSPMEG00000022522	Poecilia_mexicana
ENSPREP00000031767	ENSPREG00000021519	Poecilia_reticulata
ENSPFOP00000014930	ENSPFOG00000014903	Poecilia_formosa
ENSPLAP00000003396	ENSPLAG00000004859	Poecilia_latipinna
ENSGAFP00000020979	ENSGAFG00000014147	Gambusia_affinis
ENSXMAP00000018167	ENSXMAG00000018132	Xiphophorus_maculatus
ENSXCOP00000000893	ENSXCOG00000000756	Xiphophorus_couchianus
ENSCVAP00000027841	ENSCVAG00000014488	Cyprinodon_variegatus
ENSFHEP00000001155	ENSFHEG00000001911	Fundulus_heteroclitus
ENSKMAP00000016820	ENSKMAG00000012557	Kryptolebias_marmoratus
ENSORLP00020009463	ENSORLG00020010352	Oryzias_latipes_ASM223471v1
ENSORLP00000004537	ENSORLG00000003640	Oryzias_latipes_ASM223467v1
ENSORLP00015016436	ENSORLG00015017409	Oryzias_latipes_ASM223469v1
ENSOMEP00000011875	ENSOMEG00000013207	Oryzias_melastigma
ENSCSEP00000011186	ENSCSEG00000007195	Cynoglossus_semilaevis
ENSCSEP00000023240	ENSCSEG00000014820	Cynoglossus_semilaevis
ENSPMGP00000020660	ENSPMGG00000016732	Periophthalmus_magnuspinnatus
ENSHBUP00000027131	ENSHBUG00000010171	Haplochromis_burtoni
ENSMZEP00005005248	ENSMZEG00005004066	Maylandia_zebra
ENSPNYP00000003345	ENSPNYG00000002624	Pundamilia_nyererei
ENSACLP00000040982	ENSACLG00000027610	Astatotilapia_calliptera
ENSNBRP00000011111	ENSNBRG00000008658	Neolamprologus_brichardi
ENSONIP00000014144	ENSONIG00000011240	Oreochromis_niloticus
ENSACIP00000003365	ENSACIG00000002684	Amphilophus_citrinellus
ENSSDUP00000009919	ENSSDUG00000007294	Seriola_dumerili
ENSSLDP00000019762	ENSSLDG00000015489	Seriola_lalandi_dorsalis
ENSLCAP00010043459	ENSLCAG00010020240	Lates_calcarifer
ENSSMAP00000017735	ENSSMAG00000010885	Scophthalmus_maximus
ENSTNIP00000016439	ENSTNIG00000013444	Tetraodon_nigroviridis
ENSTRUP00000047551	ENSTRUG00000018568	Takifugu_rubripes
ENSMMOP00000005995	ENSMMOG00000004705	Mola_mola
ENSLBEP00000011530	ENSLBEG00000008884	Labrus_bergylta
ENSLBEP00000033485	ENSLBEG00000025218	Labrus_bergylta
ENSCGOP00000017544	ENSCGOG00000008415	Cottoperca_gobio
ENSLCRP00005010985	ENSLCRG00005004990	Larimichthys_crocea
ENSMALP00000003645	ENSMALG00000002659	Monopterus_albus
ENSMAMP00000028565	ENSMAMG00000019225	Mastacembelus_armatus
ENSATEP00000016746	ENSATEG00000011658	Anabas_testudineus
ENSBSLP00000022646	ENSBSLG00000011439	Betta_splendens
ENSAPEP00000032809	ENSAPEG00000023312	Amphiprion_percula
ENSAOCP00000004234	ENSAOCG00000007626	Amphiprion_ocellaris
ENSAPOP00000020403	ENSAPOG00000023961	Acanthochromis_polyacanthus
ENSSPAP00000014515	ENSSPAG00000010974	Stegastes_partitus
ENSPRNP00000042376	ENSPRNG00000020718	Parambassis_ranga
ENSGACP00000021002	ENSGACG00000015913	Gasterosteus_aculeatus
ENSHCOP00000004510	ENSHCOG00000005980	Hippocampus_comes
ENSGMOP00000020172	ENSGMOG00000018790	Gadus_morhua
ENSHHUP00000085945	ENSHHUG00000049758	Hucho_hucho
ENSHHUP00000074129	ENSHHUG00000043489	Hucho_hucho
ENSELUP00000001800	ENSELUG00000003223	Esox_lucius
ENSDCDP00000025576	ENSDCDG00000019179	Denticeps_clupeoides
ENSCHAP00000061460	ENSCHAG00000027415	Clupea_harengus
ENSPNAP00000020826	ENSPNAG00000027757	Pygocentrus_nattereri
ENSAMXP00000049319	ENSAMXG00000040826	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000010891	ENSEEEG00000005511	Electrophorus_electricus
ENSIPUP00000014022	ENSIPUG00000009591	Ictalurus_punctatus
ENSDARP00000140765	ENSDARG00000103198	Danio_rerio
ENSSFOP00015031776	ENSSFOG00015020360	Scleropages_formosus
ENSPKIP00000019215	ENSPKIG00000004472	Paramormyrops_kingsleyae
ENSLOCP00000004407	ENSLOCG00000003705	Lepisosteus_oculatus
ENSECRP00000032059	ENSECRG00000021729	Erpetoichthys_calabaricus
ENSCMIP00000035619	ENSCMIG00000015072	Callorhinchus_milii
ENSPMAP00000004760	ENSPMAG00000004348	Petromyzon_marinus
ENSEBUP00000011846	ENSEBUG00000007583	Eptatretus_burgeri
FBpp0077099	FBgn0031639	Drosophila_melanogaster
ENSCINP00000017774	ENSCING00000008713	Ciona_intestinalis
T23B12.3.2	WBGene00020718	Caenorhabditis_elegans_strain_N2
YHL004W_mRNA	YHL004W	Saccharomyces_cerevisiae_strain_S288C
