ENSACAP00000015408	ENSACAG00000015569	Anolis_carolinensis	ENSACAT00000015721
ENSPVIP00000000509	ENSPVIG00000000471	Pogona_vitticeps	ENSPVIT00000000660
ENSNSUP00000018075	ENSNSUG00000013031	Notechis_scutatus
ENSVURP00010006898	ENSVURG00010005325	Vombatus_ursinus
ENSPCIP00000054846	ENSPCIG00000014537	Phascolarctos_cinereus
ENSMEUP00000011380	ENSMEUG00000012477	Notamacropus_eugenii
ENSSHAP00000011352	ENSSHAG00000009765	Sarcophilus_harrisii
ENSMODP00000002413	ENSMODG00000001978	Monodelphis_domestica
ENSGGOP00000012832	ENSGGOG00000013151	Gorilla_gorilla
ENSP00000446917	ENSG00000136044	Homo_sapiens
ENSPTRP00000009143	ENSPTRG00000005384	Pan_troglodytes
ENSPPAP00000038121	ENSPPAG00000041764	Pan_paniscus
ENSPPYP00000005592	ENSPPYG00000004900	Pongo_abelii
ENSNLEP00000008085	ENSNLEG00000006629	Nomascus_leucogenys
ENSMNEP00000032952	ENSMNEG00000039763	Macaca_nemestrina
ENSMMUP00000069407	ENSMMUG00000009524	Macaca_mulatta
ENSMFAP00000024440	ENSMFAG00000043698	Macaca_fascicularis
ENSMLEP00000012291	ENSMLEG00000030321	Mandrillus_leucophaeus
ENSPANP00000010536	ENSPANG00000012253	Papio_anubis
ENSCATP00000034066	ENSCATG00000039966	Cercocebus_atys
ENSTGEP00000013358	ENSTGEG00000010845	Theropithecus_gelada
ENSCSAP00000015069	ENSCSAG00000002970	Chlorocebus_sabaeus
ENSRROP00000003733	ENSRROG00000014761	Rhinopithecus_roxellana
ENSRBIP00000013143	ENSRBIG00000030518	Rhinopithecus_bieti
ENSPTEP00000015233	ENSPTEG00000016930	Piliocolobus_tephrosceles
ENSCANP00000007901	ENSCANG00000025947	Colobus_angolensis_palliatus
ENSCJAP00000027523	ENSCJAG00000014883	Callithrix_jacchus
ENSCCAP00000040641	ENSCCAG00000038116	Cebus_capucinus_imitator
ENSSBOP00000012718	ENSSBOG00000023074	Saimiri_boliviensis_boliviensis
ENSANAP00000034448	ENSANAG00000034797	Aotus_nancymaae
ENSTSYP00000003138	ENSTSYG00000003427	Carlito_syrichta
ENSPCOP00000010329	ENSPCOG00000016625	Propithecus_coquereli
ENSPSMP00000015643	ENSPSMG00000011121	Prolemur_simus
ENSMICP00000013181	ENSMICG00000014454	Microcebus_murinus
ENSOGAP00000004343	ENSOGAG00000004860	Otolemur_garnettii
ENSDORP00000026753	ENSDORG00000004755	Dipodomys_ordii
ENSCCNP00000015008	ENSCCNG00000015404	Castor_canadensis
MGP_SPRETEiJ_P0025471	MGP_SPRETEiJ_G0016491	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000020500	ENSMUSG00000020263	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000001394	ENSMSIG00000001340	Mus_spicilegus
MGP_CAROLIEiJ_P0024289	MGP_CAROLIEiJ_G0015672	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0088361	MGP_PahariEiJ_G0031412	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000010986	ENSRNOG00000008174	Rattus_norvegicus
ENSMUGP00000024384	ENSMUGG00000020318	Meriones_unguiculatus
ENSPEMP00000007893	ENSPEMG00000009711	Peromyscus_maniculatus_bairdii
ENSMOCP00000005618	ENSMOCG00000005125	Microtus_ochrogaster
ENSCGRP00000009174	ENSCGRG00000006715	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001022359	ENSCGRG00001020927	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015016097	ENSCGRG00015012317	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000016369	ENSMAUG00000015529	Mesocricetus_auratus
ENSHGLP00100026235	ENSHGLG00100019250	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000015398	ENSHGLG00000011008	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000022910	ENSFDAG00000021186	Fukomys_damarensis
ENSCLAP00000012144	ENSCLAG00000008373	Chinchilla_lanigera
ENSODEP00000015553	ENSODEG00000011483	Octodon_degus
ENSCAPP00000012505	ENSCAPG00000013343	Cavia_aperea
ENSCPOP00000009172	ENSCPOG00000010211	Cavia_porcellus
ENSOCUP00000034170	ENSOCUG00000005042	Oryctolagus_cuniculus
ENSOPRP00000008406	ENSOPRG00000009166	Ochotona_princeps
ENSTBEP00000014650	ENSTBEG00000016831	Tupaia_belangeri
ENSUPAP00010002658	ENSUPAG00010002219	Urocitellus_parryii
ENSSDAP00000024200	ENSSDAG00000022038	Spermophilus_dauricus
ENSMMMP00000019465	ENSMMMG00000017187	Marmota_marmota_marmota
ENSSTOP00000012839	ENSSTOG00000014326	Ictidomys_tridecemlineatus
ENSDNOP00000014805	ENSDNOG00000019086	Dasypus_novemcinctus
ENSCHOP00000008526	ENSCHOG00000009627	Choloepus_hoffmanni
ENSLAFP00000011876	ENSLAFG00000014180	Loxodonta_africana
ENSPCAP00000012133	ENSPCAG00000012952	Procavia_capensis
ENSSARP00000012194	ENSSARG00000013491	Sorex_araneus
ENSUMAP00000024088	ENSUMAG00000017538	Ursus_maritimus
ENSUAMP00000034646	ENSUAMG00000025904	Ursus_americanus
ENSAMEP00000007419	ENSAMEG00000006914	Ailuropoda_melanoleuca
ENSMPUP00000012020	ENSMPUG00000012115	Mustela_putorius_furo
ENSNVIP00000014008	ENSNVIG00000011001	Neovison_vison
ENSCAFP00020006399	ENSCAFG00020005205	Canis_lupus_dingo
ENSCAFP00000002772	ENSCAFG00000001885	Canis_lupus_familiaris
ENSVVUP00000031706	ENSVVUG00000023057	Vulpes_vulpes
ENSPTIP00000005484	ENSPTIG00000007687	Panthera_tigris_altaica
ENSPPRP00000004646	ENSPPRG00000000703	Panthera_pardus
ENSFCAP00000001356	ENSFCAG00000001461	Felis_catus
ENSEEUP00000002505	ENSEEUG00000002723	Erinaceus_europaeus
ENSBIXP00000025228	ENSBIXG00000027339	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005018852	ENSBIXG00005022222	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000041069	ENSBTAG00000030784	Bos_taurus
ENSBMUP00000009727	ENSBMUG00000007561	Bos_mutus
ENSBBBP00000008442	ENSBBBG00000016518	Bison_bison_bison
ENSCHIP00000006872	ENSCHIG00000010566	Capra_hircus
ENSOARP00000018492	ENSOARG00000017227	Ovis_aries
ENSTTRP00000016079	ENSTTRG00000016962	Tursiops_truncatus
ENSSSCP00000000895	ENSSSCG00000000841	Sus_scrofa_strain_reference
ENSVPAP00000010223	ENSVPAG00000010979	Vicugna_pacos
ENSEASP00005031079	ENSEASG00005021165	Equus_asinus_asinus
ENSECAP00000018653	ENSECAG00000020564	Equus_caballus
ENSDNOP00000020788	ENSDNOG00000042260	Dasypus_novemcinctus
ENSPVAP00000016649	ENSPVAG00000017651	Pteropus_vampyrus
ENSMLUP00000006780	ENSMLUG00000007408	Myotis_lucifugus
ENSJJAP00000020433	ENSJJAG00000021110	Jaculus_jaculus
ENSNGAP00000012964	ENSNGAG00000014686	Nannospalax_galili
ENSETEP00000011196	ENSETEG00000013801	Echinops_telfairi
ENSOANP00000008806	ENSOANG00000005542	Ornithorhynchus_anatinus
ENSXETP00000016472	ENSXETG00000003002	Xenopus_tropicalis
ENSLACP00000000307	ENSLACG00000000276	Latimeria_chalumnae
ENSCHAP00000044126	ENSCHAG00000020417	Clupea_harengus
ENSDCDP00000050168	ENSDCDG00000030621	Denticeps_clupeoides
ENSPNAP00000021058	ENSPNAG00000004305	Pygocentrus_nattereri
ENSAMXP00005042499	ENSAMXG00005019662	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSEEEP00000037662	ENSEEEG00000017909	Electrophorus_electricus
ENSIPUP00000018990	ENSIPUG00000012828	Ictalurus_punctatus
ENSDARP00000101503	ENSDARG00000078139	Danio_rerio
ENSXMAP00000017519	ENSXMAG00000017453	Xiphophorus_maculatus
ENSGAFP00000002639	ENSGAFG00000001756	Gambusia_affinis
ENSPFOP00000009425	ENSPFOG00000008838	Poecilia_formosa
ENSPMEP00000031432	ENSPMEG00000018647	Poecilia_mexicana
ENSPLAP00000023671	ENSPLAG00000009265	Poecilia_latipinna
ENSPREP00000027453	ENSPREG00000018534	Poecilia_reticulata
ENSFHEP00000021452	ENSFHEG00000001219	Fundulus_heteroclitus
ENSCVAP00000001605	ENSCVAG00000002617	Cyprinodon_variegatus
ENSKMAP00000013056	ENSKMAG00000009753	Kryptolebias_marmoratus
ENSORLP00015010981	ENSORLG00015011821	Oryzias_latipes_ASM223469v1
ENSORLP00020017627	ENSORLG00020018640	Oryzias_latipes_ASM223471v1
ENSORLP00000003611	ENSORLG00000002887	Oryzias_latipes_ASM223467v1
ENSOMEP00000007941	ENSOMEG00000009134	Oryzias_melastigma
ENSOMEP00000035992	ENSOMEG00000023541	Oryzias_melastigma
ENSCSEP00000015556	ENSCSEG00000009967	Cynoglossus_semilaevis
ENSTNIP00000019063	ENSTNIG00000015975	Tetraodon_nigroviridis
ENSTRUP00000050989	ENSTRUG00000016642	Takifugu_rubripes
ENSMALP00000018526	ENSMALG00000012890	Monopterus_albus
ENSMAMP00000034470	ENSMAMG00000023165	Mastacembelus_armatus
ENSATEP00000027451	ENSATEG00000018930	Anabas_testudineus
ENSBSLP00000053650	ENSBSLG00000025115	Betta_splendens
ENSMZEP00005011831	ENSMZEG00005008846	Maylandia_zebra
ENSHBUP00000013967	ENSHBUG00000015788	Haplochromis_burtoni
ENSACLP00000039998	ENSACLG00000026945	Astatotilapia_calliptera
ENSPNYP00000008307	ENSPNYG00000006326	Pundamilia_nyererei
ENSNBRP00000025639	ENSNBRG00000019576	Neolamprologus_brichardi
ENSONIP00000011030	ENSONIG00000008773	Oreochromis_niloticus
ENSACIP00000002806	ENSACIG00000002233	Amphilophus_citrinellus
ENSPRNP00000044443	ENSPRNG00000021018	Parambassis_ranga
ENSAOCP00000010509	ENSAOCG00000002799	Amphiprion_ocellaris
ENSAPEP00000011061	ENSAPEG00000007884	Amphiprion_percula
ENSAPOP00000008544	ENSAPOG00000010756	Acanthochromis_polyacanthus
ENSSPAP00000029332	ENSSPAG00000022052	Stegastes_partitus
ENSSDUP00000032194	ENSSDUG00000023125	Seriola_dumerili
ENSSLDP00000030156	ENSSLDG00000023236	Seriola_lalandi_dorsalis
ENSLCAP00010025622	ENSLCAG00010011978	Lates_calcarifer
ENSLCAP00010013233	ENSLCAG00010006263	Lates_calcarifer
ENSLCAP00010019756	ENSLCAG00010009112	Lates_calcarifer
ENSSMAP00000012124	ENSSMAG00000007446	Scophthalmus_maximus
ENSCGOP00000048888	ENSCGOG00000021540	Cottoperca_gobio
ENSGACP00000005181	ENSGACG00000003947	Gasterosteus_aculeatus
ENSLBEP00000016480	ENSLBEG00000012708	Labrus_bergylta
ENSMMOP00000000838	ENSMMOG00000000701	Mola_mola
ENSLCRP00005044014	ENSLCRG00005016251	Larimichthys_crocea
ENSGWIP00000002401	ENSGWIG00000000733	Gouania_willdenowi
ENSPMGP00000002540	ENSPMGG00000002220	Periophthalmus_magnuspinnatus
ENSHCOP00000004184	ENSHCOG00000005613	Hippocampus_comes
ENSGMOP00000009601	ENSGMOG00000008980	Gadus_morhua
ENSHHUP00000042366	ENSHHUG00000025968	Hucho_hucho
ENSHHUP00000047118	ENSHHUG00000028541	Hucho_hucho
ENSELUP00000031547	ENSELUG00000009175	Esox_lucius
ENSSFOP00015009134	ENSSFOG00015005927	Scleropages_formosus
ENSPKIP00000006354	ENSPKIG00000022606	Paramormyrops_kingsleyae
ENSLOCP00000019023	ENSLOCG00000015456	Lepisosteus_oculatus
ENSECRP00000000846	ENSECRG00000000558	Erpetoichthys_calabaricus
ENSCMIP00000016988	ENSCMIG00000008133	Callorhinchus_milii
