ENSPVIP00000006174	ENSPVIG00000005137	Pogona_vitticeps	ENSPVIT00000007955
ENSACAP00000016338	ENSACAG00000016589	Anolis_carolinensis	ENSACAT00000016662
ENSNSUP00000022310	ENSNSUG00000016078	Notechis_scutatus
ENSTSYP00000028245	ENSTSYG00000037370	Carlito_syrichta
ENSPSMP00000027918	ENSPSMG00000019435	Prolemur_simus
ENSPCOP00000030084	ENSPCOG00000027747	Propithecus_coquereli
ENSMICP00000038106	ENSMICG00000000548	Microcebus_murinus
ENSOGAP00000014371	ENSOGAG00000016055	Otolemur_garnettii
ENSTBEP00000003139	ENSTBEG00000003617	Tupaia_belangeri
ENSCCNP00000008391	ENSCCNG00000008870	Castor_canadensis
ENSDORP00000010630	ENSDORG00000011310	Dipodomys_ordii
ENSMSIP00000018187	ENSMSIG00000015469	Mus_spicilegus
MGP_SPRETEiJ_P0090546	MGP_SPRETEiJ_G0033004	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000034713	ENSMUSG00000032193	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0086990	MGP_CAROLIEiJ_G0031880	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0022639	MGP_PahariEiJ_G0014746	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000013496	ENSRNOG00000009946	Rattus_norvegicus
ENSMUGP00000023575	ENSMUGG00000019709	Meriones_unguiculatus
ENSCGRP00001013094	ENSCGRG00001014331	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000022290	ENSCGRG00000016153	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015003342	ENSCGRG00015002626	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000020155	ENSMAUG00000018237	Mesocricetus_auratus
ENSMOCP00000018415	ENSMOCG00000016718	Microtus_ochrogaster
ENSPEMP00000024562	ENSPEMG00000021260	Peromyscus_maniculatus_bairdii
ENSNGAP00000018514	ENSNGAG00000018614	Nannospalax_galili
ENSJJAP00000014132	ENSJJAG00000016661	Jaculus_jaculus
ENSCLAP00000022525	ENSCLAG00000015453	Chinchilla_lanigera
ENSODEP00000020962	ENSODEG00000015446	Octodon_degus
ENSCAPP00000007679	ENSCAPG00000009550	Cavia_aperea
ENSCPOP00000021284	ENSCPOG00000006816	Cavia_porcellus
ENSHGLP00000020312	ENSHGLG00000014530	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022816	ENSHGLG00100016779	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015560	ENSFDAG00000003517	Fukomys_damarensis
ENSUPAP00010004084	ENSUPAG00010003299	Urocitellus_parryii
ENSSDAP00000007951	ENSSDAG00000007262	Spermophilus_dauricus
ENSSTOP00000007173	ENSSTOG00000007999	Ictidomys_tridecemlineatus
ENSMMMP00000022705	ENSMMMG00000019891	Marmota_marmota_marmota
ENSPVAP00000007352	ENSPVAG00000007790	Pteropus_vampyrus
ENSMLUP00000004102	ENSMLUG00000004504	Myotis_lucifugus
ENSECAP00000053034	ENSECAG00000019557	Equus_caballus
ENSEASP00005008419	ENSEASG00005005990	Equus_asinus_asinus
ENSBIXP00000044042	ENSBIXG00000028264	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000016342	ENSBTAG00000012314	Bos_taurus
ENSBIXP00005044420	ENSBIXG00005004873	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000001083	ENSBMUG00000000872	Bos_mutus
ENSBBBP00000022994	ENSBBBG00000017534	Bison_bison_bison
ENSOARP00000018929	ENSOARG00000017639	Ovis_aries
ENSCHIP00000021255	ENSCHIG00000019614	Capra_hircus
ENSTTRP00000009019	ENSTTRG00000009518	Tursiops_truncatus
ENSSSCP00000070219	ENSSSCG00000028512	Sus_scrofa_strain_reference
ENSVPAP00000002542	ENSVPAG00000002745	Vicugna_pacos
ENSUAMP00000019688	ENSUAMG00000014698	Ursus_americanus
ENSUMAP00000029624	ENSUMAG00000021406	Ursus_maritimus
ENSAMEP00000011413	ENSAMEG00000010827	Ailuropoda_melanoleuca
ENSNVIP00000002941	ENSNVIG00000002095	Neovison_vison
ENSMPUP00000005653	ENSMPUG00000005700	Mustela_putorius_furo
ENSCAFP00000043416	ENSCAFG00000017539	Canis_lupus_familiaris
ENSCAFP00020032629	ENSCAFG00020025417	Canis_lupus_dingo
ENSVVUP00000024359	ENSVVUG00000017844	Vulpes_vulpes
ENSPPRP00000010552	ENSPPRG00000004721	Panthera_pardus
ENSPTIP00000018955	ENSPTIG00000016898	Panthera_tigris_altaica
ENSFCAP00000050615	ENSFCAG00000004895	Felis_catus
ENSOPRP00000005538	ENSOPRG00000006020	Ochotona_princeps
ENSOCUP00000000568	ENSOCUG00000000651	Oryctolagus_cuniculus
ENSSARP00000000813	ENSSARG00000000869	Sorex_araneus
ENSDNOP00000032780	ENSDNOG00000048433	Dasypus_novemcinctus
ENSOANP00000028364	ENSOANG00000002973	Ornithorhynchus_anatinus
ENSXETP00000014137	ENSXETG00000019347	Xenopus_tropicalis
ENSLACP00000016671	ENSLACG00000014686	Latimeria_chalumnae
ENSLOCP00000009478	ENSLOCG00000007795	Lepisosteus_oculatus
ENSECRP00000033011	ENSECRG00000022353	Erpetoichthys_calabaricus
ENSORLP00020023665	ENSORLG00020004669	Oryzias_latipes_ASM223471v1
ENSORLP00000038428	ENSORLG00000027952	Oryzias_latipes_ASM223467v1
ENSORLP00020032678	ENSORLG00020018351	Oryzias_latipes_ASM223471v1
ENSORLP00000045548	ENSORLG00000021901	Oryzias_latipes_ASM223467v1
ENSORLP00000039203	ENSORLG00000023163	Oryzias_latipes_ASM223467v1
ENSMUNP00000016062	ENSMUNG00000012145	Melopsittacus_undulatus
ENSCJPP00005009895	ENSCJPG00005008479	Coturnix_japonica
ENSNPEP00000010231	ENSNPEG00000007644	Nothoprocta_perdicaria
ENSACAP00000002551	ENSACAG00000002367	Anolis_carolinensis
ENSTSYP00000003345	ENSTSYG00000003634	Carlito_syrichta
ENSCGRP00000001435	ENSCGRG00000001100	Cricetulus_griseus_CriGri_1.0
ENSMLUP00000007203	ENSMLUG00000007810	Myotis_lucifugus
ENSPCIP00000007275	ENSPCIG00000006164	Phascolarctos_cinereus
ENSCVAP00000016004	ENSCVAG00000019096	Cyprinodon_variegatus
ENSCMIP00000005902	ENSCMIG00000003383	Callorhinchus_milii
