ENSAPLP00000027425	ENSAPLG00000028295	Anas_platyrhynchos_platyrhynchos
ENSPEMP00000016644	ENSPEMG00000015812	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0073986	MGP_SPRETEiJ_G0028819	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000011064	ENSMSIG00000009668	Mus_spicilegus
ENSMUSP00000039080	ENSMUSG00000040557	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0059472	MGP_PahariEiJ_G0024400	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000065369	ENSRNOG00000046700	Rattus_norvegicus
ENSRNOP00000042423	ENSRNOG00000029425	Rattus_norvegicus
ENSMUGP00000028935	ENSMUGG00000023960	Meriones_unguiculatus
ENSNGAP00000023327	ENSNGAG00000021927	Nannospalax_galili
ENSCCNP00000031619	ENSCCNG00000030107	Castor_canadensis
ENSUPAP00010000518	ENSUPAG00010000370	Urocitellus_parryii
ENSSTOP00000017253	ENSSTOG00000021502	Ictidomys_tridecemlineatus
ENSSDAP00000019329	ENSSDAG00000017589	Spermophilus_dauricus
ENSSDAP00000019352	ENSSDAG00000017637	Spermophilus_dauricus
ENSMMMP00000010139	ENSMMMG00000008950	Marmota_marmota_marmota
ENSUAMP00000005075	ENSUAMG00000004577	Ursus_americanus
ENSUMAP00000019050	ENSUMAG00000013997	Ursus_maritimus
ENSMPUP00000015977	ENSMPUG00000016084	Mustela_putorius_furo
ENSCAFP00000054635	ENSCAFG00000012503	Canis_lupus_familiaris
ENSCAFP00020015410	ENSCAFG00020012379	Canis_lupus_dingo
ENSVVUP00000034348	ENSVVUG00000024826	Vulpes_vulpes
ENSFCAP00000035471	ENSFCAG00000034574	Felis_catus
ENSMLUP00000002021	ENSMLUG00000002222	Myotis_lucifugus
ENSCHIP00000023329	ENSCHIG00000020950	Capra_hircus
ENSOARP00000012861	ENSOARG00000011998	Ovis_aries
ENSBIXP00005029364	ENSBIXG00005009281	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000000984	ENSBIXG00000029135	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000057429	ENSBTAG00000001374	Bos_taurus
ENSBMUP00000010742	ENSBMUG00000008303	Bos_mutus
ENSBBBP00000018832	ENSBBBG00000011912	Bison_bison_bison
ENSSSCP00000049426	ENSSSCG00000007717	Sus_scrofa_strain_reference
ENSEASP00005023343	ENSEASG00005015896	Equus_asinus_asinus
ENSMICP00000050551	ENSMICG00000006448	Microcebus_murinus
ENSPCOP00000018004	ENSPCOG00000020860	Propithecus_coquereli
ENSPSMP00000028673	ENSPSMG00000019931	Prolemur_simus
ENSOGAP00000009253	ENSOGAG00000010347	Otolemur_garnettii
ENSECAP00000007052	ENSECAG00000009027	Equus_caballus
ENSSARP00000010599	ENSSARG00000011744	Sorex_araneus
ENSOCUP00000016506	ENSOCUG00000039017	Oryctolagus_cuniculus
ENSOPRP00000005554	ENSOPRG00000006058	Ochotona_princeps
ENSTSYP00000030472	ENSTSYG00000035791	Carlito_syrichta
ENSTBEP00000001556	ENSTBEG00000001786	Tupaia_belangeri
ENSAMEP00000011938	ENSAMEG00000011344	Ailuropoda_melanoleuca
ENSNVIP00000006034	ENSNVIG00000004833	Neovison_vison
ENSPPRP00000027412	ENSPPRG00000018842	Panthera_pardus
ENSPTIP00000015217	ENSPTIG00000014374	Panthera_tigris_altaica
ENSTTRP00000012033	ENSTTRG00000012673	Tursiops_truncatus
ENSETEP00000000422	ENSETEG00000000532	Echinops_telfairi
ENSPCAP00000002619	ENSPCAG00000002777	Procavia_capensis
ENSPPAP00000031875	ENSPPAG00000038843	Pan_paniscus
ENSPTRP00000032957	ENSPTRG00000019281	Pan_troglodytes
ENSPTRP00000078855	ENSPTRG00000044695	Pan_troglodytes
ENSP00000297873	ENSG00000165171	Homo_sapiens
ENSGGOP00000011520	ENSGGOG00000011806	Gorilla_gorilla
ENSPPYP00000019608	ENSPPYG00000017492	Pongo_abelii
ENSNLEP00000010802	ENSNLEG00000008849	Nomascus_leucogenys
ENSRROP00000018341	ENSRROG00000033235	Rhinopithecus_roxellana
ENSRBIP00000017463	ENSRBIG00000032733	Rhinopithecus_bieti
ENSCANP00000024612	ENSCANG00000035709	Colobus_angolensis_palliatus
ENSPTEP00000014769	ENSPTEG00000016447	Piliocolobus_tephrosceles
ENSTGEP00000004695	ENSTGEG00000003927	Theropithecus_gelada
ENSCJAP00000030835	ENSCJAG00000016763	Callithrix_jacchus
ENSCCAP00000002085	ENSCCAG00000013078	Cebus_capucinus_imitator
ENSSBOP00000011109	ENSSBOG00000022381	Saimiri_boliviensis_boliviensis
ENSANAP00000023765	ENSANAG00000029628	Aotus_nancymaae
ENSODEP00000020663	ENSODEG00000015241	Octodon_degus
ENSCLAP00000007386	ENSCLAG00000005194	Chinchilla_lanigera
ENSHGLP00000012938	ENSHGLG00000009252	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100003039	ENSHGLG00100002333	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000009252	ENSFDAG00000017290	Fukomys_damarensis
ENSLAFP00000029170	ENSLAFG00000028886	Loxodonta_africana
ENSOANP00000018080	ENSOANG00000011408	Ornithorhynchus_anatinus
ENSXETP00000008304	ENSXETG00000007183	Xenopus_tropicalis
ENSLACP00000013638	ENSLACG00000012004	Latimeria_chalumnae
ENSAMXP00000045386	ENSAMXG00000038855	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005025260	ENSAMXG00005012805	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000029304	ENSPNAG00000015285	Pygocentrus_nattereri
ENSEEEP00000010823	ENSEEEG00000005484	Electrophorus_electricus
ENSIPUP00000036671	ENSIPUG00000024560	Ictalurus_punctatus
ENSDARP00000091993	ENSDARG00000069507	Danio_rerio
ENSCSEP00000006526	ENSCSEG00000004230	Cynoglossus_semilaevis
ENSCSEP00000006338	ENSCSEG00000004092	Cynoglossus_semilaevis
ENSCSEP00000001969	ENSCSEG00000001335	Cynoglossus_semilaevis
ENSCSEP00000001965	ENSCSEG00000001332	Cynoglossus_semilaevis
ENSLCRP00005003010	ENSLCRG00005001456	Larimichthys_crocea
ENSGACP00000004111	ENSGACG00000003141	Gasterosteus_aculeatus
ENSLCAP00010028612	ENSLCAG00010013417	Lates_calcarifer
ENSLCAP00010003640	ENSLCAG00010001878	Lates_calcarifer
ENSLCAP00010028603	ENSLCAG00010013413	Lates_calcarifer
ENSLCAP00010028581	ENSLCAG00010013400	Lates_calcarifer
ENSLCAP00010003662	ENSLCAG00010001886	Lates_calcarifer
ENSLCAP00010028541	ENSLCAG00010013384	Lates_calcarifer
ENSLCAP00010003614	ENSLCAG00010001865	Lates_calcarifer
ENSACIP00000019512	ENSACIG00000015197	Amphilophus_citrinellus
ENSACIP00000019489	ENSACIG00000015170	Amphilophus_citrinellus
ENSACLP00000017920	ENSACLG00000012264	Astatotilapia_calliptera
ENSMZEP00005022874	ENSMZEG00005017126	Maylandia_zebra
ENSPNYP00000000668	ENSPNYG00000000536	Pundamilia_nyererei
ENSONIP00000002694	ENSONIG00000002162	Oreochromis_niloticus
ENSLBEP00000034874	ENSLBEG00000026193	Labrus_bergylta
ENSMAMP00000025937	ENSMAMG00000017404	Mastacembelus_armatus
ENSMAMP00000025920	ENSMAMG00000017388	Mastacembelus_armatus
ENSSDUP00000027899	ENSSDUG00000020167	Seriola_dumerili
ENSSLDP00000020527	ENSSLDG00000016050	Seriola_lalandi_dorsalis
ENSSPAP00000004346	ENSSPAG00000003364	Stegastes_partitus
ENSAPOP00000002421	ENSAPOG00000003823	Acanthochromis_polyacanthus
ENSLBEP00000034830	ENSLBEG00000026166	Labrus_bergylta
ENSTRUP00000019276	ENSTRUG00000007751	Takifugu_rubripes
ENSPMEP00000001941	ENSPMEG00000002905	Poecilia_mexicana
ENSPFOP00000003485	ENSPFOG00000003633	Poecilia_formosa
ENSPLAP00000023494	ENSPLAG00000008912	Poecilia_latipinna
ENSPREP00000024905	ENSPREG00000016820	Poecilia_reticulata
ENSGAFP00000021766	ENSGAFG00000014677	Gambusia_affinis
ENSFHEP00000000314	ENSFHEG00000001030	Fundulus_heteroclitus
ENSCVAP00000024995	ENSCVAG00000009425	Cyprinodon_variegatus
ENSKMAP00000028569	ENSKMAG00000021186	Kryptolebias_marmoratus
ENSGWIP00000020798	ENSGWIG00000011259	Gouania_willdenowi
ENSPMGP00000003878	ENSPMGG00000003318	Periophthalmus_magnuspinnatus
ENSFHEP00000023591	ENSFHEG00000004683	Fundulus_heteroclitus
ENSGMOP00000010905	ENSGMOG00000010195	Gadus_morhua
ENSELUP00000004744	ENSELUG00000005861	Esox_lucius
ENSELUP00000004496	ENSELUG00000000157	Esox_lucius
ENSHHUP00000072668	ENSHHUG00000042654	Hucho_hucho
ENSCSEP00000028435	ENSCSEG00000018192	Cynoglossus_semilaevis
ENSPMGP00000013636	ENSPMGG00000011198	Periophthalmus_magnuspinnatus
ENSHCOP00000007626	ENSHCOG00000009788	Hippocampus_comes
ENSPRNP00000023220	ENSPRNG00000011872	Parambassis_ranga
ENSPRNP00000023215	ENSPRNG00000011869	Parambassis_ranga
ENSGWIP00000002832	ENSGWIG00000001550	Gouania_willdenowi
ENSSLDP00000019008	ENSSLDG00000014925	Seriola_lalandi_dorsalis
ENSSDUP00000023263	ENSSDUG00000016910	Seriola_dumerili
ENSLBEP00000037545	ENSLBEG00000028015	Labrus_bergylta
ENSGWIP00000002822	ENSGWIG00000001544	Gouania_willdenowi
ENSTRUP00000036602	ENSTRUG00000014311	Takifugu_rubripes
ENSTNIP00000019245	ENSTNIG00000016154	Tetraodon_nigroviridis
ENSLBEP00000037516	ENSLBEG00000028005	Labrus_bergylta
ENSMALP00000000909	ENSMALG00000000709	Monopterus_albus
ENSGWIP00000002846	ENSGWIG00000001559	Gouania_willdenowi
ENSCGOP00000019127	ENSCGOG00000009158	Cottoperca_gobio
ENSGACP00000027116	ENSGACG00000020508	Gasterosteus_aculeatus
ENSLCRP00005041884	ENSLCRG00005016087	Larimichthys_crocea
ENSMMOP00000014318	ENSMMOG00000010964	Mola_mola
ENSSDUP00000023291	ENSSDUG00000016922	Seriola_dumerili
ENSSLDP00000019026	ENSSLDG00000014936	Seriola_lalandi_dorsalis
ENSSMAP00000001341	ENSSMAG00000000868	Scophthalmus_maximus
ENSLCAP00010052733	ENSLCAG00010024539	Lates_calcarifer
ENSATEP00000010146	ENSATEG00000007158	Anabas_testudineus
ENSBSLP00000004501	ENSBSLG00000002380	Betta_splendens
ENSMAMP00000030139	ENSMAMG00000020320	Mastacembelus_armatus
ENSXMAP00000014354	ENSXMAG00000014330	Xiphophorus_maculatus
ENSXCOP00000012935	ENSXCOG00000009793	Xiphophorus_couchianus
ENSGAFP00000001454	ENSGAFG00000001020	Gambusia_affinis
ENSPFOP00000010966	ENSPFOG00000010970	Poecilia_formosa
ENSPLAP00000028344	ENSPLAG00000017629	Poecilia_latipinna
ENSPMEP00000011370	ENSPMEG00000013427	Poecilia_mexicana
ENSPREP00000014063	ENSPREG00000009548	Poecilia_reticulata
ENSCVAP00000021964	ENSCVAG00000004341	Cyprinodon_variegatus
ENSKMAP00000025798	ENSKMAG00000019125	Kryptolebias_marmoratus
ENSORLP00015020073	ENSORLG00015021167	Oryzias_latipes_ASM223469v1
ENSORLP00020015422	ENSORLG00020016439	Oryzias_latipes_ASM223471v1
ENSORLP00000003696	ENSORLG00000002959	Oryzias_latipes_ASM223467v1
ENSOMEP00000027470	ENSOMEG00000009963	Oryzias_melastigma
ENSPRNP00000023228	ENSPRNG00000011874	Parambassis_ranga
ENSAPEP00000025691	ENSAPEG00000018293	Amphiprion_percula
ENSAOCP00000003431	ENSAOCG00000006704	Amphiprion_ocellaris
ENSAPOP00000032049	ENSAPOG00000019654	Acanthochromis_polyacanthus
ENSSPAP00000021771	ENSSPAG00000016447	Stegastes_partitus
ENSPNYP00000023129	ENSPNYG00000017463	Pundamilia_nyererei
ENSHBUP00000019589	ENSHBUG00000021777	Haplochromis_burtoni
ENSACLP00000008764	ENSACLG00000005960	Astatotilapia_calliptera
ENSMZEP00005033198	ENSMZEG00005024778	Maylandia_zebra
ENSNBRP00000001516	ENSNBRG00000001252	Neolamprologus_brichardi
ENSONIP00000006912	ENSONIG00000005501	Oreochromis_niloticus
ENSACIP00000006405	ENSACIG00000005025	Amphilophus_citrinellus
ENSSFOP00015008645	ENSSFOG00015005652	Scleropages_formosus
ENSPKIP00000028628	ENSPKIG00000010193	Paramormyrops_kingsleyae
ENSDCDP00000025957	ENSDCDG00000019359	Denticeps_clupeoides
ENSDCDP00000026076	ENSDCDG00000019411	Denticeps_clupeoides
ENSCHAP00000042558	ENSCHAG00000019852	Clupea_harengus
ENSLOCP00000005185	ENSLOCG00000004329	Lepisosteus_oculatus
ENSECRP00000015590	ENSECRG00000010404	Erpetoichthys_calabaricus
ENSCMIP00000025320	ENSCMIG00000011150	Callorhinchus_milii
ENSCINP00000030128	ENSCING00000024143	Ciona_intestinalis
ENSCINP00000033424	ENSCING00000020265	Ciona_intestinalis
