ENSACAP00000010663	ENSACAG00000010858	Anolis_carolinensis
ENSPTEP00000036281	ENSPTEG00000034103	Piliocolobus_tephrosceles
ENSSBOP00000027385	ENSSBOG00000030116	Saimiri_boliviensis_boliviensis
ENSCCAP00000005774	ENSCCAG00000020645	Cebus_capucinus_imitator
ENSANAP00000007153	ENSANAG00000021649	Aotus_nancymaae
ENSTSYP00000027861	ENSTSYG00000034386	Carlito_syrichta
ENSPCOP00000030289	ENSPCOG00000027865	Propithecus_coquereli
ENSPSMP00000001126	ENSPSMG00000000817	Prolemur_simus
ENSMICP00000045862	ENSMICG00000041462	Microcebus_murinus
ENSOGAP00000020796	ENSOGAG00000032141	Otolemur_garnettii
ENSCCNP00000009453	ENSCCNG00000009968	Castor_canadensis
ENSDORP00000006756	ENSDORG00000007206	Dipodomys_ordii
MGP_SPRETEiJ_P0057335	MGP_SPRETEiJ_G0025362	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000041578	ENSMUSG00000032852	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000019326	ENSMSIG00000016420	Mus_spicilegus
MGP_CAROLIEiJ_P0055192	MGP_CAROLIEiJ_G0024441	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0066176	MGP_PahariEiJ_G0025884	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000012951	ENSRNOG00000009662	Rattus_norvegicus
ENSMUGP00000025683	ENSMUGG00000021430	Meriones_unguiculatus
ENSCGRP00001002301	ENSCGRG00001002451	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015005470	ENSCGRG00015004287	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000004735	ENSCGRG00000003477	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000023712	ENSMAUG00000020781	Mesocricetus_auratus
ENSMOCP00000008553	ENSMOCG00000008564	Microtus_ochrogaster
ENSPEMP00000014286	ENSPEMG00000014142	Peromyscus_maniculatus_bairdii
ENSNGAP00000002885	ENSNGAG00000002925	Nannospalax_galili
ENSJJAP00000016486	ENSJJAG00000018321	Jaculus_jaculus
ENSHGLP00100006419	ENSHGLG00100004810	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000012020	ENSFDAG00000019438	Fukomys_damarensis
ENSCPOP00000008828	ENSCPOG00000009836	Cavia_porcellus
ENSCAPP00000010909	ENSCAPG00000012076	Cavia_aperea
ENSCLAP00000000426	ENSCLAG00000000356	Chinchilla_lanigera
ENSODEP00000000141	ENSODEG00000000129	Octodon_degus
ENSUPAP00010023309	ENSUPAG00010018466	Urocitellus_parryii
ENSSTOP00000011993	ENSSTOG00000013389	Ictidomys_tridecemlineatus
ENSMMMP00000027313	ENSMMMG00000023854	Marmota_marmota_marmota
ENSSDAP00000006682	ENSSDAG00000006152	Spermophilus_dauricus
ENSOPRP00000000238	ENSOPRG00000000261	Ochotona_princeps
ENSHGLP00000025400	ENSHGLG00000018096	Heterocephalus_glaber_HetGla_female_1.0
ENSOCUP00000023673	ENSOCUG00000026121	Oryctolagus_cuniculus
ENSCJAP00000038854	ENSCJAG00000020885	Callithrix_jacchus
ENSUMAP00000001407	ENSUMAG00000001304	Ursus_maritimus
ENSUAMP00000007629	ENSUAMG00000006577	Ursus_americanus
ENSAMEP00000014881	ENSAMEG00000014126	Ailuropoda_melanoleuca
ENSMPUP00000017824	ENSMPUG00000017934	Mustela_putorius_furo
ENSNVIP00000012906	ENSNVIG00000010212	Neovison_vison
ENSCAFP00020004840	ENSCAFG00020003973	Canis_lupus_dingo
ENSCAFP00000010193	ENSCAFG00000006836	Canis_lupus_familiaris
ENSVVUP00000010987	ENSVVUG00000008119	Vulpes_vulpes
ENSPPRP00000016074	ENSPPRG00000008484	Panthera_pardus
ENSPTIP00000014728	ENSPTIG00000014060	Panthera_tigris_altaica
ENSFCAP00000015778	ENSFCAG00000019073	Felis_catus
ENSEEUP00000007496	ENSEEUG00000008211	Erinaceus_europaeus
ENSCHIP00000014527	ENSCHIG00000015538	Capra_hircus
ENSOARP00000020243	ENSOARG00000018846	Ovis_aries
ENSBMUP00000021381	ENSBMUG00000016071	Bos_mutus
ENSBBBP00000000500	ENSBBBG00000007112	Bison_bison_bison
ENSBIXP00005021384	ENSBIXG00005024367	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000016690	ENSBIXG00000020799	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000029170	ENSBTAG00000021885	Bos_taurus
ENSSSCP00000007665	ENSSSCG00000007197	Sus_scrofa_strain_reference
ENSTTRP00000009173	ENSTTRG00000009695	Tursiops_truncatus
ENSVPAP00000006896	ENSVPAG00000007415	Vicugna_pacos
ENSPVAP00000002129	ENSPVAG00000002251	Pteropus_vampyrus
ENSMLUP00000021272	ENSMLUG00000013120	Myotis_lucifugus
ENSECAP00000001716	ENSECAG00000002308	Equus_caballus
ENSEASP00005004740	ENSEASG00005003566	Equus_asinus_asinus
ENSDNOP00000017582	ENSDNOG00000024061	Dasypus_novemcinctus
ENSLAFP00000020998	ENSLAFG00000025990	Loxodonta_africana
ENSPCIP00000014969	ENSPCIG00000011673	Phascolarctos_cinereus
ENSMEUP00000000076	ENSMEUG00000000085	Notamacropus_eugenii
ENSSHAP00000012798	ENSSHAG00000010952	Sarcophilus_harrisii
ENSMODP00000024370	ENSMODG00000019537	Monodelphis_domestica
ENSOANP00000026500	ENSOANG00000020831	Ornithorhynchus_anatinus
ENSLACP00000007109	ENSLACG00000006305	Latimeria_chalumnae
ENSCHAP00000043710	ENSCHAG00000020242	Clupea_harengus
ENSDCDP00000039703	ENSDCDG00000026307	Denticeps_clupeoides
ENSPNAP00000027455	ENSPNAG00000012937	Pygocentrus_nattereri
ENSEEEP00000004808	ENSEEEG00000002507	Electrophorus_electricus
ENSAMXP00000009916	ENSAMXG00000009643	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005047876	ENSAMXG00005021937	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSDARP00000123862	ENSDARG00000038593	Danio_rerio
ENSHBUP00000030005	ENSHBUG00000014722	Haplochromis_burtoni
ENSMZEP00005022358	ENSMZEG00005016753	Maylandia_zebra
ENSONIP00000000496	ENSONIG00000000392	Oreochromis_niloticus
ENSPNYP00000029934	ENSPNYG00000022566	Pundamilia_nyererei
ENSACLP00000009291	ENSACLG00000006337	Astatotilapia_calliptera
ENSNBRP00000018237	ENSNBRG00000014063	Neolamprologus_brichardi
ENSACIP00000012248	ENSACIG00000009564	Amphilophus_citrinellus
ENSGWIP00000042807	ENSGWIG00000021445	Gouania_willdenowi
ENSAOCP00000014963	ENSAOCG00000019680	Amphiprion_ocellaris
ENSAPEP00000025612	ENSAPEG00000018234	Amphiprion_percula
ENSSPAP00000010755	ENSSPAG00000008173	Stegastes_partitus
ENSSPAP00000018651	ENSSPAG00000014071	Stegastes_partitus
ENSPMEP00000034146	ENSPMEG00000023136	Poecilia_mexicana
ENSXMAP00000000280	ENSXMAG00000000286	Xiphophorus_maculatus
ENSGAFP00000020479	ENSGAFG00000013834	Gambusia_affinis
ENSCVAP00000031493	ENSCVAG00000020794	Cyprinodon_variegatus
ENSKMAP00000019211	ENSKMAG00000014287	Kryptolebias_marmoratus
ENSPRNP00000052033	ENSPRNG00000024600	Parambassis_ranga
ENSBSLP00000029584	ENSBSLG00000014756	Betta_splendens
ENSBSLP00000029552	ENSBSLG00000014721	Betta_splendens
ENSATEP00000007965	ENSATEG00000005598	Anabas_testudineus
ENSMALP00000028510	ENSMALG00000019753	Monopterus_albus
ENSSDUP00000007785	ENSSDUG00000005686	Seriola_dumerili
ENSSLDP00000033238	ENSSLDG00000025438	Seriola_lalandi_dorsalis
ENSSMAP00000002458	ENSSMAG00000001528	Scophthalmus_maximus
ENSCSEP00000023957	ENSCSEG00000015270	Cynoglossus_semilaevis
ENSLCAP00010027637	ENSLCAG00010012991	Lates_calcarifer
ENSLBEP00000009708	ENSLBEG00000007466	Labrus_bergylta
ENSLCRP00005064763	ENSLCRG00005023660	Larimichthys_crocea
ENSCGOP00000024985	ENSCGOG00000011805	Cottoperca_gobio
ENSPFOP00000025096	ENSPFOG00000010891	Poecilia_formosa
ENSPLAP00000020312	ENSPLAG00000003154	Poecilia_latipinna
ENSPREP00000033419	ENSPREG00000022639	Poecilia_reticulata
ENSXCOP00000023352	ENSXCOG00000017439	Xiphophorus_couchianus
ENSFHEP00000026593	ENSFHEG00000009529	Fundulus_heteroclitus
ENSMAMP00000019467	ENSMAMG00000013086	Mastacembelus_armatus
ENSPMGP00000019515	ENSPMGG00000015852	Periophthalmus_magnuspinnatus
ENSHCOP00000023502	ENSHCOG00000012080	Hippocampus_comes
ENSPKIP00000021376	ENSPKIG00000005816	Paramormyrops_kingsleyae
ENSSFOP00015016602	ENSSFOG00015010666	Scleropages_formosus
ENSLOCP00000009033	ENSLOCG00000007448	Lepisosteus_oculatus
ENSECRP00000014839	ENSECRG00000009865	Erpetoichthys_calabaricus
