ENSACAP00000008611	ENSACAG00000008662	Anolis_carolinensis	ENSACAT00000008794
ENSPVIP00000022525	ENSPVIG00000016998	Pogona_vitticeps	ENSPVIT00000027896
ENSNSUP00000009027	ENSNSUG00000006917	Notechis_scutatus
ENSCPBP00000031376	ENSCPBG00000022030	Chrysemys_picta_bellii
ENSPSIP00000016843	ENSPSIG00000015006	Pelodiscus_sinensis
ENSPCIP00000045381	ENSPCIG00000034988	Phascolarctos_cinereus
ENSVURP00010012140	ENSVURG00010009384	Vombatus_ursinus
ENSMEUP00000002028	ENSMEUG00000002216	Notamacropus_eugenii
ENSSHAP00000018196	ENSSHAG00000015447	Sarcophilus_harrisii
ENSMODP00000023457	ENSMODG00000018808	Monodelphis_domestica
ENSLAFP00000004198	ENSLAFG00000005014	Loxodonta_africana
ENSPCAP00000005602	ENSPCAG00000005997	Procavia_capensis
ENSETEP00000016332	ENSETEG00000020104	Echinops_telfairi
ENSCHOP00000009825	ENSCHOG00000011091	Choloepus_hoffmanni
ENSDNOP00000024371	ENSDNOG00000034695	Dasypus_novemcinctus
ENSMUSP00000048234	ENSMUSG00000009828	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000035509	ENSMSIG00000029543	Mus_spicilegus
MGP_SPRETEiJ_P0092439	MGP_SPRETEiJ_G0033599	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0088800	MGP_CAROLIEiJ_G0032460	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0024429	MGP_PahariEiJ_G0015325	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000068950	ENSRNOG00000008691	Rattus_norvegicus
ENSMUGP00000021461	ENSMUGG00000018034	Meriones_unguiculatus
ENSCGRP00000004394	ENSCGRG00000003235	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001019961	ENSCGRG00001019252	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015017929	ENSCGRG00015013783	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000001632	ENSMAUG00000001197	Mesocricetus_auratus
ENSMOCP00000022475	ENSMOCG00000019502	Microtus_ochrogaster
ENSPEMP00000007363	ENSPEMG00000009282	Peromyscus_maniculatus_bairdii
ENSNGAP00000013446	ENSNGAG00000014988	Nannospalax_galili
ENSNGAP00000011406	ENSNGAG00000013551	Nannospalax_galili
ENSJJAP00000008048	ENSJJAG00000012304	Jaculus_jaculus
ENSCCNP00000030867	ENSCCNG00000029484	Castor_canadensis
ENSUPAP00010026827	ENSUPAG00010021202	Urocitellus_parryii
ENSSTOP00000011211	ENSSTOG00000012510	Ictidomys_tridecemlineatus
ENSSDAP00000022305	ENSSDAG00000020198	Spermophilus_dauricus
ENSMMMP00000000395	ENSMMMG00000000307	Marmota_marmota_marmota
ENSCPOP00000000654	ENSCPOG00000000735	Cavia_porcellus
ENSCAPP00000003277	ENSCAPG00000006059	Cavia_aperea
ENSODEP00000000692	ENSODEG00000000575	Octodon_degus
ENSCLAP00000016618	ENSCLAG00000011418	Chinchilla_lanigera
ENSHGLP00000002627	ENSHGLG00000001976	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100026530	ENSHGLG00100019456	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000000894	ENSFDAG00000011021	Fukomys_damarensis
ENSDORP00000003388	ENSDORG00000003623	Dipodomys_ordii
ENSOCUP00000016559	ENSOCUG00000027465	Oryctolagus_cuniculus
ENSOPRP00000002953	ENSOPRG00000003209	Ochotona_princeps
ENSPANP00000035020	ENSPANG00000016921	Papio_anubis
ENSMLEP00000001631	ENSMLEG00000006267	Mandrillus_leucophaeus
ENSTGEP00000003053	ENSTGEG00000002635	Theropithecus_gelada
ENSCATP00000037118	ENSCATG00000041316	Cercocebus_atys
ENSMFAP00000009140	ENSMFAG00000000964	Macaca_fascicularis
ENSMNEP00000017700	ENSMNEG00000032820	Macaca_nemestrina
ENSMMUP00000007069	ENSMMUG00000005344	Macaca_mulatta
ENSCSAP00000009308	ENSCSAG00000013132	Chlorocebus_sabaeus
ENSRROP00000020303	ENSRROG00000034096	Rhinopithecus_roxellana
ENSRBIP00000024271	ENSRBIG00000036032	Rhinopithecus_bieti
ENSPTEP00000005520	ENSPTEG00000006400	Piliocolobus_tephrosceles
ENSCANP00000030134	ENSCANG00000038715	Colobus_angolensis_palliatus
ENSPPAP00000029387	ENSPPAG00000037696	Pan_paniscus
ENSPTRP00000031242	ENSPTRG00000018286	Pan_troglodytes
ENSP00000349458	ENSG00000112144	Homo_sapiens
ENSGGOP00000000186	ENSGGOG00000000189	Gorilla_gorilla
ENSPPYP00000018700	ENSPPYG00000016716	Pongo_abelii
ENSNLEP00000004389	ENSNLEG00000003607	Nomascus_leucogenys
ENSSBOP00000003635	ENSSBOG00000017283	Saimiri_boliviensis_boliviensis
ENSCCAP00000037742	ENSCCAG00000036719	Cebus_capucinus_imitator
ENSCJAP00000020733	ENSCJAG00000011214	Callithrix_jacchus
ENSANAP00000002556	ENSANAG00000018446	Aotus_nancymaae
ENSTSYP00000004439	ENSTSYG00000004849	Carlito_syrichta
ENSPCOP00000025988	ENSPCOG00000025293	Propithecus_coquereli
ENSMICP00000048566	ENSMICG00000038462	Microcebus_murinus
ENSPSMP00000002801	ENSPSMG00000002227	Prolemur_simus
ENSOGAP00000007049	ENSOGAG00000007868	Otolemur_garnettii
ENSEEUP00000014071	ENSEEUG00000015413	Erinaceus_europaeus
ENSSARP00000004499	ENSSARG00000004964	Sorex_araneus
ENSUAMP00000009052	ENSUAMG00000007569	Ursus_americanus
ENSUMAP00000005288	ENSUMAG00000004198	Ursus_maritimus
ENSAMEP00000006013	ENSAMEG00000005669	Ailuropoda_melanoleuca
ENSMPUP00000008825	ENSMPUG00000008895	Mustela_putorius_furo
ENSNVIP00000010690	ENSNVIG00000008499	Neovison_vison
ENSCAFP00020016613	ENSCAFG00020013302	Canis_lupus_dingo
ENSCAFP00000066534	ENSCAFG00000002255	Canis_lupus_familiaris
ENSVVUP00000000955	ENSVVUG00000000836	Vulpes_vulpes
ENSPTIP00000002139	ENSPTIG00000005233	Panthera_tigris_altaica
ENSPPRP00000018203	ENSPPRG00000009939	Panthera_pardus
ENSFCAP00000004857	ENSFCAG00000005238	Felis_catus
ENSPVAP00000012574	ENSPVAG00000013332	Pteropus_vampyrus
ENSMLUP00000002495	ENSMLUG00000002739	Myotis_lucifugus
ENSOARP00000016268	ENSOARG00000015160	Ovis_aries
ENSCHIP00000007429	ENSCHIG00000010890	Capra_hircus
ENSBIXP00005021421	ENSBIXG00005024517	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000005436	ENSBIXG00000011626	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000020711	ENSBTAG00000015590	Bos_taurus
ENSBMUP00000028960	ENSBMUG00000021675	Bos_mutus
ENSBBBP00000009888	ENSBBBG00000008777	Bison_bison_bison
ENSTTRP00000014450	ENSTTRG00000015243	Tursiops_truncatus
ENSSSCP00000002837	ENSSSCG00000002628	Sus_scrofa_strain_reference
ENSVPAP00000005913	ENSVPAG00000006372	Vicugna_pacos
ENSEASP00005028970	ENSEASG00005019720	Equus_asinus_asinus
ENSECAP00000019558	ENSECAG00000021987	Equus_caballus
ENSXETP00000043498	ENSXETG00000021297	Xenopus_tropicalis
ENSLACP00000000496	ENSLACG00000000442	Latimeria_chalumnae
ENSPKIP00000037411	ENSPKIG00000015610	Paramormyrops_kingsleyae
ENSSFOP00015021162	ENSSFOG00015013617	Scleropages_formosus
ENSPNAP00000021994	ENSPNAG00000029229	Pygocentrus_nattereri
ENSAMXP00000009370	ENSAMXG00000009115	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSDCDP00000016219	ENSDCDG00000013237	Denticeps_clupeoides
ENSDCDP00000015707	ENSDCDG00000012712	Denticeps_clupeoides
ENSMMOP00000015727	ENSMMOG00000012002	Mola_mola
ENSLBEP00000028906	ENSLBEG00000021842	Labrus_bergylta
ENSSMAP00000009650	ENSSMAG00000005934	Scophthalmus_maximus
ENSCGOP00000049697	ENSCGOG00000022110	Cottoperca_gobio
ENSLCRP00005038977	ENSLCRG00005015108	Larimichthys_crocea
ENSLBEP00000002387	ENSLBEG00000001896	Labrus_bergylta
ENSMAMP00000013131	ENSMAMG00000008902	Mastacembelus_armatus
ENSMALP00000000523	ENSMALG00000000447	Monopterus_albus
ENSATEP00000031325	ENSATEG00000021599	Anabas_testudineus
ENSBSLP00000053109	ENSBSLG00000025042	Betta_splendens
ENSSMAP00000008877	ENSSMAG00000005490	Scophthalmus_maximus
ENSCSEP00000014494	ENSCSEG00000009332	Cynoglossus_semilaevis
ENSLCAP00010030380	ENSLCAG00010014296	Lates_calcarifer
ENSSDUP00000032344	ENSSDUG00000023237	Seriola_dumerili
ENSSLDP00000001607	ENSSLDG00000001352	Seriola_lalandi_dorsalis
ENSAPEP00000024291	ENSAPEG00000017273	Amphiprion_percula
ENSAOCP00000009428	ENSAOCG00000013556	Amphiprion_ocellaris
ENSAPOP00000022174	ENSAPOG00000003207	Acanthochromis_polyacanthus
ENSSPAP00000008440	ENSSPAG00000006434	Stegastes_partitus
ENSPRNP00000008822	ENSPRNG00000005234	Parambassis_ranga
ENSMZEP00005005829	ENSMZEG00005004516	Maylandia_zebra
ENSACLP00000008741	ENSACLG00000005939	Astatotilapia_calliptera
ENSPNYP00000027697	ENSPNYG00000020866	Pundamilia_nyererei
ENSHBUP00000005166	ENSHBUG00000006531	Haplochromis_burtoni
ENSNBRP00000015634	ENSNBRG00000012112	Neolamprologus_brichardi
ENSONIP00000012165	ENSONIG00000009686	Oreochromis_niloticus
ENSTRUP00000038215	ENSTRUG00000014950	Takifugu_rubripes
ENSTNIP00000019658	ENSTNIG00000016558	Tetraodon_nigroviridis
ENSGACP00000008577	ENSGACG00000006468	Gasterosteus_aculeatus
ENSCVAP00000016533	ENSCVAG00000019495	Cyprinodon_variegatus
ENSFHEP00000007443	ENSFHEG00000008559	Fundulus_heteroclitus
ENSPFOP00000009046	ENSPFOG00000008953	Poecilia_formosa
ENSPLAP00000025349	ENSPLAG00000012293	Poecilia_latipinna
ENSPMEP00000031240	ENSPMEG00000018230	Poecilia_mexicana
ENSPREP00000032633	ENSPREG00000022112	Poecilia_reticulata
ENSXMAP00000010321	ENSXMAG00000010285	Xiphophorus_maculatus
ENSKMAP00000026070	ENSKMAG00000019324	Kryptolebias_marmoratus
ENSORLP00020000772	ENSORLG00020001472	Oryzias_latipes_ASM223471v1
ENSORLP00015004023	ENSORLG00015004765	Oryzias_latipes_ASM223469v1
ENSORLP00000012196	ENSORLG00000009721	Oryzias_latipes_ASM223467v1
ENSOMEP00000001167	ENSOMEG00000002052	Oryzias_melastigma
ENSGWIP00000041843	ENSGWIG00000021043	Gouania_willdenowi
ENSHCOP00000012763	ENSHCOG00000015836	Hippocampus_comes
ENSPMGP00000028711	ENSPMGG00000023112	Periophthalmus_magnuspinnatus
ENSGMOP00000006097	ENSGMOG00000005726	Gadus_morhua
ENSHHUP00000077515	ENSHHUG00000045277	Hucho_hucho
ENSHHUP00000061606	ENSHHUG00000036485	Hucho_hucho
ENSELUP00000039565	ENSELUG00000019783	Esox_lucius
ENSLOCP00000020862	ENSLOCG00000016878	Lepisosteus_oculatus
ENSECRP00000019737	ENSECRG00000013210	Erpetoichthys_calabaricus
ENSCMIP00000039328	ENSCMIG00000016485	Callorhinchus_milii
