ENSPTEP00000007703	ENSPTEG00000008754	Piliocolobus_tephrosceles	ENSPTET00000011733
ENSPTEP00000005157	ENSPTEG00000006002	Piliocolobus_tephrosceles	ENSPTET00000007958
ENSPTEP00000003123	ENSPTEG00000003693	Piliocolobus_tephrosceles	ENSPTET00000004888
ENSPTEP00000004208	ENSPTEG00000004953	Piliocolobus_tephrosceles	ENSPTET00000006581
ENSPTEP00000000451	ENSPTEG00000000546	Piliocolobus_tephrosceles	ENSPTET00000000681
ENSPTEP00000002108	ENSPTEG00000002429	Piliocolobus_tephrosceles	ENSPTET00000003200
ENSEBUP00000002904	ENSEBUG00000002179	Eptatretus_burgeri	ENSEBUT00000003266
ENSPMAP00000004408	ENSPMAG00000004015	Petromyzon_marinus	ENSPMAT00000004425
ENSGAGP00000007052	ENSGAGG00000005668	Gopherus_agassizii
ENSMAUP00000020215	ENSMAUG00000018296	Mesocricetus_auratus
ENSMSIP00000011971	ENSMSIG00000010438	Mus_spicilegus
MGP_SPRETEiJ_P0063185	MGP_SPRETEiJ_G0026638	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000029804	ENSMUSG00000005813	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0060748	MGP_CAROLIEiJ_G0025683	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0071687	MGP_PahariEiJ_G0027132	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000017579	ENSRNOG00000012947	Rattus_norvegicus
ENSMUGP00000030619	ENSMUGG00000025451	Meriones_unguiculatus
ENSNGAP00000009552	ENSNGAG00000012208	Nannospalax_galili
ENSJJAP00000005827	ENSJJAG00000010660	Jaculus_jaculus
ENSCCNP00000030104	ENSCCNG00000028853	Castor_canadensis
ENSDORP00000008551	ENSDORG00000009104	Dipodomys_ordii
ENSCLAP00000009506	ENSCLAG00000006599	Chinchilla_lanigera
ENSODEP00000002702	ENSODEG00000002092	Octodon_degus
ENSCPOP00000003092	ENSCPOG00000003422	Cavia_porcellus
ENSHGLP00100001512	ENSHGLG00100001190	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000000085	ENSHGLG00000000109	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00000020324	ENSHGLG00000014539	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000015552	ENSFDAG00000003498	Fukomys_damarensis
ENSFDAP00000016010	ENSFDAG00000004253	Fukomys_damarensis
ENSSTOP00000005554	ENSSTOG00000006210	Ictidomys_tridecemlineatus
ENSMMMP00000022999	ENSMMMG00000020162	Marmota_marmota_marmota
ENSSDAP00000005253	ENSSDAG00000004890	Spermophilus_dauricus
ENSUPAP00010022030	ENSUPAG00010017509	Urocitellus_parryii
ENSPPAP00000029095	ENSPPAG00000037565	Pan_paniscus
ENSPTRP00000027998	ENSPTRG00000016302	Pan_troglodytes
ENSP00000296411	ENSG00000164024	Homo_sapiens
ENSGGOP00000001502	ENSGGOG00000001520	Gorilla_gorilla
ENSPPYP00000016687	ENSPPYG00000014945	Pongo_abelii
ENSNLEP00000016991	ENSNLEG00000013990	Nomascus_leucogenys
ENSMNEP00000025341	ENSMNEG00000036157	Macaca_nemestrina
ENSMMUP00000049094	ENSMMUG00000011062	Macaca_mulatta
ENSMFAP00000029044	ENSMFAG00000041798	Macaca_fascicularis
ENSMLEP00000001294	ENSMLEG00000005205	Mandrillus_leucophaeus
ENSPANP00000004002	ENSPANG00000011030	Papio_anubis
ENSCSAP00000000477	ENSCSAG00000004120	Chlorocebus_sabaeus
ENSTGEP00000031996	ENSTGEG00000025596	Theropithecus_gelada
ENSCATP00000031346	ENSCATG00000038797	Cercocebus_atys
ENSRROP00000037856	ENSRROG00000042344	Rhinopithecus_roxellana
ENSRBIP00000025634	ENSRBIG00000036694	Rhinopithecus_bieti
ENSPTEP00000040466	ENSPTEG00000037275	Piliocolobus_tephrosceles
ENSCANP00000039273	ENSCANG00000043306	Colobus_angolensis_palliatus
ENSCCAP00000016070	ENSCCAG00000025819	Cebus_capucinus_imitator
ENSSBOP00000011688	ENSSBOG00000022656	Saimiri_boliviensis_boliviensis
ENSCJAP00000013373	ENSCJAG00000007178	Callithrix_jacchus
ENSANAP00000019655	ENSANAG00000027602	Aotus_nancymaae
ENSOGAP00000014007	ENSOGAG00000015636	Otolemur_garnettii
ENSOGAP00000018536	ENSOGAG00000029724	Otolemur_garnettii
ENSMICP00000021175	ENSMICG00000006107	Microcebus_murinus
ENSPSMP00000020056	ENSPSMG00000014170	Prolemur_simus
ENSPCOP00000005569	ENSPCOG00000013723	Propithecus_coquereli
ENSTSYP00000004559	ENSTSYG00000004984	Carlito_syrichta
ENSOPRP00000005585	ENSOPRG00000006087	Ochotona_princeps
ENSOCUP00000003682	ENSOCUG00000004258	Oryctolagus_cuniculus
ENSTBEP00000013427	ENSTBEG00000015469	Tupaia_belangeri
ENSAMEP00000014673	ENSAMEG00000013886	Ailuropoda_melanoleuca
ENSUMAP00000006302	ENSUMAG00000004916	Ursus_maritimus
ENSNVIP00000005138	ENSNVIG00000004106	Neovison_vison
ENSCAFP00020004058	ENSCAFG00020003372	Canis_lupus_dingo
ENSCAFP00000015153	ENSCAFG00000010317	Canis_lupus_familiaris
ENSVVUP00000010501	ENSVVUG00000007766	Vulpes_vulpes
ENSPPRP00000026875	ENSPPRG00000017905	Panthera_pardus
ENSPTIP00000005835	ENSPTIG00000007936	Panthera_tigris_altaica
ENSFCAP00000004623	ENSFCAG00000004994	Felis_catus
ENSMPUP00000009576	ENSMPUG00000009652	Mustela_putorius_furo
ENSUAMP00000016710	ENSUAMG00000013257	Ursus_americanus
ENSBIXP00000024854	ENSBIXG00000005679	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005038503	ENSBIXG00005020582	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000072918	ENSBTAG00000016004	Bos_taurus
ENSPVAP00000014954	ENSPVAG00000015849	Pteropus_vampyrus
ENSOARP00000016975	ENSOARG00000015814	Ovis_aries
ENSCHIP00000025148	ENSCHIG00000022024	Capra_hircus
ENSBMUP00000023787	ENSBMUG00000017849	Bos_mutus
ENSBBBP00000026368	ENSBBBG00000022151	Bison_bison_bison
ENSTTRP00000002357	ENSTTRG00000002515	Tursiops_truncatus
ENSVPAP00000005632	ENSVPAG00000006073	Vicugna_pacos
ENSSSCP00000064656	ENSSSCG00000009186	Sus_scrofa_strain_reference
ENSEASP00005015464	ENSEASG00005010793	Equus_asinus_asinus
ENSECAP00000015494	ENSECAG00000017967	Equus_caballus
ENSMLUP00000002472	ENSMLUG00000002718	Myotis_lucifugus
ENSCHOP00000002542	ENSCHOG00000002866	Choloepus_hoffmanni
ENSDNOP00000017732	ENSDNOG00000048265	Dasypus_novemcinctus
ENSDNOP00000020700	ENSDNOG00000034948	Dasypus_novemcinctus
ENSLAFP00000012800	ENSLAFG00000015280	Loxodonta_africana
ENSETEP00000005027	ENSETEG00000006189	Echinops_telfairi
ENSPCAP00000003729	ENSPCAG00000003987	Procavia_capensis
ENSXETP00000016008	ENSXETG00000010602	Xenopus_tropicalis
ENSSFOP00015004493	ENSSFOG00015002910	Scleropages_formosus
ENSPKIP00000012555	ENSPKIG00000000301	Paramormyrops_kingsleyae
ENSLOCP00000015024	ENSLOCG00000012206	Lepisosteus_oculatus
ENSFHEP00000023315	ENSFHEG00000004259	Fundulus_heteroclitus
ENSCVAP00000014775	ENSCVAG00000017501	Cyprinodon_variegatus
ENSPMEP00000014561	ENSPMEG00000016960	Poecilia_mexicana
ENSPLAP00000016412	ENSPLAG00000020569	Poecilia_latipinna
ENSPFOP00000000263	ENSPFOG00000000266	Poecilia_formosa
ENSPREP00000003431	ENSPREG00000002471	Poecilia_reticulata
ENSXCOP00000018239	ENSXCOG00000013738	Xiphophorus_couchianus
ENSXMAP00000015351	ENSXMAG00000015316	Xiphophorus_maculatus
ENSGAFP00000018736	ENSGAFG00000012664	Gambusia_affinis
ENSGWIP00000008254	ENSGWIG00000004751	Gouania_willdenowi
ENSCSEP00000000102	ENSCSEG00000000096	Cynoglossus_semilaevis
ENSTNIP00000008346	ENSTNIG00000005641	Tetraodon_nigroviridis
ENSTRUP00000020601	ENSTRUG00000008231	Takifugu_rubripes
ENSORLP00000022074	ENSORLG00000017641	Oryzias_latipes_ASM223467v1
ENSORLP00015012747	ENSORLG00015013645	Oryzias_latipes_ASM223469v1
ENSORLP00020016014	ENSORLG00020017059	Oryzias_latipes_ASM223471v1
ENSOMEP00000010672	ENSOMEG00000011972	Oryzias_melastigma
ENSKMAP00000008753	ENSKMAG00000006565	Kryptolebias_marmoratus
ENSAOCP00000021817	ENSAOCG00000006851	Amphiprion_ocellaris
ENSAPEP00000023829	ENSAPEG00000016925	Amphiprion_percula
ENSAPOP00000024121	ENSAPOG00000006373	Acanthochromis_polyacanthus
ENSSPAP00000011781	ENSSPAG00000008928	Stegastes_partitus
ENSPRNP00000038830	ENSPRNG00000019183	Parambassis_ranga
ENSMZEP00005009654	ENSMZEG00005007293	Maylandia_zebra
ENSACLP00000032862	ENSACLG00000022263	Astatotilapia_calliptera
ENSHBUP00000003233	ENSHBUG00000004490	Haplochromis_burtoni
ENSPNYP00000005078	ENSPNYG00000003918	Pundamilia_nyererei
ENSNBRP00000012106	ENSNBRG00000009463	Neolamprologus_brichardi
ENSONIP00000024530	ENSONIG00000019486	Oreochromis_niloticus
ENSACIP00000014520	ENSACIG00000011277	Amphilophus_citrinellus
ENSSDUP00000019186	ENSSDUG00000013985	Seriola_dumerili
ENSSLDP00000007309	ENSSLDG00000005791	Seriola_lalandi_dorsalis
ENSLCAP00010047453	ENSLCAG00010022014	Lates_calcarifer
ENSSMAP00000017917	ENSSMAG00000010984	Scophthalmus_maximus
ENSLCRP00005044732	ENSLCRG00005017131	Larimichthys_crocea
ENSMMOP00000003126	ENSMMOG00000002508	Mola_mola
ENSLBEP00000027293	ENSLBEG00000020700	Labrus_bergylta
ENSCGOP00000033984	ENSCGOG00000015467	Cottoperca_gobio
ENSGACP00000007290	ENSGACG00000005493	Gasterosteus_aculeatus
ENSHCOP00000010399	ENSHCOG00000013011	Hippocampus_comes
ENSPMGP00000028157	ENSPMGG00000022658	Periophthalmus_magnuspinnatus
ENSMAMP00000018543	ENSMAMG00000012464	Mastacembelus_armatus
ENSMALP00000013608	ENSMALG00000009616	Monopterus_albus
ENSATEP00000012745	ENSATEG00000008874	Anabas_testudineus
ENSBSLP00000028907	ENSBSLG00000014377	Betta_splendens
ENSGMOP00000010928	ENSGMOG00000010213	Gadus_morhua
ENSHHUP00000062924	ENSHHUG00000037135	Hucho_hucho
ENSHHUP00000063069	ENSHHUG00000037266	Hucho_hucho
ENSELUP00000013888	ENSELUG00000013989	Esox_lucius
ENSDCDP00000009021	ENSDCDG00000004459	Denticeps_clupeoides
ENSCHAP00000042184	ENSCHAG00000019590	Clupea_harengus
ENSAMXP00000044478	ENSAMXG00000033119	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005031296	ENSAMXG00005015026	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009723	ENSPNAG00000015240	Pygocentrus_nattereri
ENSEEEP00000033193	ENSEEEG00000015779	Electrophorus_electricus
ENSIPUP00000010967	ENSIPUG00000007488	Ictalurus_punctatus
ENSDARP00000113818	ENSDARG00000033440	Danio_rerio
ENSECRP00000016423	ENSECRG00000010934	Erpetoichthys_calabaricus
ENSCMIP00000015818	ENSCMIG00000007665	Callorhinchus_milii
FBpp0084120	FBgn0039219	Drosophila_melanogaster
Y37E11AL.7a.1	WBGene00003129	Caenorhabditis_elegans_strain_N2
YLR244C_mRNA	YLR244C	Saccharomyces_cerevisiae_strain_S288C
