ENSPVIP00000011101	ENSPVIG00000008715	Pogona_vitticeps	ENSPVIT00000014070
ENSACAP00000015113	ENSACAG00000015342	Anolis_carolinensis	ENSACAT00000015419
ENSNSUP00000018205	ENSNSUG00000013332	Notechis_scutatus
ENSCGRP00000015466	ENSCGRG00000011222	Cricetulus_griseus_CriGri_1.0
ENSPEMP00000024210	ENSPEMG00000021021	Peromyscus_maniculatus_bairdii
ENSMOCP00000015527	ENSMOCG00000014701	Microtus_ochrogaster
ENSNGAP00000024969	ENSNGAG00000023065	Nannospalax_galili
ENSJJAP00000016581	ENSJJAG00000018390	Jaculus_jaculus
ENSCCNP00000028172	ENSCCNG00000027174	Castor_canadensis
ENSCLAP00000023054	ENSCLAG00000015826	Chinchilla_lanigera
ENSODEP00000020225	ENSODEG00000014916	Octodon_degus
ENSCPOP00000009977	ENSCPOG00000011096	Cavia_porcellus
ENSCAPP00000004427	ENSCAPG00000006967	Cavia_aperea
ENSHGLP00100000513	ENSHGLG00100000431	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000010582	ENSHGLG00000007588	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000008678	ENSFDAG00000016888	Fukomys_damarensis
ENSSTOP00000002134	ENSSTOG00000002387	Ictidomys_tridecemlineatus
ENSSDAP00000011099	ENSSDAG00000010024	Spermophilus_dauricus
ENSUPAP00010030138	ENSUPAG00010023660	Urocitellus_parryii
ENSMMMP00000022193	ENSMMMG00000019504	Marmota_marmota_marmota
ENSEASP00005000046	ENSEASG00005000075	Equus_asinus_asinus
ENSECAP00000032371	ENSECAG00000020970	Equus_caballus
ENSPVAP00000006842	ENSPVAG00000007253	Pteropus_vampyrus
ENSVPAP00000000606	ENSVPAG00000000656	Vicugna_pacos
ENSTTRP00000007341	ENSTTRG00000007759	Tursiops_truncatus
ENSSSCP00000035372	ENSSSCG00000013550	Sus_scrofa_strain_reference
ENSBIXP00005005900	ENSBIXG00005011521	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000000110	ENSBMUG00000000133	Bos_mutus
ENSBTAP00000070131	ENSBTAG00000003491	Bos_taurus
ENSBBBP00000025465	ENSBBBG00000020672	Bison_bison_bison
ENSBIXP00000019035	ENSBIXG00000022740	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSCHIP00000003804	ENSCHIG00000008013	Capra_hircus
ENSOARP00000006182	ENSOARG00000005763	Ovis_aries
ENSMLUP00000014191	ENSMLUG00000015572	Myotis_lucifugus
ENSUAMP00000030061	ENSUAMG00000023102	Ursus_americanus
ENSUMAP00000015183	ENSUMAG00000011176	Ursus_maritimus
ENSAMEP00000007455	ENSAMEG00000007035	Ailuropoda_melanoleuca
ENSNVIP00000020076	ENSNVIG00000015735	Neovison_vison
ENSMPUP00000006863	ENSMPUG00000006918	Mustela_putorius_furo
ENSCAFP00000047109	ENSCAFG00000018643	Canis_lupus_familiaris
ENSCAFP00020024529	ENSCAFG00020019295	Canis_lupus_dingo
ENSVVUP00000037349	ENSVVUG00000026718	Vulpes_vulpes
ENSPTIP00000023716	ENSPTIG00000020081	Panthera_tigris_altaica
ENSPPRP00000016511	ENSPPRG00000008786	Panthera_pardus
ENSDNOP00000026314	ENSDNOG00000044731	Dasypus_novemcinctus
ENSLAFP00000011580	ENSLAFG00000013828	Loxodonta_africana
ENSPCAP00000015249	ENSPCAG00000016281	Procavia_capensis
ENSPCIP00000021950	ENSPCIG00000016625	Phascolarctos_cinereus
ENSVURP00010031904	ENSVURG00010024368	Vombatus_ursinus
ENSMEUP00000005971	ENSMEUG00000006539	Notamacropus_eugenii
ENSSHAP00000013664	ENSSHAG00000011678	Sarcophilus_harrisii
ENSMODP00000002470	ENSMODG00000002023	Monodelphis_domestica
ENSMODP00000047687	ENSMODG00000038571	Monodelphis_domestica
ENSOANP00000002664	ENSOANG00000001661	Ornithorhynchus_anatinus
ENSXETP00000020937	ENSXETG00000006527	Xenopus_tropicalis
ENSLACP00000001034	ENSLACG00000000925	Latimeria_chalumnae
ENSDCDP00000007022	ENSDCDG00000003245	Denticeps_clupeoides
ENSCHAP00000010728	ENSCHAG00000005010	Clupea_harengus
ENSIPUP00000001241	ENSIPUG00000000880	Ictalurus_punctatus
ENSEEEP00000008842	ENSEEEG00000004565	Electrophorus_electricus
ENSAMXP00005003466	ENSAMXG00005002070	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000034442	ENSAMXG00000041827	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000017499	ENSPNAG00000023784	Pygocentrus_nattereri
ENSDARP00000121296	ENSDARG00000024708	Danio_rerio
ENSGWIP00000000934	ENSGWIG00000000580	Gouania_willdenowi
ENSLBEP00000004530	ENSLBEG00000003454	Labrus_bergylta
ENSLCAP00010020801	ENSLCAG00010009823	Lates_calcarifer
ENSSMAP00000031187	ENSSMAG00000019096	Scophthalmus_maximus
ENSSDUP00000023493	ENSSDUG00000017076	Seriola_dumerili
ENSSLDP00000011054	ENSSLDG00000008779	Seriola_lalandi_dorsalis
ENSATEP00000011067	ENSATEG00000007716	Anabas_testudineus
ENSMAMP00000004359	ENSMAMG00000002929	Mastacembelus_armatus
ENSLCRP00005045454	ENSLCRG00005015917	Larimichthys_crocea
ENSCGOP00000012702	ENSCGOG00000006237	Cottoperca_gobio
ENSTRUP00000033086	ENSTRUG00000013038	Takifugu_rubripes
ENSTNIP00000001275	ENSTNIG00000010214	Tetraodon_nigroviridis
ENSMMOP00000012609	ENSMMOG00000009689	Mola_mola
ENSHCOP00000013634	ENSHCOG00000016841	Hippocampus_comes
ENSAPEP00000014637	ENSAPEG00000010405	Amphiprion_percula
ENSAOCP00000012044	ENSAOCG00000016433	Amphiprion_ocellaris
ENSAPOP00000001215	ENSAPOG00000000917	Acanthochromis_polyacanthus
ENSSPAP00000015239	ENSSPAG00000011482	Stegastes_partitus
ENSPRNP00000021196	ENSPRNG00000010741	Parambassis_ranga
ENSNBRP00000011853	ENSNBRG00000009220	Neolamprologus_brichardi
ENSONIP00000013312	ENSONIG00000010588	Oreochromis_niloticus
ENSACLP00000004035	ENSACLG00000002671	Astatotilapia_calliptera
ENSMZEP00005002154	ENSMZEG00005001708	Maylandia_zebra
ENSHBUP00000032784	ENSHBUG00000019286	Haplochromis_burtoni
ENSPNYP00000003644	ENSPNYG00000002827	Pundamilia_nyererei
ENSACIP00000021923	ENSACIG00000017041	Amphilophus_citrinellus
ENSPMGP00000014175	ENSPMGG00000011619	Periophthalmus_magnuspinnatus
ENSHHUP00000074834	ENSHHUG00000043830	Hucho_hucho
ENSHHUP00000087822	ENSHHUG00000050780	Hucho_hucho
ENSELUP00000042433	ENSELUG00000023698	Esox_lucius
ENSSFOP00015016597	ENSSFOG00015010366	Scleropages_formosus
ENSPKIP00000020322	ENSPKIG00000005137	Paramormyrops_kingsleyae
ENSGMOP00000002378	ENSGMOG00000002224	Gadus_morhua
ENSAMXP00000029377	ENSAMXG00000011724	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005017660	ENSAMXG00005009214	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000005974	ENSPNAG00000012055	Pygocentrus_nattereri
ENSIPUP00000012272	ENSIPUG00000008144	Ictalurus_punctatus
ENSEEEP00000010443	ENSEEEG00000005279	Electrophorus_electricus
ENSDARP00000126635	ENSDARG00000005690	Danio_rerio
ENSDCDP00000001963	ENSDCDG00000000969	Denticeps_clupeoides
ENSHHUP00000021266	ENSHHUG00000013286	Hucho_hucho
ENSORLP00000033091	ENSORLG00000025305	Oryzias_latipes_ASM223467v1
ENSORLP00020024018	ENSORLG00020005224	Oryzias_latipes_ASM223471v1
ENSPKIP00000017395	ENSPKIG00000003325	Paramormyrops_kingsleyae
ENSSFOP00015029115	ENSSFOG00015018689	Scleropages_formosus
ENSLOCP00000007546	ENSLOCG00000006247	Lepisosteus_oculatus
ENSPMAP00000004040	ENSPMAG00000003642	Petromyzon_marinus
ENSSPAP00000004597	ENSSPAG00000003548	Stegastes_partitus
ENSAPOP00000012983	ENSAPOG00000015768	Acanthochromis_polyacanthus
ENSPREP00000008997	ENSPREG00000006162	Poecilia_reticulata
ENSECRP00000013159	ENSECRG00000008759	Erpetoichthys_calabaricus
ENSCMIP00000039265	ENSCMIG00000016443	Callorhinchus_milii
ENSLBEP00000021754	ENSLBEG00000016697	Labrus_bergylta
ENSGACP00000019548	ENSGACG00000014794	Gasterosteus_aculeatus
ENSTRUP00000012228	ENSTRUG00000005098	Takifugu_rubripes
ENSAOCP00000021557	ENSAOCG00000006445	Amphiprion_ocellaris
ENSAPEP00000028418	ENSAPEG00000020157	Amphiprion_percula
ENSAPOP00000023913	ENSAPOG00000006038	Acanthochromis_polyacanthus
ENSSPAP00000013686	ENSSPAG00000010346	Stegastes_partitus
ENSPRNP00000010120	ENSPRNG00000004832	Parambassis_ranga
ENSPLAP00000000081	ENSPLAG00000023937	Poecilia_latipinna
ENSPFOP00000013411	ENSPFOG00000013351	Poecilia_formosa
ENSPMEP00000029766	ENSPMEG00000015743	Poecilia_mexicana
ENSPREP00000005373	ENSPREG00000003726	Poecilia_reticulata
ENSXMAP00000002895	ENSXMAG00000002883	Xiphophorus_maculatus
ENSXCOP00000013881	ENSXCOG00000010508	Xiphophorus_couchianus
ENSGAFP00000009114	ENSGAFG00000006181	Gambusia_affinis
ENSCVAP00000032048	ENSCVAG00000021796	Cyprinodon_variegatus
ENSKMAP00000005333	ENSKMAG00000004035	Kryptolebias_marmoratus
ENSORLP00020010942	ENSORLG00020011877	Oryzias_latipes_ASM223471v1
ENSORLP00000022226	ENSORLG00000017757	Oryzias_latipes_ASM223467v1
ENSORLP00015022907	ENSORLG00015002573	Oryzias_latipes_ASM223469v1
ENSOMEP00000035783	ENSOMEG00000023218	Oryzias_melastigma
ENSNBRP00000021165	ENSNBRG00000016231	Neolamprologus_brichardi
ENSBSLP00000018376	ENSBSLG00000009141	Betta_splendens
ENSCSEP00000025575	ENSCSEG00000016330	Cynoglossus_semilaevis
ENSGMOP00000020751	ENSGMOG00000019298	Gadus_morhua
ENSELUP00000026190	ENSELUG00000001944	Esox_lucius
ENSHHUP00000046580	ENSHHUG00000028266	Hucho_hucho
ENSEEEP00000031514	ENSEEEG00000014829	Electrophorus_electricus
ENSLACP00000018378	ENSLACG00000016187	Latimeria_chalumnae
ENSPMAP00000004558	ENSPMAG00000004140	Petromyzon_marinus
ENSEBUP00000012266	ENSEBUG00000007822	Eptatretus_burgeri
