ENSGAGP00000017443	ENSGAGG00000012963	Gopherus_agassizii
ENSORLP00015022628	ENSORLG00015002089	Oryzias_latipes_ASM223469v1
ENSOMEP00000018745	ENSOMEG00000020480	Oryzias_melastigma
ENSGWIP00000046937	ENSGWIG00000023146	Gouania_willdenowi
ENSFHEP00000010703	ENSFHEG00000012042	Fundulus_heteroclitus
ENSCVAP00000024604	ENSCVAG00000008824	Cyprinodon_variegatus
ENSPFOP00000000311	ENSPFOG00000000326	Poecilia_formosa
ENSPMEP00000025195	ENSPMEG00000008019	Poecilia_mexicana
ENSPLAP00000020784	ENSPLAG00000004021	Poecilia_latipinna
ENSGAFP00000026100	ENSGAFG00000017620	Gambusia_affinis
ENSPREP00000028029	ENSPREG00000018966	Poecilia_reticulata
ENSXMAP00000000236	ENSXMAG00000000236	Xiphophorus_maculatus
ENSXCOP00000020918	ENSXCOG00000015660	Xiphophorus_couchianus
ENSSDUP00000016117	ENSSDUG00000011756	Seriola_dumerili
ENSSLDP00000027977	ENSSLDG00000021681	Seriola_lalandi_dorsalis
ENSLCAP00010006535	ENSLCAG00010003209	Lates_calcarifer
ENSMAMP00000031050	ENSMAMG00000020907	Mastacembelus_armatus
ENSATEP00000002624	ENSATEG00000001860	Anabas_testudineus
ENSLCRP00005008948	ENSLCRG00005004235	Larimichthys_crocea
ENSSMAP00000018022	ENSSMAG00000011035	Scophthalmus_maximus
ENSPNYP00000000864	ENSPNYG00000000698	Pundamilia_nyererei
ENSHBUP00000002247	ENSHBUG00000003477	Haplochromis_burtoni
ENSACLP00000009963	ENSACLG00000006802	Astatotilapia_calliptera
ENSMZEP00005024435	ENSMZEG00005018266	Maylandia_zebra
ENSNBRP00000023494	ENSNBRG00000017980	Neolamprologus_brichardi
ENSONIP00000009518	ENSONIG00000007547	Oreochromis_niloticus
ENSACIP00000005128	ENSACIG00000004049	Amphilophus_citrinellus
ENSAPEP00000034469	ENSAPEG00000024481	Amphiprion_percula
ENSAOCP00000026976	ENSAOCG00000015547	Amphiprion_ocellaris
ENSAPOP00000008824	ENSAPOG00000011197	Acanthochromis_polyacanthus
ENSSPAP00000024155	ENSSPAG00000018237	Stegastes_partitus
ENSPMGP00000020717	ENSPMGG00000016777	Periophthalmus_magnuspinnatus
ENSHCOP00000003233	ENSHCOG00000004531	Hippocampus_comes
ENSGMOP00000014635	ENSGMOG00000013692	Gadus_morhua
ENSLOCP00000019439	ENSLOCG00000015791	Lepisosteus_oculatus
ENSECRP00000008185	ENSECRG00000005443	Erpetoichthys_calabaricus
ENSCMIP00000025902	ENSCMIG00000011355	Callorhinchus_milii
ENSPMAP00000010592	ENSPMAG00000009636	Petromyzon_marinus
