ENSCHAP00000020923	ENSCHAG00000010510	Clupea_harengus
ENSPLAP00000031400	ENSPLAG00000023363	Poecilia_latipinna
ENSPMEP00000030810	ENSPMEG00000017473	Poecilia_mexicana
ENSPREP00000007902	ENSPREG00000005409	Poecilia_reticulata
ENSFHEP00000016415	ENSFHEG00000018110	Fundulus_heteroclitus
ENSCVAP00000005727	ENSCVAG00000007151	Cyprinodon_variegatus
ENSCSEP00000024166	ENSCSEG00000015415	Cynoglossus_semilaevis
ENSCSEP00000027489	ENSCSEG00000017558	Cynoglossus_semilaevis
ENSPMGP00000016429	ENSPMGG00000013497	Periophthalmus_magnuspinnatus
ENSHCOP00000015541	ENSHCOG00000019175	Hippocampus_comes
ENSGMOP00000018199	ENSGMOG00000016946	Gadus_morhua
ENSHHUP00000073674	ENSHHUG00000043230	Hucho_hucho
ENSHHUP00000038682	ENSHHUG00000024085	Hucho_hucho
ENSELUP00000018912	ENSELUG00000018336	Esox_lucius
ENSAMXP00000012217	ENSAMXG00000011884	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005033257	ENSAMXG00005016162	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000027651	ENSPNAG00000002600	Pygocentrus_nattereri
ENSIPUP00000020635	ENSIPUG00000013996	Ictalurus_punctatus
ENSEEEP00000046627	ENSEEEG00000021951	Electrophorus_electricus
ENSDARP00000069080	ENSDARG00000052690	Danio_rerio
ENSSFOP00015025896	ENSSFOG00015016646	Scleropages_formosus
ENSPKIP00000032426	ENSPKIG00000012534	Paramormyrops_kingsleyae
ENSLOCP00000001962	ENSLOCG00000001698	Lepisosteus_oculatus
ENSECRP00000011620	ENSECRG00000007737	Erpetoichthys_calabaricus
ENSPSMP00000036315	ENSPSMG00000024984	Prolemur_simus
ENSMICP00000035905	ENSMICG00000005415	Microcebus_murinus
ENSOGAP00000002748	ENSOGAG00000003067	Otolemur_garnettii
ENSPPAP00000023186	ENSPPAG00000034772	Pan_paniscus
ENSPTRP00000029221	ENSPTRG00000017072	Pan_troglodytes
ENSP00000265138	ENSG00000113369	Homo_sapiens
ENSGGOP00000004215	ENSGGOG00000004294	Gorilla_gorilla
ENSPPYP00000017472	ENSPPYG00000015628	Pongo_abelii
ENSNLEP00000016865	ENSNLEG00000013887	Nomascus_leucogenys
ENSMMUP00000004756	ENSMMUG00000003569	Macaca_mulatta
ENSMFAP00000017253	ENSMFAG00000031762	Macaca_fascicularis
ENSMNEP00000018380	ENSMNEG00000033108	Macaca_nemestrina
ENSPANP00000008325	ENSPANG00000016059	Papio_anubis
ENSTGEP00000003692	ENSTGEG00000003120	Theropithecus_gelada
ENSMLEP00000012911	ENSMLEG00000030625	Mandrillus_leucophaeus
ENSCATP00000002892	ENSCATG00000011987	Cercocebus_atys
ENSCSAP00000010798	ENSCSAG00000014681	Chlorocebus_sabaeus
ENSRBIP00000037176	ENSRBIG00000042180	Rhinopithecus_bieti
ENSRROP00000002621	ENSRROG00000010531	Rhinopithecus_roxellana
ENSCANP00000019436	ENSCANG00000033154	Colobus_angolensis_palliatus
ENSPTEP00000003801	ENSPTEG00000004496	Piliocolobus_tephrosceles
ENSCJAP00000062786	ENSCJAG00000010525	Callithrix_jacchus
ENSCCAP00000039598	ENSCCAG00000037612	Cebus_capucinus_imitator
ENSANAP00000014805	ENSANAG00000025287	Aotus_nancymaae
ENSPCOP00000012747	ENSPCOG00000017963	Propithecus_coquereli
ENSSBOP00000010882	ENSSBOG00000022253	Saimiri_boliviensis_boliviensis
ENSEASP00005028709	ENSEASG00005019528	Equus_asinus_asinus
ENSECAP00000017301	ENSECAG00000019506	Equus_caballus
ENSEEUP00000013229	ENSEEUG00000014505	Erinaceus_europaeus
ENSPVAP00000009720	ENSPVAG00000010310	Pteropus_vampyrus
ENSSARP00000006836	ENSSARG00000007537	Sorex_araneus
ENSBIXP00005046443	ENSBIXG00005031257	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000044256	ENSBIXG00000028428	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000015361	ENSBMUG00000011673	Bos_mutus
ENSBTAP00000009364	ENSBTAG00000007116	Bos_taurus
ENSBBBP00000027358	ENSBBBG00000023568	Bison_bison_bison
ENSOARP00000017824	ENSOARG00000016593	Ovis_aries
ENSCHIP00000032499	ENSCHIG00000026437	Capra_hircus
ENSTTRP00000000649	ENSTTRG00000000690	Tursiops_truncatus
ENSSSCP00000015054	ENSSSCG00000014156	Sus_scrofa_strain_reference
ENSVPAP00000009122	ENSVPAG00000009802	Vicugna_pacos
ENSMPUP00000007653	ENSMPUG00000007709	Mustela_putorius_furo
ENSNVIP00000007453	ENSNVIG00000005937	Neovison_vison
ENSCAFP00020007466	ENSCAFG00020006041	Canis_lupus_dingo
ENSCAFP00000011981	ENSCAFG00000008118	Canis_lupus_familiaris
ENSVVUP00000030369	ENSVVUG00000022162	Vulpes_vulpes
ENSUAMP00000014338	ENSUAMG00000011528	Ursus_americanus
ENSUMAP00000006968	ENSUMAG00000005422	Ursus_maritimus
ENSAMEP00000013873	ENSAMEG00000013174	Ailuropoda_melanoleuca
ENSPPRP00000001104	ENSPPRG00000024372	Panthera_pardus
ENSPTIP00000019193	ENSPTIG00000017076	Panthera_tigris_altaica
ENSFCAP00000016284	ENSFCAG00000019203	Felis_catus
ENSLAFP00000014205	ENSLAFG00000016945	Loxodonta_africana
ENSETEP00000008666	ENSETEG00000010670	Echinops_telfairi
ENSDNOP00000005948	ENSDNOG00000007684	Dasypus_novemcinctus
ENSCHOP00000002138	ENSCHOG00000002411	Choloepus_hoffmanni
MGP_SPRETEiJ_P0036627	MGP_SPRETEiJ_G0019625	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000096957	ENSMUSG00000074794	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000023149	ENSMSIG00000019683	Mus_spicilegus
MGP_CAROLIEiJ_P0034958	MGP_CAROLIEiJ_G0018742	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0026620	MGP_PahariEiJ_G0015821	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000067658	ENSRNOG00000045649	Rattus_norvegicus
ENSMUGP00000021190	ENSMUGG00000017858	Meriones_unguiculatus
ENSMOCP00000006444	ENSMOCG00000006099	Microtus_ochrogaster
ENSPEMP00000016278	ENSPEMG00000015553	Peromyscus_maniculatus_bairdii
ENSCGRP00001027938	ENSCGRG00001024801	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015021824	ENSCGRG00015016610	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000018896	ENSCGRG00000013759	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000009164	ENSMAUG00000010410	Mesocricetus_auratus
ENSNGAP00000005842	ENSNGAG00000008481	Nannospalax_galili
ENSJJAP00000019338	ENSJJAG00000020311	Jaculus_jaculus
ENSUPAP00010004282	ENSUPAG00010003492	Urocitellus_parryii
ENSSTOP00000018954	ENSSTOG00000020450	Ictidomys_tridecemlineatus
ENSSDAP00000004357	ENSSDAG00000004068	Spermophilus_dauricus
ENSMMMP00000005493	ENSMMMG00000004971	Marmota_marmota_marmota
ENSTSYP00000005202	ENSTSYG00000005679	Carlito_syrichta
ENSOCUP00000003780	ENSOCUG00000004378	Oryctolagus_cuniculus
ENSOPRP00000008304	ENSOPRG00000009078	Ochotona_princeps
ENSTBEP00000002335	ENSTBEG00000002702	Tupaia_belangeri
ENSCCNP00000010836	ENSCCNG00000011249	Castor_canadensis
ENSDORP00000019289	ENSDORG00000027054	Dipodomys_ordii
ENSMLUP00000008603	ENSMLUG00000009444	Myotis_lucifugus
ENSPCAP00000005651	ENSPCAG00000006095	Procavia_capensis
ENSAMEP00000011002	ENSAMEG00000010468	Ailuropoda_melanoleuca
ENSPCIP00000034764	ENSPCIG00000025721	Phascolarctos_cinereus
ENSVURP00010022986	ENSVURG00010017623	Vombatus_ursinus
ENSMEUP00000013262	ENSMEUG00000014527	Notamacropus_eugenii
ENSSHAP00000014707	ENSSHAG00000012554	Sarcophilus_harrisii
ENSMODP00000025206	ENSMODG00000020163	Monodelphis_domestica
ENSOANP00000017535	ENSOANG00000011069	Ornithorhynchus_anatinus
ENSPVIP00000015065	ENSPVIG00000011610	Pogona_vitticeps
ENSACAP00000013174	ENSACAG00000013384	Anolis_carolinensis
ENSNSUP00000007872	ENSNSUG00000006123	Notechis_scutatus
ENSSMRP00000009626	ENSSMRG00000007657	Salvator_merianae
ENSSPUP00000003503	ENSSPUG00000002673	Sphenodon_punctatus
ENSAHAP00000022583	ENSAHAG00000015837	Apteryx_haastii
ENSAOWP00000018804	ENSAOWG00000012789	Apteryx_owenii
ENSARWP00000012856	ENSARWG00000008892	Apteryx_rowi
ENSDNVP00000023476	ENSDNVG00000016319	Dromaius_novaehollandiae
ENSNPEP00000007857	ENSNPEG00000005825	Nothoprocta_perdicaria
ENSSCAP00000023264	ENSSCAG00000016679	Serinus_canaria
ENSCPGP00000023893	ENSCPGG00000016514	Calidris_pygmaea
ENSLSDP00000024371	ENSLSDG00000017092	Lonchura_striata_domestica
ENSTGUP00000000722	ENSTGUG00000000705	Taeniopygia_guttata
ENSSCAP00000009975	ENSSCAG00000007604	Serinus_canaria
ENSZALP00000004291	ENSZALG00000004050	Zonotrichia_albicollis
ENSFALP00000009458	ENSFALG00000009068	Ficedula_albicollis
ENSCCEP00000019131	ENSCCEG00000017367	Cyanistes_caeruleus
ENSPMJP00000007754	ENSPMJG00000006288	Parus_major
ENSLCOP00000008865	ENSLCOG00000006485	Lepidothrix_coronata
ENSMVIP00005026597	ENSMVIG00005018550	Manacus_vitellinus
ENSMUNP00000022275	ENSMUNG00000016752	Melopsittacus_undulatus
ENSCPUP00000028100	ENSCPUG00000018907	Calidris_pugnax
ENSCPGP00000012748	ENSCPGG00000009053	Calidris_pygmaea
ENSGALP00000043032	ENSGALG00000025915	Gallus_gallus
ENSCJPP00005000140	ENSCJPG00005000230	Coturnix_japonica
ENSMGAP00000004502	ENSMGAG00000004687	Meleagris_gallopavo
ENSNMEP00000006840	ENSNMEG00000006975	Numida_meleagris
ENSABRP00000009090	ENSABRG00000008131	Anser_brachyrhynchus
ENSAPLP00000013151	ENSAPLG00000013315	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005003925	ENSCPRG00005002885	Crocodylus_porosus
ENSCABP00000000161	ENSCABG00000000151	Chelonoidis_abingdonii
ENSGAGP00000029889	ENSGAGG00000021451	Gopherus_agassizii
ENSCPBP00000014149	ENSCPBG00000010539	Chrysemys_picta_bellii
ENSPSIP00000011853	ENSPSIG00000010705	Pelodiscus_sinensis
ENSODEP00000002975	ENSODEG00000002282	Octodon_degus
ENSCLAP00000008077	ENSCLAG00000005661	Chinchilla_lanigera
ENSHGLP00000013393	ENSHGLG00000009574	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025827	ENSHGLG00100018941	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000004975	ENSFDAG00000014091	Fukomys_damarensis
ENSCPOP00000002496	ENSCPOG00000002749	Cavia_porcellus
ENSCAPP00000006195	ENSCAPG00000008386	Cavia_aperea
ENSXETP00000028323	ENSXETG00000008469	Xenopus_tropicalis
ENSLACP00000003233	ENSLACG00000002890	Latimeria_chalumnae
ENSCMIP00000040570	ENSCMIG00000016910	Callorhinchus_milii
ENSLOCP00000016775	ENSLOCG00000013606	Lepisosteus_oculatus
ENSLOCP00000001929	ENSLOCG00000001680	Lepisosteus_oculatus
ENSCMIP00000040596	ENSCMIG00000016922	Callorhinchus_milii
ENSCMIP00000040587	ENSCMIG00000016916	Callorhinchus_milii
ENSPMAP00000003024	ENSPMAG00000002766	Petromyzon_marinus	ENSPMAT00000003039
ENSEBUP00000014272	ENSEBUG00000008995	Eptatretus_burgeri	ENSEBUT00000014848
ENSPMAP00000002009	ENSPMAG00000001823	Petromyzon_marinus	ENSPMAT00000002019
ENSPMAP00000006180	ENSPMAG00000005603	Petromyzon_marinus	ENSPMAT00000006209
ENSEBUP00000026417	ENSEBUG00000016268	Eptatretus_burgeri	ENSEBUT00000026993
ENSEBUP00000007256	ENSEBUG00000004755	Eptatretus_burgeri	ENSEBUT00000007732
