ENSCHAP00000058290	ENSCHAG00000026242	Clupea_harengus
ENSPMEP00000017080	ENSPMEG00000019926	Poecilia_mexicana
ENSRROP00000027567	ENSRROG00000037571	Rhinopithecus_roxellana
ENSGALP00000008056	ENSGALG00000005034	Gallus_gallus
ENSNGAP00000006130	ENSNGAG00000008954	Nannospalax_galili
ENSAPOP00000020585	ENSAPOG00000024168	Acanthochromis_polyacanthus
ENSORLP00000016555	ENSORLG00000013206	Oryzias_latipes_ASM223467v1
ENSJHYP00000004563	ENSJHYG00000003758	Junco_hyemalis
ENSMEUP00000011088	ENSMEUG00000012157	Notamacropus_eugenii
ENSTTRP00000004356	ENSTTRG00000004589	Tursiops_truncatus
ENSBMUP00000018525	ENSBMUG00000014013	Bos_mutus
ENSPANP00000000407	ENSPANG00000018818	Papio_anubis
ENSCHIP00000023193	ENSCHIG00000020865	Capra_hircus
ENSCPBP00000002647	ENSCPBG00000001155	Chrysemys_picta_bellii
ENSCAPP00000013722	ENSCAPG00000014269	Cavia_aperea
ENSOMEP00000000123	ENSOMEG00000023899	Oryzias_melastigma
ENSMALP00000012278	ENSMALG00000008588	Monopterus_albus
ENSMLEP00000027034	ENSMLEG00000037714	Mandrillus_leucophaeus
ENSRBIP00000024528	ENSRBIG00000036154	Rhinopithecus_bieti
ENSGAGP00000016488	ENSGAGG00000012337	Gopherus_agassizii
ENSHGLP00000018739	ENSHGLG00000013426	Heterocephalus_glaber_HetGla_female_1.0
ENSAOCP00000031631	ENSAOCG00000023469	Amphiprion_ocellaris
ENSDARP00000077445	ENSDARG00000055620	Danio_rerio
ENSACLP00000037980	ENSACLG00000025640	Astatotilapia_calliptera
ENSMUNP00000015086	ENSMUNG00000011694	Melopsittacus_undulatus
ENSTBEP00000007328	ENSTBEG00000008436	Tupaia_belangeri
ENSSPAP00000021791	ENSSPAG00000016415	Stegastes_partitus
ENSDNVP00000002786	ENSDNVG00000001936	Dromaius_novaehollandiae	ENSDNVT00000003354
ENSMMMP00000004185	ENSMMMG00000003802	Marmota_marmota_marmota
ENSBIXP00000002601	ENSBIXG00000009077	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSSMAP00000003677	ENSSMAG00000002263	Scophthalmus_maximus
ENSJJAP00000012133	ENSJJAG00000015247	Jaculus_jaculus
ENSMUSP00000011492	ENSMUSG00000027710	Mus_musculus_strain_reference_(CL57BL6)
ENSOANP00000007670	ENSOANG00000004841	Ornithorhynchus_anatinus
ENSNPEP00000007586	ENSNPEG00000005678	Nothoprocta_perdicaria	ENSNPET00000007781
MGP_CAROLIEiJ_P0057346	MGP_CAROLIEiJ_G0024934	Mus_caroli_strain_CAROLI_EIJ
ENSMZEP00005009341	ENSMZEG00005007056	Maylandia_zebra
ENSFDAP00000019718	ENSFDAG00000008950	Fukomys_damarensis
ENSPFOP00000010269	ENSPFOG00000010092	Poecilia_formosa
ENSCVAP00000001434	ENSCVAG00000002430	Cyprinodon_variegatus
ENSUPAP00010005379	ENSUPAG00010004336	Urocitellus_parryii
ENSCCEP00000028157	ENSCCEG00000024396	Cyanistes_caeruleus
ENSMUGP00000015319	ENSMUGG00000013196	Meriones_unguiculatus
ENSCGRP00000008763	ENSCGRG00000006401	Cricetulus_griseus_CriGri_1.0
ENSLCOP00000004897	ENSLCOG00000003687	Lepidothrix_coronata
ENSCPGP00000017533	ENSCPGG00000012071	Calidris_pygmaea
ENSMLUP00000015643	ENSMLUG00000017155	Myotis_lucifugus
ENSOCUP00000010012	ENSOCUG00000011635	Oryctolagus_cuniculus
ENSACIP00000000986	ENSACIG00000000819	Amphilophus_citrinellus
ENSOANP00000032413	ENSOANG00000028545	Ornithorhynchus_anatinus
ENSPREP00000030369	ENSPREG00000020552	Poecilia_reticulata
ENSELUP00000013458	ENSELUG00000013607	Esox_lucius
ENSSHAP00000014702	ENSSHAG00000012549	Sarcophilus_harrisii
ENSNLEP00000017551	ENSNLEG00000014382	Nomascus_leucogenys
ENSEBUP00000007231	ENSEBUG00000004722	Eptatretus_burgeri
ENSLOCP00000017286	ENSLOCG00000014020	Lepisosteus_oculatus
ENSSTOP00000020500	ENSSTOG00000012078	Ictidomys_tridecemlineatus
ENSGAFP00000011276	ENSGAFG00000007638	Gambusia_affinis
ENSCPRP00005027669	ENSCPRG00005019159	Crocodylus_porosus
ENSLBEP00000011057	ENSLBEG00000008467	Labrus_bergylta
