ENSSFOP00015006525	ENSSFOG00015004293	Scleropages_formosus
ENSVVUP00000006448	ENSVVUG00000004998	Vulpes_vulpes
ENSFCAP00000051216	ENSFCAG00000043670	Felis_catus
ENSPPRP00000020948	ENSPPRG00000011876	Panthera_pardus
ENSBTAP00000022175	ENSBTAG00000016677	Bos_taurus
ENSBIXP00000012777	ENSBIXG00000017825	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005023462	ENSBIXG00005026191	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000020041	ENSBBBG00000013594	Bison_bison_bison
ENSCHIP00000018843	ENSCHIG00000018119	Capra_hircus
ENSSSCP00000011779	ENSSSCG00000011043	Sus_scrofa_strain_reference
ENSMAUP00000005630	ENSMAUG00000007710	Mesocricetus_auratus
ENSTBEP00000005897	ENSTBEG00000006837	Tupaia_belangeri
ENSBMUP00000031416	ENSBMUG00000023443	Bos_mutus
ENSLAFP00000012628	ENSLAFG00000015084	Loxodonta_africana
ENSMLUP00000022127	ENSMLUG00000024192	Myotis_lucifugus
ENSVURP00010030172	ENSVURG00010023075	Vombatus_ursinus
ENSPCIP00000028137	ENSPCIG00000021016	Phascolarctos_cinereus
ENSSHAP00000008283	ENSSHAG00000007177	Sarcophilus_harrisii
ENSMODP00000012456	ENSMODG00000009948	Monodelphis_domestica
ENSOANP00000007026	ENSOANG00000004435	Ornithorhynchus_anatinus
ENSGAGP00000014762	ENSGAGG00000011186	Gopherus_agassizii
ENSCABP00000017807	ENSCABG00000013244	Chelonoidis_abingdonii
ENSCPBP00000030139	ENSCPBG00000021229	Chrysemys_picta_bellii
ENSTGUP00000001364	ENSTGUG00000001322	Taeniopygia_guttata
ENSLSDP00000006186	ENSLSDG00000004722	Lonchura_striata_domestica
ENSJHYP00000014427	ENSJHYG00000011175	Junco_hyemalis
ENSFALP00000007803	ENSFALG00000007474	Ficedula_albicollis
ENSPMJP00000008752	ENSPMJG00000007086	Parus_major
ENSLCOP00000002854	ENSLCOG00000002191	Lepidothrix_coronata
ENSCPGP00000016832	ENSCPGG00000011809	Calidris_pygmaea
ENSCPUP00000019069	ENSCPUG00000013138	Calidris_pugnax
ENSABRP00000019280	ENSABRG00000016535	Anser_brachyrhynchus
ENSAPLP00000000877	ENSAPLG00000001458	Anas_platyrhynchos_platyrhynchos
ENSGALP00000053154	ENSGALG00000032554	Gallus_gallus
ENSCJPP00005006069	ENSCJPG00005005709	Coturnix_japonica
ENSNMEP00000014902	ENSNMEG00000013269	Numida_meleagris
ENSAHAP00000015417	ENSAHAG00000011069	Apteryx_haastii
ENSNPEP00000001013	ENSNPEG00000000806	Nothoprocta_perdicaria
ENSSMRP00000017816	ENSSMRG00000013894	Salvator_merianae
ENSACAP00000016402	ENSACAG00000016680	Anolis_carolinensis
ENSSPUP00000007658	ENSSPUG00000005911	Sphenodon_punctatus
ENSXETP00000012924	ENSXETG00000013775	Xenopus_tropicalis
ENSLACP00000007802	ENSLACG00000006910	Latimeria_chalumnae
