ENSCABP00000001916	ENSCABG00000001533	Chelonoidis_abingdonii
ENSCAPP00000008872	ENSCAPG00000010467	Cavia_aperea
ENSHGLP00100025246	ENSHGLG00100018520	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000025121	ENSHGLG00000017895	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00000021740	ENSHGLG00000015529	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000009370	ENSFDAG00000017394	Fukomys_damarensis
ENSOCUP00000012643	ENSOCUG00000014706	Oryctolagus_cuniculus
ENSOPRP00000008310	ENSOPRG00000009085	Ochotona_princeps
ENSPCAP00000015972	ENSPCAG00000017067	Procavia_capensis
ENSSARP00000002377	ENSSARG00000002630	Sorex_araneus
ENSTBEP00000001185	ENSTBEG00000001367	Tupaia_belangeri
ENSOANP00000019102	ENSOANG00000012062	Ornithorhynchus_anatinus
ENSMGAP00000010317	ENSMGAG00000009965	Meleagris_gallopavo
ENSCJPP00005019298	ENSCJPG00005015667	Coturnix_japonica
ENSGALP00000013340	ENSGALG00000008201	Gallus_gallus
ENSNMEP00000027077	ENSNMEG00000022696	Numida_meleagris
ENSLCOP00000005761	ENSLCOG00000004252	Lepidothrix_coronata
ENSMVIP00005010196	ENSMVIG00005007493	Manacus_vitellinus
ENSTGUP00000010693	ENSTGUG00000010359	Taeniopygia_guttata
ENSSCAP00000004066	ENSSCAG00000003323	Serinus_canaria
ENSCCEP00000026041	ENSCCEG00000022972	Cyanistes_caeruleus
ENSTGUP00000015067	ENSTGUG00000014703	Taeniopygia_guttata
ENSJHYP00000008453	ENSJHYG00000006682	Junco_hyemalis
ENSZALP00000010107	ENSZALG00000008586	Zonotrichia_albicollis
ENSFALP00000007436	ENSFALG00000007121	Ficedula_albicollis
ENSABRP00000022275	ENSABRG00000018879	Anser_brachyrhynchus
ENSAPLP00000012052	ENSAPLG00000012257	Anas_platyrhynchos_platyrhynchos
ENSCPGP00000012004	ENSCPGG00000008556	Calidris_pygmaea
ENSCPUP00000010979	ENSCPUG00000007786	Calidris_pugnax
ENSMUNP00000019012	ENSMUNG00000014511	Melopsittacus_undulatus
ENSAHAP00000021139	ENSAHAG00000014783	Apteryx_haastii
ENSAOWP00000013254	ENSAOWG00000008976	Apteryx_owenii
ENSARWP00000009698	ENSARWG00000006769	Apteryx_rowi
ENSDNVP00000009576	ENSDNVG00000006765	Dromaius_novaehollandiae
ENSNPEP00000019065	ENSNPEG00000014203	Nothoprocta_perdicaria
ENSXETP00000008404	ENSXETG00000006939	Xenopus_tropicalis
ENSLACP00000009730	ENSLACG00000008579	Latimeria_chalumnae
ENSDCDP00000030460	ENSDCDG00000021394	Denticeps_clupeoides
ENSCHAP00000009967	ENSCHAG00000005307	Clupea_harengus
ENSAMXP00000044496	ENSAMXG00000003873	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012705	ENSAMXG00005006803	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000034682	ENSPNAG00000003810	Pygocentrus_nattereri
ENSIPUP00000029008	ENSIPUG00000019617	Ictalurus_punctatus
ENSEEEP00000019587	ENSEEEG00000009594	Electrophorus_electricus
ENSDARP00000102614	ENSDARG00000076611	Danio_rerio
ENSFHEP00000003527	ENSFHEG00000004407	Fundulus_heteroclitus
ENSCVAP00000032141	ENSCVAG00000021965	Cyprinodon_variegatus
ENSPFOP00000015652	ENSPFOG00000015571	Poecilia_formosa
ENSPLAP00000001143	ENSPLAG00000002140	Poecilia_latipinna
ENSPMEP00000005864	ENSPMEG00000007288	Poecilia_mexicana
ENSPREP00000007866	ENSPREG00000005361	Poecilia_reticulata
ENSXMAP00000002441	ENSXMAG00000002436	Xiphophorus_maculatus
ENSXCOP00000013264	ENSXCOG00000010060	Xiphophorus_couchianus
ENSGAFP00000012206	ENSGAFG00000008250	Gambusia_affinis
ENSKMAP00000011667	ENSKMAG00000008758	Kryptolebias_marmoratus
ENSORLP00000001114	ENSORLG00000000914	Oryzias_latipes_ASM223467v1
ENSORLP00020009879	ENSORLG00020010760	Oryzias_latipes_ASM223471v1
ENSORLP00015034229	ENSORLG00015020103	Oryzias_latipes_ASM223469v1
ENSOMEP00000028429	ENSOMEG00000000757	Oryzias_melastigma
ENSPMGP00000012251	ENSPMGG00000010106	Periophthalmus_magnuspinnatus
ENSATEP00000005342	ENSATEG00000003748	Anabas_testudineus
ENSBSLP00000023564	ENSBSLG00000011951	Betta_splendens
ENSTRUP00000041998	ENSTRUG00000016433	Takifugu_rubripes
ENSTNIP00000018678	ENSTNIG00000015604	Tetraodon_nigroviridis
ENSLBEP00000012132	ENSLBEG00000009321	Labrus_bergylta
ENSLCRP00005051985	ENSLCRG00005019549	Larimichthys_crocea
ENSGACP00000018605	ENSGACG00000014080	Gasterosteus_aculeatus
ENSSDUP00000023239	ENSSDUG00000016870	Seriola_dumerili
ENSSLDP00000022798	ENSSLDG00000017775	Seriola_lalandi_dorsalis
ENSLCAP00010035945	ENSLCAG00010016862	Lates_calcarifer
ENSSMAP00000019018	ENSSMAG00000011655	Scophthalmus_maximus
ENSMAMP00000007262	ENSMAMG00000004919	Mastacembelus_armatus
ENSAOCP00000005747	ENSAOCG00000009318	Amphiprion_ocellaris
ENSAPEP00000014696	ENSAPEG00000010440	Amphiprion_percula
ENSAPOP00000013949	ENSAPOG00000016819	Acanthochromis_polyacanthus
ENSSPAP00000021328	ENSSPAG00000016063	Stegastes_partitus
ENSPRNP00000015101	ENSPRNG00000008035	Parambassis_ranga
ENSACLP00000033735	ENSACLG00000022843	Astatotilapia_calliptera
ENSMZEP00005019255	ENSMZEG00005014451	Maylandia_zebra
ENSHBUP00000027740	ENSHBUG00000000295	Haplochromis_burtoni
ENSPNYP00000011180	ENSPNYG00000008458	Pundamilia_nyererei
ENSONIP00000013353	ENSONIG00000010620	Oreochromis_niloticus
ENSNBRP00000017685	ENSNBRG00000013626	Neolamprologus_brichardi
ENSACIP00000029277	ENSACIG00000022670	Amphilophus_citrinellus
ENSCSEP00000032960	ENSCSEG00000021158	Cynoglossus_semilaevis
ENSHCOP00000000514	ENSHCOG00000001353	Hippocampus_comes
ENSMALP00000008589	ENSMALG00000006117	Monopterus_albus
ENSPRNP00000015164	ENSPRNG00000008176	Parambassis_ranga
ENSGWIP00000032693	ENSGWIG00000016821	Gouania_willdenowi
ENSMMOP00000000175	ENSMMOG00000000145	Mola_mola
ENSGMOP00000017892	ENSGMOG00000016647	Gadus_morhua
ENSHHUP00000051927	ENSHHUG00000031242	Hucho_hucho
ENSHHUP00000028363	ENSHHUG00000018052	Hucho_hucho
ENSELUP00000027861	ENSELUG00000004260	Esox_lucius
ENSPKIP00000032475	ENSPKIG00000012554	Paramormyrops_kingsleyae
ENSSFOP00015028501	ENSSFOG00015018271	Scleropages_formosus
ENSLOCP00000004281	ENSLOCG00000003589	Lepisosteus_oculatus
ENSECRP00000031030	ENSECRG00000021039	Erpetoichthys_calabaricus
ENSCMIP00000018347	ENSCMIG00000008619	Callorhinchus_milii
ENSEBUP00000025984	ENSEBUG00000016002	Eptatretus_burgeri
ENSCSAVP00000000559	ENSCSAVG00000000314	Ciona_savignyi
ENSCINP00000008653	ENSCING00000004182	Ciona_intestinalis
