ENSGAGP00000018896	ENSGAGG00000013988	Gopherus_agassizii
ENSSBOP00000038588	ENSSBOG00000035341	Saimiri_boliviensis_boliviensis
ENSCJAP00000022269	ENSCJAG00000012124	Callithrix_jacchus
ENSPTRP00000073107	ENSPTRG00000003126	Pan_troglodytes
ENSPPAP00000014100	ENSPPAG00000030184	Pan_paniscus
ENSP00000380697	ENSG00000185507	Homo_sapiens
ENSGGOP00000043794	ENSGGOG00000008341	Gorilla_gorilla
ENSPPYP00000003337	ENSPPYG00000002872	Pongo_abelii
ENSNLEP00000010299	ENSNLEG00000008419	Nomascus_leucogenys
ENSMLEP00000038553	ENSMLEG00000043330	Mandrillus_leucophaeus
ENSCATP00000015015	ENSCATG00000031486	Cercocebus_atys
ENSTGEP00000029201	ENSTGEG00000023481	Theropithecus_gelada
ENSPANP00000001999	ENSPANG00000007390	Papio_anubis
ENSMFAP00000042045	ENSMFAG00000039781	Macaca_fascicularis
ENSMMUP00000009317	ENSMMUG00000004014	Macaca_mulatta
ENSMNEP00000009122	ENSMNEG00000029001	Macaca_nemestrina
ENSCSAP00000007052	ENSCSAG00000010883	Chlorocebus_sabaeus
ENSPTEP00000018075	ENSPTEG00000019568	Piliocolobus_tephrosceles
ENSCANP00000029008	ENSCANG00000038035	Colobus_angolensis_palliatus
ENSRBIP00000025622	ENSRBIG00000036680	Rhinopithecus_bieti
ENSRROP00000010498	ENSRROG00000029652	Rhinopithecus_roxellana
ENSTSYP00000034952	ENSTSYG00000033889	Carlito_syrichta
ENSPSMP00000036746	ENSPSMG00000025280	Prolemur_simus
ENSMICP00000029329	ENSMICG00000037676	Microcebus_murinus
ENSPCOP00000011123	ENSPCOG00000017072	Propithecus_coquereli
ENSOGAP00000004454	ENSOGAG00000004986	Otolemur_garnettii
ENSCCNP00000010617	ENSCCNG00000011071	Castor_canadensis
ENSDORP00000013255	ENSDORG00000014096	Dipodomys_ordii
ENSMSIP00000032591	ENSMSIG00000027303	Mus_spicilegus
MGP_SPRETEiJ_P0086589	MGP_SPRETEiJ_G0031797	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000026571	ENSMUSG00000025498	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0083171	MGP_CAROLIEiJ_G0030686	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0019945	MGP_PahariEiJ_G0013885	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000023504	ENSRNOG00000017414	Rattus_norvegicus
ENSMUGP00000014245	ENSMUGG00000012333	Meriones_unguiculatus
ENSCGRP00000009605	ENSCGRG00000007015	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001019407	ENSCGRG00001018854	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015036349	ENSCGRG00015027243	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000022465	ENSMAUG00000019884	Mesocricetus_auratus
ENSMOCP00000026910	ENSMOCG00000022566	Microtus_ochrogaster
ENSPEMP00000013548	ENSPEMG00000013565	Peromyscus_maniculatus_bairdii
ENSNGAP00000023464	ENSNGAG00000022023	Nannospalax_galili
ENSJJAP00000024012	ENSJJAG00000023599	Jaculus_jaculus
ENSCAPP00000008313	ENSCAPG00000010042	Cavia_aperea
ENSCPOP00000025848	ENSCPOG00000034452	Cavia_porcellus
ENSODEP00000020190	ENSODEG00000014885	Octodon_degus
ENSCLAP00000003130	ENSCLAG00000002239	Chinchilla_lanigera
ENSHGLP00100014661	ENSHGLG00100010852	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000012665	ENSHGLG00000009053	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000016433	ENSFDAG00000004975	Fukomys_damarensis
ENSUPAP00010029030	ENSUPAG00010022893	Urocitellus_parryii
ENSSTOP00000005114	ENSSTOG00000005711	Ictidomys_tridecemlineatus
ENSMMMP00000007067	ENSMMMG00000006339	Marmota_marmota_marmota
ENSSDAP00000000773	ENSSDAG00000000814	Spermophilus_dauricus
ENSOCUP00000002020	ENSOCUG00000002339	Oryctolagus_cuniculus
ENSOPRP00000005072	ENSOPRG00000005519	Ochotona_princeps
ENSAMEP00000011167	ENSAMEG00000010613	Ailuropoda_melanoleuca
ENSUAMP00000028760	ENSUAMG00000022182	Ursus_americanus
ENSCAFP00000009800	ENSCAFG00000006557	Canis_lupus_familiaris
ENSCAFP00020008513	ENSCAFG00020006928	Canis_lupus_dingo
ENSVVUP00000023521	ENSVVUG00000017227	Vulpes_vulpes
ENSNVIP00000007282	ENSNVIG00000005794	Neovison_vison
ENSMPUP00000008775	ENSMPUG00000008845	Mustela_putorius_furo
ENSFCAP00000046253	ENSFCAG00000031821	Felis_catus
ENSPVAP00000006491	ENSPVAG00000006873	Pteropus_vampyrus
ENSOARP00000007094	ENSOARG00000006626	Ovis_aries
ENSCHIP00000008040	ENSCHIG00000011345	Capra_hircus
ENSBIXP00005044753	ENSBIXG00005004946	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000027714	ENSBIXG00000008635	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000059765	ENSBTAG00000047680	Bos_taurus
ENSBMUP00000007664	ENSBMUG00000006022	Bos_mutus
ENSBBBP00000025682	ENSBBBG00000021020	Bison_bison_bison
ENSTTRP00000010571	ENSTTRG00000011148	Tursiops_truncatus
ENSSSCP00000013664	ENSSSCG00000012853	Sus_scrofa_strain_reference
ENSEASP00005010196	ENSEASG00005007246	Equus_asinus_asinus
ENSECAP00000047371	ENSECAG00000009744	Equus_caballus
ENSLAFP00000020694	ENSLAFG00000032120	Loxodonta_africana	ENSLAFT00000030514
ENSPCAP00000009688	ENSPCAG00000010286	Procavia_capensis	ENSPCAT00000010381
ENSETEP00000003345	ENSETEG00000004078	Echinops_telfairi	ENSETET00000004077
ENSCAFP00020008511	ENSCAFG00020006926	Canis_lupus_dingo
ENSPPRP00000011419	ENSPPRG00000005268	Panthera_pardus
ENSCCNP00000010627	ENSCCNG00000011076	Castor_canadensis
ENSDNOP00000032678	ENSDNOG00000006293	Dasypus_novemcinctus
ENSOANP00000032940	ENSOANG00000032181	Ornithorhynchus_anatinus
ENSXETP00000014512	ENSXETG00000000625	Xenopus_tropicalis
ENSLACP00000017719	ENSLACG00000015606	Latimeria_chalumnae
ENSCHAP00000037051	ENSCHAG00000017478	Clupea_harengus
ENSDCDP00000051188	ENSDCDG00000031151	Denticeps_clupeoides
ENSAMXP00000016958	ENSAMXG00000016465	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005031229	ENSAMXG00005015322	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028339	ENSPNAG00000013981	Pygocentrus_nattereri
ENSEEEP00000049167	ENSEEEG00000023103	Electrophorus_electricus
ENSIPUP00000009175	ENSIPUG00000006270	Ictalurus_punctatus
ENSDARP00000094398	ENSDARG00000045661	Danio_rerio
ENSCSEP00000012191	ENSCSEG00000007816	Cynoglossus_semilaevis
ENSPMGP00000006948	ENSPMGG00000005043	Periophthalmus_magnuspinnatus
ENSOMEP00000016938	ENSOMEG00000018603	Oryzias_melastigma
ENSHCOP00000007522	ENSHCOG00000009561	Hippocampus_comes
ENSXMAP00000032873	ENSXMAG00000015063	Xiphophorus_maculatus
ENSXCOP00000027602	ENSXCOG00000020597	Xiphophorus_couchianus
ENSGAFP00000032376	ENSGAFG00000021811	Gambusia_affinis
ENSPFOP00000003375	ENSPFOG00000003428	Poecilia_formosa
ENSPMEP00000029394	ENSPMEG00000015144	Poecilia_mexicana
ENSPLAP00000002423	ENSPLAG00000000645	Poecilia_latipinna
ENSPREP00000028492	ENSPREG00000019278	Poecilia_reticulata
ENSCVAP00000007018	ENSCVAG00000008618	Cyprinodon_variegatus
ENSFHEP00000008766	ENSFHEG00000009999	Fundulus_heteroclitus
ENSKMAP00000002692	ENSKMAG00000002052	Kryptolebias_marmoratus
ENSGWIP00000020128	ENSGWIG00000010938	Gouania_willdenowi
ENSBSLP00000049428	ENSBSLG00000023522	Betta_splendens
ENSGACP00000015031	ENSGACG00000011372	Gasterosteus_aculeatus
ENSCGOP00000042082	ENSCGOG00000018982	Cottoperca_gobio
ENSMMOP00000023393	ENSMMOG00000017799	Mola_mola
ENSPRNP00000003452	ENSPRNG00000002059	Parambassis_ranga
ENSSDUP00000026108	ENSSDUG00000018933	Seriola_dumerili
ENSSLDP00000016039	ENSSLDG00000012716	Seriola_lalandi_dorsalis
ENSATEP00000029156	ENSATEG00000020093	Anabas_testudineus
ENSMAMP00000006642	ENSMAMG00000004526	Mastacembelus_armatus
ENSTNIP00000014326	ENSTNIG00000011381	Tetraodon_nigroviridis
ENSTRUP00000028840	ENSTRUG00000011418	Takifugu_rubripes
ENSLBEP00000002250	ENSLBEG00000001747	Labrus_bergylta
ENSLCRP00005048254	ENSLCRG00005018240	Larimichthys_crocea
ENSAPEP00000013285	ENSAPEG00000009447	Amphiprion_percula
ENSAOCP00000024815	ENSAOCG00000011966	Amphiprion_ocellaris
ENSAPOP00000020035	ENSAPOG00000023591	Acanthochromis_polyacanthus
ENSSPAP00000009832	ENSSPAG00000007459	Stegastes_partitus
ENSACLP00000001577	ENSACLG00000001080	Astatotilapia_calliptera
ENSMZEP00005023535	ENSMZEG00005017610	Maylandia_zebra
ENSHBUP00000031613	ENSHBUG00000017417	Haplochromis_burtoni
ENSPNYP00000019886	ENSPNYG00000015033	Pundamilia_nyererei
ENSONIP00000018335	ENSONIG00000014571	Oreochromis_niloticus
ENSNBRP00000007785	ENSNBRG00000006057	Neolamprologus_brichardi
ENSACIP00000001410	ENSACIG00000000883	Amphilophus_citrinellus
ENSMALP00000015939	ENSMALG00000011186	Monopterus_albus
ENSLCAP00010037153	ENSLCAG00010017370	Lates_calcarifer
ENSSMAP00000014015	ENSSMAG00000008566	Scophthalmus_maximus
ENSGMOP00000010233	ENSGMOG00000009576	Gadus_morhua
ENSHHUP00000062860	ENSHHUG00000037108	Hucho_hucho
ENSHHUP00000029851	ENSHHUG00000019017	Hucho_hucho
ENSELUP00000028134	ENSELUG00000004592	Esox_lucius
ENSPKIP00000012328	ENSPKIG00000000159	Paramormyrops_kingsleyae
ENSSFOP00015004779	ENSSFOG00015003141	Scleropages_formosus
ENSLOCP00000000414	ENSLOCG00000000378	Lepisosteus_oculatus
ENSECRP00000002417	ENSECRG00000001653	Erpetoichthys_calabaricus
