ENSCPBP00000001836	ENSCPBG00000001483	Chrysemys_picta_bellii
ENSHBUP00000022666	ENSHBUG00000003049	Haplochromis_burtoni
ENSPNYP00000010214	ENSPNYG00000007706	Pundamilia_nyererei
ENSNBRP00000008570	ENSNBRG00000006710	Neolamprologus_brichardi
ENSONIP00000023845	ENSONIG00000018935	Oreochromis_niloticus
ENSACIP00000025337	ENSACIG00000019626	Amphilophus_citrinellus
ENSGWIP00000018360	ENSGWIG00000010161	Gouania_willdenowi
ENSCSEP00000003450	ENSCSEG00000002261	Cynoglossus_semilaevis
ENSPMGP00000004734	ENSPMGG00000004016	Periophthalmus_magnuspinnatus
ENSHCOP00000003943	ENSHCOG00000005339	Hippocampus_comes
ENSTNIP00000017673	ENSTNIG00000014645	Tetraodon_nigroviridis
ENSTRUP00000057482	ENSTRUG00000023778	Takifugu_rubripes
ENSBSLP00000047975	ENSBSLG00000022785	Betta_splendens
ENSGMOP00000008614	ENSGMOG00000008047	Gadus_morhua
ENSHHUP00000086024	ENSHHUG00000049808	Hucho_hucho
ENSHHUP00000012749	ENSHHUG00000007786	Hucho_hucho
ENSELUP00000035344	ENSELUG00000014283	Esox_lucius
ENSHHUP00000021257	ENSHHUG00000013317	Hucho_hucho
ENSHHUP00000009816	ENSHHUG00000005980	Hucho_hucho
ENSELUP00000017416	ENSELUG00000017109	Esox_lucius
ENSDCDP00000028077	ENSDCDG00000020346	Denticeps_clupeoides
ENSCHAP00000056101	ENSCHAG00000025422	Clupea_harengus
ENSEEEP00000031813	ENSEEEG00000015193	Electrophorus_electricus
ENSIPUP00000025737	ENSIPUG00000017434	Ictalurus_punctatus
ENSAMXP00005048279	ENSAMXG00005022085	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000030128	ENSAMXG00000030517	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000004036	ENSPNAG00000010479	Pygocentrus_nattereri
ENSDARP00000080869	ENSDARG00000046007	Danio_rerio
ENSLOCP00000015618	ENSLOCG00000012691	Lepisosteus_oculatus
ENSECRP00000029115	ENSECRG00000019731	Erpetoichthys_calabaricus
ENSCMIP00000034033	ENSCMIG00000014466	Callorhinchus_milii
ENSLACP00000011871	ENSLACG00000010448	Latimeria_chalumnae
ENSXETP00000007646	ENSXETG00000007803	Xenopus_tropicalis
ENSPMAP00000006120	ENSPMAG00000005552	Petromyzon_marinus
ENSEBUP00000011720	ENSEBUG00000007510	Eptatretus_burgeri
ENSPMAP00000007767	ENSPMAG00000007049	Petromyzon_marinus
ENSEBUP00000007792	ENSEBUG00000005077	Eptatretus_burgeri
