ENSCABP00000017230	ENSCABG00000012782	Chelonoidis_abingdonii
ENSCANP00000004737	ENSCANG00000016309	Colobus_angolensis_palliatus
ENSPTEP00000023519	ENSPTEG00000024215	Piliocolobus_tephrosceles
ENSMFAP00000012815	ENSMFAG00000026468	Macaca_fascicularis
ENSMNEP00000005546	ENSMNEG00000025214	Macaca_nemestrina
ENSMMUP00000023524	ENSMMUG00000017894	Macaca_mulatta
ENSMLEP00000006088	ENSMLEG00000025890	Mandrillus_leucophaeus
ENSCATP00000006115	ENSCATG00000019259	Cercocebus_atys
ENSTGEP00000004859	ENSTGEG00000004067	Theropithecus_gelada
ENSPANP00000036441	ENSPANG00000025562	Papio_anubis
ENSCSAP00000017547	ENSCSAG00000000456	Chlorocebus_sabaeus
ENSCCAP00000004607	ENSCCAG00000019857	Cebus_capucinus_imitator
ENSSBOP00000040676	ENSSBOG00000036382	Saimiri_boliviensis_boliviensis
ENSCJAP00000019373	ENSCJAG00000010502	Callithrix_jacchus
ENSANAP00000002136	ENSANAG00000017161	Aotus_nancymaae
ENSTSYP00000013179	ENSTSYG00000014359	Carlito_syrichta
ENSPCOP00000005721	ENSPCOG00000013855	Propithecus_coquereli
ENSMICP00000048116	ENSMICG00000043022	Microcebus_murinus
ENSPSMP00000007510	ENSPSMG00000005571	Prolemur_simus
ENSOGAP00000019326	ENSOGAG00000012980	Otolemur_garnettii
ENSTBEP00000014177	ENSTBEG00000016329	Tupaia_belangeri
ENSHGLP00000002650	ENSHGLG00000001995	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100019849	ENSHGLG00100014629	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000000979	ENSFDAG00000011078	Fukomys_damarensis
ENSCLAP00000021060	ENSCLAG00000014427	Chinchilla_lanigera
ENSODEP00000018860	ENSODEG00000013905	Octodon_degus
ENSCCNP00000024799	ENSCCNG00000024279	Castor_canadensis
ENSUPAP00010021140	ENSUPAG00010016792	Urocitellus_parryii
ENSSTOP00000021855	ENSSTOG00000027806	Ictidomys_tridecemlineatus
ENSSDAP00000023016	ENSSDAG00000020941	Spermophilus_dauricus
ENSMMMP00000006363	ENSMMMG00000005710	Marmota_marmota_marmota
ENSMOCP00000001460	ENSMOCG00000001112	Microtus_ochrogaster
ENSPEMP00000012674	ENSPEMG00000012944	Peromyscus_maniculatus_bairdii
ENSCGRP00015037492	ENSCGRG00015028091	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001004457	ENSCGRG00001005675	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000007446	ENSCGRG00000005417	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000010597	ENSMAUG00000011435	Mesocricetus_auratus
ENSMUSP00000136507	ENSMUSG00000049657	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0064645	MGP_SPRETEiJ_G0026929	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000023602	ENSMSIG00000019997	Mus_spicilegus
MGP_CAROLIEiJ_P0062173	MGP_CAROLIEiJ_G0025966	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0057899	MGP_PahariEiJ_G0024113	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000017047	ENSRNOG00000012726	Rattus_norvegicus
ENSMUGP00000022516	ENSMUGG00000018863	Meriones_unguiculatus
ENSNGAP00000011534	ENSNGAG00000013653	Nannospalax_galili
ENSDORP00000017255	ENSDORG00000013170	Dipodomys_ordii
ENSOCUP00000018668	ENSOCUG00000007041	Oryctolagus_cuniculus
ENSOPRP00000012946	ENSOPRG00000014200	Ochotona_princeps
ENSDNOP00000016278	ENSDNOG00000010253	Dasypus_novemcinctus
ENSCHOP00000006968	ENSCHOG00000007877	Choloepus_hoffmanni
ENSLAFP00000017411	ENSLAFG00000014479	Loxodonta_africana
ENSEEUP00000010857	ENSEEUG00000011920	Erinaceus_europaeus
ENSSARP00000011676	ENSSARG00000012933	Sorex_araneus
ENSETEP00000001927	ENSETEG00000002372	Echinops_telfairi
ENSXETP00000018426	ENSXETG00000001757	Xenopus_tropicalis
ENSLACP00000022911	ENSLACG00000004172	Latimeria_chalumnae
ENSHHUP00000075917	ENSHHUG00000044440	Hucho_hucho
ENSELUP00000019759	ENSELUG00000019049	Esox_lucius
ENSLCAP00010006289	ENSLCAG00010003108	Lates_calcarifer
ENSSMAP00000003478	ENSSMAG00000002178	Scophthalmus_maximus
ENSMALP00000015889	ENSMALG00000011149	Monopterus_albus
ENSLBEP00000005466	ENSLBEG00000004206	Labrus_bergylta
ENSMZEP00005017878	ENSMZEG00005013448	Maylandia_zebra
ENSHBUP00000007102	ENSHBUG00000008575	Haplochromis_burtoni
ENSACLP00000014016	ENSACLG00000009582	Astatotilapia_calliptera
ENSONIP00000026668	ENSONIG00000021366	Oreochromis_niloticus
ENSNBRP00000012477	ENSNBRG00000009744	Neolamprologus_brichardi
ENSPNYP00000001157	ENSPNYG00000000947	Pundamilia_nyererei
ENSORLP00015035461	ENSORLG00015022058	Oryzias_latipes_ASM223469v1
ENSORLP00000005616	ENSORLG00000004474	Oryzias_latipes_ASM223467v1
ENSORLP00020012779	ENSORLG00020013723	Oryzias_latipes_ASM223471v1
ENSOMEP00000003338	ENSOMEG00000000710	Oryzias_melastigma
ENSAOCP00000029937	ENSAOCG00000020553	Amphiprion_ocellaris
ENSAPEP00000022364	ENSAPEG00000015892	Amphiprion_percula
ENSAPOP00000014671	ENSAPOG00000017570	Acanthochromis_polyacanthus
ENSCSEP00000015836	ENSCSEG00000010179	Cynoglossus_semilaevis
ENSBSLP00000042069	ENSBSLG00000020259	Betta_splendens
ENSTRUP00000051889	ENSTRUG00000023603	Takifugu_rubripes
ENSPMGP00000021621	ENSPMGG00000017491	Periophthalmus_magnuspinnatus
ENSFHEP00000020307	ENSFHEG00000022238	Fundulus_heteroclitus
ENSCVAP00000009870	ENSCVAG00000011903	Cyprinodon_variegatus
ENSPMEP00000007251	ENSPMEG00000008868	Poecilia_mexicana
ENSPREP00000003260	ENSPREG00000002348	Poecilia_reticulata
ENSPLAP00000014409	ENSPLAG00000018105	Poecilia_latipinna
ENSXMAP00000041717	ENSXMAG00000026217	Xiphophorus_maculatus
ENSGAFP00000013391	ENSGAFG00000009025	Gambusia_affinis
ENSXCOP00000003944	ENSXCOG00000003103	Xiphophorus_couchianus
ENSPFOP00000001867	ENSPFOG00000002001	Poecilia_formosa
ENSKMAP00000013468	ENSKMAG00000010104	Kryptolebias_marmoratus
ENSSPAP00000011097	ENSSPAG00000008450	Stegastes_partitus
ENSPRNP00000031661	ENSPRNG00000015881	Parambassis_ranga
ENSATEP00000012879	ENSATEG00000009002	Anabas_testudineus
ENSCGOP00000004969	ENSCGOG00000002554	Cottoperca_gobio
ENSLBEP00000007372	ENSLBEG00000005695	Labrus_bergylta
ENSSLDP00000003306	ENSSLDG00000002600	Seriola_lalandi_dorsalis
ENSSDUP00000004285	ENSSDUG00000003209	Seriola_dumerili
ENSACIP00000020030	ENSACIG00000015574	Amphilophus_citrinellus
ENSMMOP00000003835	ENSMMOG00000003071	Mola_mola
ENSMAMP00000009973	ENSMAMG00000006726	Mastacembelus_armatus
ENSCGOP00000004967	ENSCGOG00000002552	Cottoperca_gobio
ENSLCRP00005001882	ENSLCRG00005000956	Larimichthys_crocea
ENSPRNP00000031663	ENSPRNG00000015883	Parambassis_ranga
ENSATEP00000012863	ENSATEG00000008991	Anabas_testudineus
ENSHCOP00000013579	ENSHCOG00000016778	Hippocampus_comes
ENSDCDP00000011595	ENSDCDG00000006177	Denticeps_clupeoides
ENSCHAP00000017020	ENSCHAG00000008972	Clupea_harengus
ENSSFOP00015006387	ENSSFOG00015004181	Scleropages_formosus
ENSSFOP00015003480	ENSSFOG00015002289	Scleropages_formosus
ENSPKIP00000017751	ENSPKIG00000003547	Paramormyrops_kingsleyae
ENSAMXP00005018488	ENSAMXG00005009631	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000046978	ENSAMXG00000038034	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000024819	ENSPNAG00000009577	Pygocentrus_nattereri
ENSEEEP00000046217	ENSEEEG00000021772	Electrophorus_electricus
ENSIPUP00000003568	ENSIPUG00000002531	Ictalurus_punctatus
ENSDCDP00000040184	ENSDCDG00000026486	Denticeps_clupeoides
ENSFHEP00000008589	ENSFHEG00000009792	Fundulus_heteroclitus
ENSCVAP00000016745	ENSCVAG00000019747	Cyprinodon_variegatus
ENSXMAP00000027083	ENSXMAG00000012510	Xiphophorus_maculatus
ENSXCOP00000018200	ENSXCOG00000013707	Xiphophorus_couchianus
ENSGAFP00000007101	ENSGAFG00000004824	Gambusia_affinis
ENSPFOP00000019745	ENSPFOG00000019621	Poecilia_formosa
ENSPMEP00000029332	ENSPMEG00000014993	Poecilia_mexicana
ENSPLAP00000018128	ENSPLAG00000022704	Poecilia_latipinna
ENSPREP00000009226	ENSPREG00000006294	Poecilia_reticulata
ENSKMAP00000000024	ENSKMAG00000000047	Kryptolebias_marmoratus
ENSORLP00015003859	ENSORLG00015004617	Oryzias_latipes_ASM223469v1
ENSORLP00000045519	ENSORLG00000005151	Oryzias_latipes_ASM223467v1
ENSORLP00020025324	ENSORLG00020007206	Oryzias_latipes_ASM223471v1
ENSOMEP00000011897	ENSOMEG00000000894	Oryzias_melastigma
ENSTRUP00000050572	ENSTRUG00000006314	Takifugu_rubripes
ENSTNIP00000020969	ENSTNIG00000017813	Tetraodon_nigroviridis
ENSLCRP00005038878	ENSLCRG00005015076	Larimichthys_crocea
ENSMMOP00000009539	ENSMMOG00000007388	Mola_mola
ENSLBEP00000004076	ENSLBEG00000003137	Labrus_bergylta
ENSCGOP00000034446	ENSCGOG00000015972	Cottoperca_gobio
ENSMAMP00000001682	ENSMAMG00000001195	Mastacembelus_armatus
ENSATEP00000029822	ENSATEG00000020589	Anabas_testudineus
ENSSDUP00000030958	ENSSDUG00000022285	Seriola_dumerili
ENSSLDP00000032469	ENSSLDG00000024927	Seriola_lalandi_dorsalis
ENSSMAP00000019024	ENSSMAG00000011663	Scophthalmus_maximus
ENSLCAP00010000267	ENSLCAG00010000188	Lates_calcarifer
ENSCSEP00000007958	ENSCSEG00000005116	Cynoglossus_semilaevis
ENSMALP00000003688	ENSMALG00000002694	Monopterus_albus
ENSAPEP00000028940	ENSAPEG00000020562	Amphiprion_percula
ENSAOCP00000021133	ENSAOCG00000002256	Amphiprion_ocellaris
ENSAPOP00000006965	ENSAPOG00000008844	Acanthochromis_polyacanthus
ENSSPAP00000028161	ENSSPAG00000021214	Stegastes_partitus
ENSPRNP00000043174	ENSPRNG00000021084	Parambassis_ranga
ENSMZEP00005028867	ENSMZEG00005021538	Maylandia_zebra
ENSACLP00000020096	ENSACLG00000013658	Astatotilapia_calliptera
ENSHBUP00000001386	ENSHBUG00000002568	Haplochromis_burtoni
ENSPNYP00000001234	ENSPNYG00000000992	Pundamilia_nyererei
ENSNBRP00000021898	ENSNBRG00000016800	Neolamprologus_brichardi
ENSONIP00000011216	ENSONIG00000008925	Oreochromis_niloticus
ENSACIP00000012816	ENSACIG00000009994	Amphilophus_citrinellus
ENSGWIP00000056054	ENSGWIG00000026610	Gouania_willdenowi
ENSHCOP00000001729	ENSHCOG00000002755	Hippocampus_comes
ENSPMGP00000030035	ENSPMGG00000024168	Periophthalmus_magnuspinnatus
ENSBSLP00000052640	ENSBSLG00000024854	Betta_splendens
ENSGACP00000021228	ENSGACG00000016092	Gasterosteus_aculeatus
ENSGMOP00000003591	ENSGMOG00000003377	Gadus_morhua
ENSHHUP00000003865	ENSHHUG00000002406	Hucho_hucho
ENSELUP00000007310	ENSELUG00000008095	Esox_lucius
ENSCHAP00000059953	ENSCHAG00000026853	Clupea_harengus
ENSLOCP00000015823	ENSLOCG00000012855	Lepisosteus_oculatus
ENSECRP00000010938	ENSECRG00000007270	Erpetoichthys_calabaricus
ENSCCEP00000015282	ENSCCEG00000014479	Cyanistes_caeruleus
ENSCMIP00000016935	ENSCMIG00000008117	Callorhinchus_milii
