ENSGALP00000032942	ENSGALG00000005088	Gallus_gallus
ENSPANP00000020282	ENSPANG00000022457	Papio_anubis
ENSMMUP00000028185	ENSMMUG00000021393	Macaca_mulatta
ENSMNEP00000036455	ENSMNEG00000040671	Macaca_nemestrina
ENSCATP00000037957	ENSCATG00000041481	Cercocebus_atys
ENSCSAP00000005221	ENSCSAG00000008967	Chlorocebus_sabaeus
ENSPTEP00000039172	ENSPTEG00000036223	Piliocolobus_tephrosceles
ENSCANP00000034657	ENSCANG00000040899	Colobus_angolensis_palliatus
ENSRBIP00000038490	ENSRBIG00000042724	Rhinopithecus_bieti
ENSMLEP00000008222	ENSMLEG00000028075	Mandrillus_leucophaeus
ENSRROP00000038081	ENSRROG00000042181	Rhinopithecus_roxellana
ENSPTRP00000092849	ENSPTRG00000002643	Pan_troglodytes
ENSMFAP00000016359	ENSMFAG00000029191	Macaca_fascicularis
ENSNLEP00000020368	ENSNLEG00000016772	Nomascus_leucogenys
ENSCJAP00000002574	ENSCJAG00000001401	Callithrix_jacchus
ENSSBOP00000020471	ENSSBOG00000026741	Saimiri_boliviensis_boliviensis
ENSANAP00000039789	ENSANAG00000037026	Aotus_nancymaae
ENSTSYP00000013751	ENSTSYG00000013564	Carlito_syrichta
ENSPCOP00000022326	ENSPCOG00000023246	Propithecus_coquereli
ENSPSMP00000026402	ENSPSMG00000017026	Prolemur_simus
ENSMICP00000041050	ENSMICG00000008056	Microcebus_murinus
ENSOGAP00000015415	ENSOGAG00000017208	Otolemur_garnettii
ENSSTOP00000024253	ENSSTOG00000010452	Ictidomys_tridecemlineatus
ENSUPAP00010012786	ENSUPAG00010010199	Urocitellus_parryii
ENSSDAP00000012877	ENSSDAG00000011249	Spermophilus_dauricus
ENSMMMP00000026792	ENSMMMG00000023401	Marmota_marmota_marmota
ENSDORP00000005201	ENSDORG00000005560	Dipodomys_ordii
ENSCGRP00015021565	ENSCGRG00015015761	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001008834	ENSCGRG00001010989	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000002602	ENSCGRG00000001906	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000004256	ENSMAUG00000005138	Mesocricetus_auratus
ENSPEMP00000024173	ENSPEMG00000020994	Peromyscus_maniculatus_bairdii
ENSMOCP00000008197	ENSMOCG00000008124	Microtus_ochrogaster
MGP_SPRETEiJ_P0037436	MGP_SPRETEiJ_G0019878	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000071720	ENSMUSG00000021820	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000008559	ENSMSIG00000007318	Mus_spicilegus
MGP_CAROLIEiJ_P0035756	MGP_CAROLIEiJ_G0019000	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0083864	MGP_PahariEiJ_G0030014	Mus_pahari_strain_PAHARI_EIJ
ENSMUGP00000024205	ENSMUGG00000020033	Meriones_unguiculatus
ENSJJAP00000009645	ENSJJAG00000013441	Jaculus_jaculus
ENSODEP00000020388	ENSODEG00000015036	Octodon_degus
ENSCPOP00000022960	ENSCPOG00000000914	Cavia_porcellus
ENSHGLP00000025371	ENSHGLG00000018079	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010327	ENSHGLG00100007677	Heterocephalus_glaber_HetGla_1.0
ENSOPRP00000005783	ENSOPRG00000006304	Ochotona_princeps
ENSTBEP00000005589	ENSTBEG00000006469	Tupaia_belangeri
ENSCCAP00000024756	ENSCCAG00000030173	Cebus_capucinus_imitator
ENSSARP00000000924	ENSSARG00000000983	Sorex_araneus
ENSMPUP00000003346	ENSMPUG00000003376	Mustela_putorius_furo
ENSRNOP00000061233	ENSRNOG00000009783	Rattus_norvegicus
ENSNGAP00000006301	ENSNGAG00000009324	Nannospalax_galili
ENSMAUP00000010883	ENSMAUG00000011635	Mesocricetus_auratus
ENSCCNP00000017103	ENSCCNG00000017268	Castor_canadensis
ENSCLAP00000014018	ENSCLAG00000009687	Chinchilla_lanigera
ENSCAPP00000012681	ENSCAPG00000013441	Cavia_aperea
ENSFDAP00000021096	ENSFDAG00000007955	Fukomys_damarensis
ENSOCUP00000049286	ENSOCUG00000012578	Oryctolagus_cuniculus
ENSDNOP00000033301	ENSDNOG00000002959	Dasypus_novemcinctus
ENSLAFP00000014798	ENSLAFG00000017644	Loxodonta_africana
ENSPCAP00000011958	ENSPCAG00000012767	Procavia_capensis
ENSETEP00000015551	ENSETEG00000019143	Echinops_telfairi
ENSOANP00000032488	ENSOANG00000028753	Ornithorhynchus_anatinus
ENSMGAP00000017848	ENSMGAG00000017329	Meleagris_gallopavo
ENSACIP00000016958	ENSACIG00000013218	Amphilophus_citrinellus
ENSCCNP00000009434	ENSCCNG00000009937	Castor_canadensis
ENSEEUP00000014506	ENSEEUG00000015881	Erinaceus_europaeus
ENSHHUP00000015237	ENSHHUG00000009481	Hucho_hucho
ENSHHUP00000068035	ENSHHUG00000040123	Hucho_hucho
ENSBSLP00000015844	ENSBSLG00000008344	Betta_splendens	ENSBSLT00000017903
ENSTNIP00000022829	ENSTNIG00000019594	Tetraodon_nigroviridis
ENSTNIP00000022812	ENSTNIG00000019579	Tetraodon_nigroviridis
ENSFHEP00000035195	ENSFHEG00000023245	Fundulus_heteroclitus
ENSHHUP00000091692	ENSHHUG00000052883	Hucho_hucho
ENSOCUP00000018764	ENSOCUG00000021803	Oryctolagus_cuniculus
ENSOANP00000020825	ENSOANG00000013180	Ornithorhynchus_anatinus
ENSCPGP00000001333	ENSCPGG00000001054	Calidris_pygmaea
ENSJHYP00000010130	ENSJHYG00000007948	Junco_hyemalis
ENSDNVP00000009893	ENSDNVG00000006983	Dromaius_novaehollandiae
ENSAHAP00000005176	ENSAHAG00000004015	Apteryx_haastii
ENSXMAP00000034175	ENSXMAG00000026011	Xiphophorus_maculatus
ENSXCOP00000017767	ENSXCOG00000013385	Xiphophorus_couchianus
ENSGAFP00000015982	ENSGAFG00000010791	Gambusia_affinis
ENSPFOP00000009482	ENSPFOG00000009317	Poecilia_formosa
ENSPMEP00000002443	ENSPMEG00000003529	Poecilia_mexicana
ENSPLAP00000030618	ENSPLAG00000021888	Poecilia_latipinna
ENSPREP00000004107	ENSPREG00000002915	Poecilia_reticulata
ENSFHEP00000005763	ENSFHEG00000000177	Fundulus_heteroclitus
ENSCVAP00000008706	ENSCVAG00000010691	Cyprinodon_variegatus
ENSKMAP00000023219	ENSKMAG00000017204	Kryptolebias_marmoratus
ENSORLP00000038971	ENSORLG00000004170	Oryzias_latipes_ASM223467v1
ENSORLP00020012553	ENSORLG00020013684	Oryzias_latipes_ASM223471v1
ENSORLP00015033674	ENSORLG00015019190	Oryzias_latipes_ASM223469v1
ENSOMEP00000029103	ENSOMEG00000012683	Oryzias_melastigma
ENSGWIP00000033846	ENSGWIG00000010583	Gouania_willdenowi
ENSCGOP00000054903	ENSCGOG00000023350	Cottoperca_gobio
ENSLCRP00005021729	ENSLCRG00005008524	Larimichthys_crocea
ENSATEP00000016587	ENSATEG00000011549	Anabas_testudineus
ENSSDUP00000026215	ENSSDUG00000018986	Seriola_dumerili
ENSSLDP00000030954	ENSSLDG00000023769	Seriola_lalandi_dorsalis
ENSAPEP00000002878	ENSAPEG00000002038	Amphiprion_percula
ENSAPEP00000002775	ENSAPEG00000001975	Amphiprion_percula
ENSAOCP00000026071	ENSAOCG00000014202	Amphiprion_ocellaris
ENSAPOP00000023948	ENSAPOG00000006135	Acanthochromis_polyacanthus
ENSSPAP00000003193	ENSSPAG00000001818	Stegastes_partitus
ENSHBUP00000011160	ENSHBUG00000012759	Haplochromis_burtoni
ENSPNYP00000000432	ENSPNYG00000000344	Pundamilia_nyererei
ENSACLP00000036959	ENSACLG00000024996	Astatotilapia_calliptera
ENSMZEP00005036689	ENSMZEG00005027361	Maylandia_zebra
ENSONIP00000001289	ENSONIG00000001018	Oreochromis_niloticus
ENSACIP00000013797	ENSACIG00000010329	Amphilophus_citrinellus
ENSLBEP00000037227	ENSLBEG00000027796	Labrus_bergylta
ENSLCAP00010047469	ENSLCAG00010021866	Lates_calcarifer
ENSMALP00000028576	ENSMALG00000019195	Monopterus_albus
ENSMAMP00000032664	ENSMAMG00000021979	Mastacembelus_armatus
ENSPRNP00000050569	ENSPRNG00000023590	Parambassis_ranga
ENSTNIP00000010266	ENSTNIG00000007458	Tetraodon_nigroviridis
ENSTRUP00000007801	ENSTRUG00000003332	Takifugu_rubripes
ENSMMOP00000009650	ENSMMOG00000007472	Mola_mola
ENSGACP00000014406	ENSGACG00000010879	Gasterosteus_aculeatus
ENSPMGP00000003504	ENSPMGG00000003011	Periophthalmus_magnuspinnatus
ENSHCOP00000018306	ENSHCOG00000002756	Hippocampus_comes
ENSCSEP00000003929	ENSCSEG00000002455	Cynoglossus_semilaevis
ENSBSLP00000055421	ENSBSLG00000025894	Betta_splendens
ENSDCDP00000002281	ENSDCDG00000001123	Denticeps_clupeoides
ENSSFOP00015032655	ENSSFOG00015020838	Scleropages_formosus
ENSPKIP00000040577	ENSPKIG00000017435	Paramormyrops_kingsleyae
ENSAMXP00000047986	ENSAMXG00000021201	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005034563	ENSAMXG00005014468	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023449	ENSPNAG00000007999	Pygocentrus_nattereri
ENSIPUP00000025651	ENSIPUG00000016927	Ictalurus_punctatus
ENSDARP00000139239	ENSDARG00000056206	Danio_rerio
ENSHHUP00000055300	ENSHHUG00000030148	Hucho_hucho
ENSHHUP00000044273	ENSHHUG00000027109	Hucho_hucho
ENSELUP00000012209	ENSELUG00000012521	Esox_lucius
ENSAMXP00005040260	ENSAMXG00005018226	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000035598	ENSAMXG00000016724	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000016260	ENSPNAG00000022466	Pygocentrus_nattereri
ENSIPUP00000020959	ENSIPUG00000013438	Ictalurus_punctatus
ENSDARP00000096291	ENSDARG00000071395	Danio_rerio
ENSCHAP00000003262	ENSCHAG00000001687	Clupea_harengus
ENSCHAP00000041057	ENSCHAG00000018622	Clupea_harengus
ENSSFOP00015005929	ENSSFOG00015003818	Scleropages_formosus
ENSPKIP00000030345	ENSPKIG00000011222	Paramormyrops_kingsleyae
ENSDCDP00000016667	ENSDCDG00000012794	Denticeps_clupeoides
ENSEEEP00000011591	ENSEEEG00000005832	Electrophorus_electricus
ENSEEEP00000012183	ENSEEEG00000006031	Electrophorus_electricus
ENSLOCP00000015478	ENSLOCG00000012561	Lepisosteus_oculatus
ENSTNIP00000022892	ENSTNIG00000019650	Tetraodon_nigroviridis
ENSTNIP00000022854	ENSTNIG00000019616	Tetraodon_nigroviridis
ENSCHOP00000007541	ENSCHOG00000008518	Choloepus_hoffmanni
ENSCMIP00000021302	ENSCMIG00000009730	Callorhinchus_milii
ENSHCOP00000009686	ENSHCOG00000012239	Hippocampus_comes
ENSPMGP00000020650	ENSPMGG00000016725	Periophthalmus_magnuspinnatus
ENSPFOP00000011418	ENSPFOG00000011240	Poecilia_formosa
ENSPREP00000006238	ENSPREG00000004341	Poecilia_reticulata
ENSXMAP00000028641	ENSXMAG00000027746	Xiphophorus_maculatus
ENSCVAP00000031968	ENSCVAG00000021635	Cyprinodon_variegatus
ENSKMAP00000014360	ENSKMAG00000010786	Kryptolebias_marmoratus
ENSORLP00000038955	ENSORLG00000010682	Oryzias_latipes_ASM223467v1
ENSORLP00020022990	ENSORLG00020003611	Oryzias_latipes_ASM223471v1
ENSORLP00015002229	ENSORLG00015002867	Oryzias_latipes_ASM223469v1
ENSGWIP00000039455	ENSGWIG00000007864	Gouania_willdenowi
ENSCSEP00000013395	ENSCSEG00000008623	Cynoglossus_semilaevis
ENSLCRP00005031879	ENSLCRG00005011204	Larimichthys_crocea
ENSSMAP00000008546	ENSSMAG00000005266	Scophthalmus_maximus
ENSXCOP00000007582	ENSXCOG00000005842	Xiphophorus_couchianus
ENSGAFP00000011694	ENSGAFG00000007074	Gambusia_affinis
ENSPLAP00000004498	ENSPLAG00000006208	Poecilia_latipinna
ENSPMEP00000005739	ENSPMEG00000007150	Poecilia_mexicana
ENSFHEP00000009109	ENSFHEG00000010372	Fundulus_heteroclitus
ENSACIP00000001033	ENSACIG00000000869	Amphilophus_citrinellus
ENSACIP00000000995	ENSACIG00000000849	Amphilophus_citrinellus
ENSOMEP00000007313	ENSOMEG00000008398	Oryzias_melastigma
ENSNBRP00000013110	ENSNBRG00000009303	Neolamprologus_brichardi
ENSSLDP00000021074	ENSSLDG00000013914	Seriola_lalandi_dorsalis
ENSMMOP00000017759	ENSMMOG00000013146	Mola_mola
ENSTRUP00000034341	ENSTRUG00000013465	Takifugu_rubripes
ENSATEP00000004752	ENSATEG00000003285	Anabas_testudineus
ENSBSLP00000013721	ENSBSLG00000007038	Betta_splendens
ENSMAMP00000002987	ENSMAMG00000002018	Mastacembelus_armatus
ENSSDUP00000019966	ENSSDUG00000014463	Seriola_dumerili
ENSLCAP00010045954	ENSLCAG00010019601	Lates_calcarifer
ENSAOCP00000018302	ENSAOCG00000023497	Amphiprion_ocellaris
ENSAPEP00000032367	ENSAPEG00000022992	Amphiprion_percula
ENSAPOP00000021145	ENSAPOG00000000017	Acanthochromis_polyacanthus
ENSSPAP00000022210	ENSSPAG00000016781	Stegastes_partitus
ENSCGOP00000047997	ENSCGOG00000016856	Cottoperca_gobio
ENSHBUP00000008462	ENSHBUG00000010141	Haplochromis_burtoni
ENSPNYP00000006055	ENSPNYG00000004616	Pundamilia_nyererei
ENSMZEP00005004450	ENSMZEG00005003411	Maylandia_zebra
ENSACLP00000000873	ENSACLG00000000545	Astatotilapia_calliptera
ENSONIP00000019955	ENSONIG00000015850	Oreochromis_niloticus
ENSPRNP00000045665	ENSPRNG00000011459	Parambassis_ranga
ENSLBEP00000035066	ENSLBEG00000026349	Labrus_bergylta
ENSMALP00000006649	ENSMALG00000004715	Monopterus_albus
ENSGACP00000003791	ENSGACG00000002892	Gasterosteus_aculeatus
ENSGMOP00000018886	ENSGMOG00000017548	Gadus_morhua
ENSHHUP00000053335	ENSHHUG00000028485	Hucho_hucho
ENSELUP00000000873	ENSELUG00000002433	Esox_lucius
ENSPREP00000006077	ENSPREG00000004201	Poecilia_reticulata	ENSPRET00000006161
ENSPLAP00000031616	ENSPLAG00000000684	Poecilia_latipinna	ENSPLAT00000028566
ENSGAFP00000009684	ENSGAFG00000006512	Gambusia_affinis	ENSGAFT00000009788
ENSMMOP00000017503	ENSMMOG00000000653	Mola_mola	ENSMMOT00000017791
ENSCVAP00000026276	ENSCVAG00000011740	Cyprinodon_variegatus
ENSGAFP00000010096	ENSGAFG00000006852	Gambusia_affinis
ENSFHEP00000035197	ENSFHEG00000023247	Fundulus_heteroclitus
ENSPKIP00000016455	ENSPKIG00000002760	Paramormyrops_kingsleyae
ENSAPOP00000017320	ENSAPOG00000020525	Acanthochromis_polyacanthus	ENSAPOT00000033997
ENSHHUP00000057167	ENSHHUG00000034103	Hucho_hucho
ENSSFOP00015018985	ENSSFOG00015012032	Scleropages_formosus
ENSECRP00000016578	ENSECRG00000010257	Erpetoichthys_calabaricus
ENSLACP00000013490	ENSLACG00000011877	Latimeria_chalumnae
ENSCMIP00000010913	ENSCMIG00000005701	Callorhinchus_milii
