FBpp0075386	FBgn0027088	Drosophila_melanogaster
ENSFDAP00000005454	ENSFDAG00000014466	Fukomys_damarensis
ENSODEP00000011075	ENSODEG00000008246	Octodon_degus
ENSSTOP00000013873	ENSSTOG00000015493	Ictidomys_tridecemlineatus
ENSSDAP00000014153	ENSSDAG00000012749	Spermophilus_dauricus
ENSUPAP00010009102	ENSUPAG00010007365	Urocitellus_parryii
ENSMMMP00000008744	ENSMMMG00000007668	Marmota_marmota_marmota
ENSTBEP00000007793	ENSTBEG00000008972	Tupaia_belangeri
ENSPPAP00000028492	ENSPPAG00000037266	Pan_paniscus
ENSPTRP00000048086	ENSPTRG00000019042	Pan_troglodytes
ENSP00000373918	ENSG00000106105	Homo_sapiens
ENSGGOP00000004817	ENSGGOG00000004916	Gorilla_gorilla
ENSPPYP00000019811	ENSPPYG00000017673	Pongo_abelii
ENSNLEP00000018421	ENSNLEG00000015152	Nomascus_leucogenys
ENSCANP00000008735	ENSCANG00000027727	Colobus_angolensis_palliatus
ENSPTEP00000013218	ENSPTEG00000014839	Piliocolobus_tephrosceles
ENSRROP00000043049	ENSRROG00000044600	Rhinopithecus_roxellana
ENSRBIP00000033045	ENSRBIG00000040287	Rhinopithecus_bieti
ENSPANP00000017884	ENSPANG00000026231	Papio_anubis
ENSTGEP00000024094	ENSTGEG00000019496	Theropithecus_gelada
ENSMFAP00000039181	ENSMFAG00000038863	Macaca_fascicularis
ENSMMUP00000006270	ENSMMUG00000004719	Macaca_mulatta
ENSMNEP00000040661	ENSMNEG00000043203	Macaca_nemestrina
ENSCATP00000026627	ENSCATG00000036699	Cercocebus_atys
ENSMLEP00000040815	ENSMLEG00000044430	Mandrillus_leucophaeus
ENSCSAP00000010708	ENSCSAG00000014588	Chlorocebus_sabaeus
ENSCCAP00000002136	ENSCCAG00000011512	Cebus_capucinus_imitator
ENSSBOP00000010993	ENSSBOG00000022287	Saimiri_boliviensis_boliviensis
ENSCJAP00000015967	ENSCJAG00000008595	Callithrix_jacchus
ENSANAP00000009165	ENSANAG00000022536	Aotus_nancymaae
ENSTSYP00000007829	ENSTSYG00000008538	Carlito_syrichta
ENSPSMP00000022796	ENSPSMG00000016112	Prolemur_simus
ENSMICP00000046015	ENSMICG00000046006	Microcebus_murinus
ENSPCOP00000002905	ENSPCOG00000008887	Propithecus_coquereli
ENSOGAP00000011943	ENSOGAG00000013321	Otolemur_garnettii
ENSCHOP00000002887	ENSCHOG00000003253	Choloepus_hoffmanni
ENSDNOP00000032517	ENSDNOG00000046478	Dasypus_novemcinctus
ENSLAFP00000002085	ENSLAFG00000002496	Loxodonta_africana
ENSPCAP00000006772	ENSPCAG00000007199	Procavia_capensis
ENSOCUP00000039780	ENSOCUG00000005295	Oryctolagus_cuniculus
ENSOPRP00000004912	ENSOPRG00000005342	Ochotona_princeps
ENSACAP00000005553	ENSACAG00000005601	Anolis_carolinensis
ENSPVIP00000004135	ENSPVIG00000001799	Pogona_vitticeps
ENSNSUP00000020716	ENSNSUG00000015071	Notechis_scutatus
ENSNSUP00000028624	ENSNSUG00000020351	Notechis_scutatus
ENSSMRP00000021512	ENSSMRG00000016662	Salvator_merianae
ENSSPUP00000002326	ENSSPUG00000001815	Sphenodon_punctatus
ENSAHAP00000005488	ENSAHAG00000004236	Apteryx_haastii
ENSAOWP00000025130	ENSAOWG00000017010	Apteryx_owenii
ENSARWP00000002083	ENSARWG00000001600	Apteryx_rowi
ENSDNVP00000027171	ENSDNVG00000018865	Dromaius_novaehollandiae
ENSNPEP00000014315	ENSNPEG00000010719	Nothoprocta_perdicaria
ENSCPGP00000015252	ENSCPGG00000010751	Calidris_pygmaea
ENSCPUP00000028428	ENSCPUG00000019124	Calidris_pugnax
ENSMVIP00005018469	ENSMVIG00005013128	Manacus_vitellinus
ENSMVIP00005004931	ENSMVIG00005003771	Manacus_vitellinus
ENSLCOP00000006734	ENSLCOG00000004992	Lepidothrix_coronata
ENSPMJP00000005057	ENSPMJG00000004364	Parus_major
ENSCCEP00000007599	ENSCCEG00000007847	Cyanistes_caeruleus
ENSFALP00000006829	ENSFALG00000006550	Ficedula_albicollis
ENSLSDP00000014995	ENSLSDG00000010739	Lonchura_striata_domestica
ENSTGUP00000000378	ENSTGUG00000000364	Taeniopygia_guttata
ENSSCAP00000008440	ENSSCAG00000006444	Serinus_canaria
ENSJHYP00000003327	ENSJHYG00000002749	Junco_hyemalis
ENSZALP00000016966	ENSZALG00000013747	Zonotrichia_albicollis
ENSMUNP00000004628	ENSMUNG00000003838	Melopsittacus_undulatus
ENSMGAP00000002890	ENSMGAG00000003162	Meleagris_gallopavo
ENSGALP00000063437	ENSGALG00000005694	Gallus_gallus
ENSCJPP00005012909	ENSCJPG00005010911	Coturnix_japonica
ENSNMEP00000005273	ENSNMEG00000005425	Numida_meleagris
ENSABRP00000000514	ENSABRG00000000299	Anser_brachyrhynchus
ENSAPLP00000015526	ENSAPLG00000015638	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005004243	ENSCPRG00005003127	Crocodylus_porosus
ENSGAGP00000024297	ENSGAGG00000017755	Gopherus_agassizii
ENSCABP00000002501	ENSCABG00000001947	Chelonoidis_abingdonii
ENSCPBP00000027562	ENSCPBG00000019482	Chrysemys_picta_bellii
ENSPSIP00000012305	ENSPSIG00000010935	Pelodiscus_sinensis
ENSVURP00010021866	ENSVURG00010016771	Vombatus_ursinus
ENSPCIP00000022427	ENSPCIG00000017010	Phascolarctos_cinereus
ENSMEUP00000001600	ENSMEUG00000001741	Notamacropus_eugenii
ENSSHAP00000003883	ENSSHAG00000003419	Sarcophilus_harrisii
ENSMODP00000026452	ENSMODG00000021163	Monodelphis_domestica
ENSSFOP00015000834	ENSSFOG00015000573	Scleropages_formosus
ENSPKIP00000036240	ENSPKIG00000014863	Paramormyrops_kingsleyae
ENSCHAP00000020225	ENSCHAG00000010176	Clupea_harengus
ENSDCDP00000000503	ENSDCDG00000000288	Denticeps_clupeoides
ENSAMXP00005007054	ENSAMXG00005004068	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000040176	ENSAMXG00000014895	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000014212	ENSPNAG00000020164	Pygocentrus_nattereri
ENSEEEP00000041313	ENSEEEG00000019534	Electrophorus_electricus
ENSIPUP00000016897	ENSIPUG00000011443	Ictalurus_punctatus
ENSDARP00000076519	ENSDARG00000059070	Danio_rerio
ENSPFOP00000004616	ENSPFOG00000004593	Poecilia_formosa
ENSPMEP00000004611	ENSPMEG00000005901	Poecilia_mexicana
ENSPLAP00000005981	ENSPLAG00000008038	Poecilia_latipinna
ENSPREP00000030969	ENSPREG00000020960	Poecilia_reticulata
ENSXMAP00000009441	ENSXMAG00000009402	Xiphophorus_maculatus
ENSXCOP00000013215	ENSXCOG00000010005	Xiphophorus_couchianus
ENSGAFP00000007694	ENSGAFG00000005228	Gambusia_affinis
ENSCVAP00000005686	ENSCVAG00000007149	Cyprinodon_variegatus
ENSFHEP00000028831	ENSFHEG00000013189	Fundulus_heteroclitus
ENSORLP00015012018	ENSORLG00015012886	Oryzias_latipes_ASM223469v1
ENSORLP00000011869	ENSORLG00000009470	Oryzias_latipes_ASM223467v1
ENSORLP00020012088	ENSORLG00020013036	Oryzias_latipes_ASM223471v1
ENSOMEP00000005068	ENSOMEG00000000133	Oryzias_melastigma
ENSGWIP00000010281	ENSGWIG00000006034	Gouania_willdenowi
ENSSDUP00000023145	ENSSDUG00000016795	Seriola_dumerili
ENSSLDP00000018130	ENSSLDG00000014279	Seriola_lalandi_dorsalis
ENSLCAP00010022794	ENSLCAG00010010591	Lates_calcarifer
ENSATEP00000012706	ENSATEG00000008784	Anabas_testudineus
ENSMAMP00000002777	ENSMAMG00000001894	Mastacembelus_armatus
ENSCGOP00000037622	ENSCGOG00000016987	Cottoperca_gobio
ENSGACP00000004510	ENSGACG00000003410	Gasterosteus_aculeatus
ENSLCRP00005057220	ENSLCRG00005021250	Larimichthys_crocea
ENSLBEP00000025274	ENSLBEG00000019228	Labrus_bergylta
ENSAOCP00000005560	ENSAOCG00000009108	Amphiprion_ocellaris
ENSAPEP00000026558	ENSAPEG00000018850	Amphiprion_percula
ENSAPOP00000032198	ENSAPOG00000019999	Acanthochromis_polyacanthus
ENSSPAP00000015951	ENSSPAG00000012003	Stegastes_partitus
ENSHBUP00000014574	ENSHBUG00000016481	Haplochromis_burtoni
ENSPNYP00000006552	ENSPNYG00000005017	Pundamilia_nyererei
ENSACLP00000040339	ENSACLG00000027174	Astatotilapia_calliptera
ENSMZEP00005026462	ENSMZEG00005019740	Maylandia_zebra
ENSNBRP00000024335	ENSNBRG00000018585	Neolamprologus_brichardi
ENSONIP00000007310	ENSONIG00000005805	Oreochromis_niloticus
ENSACIP00000026820	ENSACIG00000020744	Amphilophus_citrinellus
ENSBSLP00000004896	ENSBSLG00000002563	Betta_splendens
ENSBSLP00000004250	ENSBSLG00000002164	Betta_splendens
ENSPRNP00000053805	ENSPRNG00000025320	Parambassis_ranga
ENSCSEP00000027671	ENSCSEG00000017671	Cynoglossus_semilaevis
ENSMALP00000009286	ENSMALG00000006592	Monopterus_albus
ENSMMOP00000012617	ENSMMOG00000009695	Mola_mola
ENSSMAP00000022369	ENSSMAG00000013672	Scophthalmus_maximus
ENSPMGP00000029389	ENSPMGG00000023644	Periophthalmus_magnuspinnatus
ENSSDUP00000023089	ENSSDUG00000016758	Seriola_dumerili
ENSSLDP00000018093	ENSSLDG00000014238	Seriola_lalandi_dorsalis
ENSLCAP00010022836	ENSLCAG00010010713	Lates_calcarifer
ENSSMAP00000022457	ENSSMAG00000013709	Scophthalmus_maximus
ENSLBEP00000025113	ENSLBEG00000019179	Labrus_bergylta
ENSLBEP00000017017	ENSLBEG00000013122	Labrus_bergylta
ENSCGOP00000036729	ENSCGOG00000016768	Cottoperca_gobio
ENSAOCP00000005601	ENSAOCG00000002479	Amphiprion_ocellaris
ENSAPEP00000026644	ENSAPEG00000018903	Amphiprion_percula
ENSAPOP00000032244	ENSAPOG00000020089	Acanthochromis_polyacanthus
ENSSPAP00000015760	ENSSPAG00000011882	Stegastes_partitus
ENSPNYP00000006486	ENSPNYG00000004960	Pundamilia_nyererei
ENSHBUP00000014635	ENSHBUG00000000815	Haplochromis_burtoni
ENSMZEP00005026481	ENSMZEG00005019754	Maylandia_zebra
ENSACLP00000040316	ENSACLG00000027158	Astatotilapia_calliptera
ENSNBRP00000024391	ENSNBRG00000018643	Neolamprologus_brichardi
ENSONIP00000007308	ENSONIG00000005803	Oreochromis_niloticus
ENSACIP00000026888	ENSACIG00000020797	Amphilophus_citrinellus
ENSCSEP00000027648	ENSCSEG00000017654	Cynoglossus_semilaevis
ENSPMGP00000029390	ENSPMGG00000023648	Periophthalmus_magnuspinnatus
ENSTNIP00000015713	ENSTNIG00000012738	Tetraodon_nigroviridis
ENSTRUP00000045010	ENSTRUG00000017557	Takifugu_rubripes
ENSKMAP00000013923	ENSKMAG00000010428	Kryptolebias_marmoratus
ENSHCOP00000019705	ENSHCOG00000005261	Hippocampus_comes
ENSHCOP00000003874	ENSHCOG00000005286	Hippocampus_comes
ENSGMOP00000011490	ENSGMOG00000010728	Gadus_morhua
ENSGMOP00000009480	ENSGMOG00000008856	Gadus_morhua
ENSELUP00000002337	ENSELUG00000003692	Esox_lucius
ENSHHUP00000072128	ENSHHUG00000042338	Hucho_hucho
ENSLOCP00000011842	ENSLOCG00000009688	Lepisosteus_oculatus
ENSECRP00000014409	ENSECRG00000009603	Erpetoichthys_calabaricus
ENSXETP00000000232	ENSXETG00000000101	Xenopus_tropicalis
ENSLACP00000003138	ENSLACG00000002810	Latimeria_chalumnae
ENSCMIP00000013346	ENSCMIG00000006520	Callorhinchus_milii
ENSOANP00000010016	ENSOANG00000006262	Ornithorhynchus_anatinus
ENSEBUP00000014381	ENSEBUG00000009059	Eptatretus_burgeri
ENSPTEP00000014128	ENSPTEG00000015797	Piliocolobus_tephrosceles	ENSPTET00000021199
ENSCINP00000018157	ENSCING00000008937	Ciona_intestinalis
ENSTGUP00000004810	ENSTGUG00000004666	Taeniopygia_guttata
ENSLSDP00000021758	ENSLSDG00000015370	Lonchura_striata_domestica
ENSSCAP00000019409	ENSSCAG00000013994	Serinus_canaria
ENSJHYP00000017758	ENSJHYG00000013559	Junco_hyemalis
ENSZALP00000022547	ENSZALG00000017519	Zonotrichia_albicollis
ENSFALP00000002408	ENSFALG00000002313	Ficedula_albicollis
ENSPMJP00000024036	ENSPMJG00000017691	Parus_major
ENSLCOP00000000519	ENSLCOG00000000419	Lepidothrix_coronata
ENSMVIP00005016224	ENSMVIG00005011630	Manacus_vitellinus
ENSMUNP00000022569	ENSMUNG00000016945	Melopsittacus_undulatus
ENSCPUP00000028286	ENSCPUG00000019038	Calidris_pugnax
ENSCPGP00000021970	ENSCPGG00000015279	Calidris_pygmaea
ENSABRP00000010728	ENSABRG00000009642	Anser_brachyrhynchus
ENSAPLP00000008732	ENSAPLG00000009056	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000007866	ENSMGAG00000007713	Meleagris_gallopavo
ENSCJPP00005027598	ENSCJPG00005021381	Coturnix_japonica
ENSGALP00000005560	ENSGALG00000003520	Gallus_gallus
ENSNMEP00000005345	ENSNMEG00000005562	Numida_meleagris
ENSAOWP00000005127	ENSAOWG00000003523	Apteryx_owenii
ENSAHAP00000017150	ENSAHAG00000012193	Apteryx_haastii
ENSARWP00000010796	ENSARWG00000007489	Apteryx_rowi
ENSDNVP00000017336	ENSDNVG00000012103	Dromaius_novaehollandiae
ENSNPEP00000008050	ENSNPEG00000006035	Nothoprocta_perdicaria
ENSCPRP00005001861	ENSCPRG00005001355	Crocodylus_porosus
ENSCABP00000006102	ENSCABG00000004568	Chelonoidis_abingdonii
ENSGAGP00000028695	ENSGAGG00000020792	Gopherus_agassizii
ENSCPBP00000012174	ENSCPBG00000009222	Chrysemys_picta_bellii
ENSPSIP00000012652	ENSPSIG00000011394	Pelodiscus_sinensis
ENSPVIP00000023191	ENSPVIG00000017521	Pogona_vitticeps
ENSACAP00000001060	ENSACAG00000001118	Anolis_carolinensis
ENSNSUP00000011950	ENSNSUG00000008991	Notechis_scutatus
ENSSMRP00000005872	ENSSMRG00000004727	Salvator_merianae
ENSSPUP00000006082	ENSSPUG00000004613	Sphenodon_punctatus
ENSPCAP00000005151	ENSPCAG00000005549	Procavia_capensis
ENSETEP00000001901	ENSETEG00000002345	Echinops_telfairi
ENSOPRP00000007484	ENSOPRG00000008195	Ochotona_princeps
ENSCHOP00000010743	ENSCHOG00000012147	Choloepus_hoffmanni
ENSPTRP00000016205	ENSPTRG00000009541	Pan_troglodytes
ENSPPAP00000020126	ENSPPAG00000033268	Pan_paniscus
ENSP00000442563	ENSG00000256525	Homo_sapiens
ENSGGOP00000015036	ENSGGOG00000015412	Gorilla_gorilla
ENSPPYP00000009601	ENSPPYG00000008546	Pongo_abelii
ENSNLEP00000018197	ENSNLEG00000014951	Nomascus_leucogenys
ENSPTEP00000008219	ENSPTEG00000009370	Piliocolobus_tephrosceles
ENSCANP00000033179	ENSCANG00000040254	Colobus_angolensis_palliatus
ENSRROP00000008214	ENSRROG00000028560	Rhinopithecus_roxellana
ENSRBIP00000024548	ENSRBIG00000036171	Rhinopithecus_bieti
ENSMFAP00000032450	ENSMFAG00000002805	Macaca_fascicularis
ENSMNEP00000036877	ENSMNEG00000041525	Macaca_nemestrina
ENSMMUP00000012377	ENSMMUG00000009464	Macaca_mulatta
ENSCATP00000009669	ENSCATG00000029013	Cercocebus_atys
ENSMLEP00000030610	ENSMLEG00000039506	Mandrillus_leucophaeus
ENSTGEP00000029896	ENSTGEG00000024025	Theropithecus_gelada
ENSCSAP00000000373	ENSCSAG00000004013	Chlorocebus_sabaeus
ENSPANP00000016478	ENSPANG00000020707	Papio_anubis
ENSCCAP00000015813	ENSCCAG00000025697	Cebus_capucinus_imitator
ENSSBOP00000023080	ENSSBOG00000028048	Saimiri_boliviensis_boliviensis
ENSCJAP00000035936	ENSCJAG00000019350	Callithrix_jacchus
ENSANAP00000032900	ENSANAG00000034136	Aotus_nancymaae
ENSPSMP00000017410	ENSPSMG00000012406	Prolemur_simus
ENSPCOP00000024914	ENSPCOG00000024674	Propithecus_coquereli
ENSMICP00000024739	ENSMICG00000046718	Microcebus_murinus
ENSOGAP00000013741	ENSOGAG00000015348	Otolemur_garnettii
ENSHGLP00100001463	ENSHGLG00100001156	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000002272	ENSHGLG00000001726	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000006295	ENSFDAG00000015094	Fukomys_damarensis
ENSCAPP00000004757	ENSCAPG00000007228	Cavia_aperea
ENSCPOP00000006423	ENSCPOG00000007124	Cavia_porcellus
ENSODEP00000011486	ENSODEG00000008546	Octodon_degus
ENSCLAP00000010362	ENSCLAG00000007162	Chinchilla_lanigera
ENSSTOP00000011222	ENSSTOG00000012523	Ictidomys_tridecemlineatus
ENSUPAP00010002069	ENSUPAG00010001760	Urocitellus_parryii
ENSSDAP00000009776	ENSSDAG00000008899	Spermophilus_dauricus
ENSMMMP00000012049	ENSMMMG00000010776	Marmota_marmota_marmota
ENSCCNP00000027332	ENSCCNG00000026450	Castor_canadensis
ENSDORP00000001489	ENSDORG00000001592	Dipodomys_ordii
MGP_SPRETEiJ_P0032036	MGP_SPRETEiJ_G0018172	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000028715	ENSMSIG00000024120	Mus_spicilegus
ENSMUSP00000021060	ENSMUSG00000020718	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0030597	MGP_CAROLIEiJ_G0017328	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0037317	MGP_PahariEiJ_G0018458	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000018394	ENSRNOG00000013728	Rattus_norvegicus
ENSMUGP00000020008	ENSMUGG00000016906	Meriones_unguiculatus
ENSCGRP00015028164	ENSCGRG00015021335	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001012236	ENSCGRG00001013686	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000019510	ENSCGRG00000014208	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000007093	ENSMAUG00000008860	Mesocricetus_auratus
ENSPEMP00000017881	ENSPEMG00000016654	Peromyscus_maniculatus_bairdii
ENSMOCP00000026822	ENSMOCG00000022506	Microtus_ochrogaster
ENSNGAP00000014817	ENSNGAG00000016032	Nannospalax_galili
ENSJJAP00000016169	ENSJJAG00000018108	Jaculus_jaculus
ENSTSYP00000005479	ENSTSYG00000005984	Carlito_syrichta
ENSCHIP00000017861	ENSCHIG00000017524	Capra_hircus
ENSOARP00000016066	ENSOARG00000014976	Ovis_aries
ENSBIXP00000009396	ENSBIXG00000001937	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005014712	ENSBIXG00005018643	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000024509	ENSBTAG00000018420	Bos_taurus
ENSBMUP00000011281	ENSBMUG00000008684	Bos_mutus
ENSBBBP00000005808	ENSBBBG00000002882	Bison_bison_bison
ENSTTRP00000008317	ENSTTRG00000008785	Tursiops_truncatus
ENSSSCP00000042970	ENSSSCG00000036057	Sus_scrofa_strain_reference
ENSVPAP00000010016	ENSVPAG00000010757	Vicugna_pacos
ENSECAP00000020563	ENSECAG00000023052	Equus_caballus
ENSUAMP00000030457	ENSUAMG00000023386	Ursus_americanus
ENSUMAP00000024422	ENSUMAG00000017776	Ursus_maritimus
ENSAMEP00000002887	ENSAMEG00000002728	Ailuropoda_melanoleuca
ENSMPUP00000014638	ENSMPUG00000014747	Mustela_putorius_furo
ENSNVIP00000005110	ENSNVIG00000004100	Neovison_vison
ENSCAFP00020034250	ENSCAFG00020026568	Canis_lupus_dingo
ENSCAFP00000043187	ENSCAFG00000011721	Canis_lupus_familiaris
ENSVVUP00000008329	ENSVVUG00000006258	Vulpes_vulpes
ENSPPRP00000021113	ENSPPRG00000011997	Panthera_pardus
ENSPTIP00000008413	ENSPTIG00000009776	Panthera_tigris_altaica
ENSFCAP00000003240	ENSFCAG00000003511	Felis_catus
ENSPVAP00000001824	ENSPVAG00000001931	Pteropus_vampyrus
ENSMLUP00000008631	ENSMLUG00000009469	Myotis_lucifugus
ENSTBEP00000000188	ENSTBEG00000000223	Tupaia_belangeri
ENSOCUP00000032567	ENSOCUG00000032207	Oryctolagus_cuniculus
ENSSARP00000007037	ENSSARG00000007760	Sorex_araneus
ENSDNOP00000005348	ENSDNOG00000006906	Dasypus_novemcinctus
ENSLAFP00000009384	ENSLAFG00000011216	Loxodonta_africana
ENSVURP00010020292	ENSVURG00010015539	Vombatus_ursinus
ENSPCIP00000018867	ENSPCIG00000014426	Phascolarctos_cinereus
ENSMEUP00000003503	ENSMEUG00000003840	Notamacropus_eugenii
ENSSHAP00000015013	ENSSHAG00000012812	Sarcophilus_harrisii
ENSMODP00000004532	ENSMODG00000003701	Monodelphis_domestica
ENSOANP00000012787	ENSOANG00000008042	Ornithorhynchus_anatinus
ENSXETP00000000329	ENSXETG00000000240	Xenopus_tropicalis
ENSLACP00000017178	ENSLACG00000015134	Latimeria_chalumnae
ENSCHAP00000035759	ENSCHAG00000016902	Clupea_harengus
ENSDCDP00000056399	ENSDCDG00000033143	Denticeps_clupeoides
ENSAMXP00005039165	ENSAMXG00005018508	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000033335	ENSAMXG00000030889	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000022096	ENSPNAG00000029339	Pygocentrus_nattereri
ENSIPUP00000021257	ENSIPUG00000014424	Ictalurus_punctatus
ENSDARP00000099588	ENSDARG00000074933	Danio_rerio
ENSHHUP00000087149	ENSHHUG00000050412	Hucho_hucho
ENSELUP00000006733	ENSELUG00000007591	Esox_lucius
ENSATEP00000008273	ENSATEG00000005834	Anabas_testudineus
ENSBSLP00000002631	ENSBSLG00000001452	Betta_splendens
ENSMALP00000032790	ENSMALG00000022551	Monopterus_albus
ENSMMOP00000020687	ENSMMOG00000015739	Mola_mola
ENSTNIP00000002685	ENSTNIG00000017511	Tetraodon_nigroviridis
ENSLBEP00000013840	ENSLBEG00000010722	Labrus_bergylta
ENSLBEP00000015932	ENSLBEG00000012319	Labrus_bergylta
ENSCGOP00000053782	ENSCGOG00000023572	Cottoperca_gobio
ENSLCRP00005019926	ENSLCRG00005008140	Larimichthys_crocea
ENSAPEP00000003959	ENSAPEG00000002866	Amphiprion_percula
ENSAOCP00000023922	ENSAOCG00000010349	Amphiprion_ocellaris
ENSAPOP00000031135	ENSAPOG00000018161	Acanthochromis_polyacanthus
ENSSPAP00000019786	ENSSPAG00000014932	Stegastes_partitus
ENSPRNP00000049172	ENSPRNG00000023465	Parambassis_ranga
ENSACLP00000004660	ENSACLG00000003123	Astatotilapia_calliptera
ENSMZEP00005001492	ENSMZEG00005001234	Maylandia_zebra
ENSHBUP00000022563	ENSHBUG00000002868	Haplochromis_burtoni
ENSPNYP00000023163	ENSPNYG00000017495	Pundamilia_nyererei
ENSNBRP00000003679	ENSNBRG00000002880	Neolamprologus_brichardi
ENSACIP00000008884	ENSACIG00000006899	Amphilophus_citrinellus
ENSXMAP00000006144	ENSXMAG00000006121	Xiphophorus_maculatus
ENSXCOP00000016229	ENSXCOG00000012260	Xiphophorus_couchianus
ENSPMEP00000009810	ENSPMEG00000011690	Poecilia_mexicana
