ENSCPBP00000009276	ENSCPBG00000007176	Chrysemys_picta_bellii
MGP_SPRETEiJ_P0059116	MGP_SPRETEiJ_G0025760	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0056873	MGP_CAROLIEiJ_G0024830	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0067893	MGP_PahariEiJ_G0026278	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000016091	ENSRNOG00000011973	Rattus_norvegicus
ENSMUGP00000028674	ENSMUGG00000023771	Meriones_unguiculatus
ENSCGRP00000021423	ENSCGRG00000015556	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001015468	ENSCGRG00001016068	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015024441	ENSCGRG00015018592	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000015516	ENSPEMG00000015008	Peromyscus_maniculatus_bairdii
ENSMOCP00000011427	ENSMOCG00000011670	Microtus_ochrogaster
ENSNGAP00000006995	ENSNGAG00000010348	Nannospalax_galili
ENSJJAP00000019922	ENSJJAG00000020747	Jaculus_jaculus
ENSODEP00000007202	ENSODEG00000005375	Octodon_degus
ENSCLAP00000004852	ENSCLAG00000003448	Chinchilla_lanigera
ENSCPOP00000029913	ENSCPOG00000031262	Cavia_porcellus
ENSCAPP00000008128	ENSCAPG00000009886	Cavia_aperea
ENSHGLP00100005344	ENSHGLG00100004057	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000006843	ENSHGLG00000004993	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000011746	ENSFDAG00000019232	Fukomys_damarensis
ENSSTOP00000030644	ENSSTOG00000034816	Ictidomys_tridecemlineatus
ENSUPAP00010020986	ENSUPAG00010016641	Urocitellus_parryii
ENSSDAP00000010457	ENSSDAG00000009470	Spermophilus_dauricus
ENSMMMP00000006415	ENSMMMG00000005732	Marmota_marmota_marmota
ENSOCUP00000038193	ENSOCUG00000029611	Oryctolagus_cuniculus
ENSOPRP00000007461	ENSOPRG00000008160	Ochotona_princeps
ENSETEP00000004814	ENSETEG00000005928	Echinops_telfairi
ENSPCAP00000004440	ENSPCAG00000004763	Procavia_capensis
ENSCHOP00000002008	ENSCHOG00000002272	Choloepus_hoffmanni
ENSDNOP00000032609	ENSDNOG00000035100	Dasypus_novemcinctus
ENSPCIP00000031590	ENSPCIG00000023475	Phascolarctos_cinereus
ENSMODP00000049727	ENSMODG00000028865	Monodelphis_domestica
