ENSACAP00000014600	ENSACAG00000014877	Anolis_carolinensis
ENSMICP00000023694	ENSMICG00000032904	Microcebus_murinus
ENSOGAP00000016947	ENSOGAG00000026351	Otolemur_garnettii
ENSECAP00000030939	ENSECAG00000030452	Equus_caballus
ENSMLUP00000013266	ENSMLUG00000014579	Myotis_lucifugus
ENSUMAP00000015213	ENSUMAG00000011193	Ursus_maritimus
ENSUAMP00000035485	ENSUAMG00000026946	Ursus_americanus
ENSAMEP00000018077	ENSAMEG00000017113	Ailuropoda_melanoleuca
ENSNVIP00000018604	ENSNVIG00000014592	Neovison_vison
ENSCAFP00020019370	ENSCAFG00020015417	Canis_lupus_dingo
ENSCAFP00000040456	ENSCAFG00000028875	Canis_lupus_familiaris
ENSVVUP00000037821	ENSVVUG00000027018	Vulpes_vulpes
ENSPPRP00000015959	ENSPPRG00000008403	Panthera_pardus
ENSFCAP00000055649	ENSFCAG00000029508	Felis_catus
ENSBTAP00000053786	ENSBTAG00000044073	Bos_taurus
ENSBIXP00000003579	ENSBIXG00000010001	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005013680	ENSBIXG00005017778	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000027337	ENSBMUG00000020492	Bos_mutus
ENSBBBP00000028671	ENSBBBG00000007862	Bison_bison_bison
ENSOARP00000004289	ENSOARG00000004015	Ovis_aries
ENSCHIP00000002817	ENSCHIG00000006635	Capra_hircus
ENSTTRP00000013669	ENSTTRG00000014420	Tursiops_truncatus
ENSSSCP00000029769	ENSSSCG00000029949	Sus_scrofa_strain_reference
ENSVPAP00000011629	ENSVPAG00000012511	Vicugna_pacos
ENSLAFP00000022086	ENSLAFG00000029985	Loxodonta_africana
ENSPCAP00000014667	ENSPCAG00000015726	Procavia_capensis
ENSETEP00000014734	ENSETEG00000018131	Echinops_telfairi
ENSOCUP00000003698	ENSOCUG00000004282	Oryctolagus_cuniculus
ENSOPRP00000007019	ENSOPRG00000007668	Ochotona_princeps
ENSDNOP00000030851	ENSDNOG00000032537	Dasypus_novemcinctus
ENSEEUP00000006058	ENSEEUG00000006640	Erinaceus_europaeus
ENSMEUP00000004574	ENSMEUG00000004994	Notamacropus_eugenii
ENSPCIP00000004486	ENSPCIG00000003730	Phascolarctos_cinereus
ENSMODP00000041276	ENSMODG00000029765	Monodelphis_domestica
ENSXETP00000027754	ENSXETG00000008892	Xenopus_tropicalis
ENSACIP00000016333	ENSACIG00000012719	Amphilophus_citrinellus
ENSCMIP00000004841	ENSCMIG00000002868	Callorhinchus_milii
