ENSVURP00010004631	ENSVURG00010003679	Vombatus_ursinus
ENSCSEP00000025181	ENSCSEG00000016077	Cynoglossus_semilaevis
ENSLCAP00010017255	ENSLCAG00010008168	Lates_calcarifer
ENSAPLP00000015115	ENSAPLG00000015242	Anas_platyrhynchos_platyrhynchos
ENSDNVP00000012929	ENSDNVG00000009008	Dromaius_novaehollandiae
ENSPTIP00000005123	ENSPTIG00000007430	Panthera_tigris_altaica
ENSAOWP00000012308	ENSAOWG00000008413	Apteryx_owenii
ENSMUGP00000023964	ENSMUGG00000020035	Meriones_unguiculatus
ENSMEUP00000001739	ENSMEUG00000001896	Notamacropus_eugenii
ENSCPGP00000002509	ENSCPGG00000001851	Calidris_pygmaea
ENSPMGP00000026962	ENSPMGG00000021766	Periophthalmus_magnuspinnatus
ENSONIP00000015980	ENSONIG00000012695	Oreochromis_niloticus
ENSFHEP00000030242	ENSFHEG00000015516	Fundulus_heteroclitus
ENSXCOP00000008870	ENSXCOG00000006760	Xiphophorus_couchianus
ENSCCEP00000019415	ENSCCEG00000017623	Cyanistes_caeruleus
ENSMPUP00000016366	ENSMPUG00000016469	Mustela_putorius_furo
ENSUPAP00010016530	ENSUPAG00010013194	Urocitellus_parryii
ENSSBOP00000008482	ENSSBOG00000021150	Saimiri_boliviensis_boliviensis
ENSMSIP00000007140	ENSMSIG00000006210	Mus_spicilegus
ENSPVAP00000014847	ENSPVAG00000015741	Pteropus_vampyrus
ENSSPUP00000020697	ENSSPUG00000015893	Sphenodon_punctatus
ENSELUP00000015402	ENSELUG00000015348	Esox_lucius
ENSDCDP00000063061	ENSDCDG00000035606	Denticeps_clupeoides
ENSOANP00000002739	ENSOANG00000001716	Ornithorhynchus_anatinus
ENSRNOP00000024328	ENSRNOG00000018053	Rattus_norvegicus
ENSBIXP00005020290	ENSBIXG00005006900	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSSARP00000005289	ENSSARG00000005844	Sorex_araneus
ENSPMJP00000008326	ENSPMJG00000006739	Parus_major
ENSMOCP00000006108	ENSMOCG00000005674	Microtus_ochrogaster
ENSSHAP00000021092	ENSSHAG00000017884	Sarcophilus_harrisii
ENSNGAP00000009409	ENSNGAG00000012096	Nannospalax_galili
ENSUMAP00000007398	ENSUMAG00000005709	Ursus_maritimus
ENSMMUP00000042697	ENSMMUG00000022568	Macaca_mulatta
ENSACAP00000009322	ENSACAG00000009424	Anolis_carolinensis
ENSIPUP00000022271	ENSIPUG00000015077	Ictalurus_punctatus
ENSPANP00000027591	ENSPANG00000017679	Papio_anubis
ENSEEEP00000034147	ENSEEEG00000016253	Electrophorus_electricus
ENSCSAP00000014166	ENSCSAG00000018150	Chlorocebus_sabaeus
ENSCHOP00000006050	ENSCHOG00000006831	Choloepus_hoffmanni
ENSPCIP00000027007	ENSPCIG00000020204	Phascolarctos_cinereus
ENSCPOP00000011904	ENSCPOG00000013224	Cavia_porcellus
ENSXMAP00000001619	ENSXMAG00000001624	Xiphophorus_maculatus
ENSEEUP00000011086	ENSEEUG00000012154	Erinaceus_europaeus
ENSMLEP00000018879	ENSMLEG00000033604	Mandrillus_leucophaeus
ENSORLP00020001806	ENSORLG00020002517	Oryzias_latipes_ASM223471v1
ENSPTEP00000014361	ENSPTEG00000016029	Piliocolobus_tephrosceles
ENSPFOP00000000471	ENSPFOG00000000488	Poecilia_formosa
ENSHHUP00000029690	ENSHHUG00000018743	Hucho_hucho
ENSMICP00000002791	ENSMICG00000003069	Microcebus_murinus
ENSOGAP00000001344	ENSOGAG00000001511	Otolemur_garnettii
ENSSMAP00000020261	ENSSMAG00000012428	Scophthalmus_maximus
ENSKMAP00000009724	ENSKMAG00000007309	Kryptolebias_marmoratus
ENSAMEP00000015595	ENSAMEG00000014813	Ailuropoda_melanoleuca
ENSTTRP00000012293	ENSTTRG00000012958	Tursiops_truncatus
ENSAPEP00000029562	ENSAPEG00000021021	Amphiprion_percula
ENSPPRP00000024726	ENSPPRG00000014934	Panthera_pardus
ENSCANP00000023236	ENSCANG00000035028	Colobus_angolensis_palliatus
ENSMODP00000025582	ENSMODG00000020447	Monodelphis_domestica
ENSOMEP00000023667	ENSOMEG00000003885	Oryzias_melastigma
ENSMODP00000006941	ENSMODG00000005604	Monodelphis_domestica
ENSSLDP00000028697	ENSSLDG00000022176	Seriola_lalandi_dorsalis
ENSRROP00000012517	ENSRROG00000030561	Rhinopithecus_roxellana
ENSCPBP00000036836	ENSCPBG00000025557	Chrysemys_picta_bellii
ENSBSLP00000023515	ENSBSLG00000011718	Betta_splendens
ENSABRP00000025004	ENSABRG00000020998	Anser_brachyrhynchus	ENSABRT00000035067
FBpp0085208	FBgn0266268	Drosophila_melanogaster
ENSPLAP00000013969	ENSPLAG00000017574	Poecilia_latipinna
ENSTNIP00000010061	ENSTNIG00000007258	Tetraodon_nigroviridis
ENSCAFP00000000188	ENSCAFG00000000126	Canis_lupus_familiaris
ENSORLP00015031215	ENSORLG00015000880	Oryzias_latipes_ASM223469v1
ENSTGEP00000035863	ENSTGEG00000028545	Theropithecus_gelada
ENSAMXP00005056403	ENSAMXG00005025030	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPMEP00000013827	ENSPMEG00000016267	Poecilia_mexicana
ENSLCOP00000011216	ENSLCOG00000008138	Lepidothrix_coronata
ENSCAPP00000014134	ENSCAPG00000014579	Cavia_aperea
ENSPCAP00000004421	ENSPCAG00000004723	Procavia_capensis
ENSPSIP00000014255	ENSPSIG00000012667	Pelodiscus_sinensis
ENSHBUP00000026060	ENSHBUG00000008520	Haplochromis_burtoni
ENSCAFP00020026831	ENSCAFG00020021062	Canis_lupus_dingo
ENSSPAP00000019724	ENSSPAG00000014856	Stegastes_partitus
YOR176W_mRNA	YOR176W	Saccharomyces_cerevisiae_strain_S288C
ENSRBIP00000028462	ENSRBIG00000038117	Rhinopithecus_bieti
ENSLBEP00000026900	ENSLBEG00000020444	Labrus_bergylta
ENSZALP00000005848	ENSZALG00000005433	Zonotrichia_albicollis
ENSAMXP00000016213	ENSAMXG00000041094	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSDARP00000125028	ENSDARG00000003462	Danio_rerio
ENSGALP00000043525	ENSGALG00000038461	Gallus_gallus
ENSLACP00000019117	ENSLACG00000016819	Latimeria_chalumnae
ENSCCAP00000011705	ENSCCAG00000023604	Cebus_capucinus_imitator
ENSFDAP00000019265	ENSFDAG00000009263	Fukomys_damarensis
ENSMLUP00000004618	ENSMLUG00000005066	Myotis_lucifugus
ENSSFOP00015033144	ENSSFOG00015021142	Scleropages_formosus
ENSSDUP00000001558	ENSSDUG00000001240	Seriola_dumerili
ENSSTOP00000001910	ENSSTOG00000002138	Ictidomys_tridecemlineatus
ENSFALP00000012201	ENSFALG00000011690	Ficedula_albicollis
ENSECAP00000033864	ENSECAG00000012137	Equus_caballus
ENSVVUP00000020264	ENSVVUG00000014934	Vulpes_vulpes
ENSANAP00000038310	ENSANAG00000036608	Aotus_nancymaae
ENSEASP00005004483	ENSEASG00005003401	Equus_asinus_asinus
ENSOPRP00000006786	ENSOPRG00000007406	Ochotona_princeps
ENSCJAP00000067051	ENSCJAG00000003873	Callithrix_jacchus
ENSBMUP00000030999	ENSBMUG00000023127	Bos_mutus
ENSMGAP00000010219	ENSMGAG00000009869	Meleagris_gallopavo
ENSAHAP00000027907	ENSAHAG00000019396	Apteryx_haastii
ENSMVIP00005011061	ENSMVIG00005008125	Manacus_vitellinus
ENSCGRP00000014372	ENSCGRG00000010400	Cricetulus_griseus_CriGri_1.0
ENSGACP00000000840	ENSGACG00000000651	Gasterosteus_aculeatus
ENSCCNP00000003665	ENSCCNG00000003909	Castor_canadensis
ENSPRNP00000009213	ENSPRNG00000005040	Parambassis_ranga
ENSCGRP00015025369	ENSCGRG00015019267	Cricetulus_griseus_CriGri-PICR
ENSNSUP00000018025	ENSNSUG00000013208	Notechis_scutatus
ENSMZEP00005031631	ENSMZEG00005023597	Maylandia_zebra
