ENSPCIP00000037290	ENSPCIG00000027485	Phascolarctos_cinereus
ENSHHUP00000072832	ENSHHUG00000042752	Hucho_hucho
ENSMLUP00000003615	ENSMLUG00000003961	Myotis_lucifugus
ENSCGRP00000020206	ENSCGRG00000014706	Cricetulus_griseus_CriGri_1.0
ENSCJPP00005014245	ENSCJPG00005011909	Coturnix_japonica
ENSCGOP00000037291	ENSCGOG00000017171	Cottoperca_gobio
ENSCPOP00000016311	ENSCPOG00000024452	Cavia_porcellus
ENSNPEP00000015327	ENSNPEG00000011428	Nothoprocta_perdicaria	ENSNPET00000015706
ENSTTRP00000005523	ENSTTRG00000005840	Tursiops_truncatus
ENSAOCP00000028824	ENSAOCG00000001345	Amphiprion_ocellaris
ENSODEP00000018244	ENSODEG00000013440	Octodon_degus
ENSUPAP00010023723	ENSUPAG00010018802	Urocitellus_parryii
ENSSMAP00000034377	ENSSMAG00000021032	Scophthalmus_maximus
ENSACAP00000010272	ENSACAG00000010444	Anolis_carolinensis	ENSACAT00000010484
ENSKMAP00000007170	ENSKMAG00000005406	Kryptolebias_marmoratus
ENSEASP00005008632	ENSEASG00005006025	Equus_asinus_asinus
ENSTNIP00000013096	ENSTNIG00000010197	Tetraodon_nigroviridis
ENSLBEP00000000305	ENSLBEG00000000224	Labrus_bergylta
ENSONIP00000015985	ENSONIG00000012700	Oreochromis_niloticus
MGP_SPRETEiJ_P0088340	MGP_SPRETEiJ_G0032284	Mus_spretus_strain_SPRET/EiJ
ENSSDUP00000017931	ENSSDUG00000013068	Seriola_dumerili
ENSMAUP00000018310	ENSMAUG00000016916	Mesocricetus_auratus
ENSOMEP00000002349	ENSOMEG00000003403	Oryzias_melastigma
ENSMGAP00000004955	ENSMGAG00000005021	Meleagris_gallopavo
ENSPMEP00000011230	ENSPMEG00000013291	Poecilia_mexicana
ENSMALP00000026594	ENSMALG00000018348	Monopterus_albus
ENSHCOP00000021652	ENSHCOG00000008706	Hippocampus_comes
ENSPSIP00000002159	ENSPSIG00000002156	Pelodiscus_sinensis
ENSCHAP00000035493	ENSCHAG00000015117	Clupea_harengus
ENSRROP00000007049	ENSRROG00000026877	Rhinopithecus_roxellana
ENSATEP00000026003	ENSATEG00000018016	Anabas_testudineus
ENSXETP00000008005	ENSXETG00000007190	Xenopus_tropicalis
ENSFCAP00000043558	ENSFCAG00000026883	Felis_catus
ENSLCRP00005064724	ENSLCRG00005023647	Larimichthys_crocea
ENSDCDP00000008591	ENSDCDG00000003200	Denticeps_clupeoides
ENSLCOP00000012451	ENSLCOG00000009017	Lepidothrix_coronata
ENSDORP00000003965	ENSDORG00000004244	Dipodomys_ordii
ENSBBBP00000001666	ENSBBBG00000010787	Bison_bison_bison
ENSLSDP00000004791	ENSLSDG00000003746	Lonchura_striata_domestica
ENSPFOP00000004461	ENSPFOG00000003942	Poecilia_formosa
ENSSPUP00000012167	ENSSPUG00000009265	Sphenodon_punctatus	ENSSPUT00000012973
ENSMMUP00000004228	ENSMMUG00000003162	Macaca_mulatta
ENSCPBP00000017678	ENSCPBG00000012939	Chrysemys_picta_bellii
ENSSDAP00000011017	ENSSDAG00000009911	Spermophilus_dauricus
ENSNLEP00000032399	ENSNLEG00000033032	Nomascus_leucogenys
ENSCHIP00000002671	ENSCHIG00000005705	Capra_hircus
ENSNMEP00000003369	ENSNMEG00000003942	Numida_meleagris
ENSGWIP00000033777	ENSGWIG00000016694	Gouania_willdenowi
ENSHCOP00000001035	ENSHCOG00000001948	Hippocampus_comes
ENSDNVP00000016418	ENSDNVG00000011520	Dromaius_novaehollandiae	ENSDNVT00000019719
ENSCSEP00000018105	ENSCSEG00000011609	Cynoglossus_semilaevis
ENSELUP00000021387	ENSELUG00000001241	Esox_lucius
ENSDCDP00000058658	ENSDCDG00000033897	Denticeps_clupeoides
ENSABRP00000001742	ENSABRG00000001767	Anser_brachyrhynchus	ENSABRT00000002588
ENSAPLP00000011511	ENSAPLG00000011675	Anas_platyrhynchos_platyrhynchos
ENSDARP00000130009	ENSDARG00000018060	Danio_rerio
ENSTGUP00000000409	ENSTGUG00000000392	Taeniopygia_guttata
ENSHGLP00000004786	ENSHGLG00000003512	Heterocephalus_glaber_HetGla_female_1.0
ENSNLEP00000007175	ENSNLEG00000005931	Nomascus_leucogenys
ENSSCAP00000003301	ENSSCAG00000002784	Serinus_canaria
ENSXMAP00000002496	ENSXMAG00000002484	Xiphophorus_maculatus
ENSPREP00000017373	ENSPREG00000011739	Poecilia_reticulata
ENSCVAP00000004530	ENSCVAG00000005868	Cyprinodon_variegatus
ENSMOCP00000022792	ENSMOCG00000019717	Microtus_ochrogaster
ENSCSAP00000001700	ENSCSAG00000005413	Chlorocebus_sabaeus
ENSGGOP00000030268	ENSGGOG00000016197	Gorilla_gorilla
ENSONIP00000013171	ENSONIG00000010477	Oreochromis_niloticus
ENSLOCP00000001757	ENSLOCG00000001519	Lepisosteus_oculatus
ENSJJAP00000004598	ENSJJAG00000009535	Jaculus_jaculus
ENSPREP00000014262	ENSPREG00000009679	Poecilia_reticulata
ENSAMEP00000011630	ENSAMEG00000011026	Ailuropoda_melanoleuca
ENSSSCP00000060475	ENSSSCG00000013900	Sus_scrofa_strain_reference
ENSOARP00000014435	ENSOARG00000013462	Ovis_aries
ENSPMEP00000005708	ENSPMEG00000007185	Poecilia_mexicana
ENSHHUP00000063896	ENSHHUG00000037468	Hucho_hucho
ENSMAMP00000008902	ENSMAMG00000005988	Mastacembelus_armatus
ENSORLP00015028032	ENSORLG00015010425	Oryzias_latipes_ASM223469v1
ENSPNYP00000022789	ENSPNYG00000017179	Pundamilia_nyererei
ENSPLAP00000015446	ENSPLAG00000019379	Poecilia_latipinna
ENSAOWP00000020572	ENSAOWG00000013920	Apteryx_owenii	ENSAOWT00000023316
ENSMZEP00005022304	ENSMZEG00005016715	Maylandia_zebra
ENSSLDP00000008055	ENSSLDG00000006382	Seriola_lalandi_dorsalis
ENSZALP00000010086	ENSZALG00000008574	Zonotrichia_albicollis
ENSLCAP00010046496	ENSLCAG00010021561	Lates_calcarifer
ENSPCAP00000008519	ENSPCAG00000009111	Procavia_capensis
ENSGWIP00000054846	ENSGWIG00000026168	Gouania_willdenowi
ENSARWP00000027754	ENSARWG00000018746	Apteryx_rowi	ENSARWT00000031391
ENSCPGP00000017235	ENSCPGG00000012109	Calidris_pygmaea
ENSLCRP00005054685	ENSLCRG00005020420	Larimichthys_crocea
ENSCCEP00000026600	ENSCCEG00000023323	Cyanistes_caeruleus
ENSCJAP00000025887	ENSCJAG00000014073	Callithrix_jacchus
ENSMAMP00000008765	ENSMAMG00000005921	Mastacembelus_armatus
ENSMVIP00005015149	ENSMVIG00005010908	Manacus_vitellinus
ENSECRP00000018878	ENSECRG00000012627	Erpetoichthys_calabaricus
ENSPEMP00000013454	ENSPEMG00000013483	Peromyscus_maniculatus_bairdii
ENSNBRP00000001107	ENSNBRG00000000914	Neolamprologus_brichardi
ENSPRNP00000047909	ENSPRNG00000022917	Parambassis_ranga
ENSACLP00000034020	ENSACLG00000023014	Astatotilapia_calliptera
ENSORLP00000026102	ENSORLG00000024065	Oryzias_latipes_ASM223467v1
ENSSBOP00000036133	ENSSBOG00000034199	Saimiri_boliviensis_boliviensis
ENSMUSP00000034296	ENSMUSG00000031834	Mus_musculus_strain_reference_(CL57BL6)
ENSPCOP00000018359	ENSPCOG00000021064	Propithecus_coquereli
ENSCAFP00000022072	ENSCAFG00000014978	Canis_lupus_familiaris
ENSCPRP00005022734	ENSCPRG00005015821	Crocodylus_porosus
ENSACLP00000011022	ENSACLG00000007541	Astatotilapia_calliptera
ENSMLUP00000022044	ENSMLUG00000029392	Myotis_lucifugus
ENSPPRP00000013717	ENSPPRG00000006838	Panthera_pardus
ENSECAP00000023307	ENSECAG00000009499	Equus_caballus
MGP_CAROLIEiJ_P0084836	MGP_CAROLIEiJ_G0031166	Mus_caroli_strain_CAROLI_EIJ
ENSSPAP00000000012	ENSSPAG00000000009	Stegastes_partitus
ENSMSIP00000038519	ENSMSIG00000032078	Mus_spicilegus
ENSHHUP00000083234	ENSHHUG00000048306	Hucho_hucho
ENSPTRP00000018245	ENSPTRG00000010694	Pan_troglodytes
ENSLBEP00000018726	ENSLBEG00000014394	Labrus_bergylta
ENSPNYP00000004457	ENSPNYG00000003416	Pundamilia_nyererei
ENSANAP00000000177	ENSANAG00000001008	Aotus_nancymaae
ENSSTOP00000001718	ENSSTOG00000001921	Ictidomys_tridecemlineatus
ENSHBUP00000029735	ENSHBUG00000014380	Haplochromis_burtoni
ENSSPAP00000015998	ENSSPAG00000012052	Stegastes_partitus
ENSATEP00000023418	ENSATEG00000016205	Anabas_testudineus
ENSJHYP00000013248	ENSJHYG00000010292	Junco_hyemalis
ENSNBRP00000006136	ENSNBRG00000004818	Neolamprologus_brichardi
ENSHHUP00000023229	ENSHHUG00000014480	Hucho_hucho
ENSPFOP00000030648	ENSPFOG00000023056	Poecilia_formosa
ENSGACP00000020473	ENSGACG00000015520	Gasterosteus_aculeatus
ENSOGAP00000001020	ENSOGAG00000001143	Otolemur_garnettii
ENSPSMP00000037021	ENSPSMG00000025461	Prolemur_simus
ENSUMAP00000012990	ENSUMAG00000009514	Ursus_maritimus
ENSGMOP00000010892	ENSGMOG00000010166	Gadus_morhua
MGP_PahariEiJ_P0047711	MGP_PahariEiJ_G0021631	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000026210	ENSRNOG00000019228	Rattus_norvegicus
ENSPMGP00000001348	ENSPMGG00000000387	Periophthalmus_magnuspinnatus
ENSPPAP00000009952	ENSPPAG00000028206	Pan_paniscus
ENSMICP00000026327	ENSMICG00000028339	Microcebus_murinus
ENSFDAP00000019939	ENSFDAG00000008803	Fukomys_damarensis
ENSDCDP00000058144	ENSDCDG00000033675	Denticeps_clupeoides
ENSACIP00000026363	ENSACIG00000020433	Amphilophus_citrinellus
ENSBMUP00000034582	ENSBMUG00000025742	Bos_mutus
ENSELUP00000012259	ENSELUG00000012532	Esox_lucius
ENSLCAP00010031544	ENSLCAG00010014820	Lates_calcarifer
ENSRBIP00000014236	ENSRBIG00000031224	Rhinopithecus_bieti
ENSEEUP00000008939	ENSEEUG00000009774	Erinaceus_europaeus
ENSGALP00000005414	ENSGALG00000003428	Gallus_gallus
ENSPVIP00000022675	ENSPVIG00000017104	Pogona_vitticeps	ENSPVIT00000028074
ENSSDUP00000012111	ENSSDUG00000008807	Seriola_dumerili
ENSNVIP00000022494	ENSNVIG00000017496	Neovison_vison
ENSPVAP00000001922	ENSPVAG00000002032	Pteropus_vampyrus
ENSORLP00020030609	ENSORLG00020015110	Oryzias_latipes_ASM223471v1
ENSPLAP00000000459	ENSPLAG00000001293	Poecilia_latipinna
ENSHHUP00000083193	ENSHHUG00000048305	Hucho_hucho
ENSAPEP00000022688	ENSAPEG00000016119	Amphiprion_percula
ENSMPUP00000015618	ENSMPUG00000015727	Mustela_putorius_furo
ENSCVAP00000008839	ENSCVAG00000000726	Cyprinodon_variegatus
ENSPTIP00000000839	ENSPTIG00000002114	Panthera_tigris_altaica
ENSMMOP00000009819	ENSMMOG00000007574	Mola_mola
ENSBSLP00000056457	ENSBSLG00000026300	Betta_splendens
ENSCGOP00000040181	ENSCGOG00000017734	Cottoperca_gobio
ENSCANP00000032403	ENSCANG00000039795	Colobus_angolensis_palliatus
ENSGAFP00000009828	ENSGAFG00000006673	Gambusia_affinis
ENSMNEP00000007972	ENSMNEG00000028516	Macaca_nemestrina
ENSXCOP00000009300	ENSXCOG00000007077	Xiphophorus_couchianus
ENSCSEP00000025045	ENSCSEG00000015978	Cynoglossus_semilaevis
ENSCGRP00015001560	ENSCGRG00015001303	Cricetulus_griseus_CriGri-PICR
ENSMODP00000059954	ENSMODG00000001734	Monodelphis_domestica
ENSMMOP00000008644	ENSMMOG00000006681	Mola_mola
ENSFALP00000014443	ENSFALG00000013839	Ficedula_albicollis
ENSMMMP00000001269	ENSMMMG00000001094	Marmota_marmota_marmota
ENSETEP00000011639	ENSETEG00000014344	Echinops_telfairi
ENSCLAP00000020595	ENSCLAG00000014107	Chinchilla_lanigera
ENSHBUP00000029744	ENSHBUG00000014543	Haplochromis_burtoni
ENSP00000471914	ENSG00000268173	Homo_sapiens
ENSPMJP00000014268	ENSPMJG00000010829	Parus_major
ENSGAGP00000002241	ENSGAGG00000001294	Gopherus_agassizii
ENSTGEP00000017058	ENSTGEG00000013784	Theropithecus_gelada
ENSMUNP00000006195	ENSMUNG00000004519	Melopsittacus_undulatus
