ENSGALP00000019699	ENSGALG00000012074	Gallus_gallus
ENSNLEP00000019948	ENSNLEG00000016426	Nomascus_leucogenys
ENSPTEP00000033102	ENSPTEG00000031674	Piliocolobus_tephrosceles
ENSCANP00000009670	ENSCANG00000028232	Colobus_angolensis_palliatus
ENSRBIP00000022913	ENSRBIG00000035388	Rhinopithecus_bieti
ENSRROP00000019420	ENSRROG00000033717	Rhinopithecus_roxellana
ENSCATP00000031428	ENSCATG00000038833	Cercocebus_atys
ENSMLEP00000031061	ENSMLEG00000039714	Mandrillus_leucophaeus
ENSTGEP00000004381	ENSTGEG00000003682	Theropithecus_gelada
ENSPANP00000004538	ENSPANG00000012403	Papio_anubis
ENSMMUP00000018497	ENSMMUG00000014073	Macaca_mulatta
ENSMFAP00000002814	ENSMFAG00000035373	Macaca_fascicularis
ENSMNEP00000024031	ENSMNEG00000035578	Macaca_nemestrina
ENSCSAP00000000199	ENSCSAG00000003833	Chlorocebus_sabaeus
ENSCCAP00000015704	ENSCCAG00000025634	Cebus_capucinus_imitator
ENSSBOP00000030292	ENSSBOG00000031417	Saimiri_boliviensis_boliviensis
ENSCJAP00000070809	ENSCJAG00000003780	Callithrix_jacchus
ENSANAP00000027228	ENSANAG00000031430	Aotus_nancymaae
ENSTSYP00000012890	ENSTSYG00000014044	Carlito_syrichta
ENSPSMP00000037044	ENSPSMG00000025482	Prolemur_simus
ENSPCOP00000024935	ENSPCOG00000024686	Propithecus_coquereli
ENSMICP00000042384	ENSMICG00000003431	Microcebus_murinus
ENSOGAP00000001457	ENSOGAG00000001634	Otolemur_garnettii
ENSPTIP00000010558	ENSPTIG00000011290	Panthera_tigris_altaica
ENSSSCP00000009734	ENSSSCG00000031348	Sus_scrofa_strain_reference
ENSVPAP00000009762	ENSVPAG00000010488	Vicugna_pacos
ENSOARP00000002791	ENSOARG00000002625	Ovis_aries
ENSCHIP00000022299	ENSCHIG00000020323	Capra_hircus
ENSBIXP00000025649	ENSBIXG00000027722	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005023770	ENSBIXG00005026470	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000053257	ENSBTAG00000034875	Bos_taurus
ENSBMUP00000028489	ENSBMUG00000021337	Bos_mutus
ENSBBBP00000028446	ENSBBBG00000006692	Bison_bison_bison
ENSTTRP00000004873	ENSTTRG00000005153	Tursiops_truncatus
ENSECAP00000040360	ENSECAG00000007247	Equus_caballus
ENSEASP00005007648	ENSEASG00005005579	Equus_asinus_asinus
ENSUMAP00000002447	ENSUMAG00000002186	Ursus_maritimus
ENSUMAP00000002458	ENSUMAG00000002189	Ursus_maritimus
ENSUAMP00000036601	ENSUAMG00000027728	Ursus_americanus
ENSAMEP00000015581	ENSAMEG00000014797	Ailuropoda_melanoleuca
ENSNVIP00000018127	ENSNVIG00000014151	Neovison_vison
ENSMPUP00000008407	ENSMPUG00000008471	Mustela_putorius_furo
ENSCAFP00020021765	ENSCAFG00020017196	Canis_lupus_dingo
ENSCAFP00000017153	ENSCAFG00000011670	Canis_lupus_familiaris
ENSVVUP00000002611	ENSVVUG00000002069	Vulpes_vulpes
ENSPTIP00000009963	ENSPTIG00000010881	Panthera_tigris_altaica
ENSPPRP00000006494	ENSPPRG00000001947	Panthera_pardus
ENSFCAP00000009946	ENSFCAG00000010710	Felis_catus
ENSCHOP00000007540	ENSCHOG00000008526	Choloepus_hoffmanni
ENSDNOP00000005917	ENSDNOG00000007641	Dasypus_novemcinctus
ENSLAFP00000012671	ENSLAFG00000015129	Loxodonta_africana
ENSPCAP00000010957	ENSPCAG00000011731	Procavia_capensis
ENSETEP00000016195	ENSETEG00000019940	Echinops_telfairi
ENSEEUP00000007835	ENSEEUG00000008579	Erinaceus_europaeus
ENSPVAP00000006549	ENSPVAG00000006939	Pteropus_vampyrus
ENSOANP00000014799	ENSOANG00000009300	Ornithorhynchus_anatinus
ENSXETP00000033563	ENSXETG00000016001	Xenopus_tropicalis
ENSLACP00000005110	ENSLACG00000004543	Latimeria_chalumnae
ENSCMIP00000015447	ENSCMIG00000007529	Callorhinchus_milii
ENSDCDP00000025210	ENSDCDG00000018922	Denticeps_clupeoides	ENSDCDT00000033955
ENSCHAP00000026844	ENSCHAG00000013072	Clupea_harengus	ENSCHAT00000029189
ENSAMXP00000028198	ENSAMXG00000039396	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005011138	ENSAMXG00005006149	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000001381	ENSPNAG00000008132	Pygocentrus_nattereri
ENSEEEP00000037277	ENSEEEG00000017716	Electrophorus_electricus
ENSIPUP00000018988	ENSIPUG00000012894	Ictalurus_punctatus
ENSORLP00020029087	ENSORLG00020012931	Oryzias_latipes_ASM223471v1
ENSORLP00000041553	ENSORLG00000022901	Oryzias_latipes_ASM223467v1
ENSORLP00015013475	ENSORLG00015014354	Oryzias_latipes_ASM223469v1
ENSOMEP00000019786	ENSOMEG00000021600	Oryzias_melastigma
ENSORLP00000015477	ENSORLG00000012361	Oryzias_latipes_ASM223467v1
ENSORLP00020011956	ENSORLG00020012883	Oryzias_latipes_ASM223471v1
ENSCVAP00000006948	ENSCVAG00000008548	Cyprinodon_variegatus
ENSNBRP00000015514	ENSNBRG00000012028	Neolamprologus_brichardi
ENSBSLP00000041887	ENSBSLG00000020208	Betta_splendens
ENSCSEP00000021851	ENSCSEG00000013949	Cynoglossus_semilaevis
ENSCGOP00000025923	ENSCGOG00000012217	Cottoperca_gobio
ENSMALP00000005370	ENSMALG00000003860	Monopterus_albus
ENSATEP00000028793	ENSATEG00000019848	Anabas_testudineus
ENSMMOP00000016100	ENSMMOG00000012292	Mola_mola
ENSAOCP00000003950	ENSAOCG00000007298	Amphiprion_ocellaris
ENSAPEP00000023181	ENSAPEG00000016466	Amphiprion_percula
ENSAPOP00000022868	ENSAPOG00000000102	Acanthochromis_polyacanthus
ENSSPAP00000012703	ENSSPAG00000009615	Stegastes_partitus
ENSPRNP00000054363	ENSPRNG00000025550	Parambassis_ranga
ENSPMEP00000002806	ENSPMEG00000003875	Poecilia_mexicana
ENSPMEP00000002797	ENSPMEG00000003855	Poecilia_mexicana
ENSPFOP00000009102	ENSPFOG00000009067	Poecilia_formosa
ENSPLAP00000003129	ENSPLAG00000004563	Poecilia_latipinna
ENSPREP00000000841	ENSPREG00000000599	Poecilia_reticulata
ENSXMAP00000011553	ENSXMAG00000011532	Xiphophorus_maculatus
ENSGAFP00000004620	ENSGAFG00000003157	Gambusia_affinis
ENSFHEP00000020524	ENSFHEG00000022485	Fundulus_heteroclitus
ENSKMAP00000005548	ENSKMAG00000004167	Kryptolebias_marmoratus
ENSGWIP00000007531	ENSGWIG00000004403	Gouania_willdenowi
ENSSLDP00000032629	ENSSLDG00000025031	Seriola_lalandi_dorsalis
ENSSDUP00000024889	ENSSDUG00000018081	Seriola_dumerili
ENSLCAP00010021116	ENSLCAG00010009963	Lates_calcarifer
ENSSMAP00000022969	ENSSMAG00000013984	Scophthalmus_maximus
ENSMAMP00000006144	ENSMAMG00000004194	Mastacembelus_armatus
ENSLCRP00005052607	ENSLCRG00005019751	Larimichthys_crocea
ENSMZEP00005011022	ENSMZEG00005008276	Maylandia_zebra
ENSMZEP00005011013	ENSMZEG00005008269	Maylandia_zebra
ENSACLP00000016455	ENSACLG00000011218	Astatotilapia_calliptera
ENSPNYP00000025460	ENSPNYG00000019190	Pundamilia_nyererei
ENSHBUP00000008481	ENSHBUG00000010000	Haplochromis_burtoni
ENSACIP00000026923	ENSACIG00000020850	Amphilophus_citrinellus
ENSLBEP00000002742	ENSLBEG00000002121	Labrus_bergylta
ENSTRUP00000048059	ENSTRUG00000012128	Takifugu_rubripes
ENSTNIP00000004530	ENSTNIG00000002096	Tetraodon_nigroviridis
ENSHCOP00000002221	ENSHCOG00000003306	Hippocampus_comes
ENSPMGP00000016915	ENSPMGG00000013860	Periophthalmus_magnuspinnatus
ENSGMOP00000012256	ENSGMOG00000011438	Gadus_morhua
ENSONIP00000011404	ENSONIG00000009067	Oreochromis_niloticus
ENSCHAP00000026835	ENSCHAG00000013067	Clupea_harengus
ENSHHUP00000041264	ENSHHUG00000025496	Hucho_hucho
ENSELUP00000034821	ENSELUG00000013554	Esox_lucius
ENSSFOP00015026038	ENSSFOG00015016743	Scleropages_formosus
ENSPKIP00000010628	ENSPKIG00000025274	Paramormyrops_kingsleyae
ENSLOCP00000007947	ENSLOCG00000006584	Lepisosteus_oculatus
ENSECRP00000015302	ENSECRG00000010206	Erpetoichthys_calabaricus
ENSEBUP00000020161	ENSEBUG00000012500	Eptatretus_burgeri
