ENSAPLP00000020961	ENSAPLG00000004349	Anas_platyrhynchos_platyrhynchos
ENSMLUP00000013868	ENSMLUG00000015217	Myotis_lucifugus
ENSMLUP00000018452	ENSMLUG00000029800	Myotis_lucifugus
ENSPVAP00000015978	ENSPVAG00000016938	Pteropus_vampyrus
ENSSARP00000007399	ENSSARG00000008180	Sorex_araneus
ENSDNOP00000000985	ENSDNOG00000001282	Dasypus_novemcinctus
ENSCHOP00000005310	ENSCHOG00000006008	Choloepus_hoffmanni
ENSLAFP00000006058	ENSLAFG00000007201	Loxodonta_africana
ENSPCAP00000012746	ENSPCAG00000013631	Procavia_capensis
ENSCGRP00000002318	ENSCGRG00000001708	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015017275	ENSCGRG00015013298	Cricetulus_griseus_CriGri-PICR
ENSCAPP00000009263	ENSCAPG00000010762	Cavia_aperea
ENSPTEP00000027789	ENSPTEG00000027585	Piliocolobus_tephrosceles
ENSTSYP00000026929	ENSTSYG00000033618	Carlito_syrichta
ENSSHAP00000007884	ENSSHAG00000006841	Sarcophilus_harrisii
ENSVPAP00000011084	ENSVPAG00000011912	Vicugna_pacos
ENSVURP00010004371	ENSVURG00010003379	Vombatus_ursinus
ENSMEUP00000012245	ENSMEUG00000013424	Notamacropus_eugenii
ENSPCIP00000024047	ENSPCIG00000018173	Phascolarctos_cinereus
ENSOPRP00000004603	ENSOPRG00000005008	Ochotona_princeps
ENSOCUP00000025531	ENSOCUG00000026486	Oryctolagus_cuniculus
ENSETEP00000010404	ENSETEG00000012830	Echinops_telfairi
ENSEEUP00000000946	ENSEEUG00000001058	Erinaceus_europaeus
ENSOANP00000004621	ENSOANG00000002909	Ornithorhynchus_anatinus
ENSTGUP00000016403	ENSTGUG00000016087	Taeniopygia_guttata
ENSLSDP00000005047	ENSLSDG00000003951	Lonchura_striata_domestica
ENSCCEP00000003355	ENSCCEG00000003747	Cyanistes_caeruleus
ENSFALP00000002865	ENSFALG00000002749	Ficedula_albicollis
ENSLCOP00000019683	ENSLCOG00000013930	Lepidothrix_coronata
ENSCPGP00000003942	ENSCPGG00000002709	Calidris_pygmaea
ENSARWP00000022303	ENSARWG00000015206	Apteryx_rowi
ENSAHAP00000000042	ENSAHAG00000000048	Apteryx_haastii
ENSAOWP00000012344	ENSAOWG00000008412	Apteryx_owenii
ENSLACP00000021050	ENSLACG00000018493	Latimeria_chalumnae
ENSAMXP00005045243	ENSAMXG00005020870	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000003704	ENSAMXG00000003630	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000027559	ENSPNAG00000013072	Pygocentrus_nattereri
ENSEEEP00000011863	ENSEEEG00000005974	Electrophorus_electricus
ENSDARP00000130303	ENSDARG00000008188	Danio_rerio
ENSTRUP00000054822	ENSTRUG00000022982	Takifugu_rubripes
ENSTNIP00000007481	ENSTNIG00000004820	Tetraodon_nigroviridis
ENSLBEP00000026198	ENSLBEG00000019836	Labrus_bergylta
ENSCGOP00000052551	ENSCGOG00000023112	Cottoperca_gobio
ENSGACP00000001068	ENSGACG00000000826	Gasterosteus_aculeatus
ENSLCRP00005017245	ENSLCRG00005007107	Larimichthys_crocea
ENSMMOP00000027069	ENSMMOG00000020474	Mola_mola
ENSATEP00000002634	ENSATEG00000001894	Anabas_testudineus
ENSBSLP00000011460	ENSBSLG00000005971	Betta_splendens
ENSMAMP00000002522	ENSMAMG00000001780	Mastacembelus_armatus
ENSSLDP00000016555	ENSSLDG00000013075	Seriola_lalandi_dorsalis
ENSSDUP00000005281	ENSSDUG00000003903	Seriola_dumerili
ENSLCAP00010033782	ENSLCAG00010015865	Lates_calcarifer
ENSMALP00000029667	ENSMALG00000020521	Monopterus_albus
ENSSMAP00000012261	ENSSMAG00000007549	Scophthalmus_maximus
ENSCSEP00000022560	ENSCSEG00000014375	Cynoglossus_semilaevis
ENSAOCP00000007219	ENSAOCG00000010934	Amphiprion_ocellaris
ENSAPEP00000013376	ENSAPEG00000009498	Amphiprion_percula
ENSAPOP00000027636	ENSAPOG00000012341	Acanthochromis_polyacanthus
ENSSPAP00000025209	ENSSPAG00000019060	Stegastes_partitus
ENSPRNP00000002751	ENSPRNG00000001701	Parambassis_ranga
ENSACLP00000011218	ENSACLG00000007633	Astatotilapia_calliptera
ENSPNYP00000006057	ENSPNYG00000004673	Pundamilia_nyererei
ENSHBUP00000010067	ENSHBUG00000011598	Haplochromis_burtoni
ENSMZEP00005012232	ENSMZEG00005009196	Maylandia_zebra
ENSONIP00000019793	ENSONIG00000015728	Oreochromis_niloticus
ENSNBRP00000023149	ENSNBRG00000017606	Neolamprologus_brichardi
ENSACIP00000021298	ENSACIG00000016514	Amphilophus_citrinellus
ENSGWIP00000018158	ENSGWIG00000010031	Gouania_willdenowi
ENSPFOP00000013764	ENSPFOG00000013683	Poecilia_formosa
ENSPMEP00000004474	ENSPMEG00000005726	Poecilia_mexicana
ENSPLAP00000028597	ENSPLAG00000018076	Poecilia_latipinna
ENSPREP00000005971	ENSPREG00000004155	Poecilia_reticulata
ENSXMAP00000026777	ENSXMAG00000007822	Xiphophorus_maculatus
ENSXCOP00000004699	ENSXCOG00000003704	Xiphophorus_couchianus
ENSGAFP00000028520	ENSGAFG00000019284	Gambusia_affinis
ENSFHEP00000034782	ENSFHEG00000022656	Fundulus_heteroclitus
ENSCVAP00000020351	ENSCVAG00000001670	Cyprinodon_variegatus
ENSKMAP00000007796	ENSKMAG00000005854	Kryptolebias_marmoratus
ENSORLP00020028392	ENSORLG00020011834	Oryzias_latipes_ASM223471v1
ENSORLP00000014848	ENSORLG00000011853	Oryzias_latipes_ASM223467v1
ENSORLP00015012029	ENSORLG00015012855	Oryzias_latipes_ASM223469v1
ENSOMEP00000004270	ENSOMEG00000005210	Oryzias_melastigma
ENSHCOP00000023125	ENSHCOG00000011388	Hippocampus_comes
ENSGMOP00000007992	ENSGMOG00000007469	Gadus_morhua
ENSHHUP00000086143	ENSHHUG00000049792	Hucho_hucho
ENSHHUP00000040858	ENSHHUG00000025258	Hucho_hucho
ENSELUP00000013049	ENSELUG00000013225	Esox_lucius
ENSCHAP00000010176	ENSCHAG00000005483	Clupea_harengus
ENSSFOP00015034495	ENSSFOG00015021978	Scleropages_formosus
ENSPKIP00000031762	ENSPKIG00000012116	Paramormyrops_kingsleyae
ENSLOCP00000002488	ENSLOCG00000002130	Lepisosteus_oculatus
ENSECRP00000001852	ENSECRG00000001286	Erpetoichthys_calabaricus
ENSPMAP00000009130	ENSPMAG00000008272	Petromyzon_marinus
ENSEBUP00000020547	ENSEBUG00000012728	Eptatretus_burgeri
ENSCSAVP00000015432	ENSCSAVG00000009055	Ciona_savignyi
ENSCINP00000011542	ENSCING00000005564	Ciona_intestinalis
YLR116W_mRNA	YLR116W	Saccharomyces_cerevisiae_strain_S288C
