ENSPMAP00000000628	ENSPMAG00000000570	Petromyzon_marinus
ENSNLEP00000034935	ENSNLEG00000028702	Nomascus_leucogenys
ENSSBOP00000028767	ENSSBOG00000030740	Saimiri_boliviensis_boliviensis
ENSCCAP00000031138	ENSCCAG00000033629	Cebus_capucinus_imitator
ENSCJAP00000047406	ENSCJAG00000008391	Callithrix_jacchus
ENSANAP00000036008	ENSANAG00000035526	Aotus_nancymaae
ENSCLAP00000003490	ENSCLAG00000002497	Chinchilla_lanigera
ENSDORP00000015911	ENSDORG00000027903	Dipodomys_ordii
ENSCGRP00001028066	ENSCGRG00001024892	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000021750	ENSCGRG00000015775	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015023227	ENSCGRG00015017625	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000020869	ENSMAUG00000018765	Mesocricetus_auratus
ENSMOCP00000022250	ENSMOCG00000019346	Microtus_ochrogaster
ENSPEMP00000031302	ENSPEMG00000007811	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0086989	MGP_SPRETEiJ_G0031874	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0083574	MGP_CAROLIEiJ_G0030766	Mus_caroli_strain_CAROLI_EIJ
ENSRNOP00000070155	ENSRNOG00000056981	Rattus_norvegicus
ENSNGAP00000000289	ENSNGAG00000000232	Nannospalax_galili
ENSSTOP00000030796	ENSSTOG00000033747	Ictidomys_tridecemlineatus
ENSOCUP00000029154	ENSOCUG00000010846	Oryctolagus_cuniculus
ENSOPRP00000016046	ENSOPRG00000018752	Ochotona_princeps
ENSDNOP00000027657	ENSDNOG00000045665	Dasypus_novemcinctus
ENSLAFP00000018522	ENSLAFG00000031719	Loxodonta_africana
ENSPCIP00000043216	ENSPCIG00000032269	Phascolarctos_cinereus
ENSAOWP00000020489	ENSAOWG00000013865	Apteryx_owenii
ENSPMJP00000014285	ENSPMJG00000010842	Parus_major
ENSSMRP00000006957	ENSSMRG00000005628	Salvator_merianae
ENSEBUP00000016847	ENSEBUG00000010566	Eptatretus_burgeri
ENSAMXP00005009350	ENSAMXG00005005312	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00005009389	ENSAMXG00005005332	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSEEEP00000022359	ENSEEEG00000010857	Electrophorus_electricus
ENSDARP00000137803	ENSDARG00000079994	Danio_rerio
ENSCHAP00000007145	ENSCHAG00000004422	Clupea_harengus
ENSCHAP00000035031	ENSCHAG00000016661	Clupea_harengus
ENSIPUP00000012900	ENSIPUG00000008777	Ictalurus_punctatus
ENSHHUP00000055816	ENSHHUG00000033357	Hucho_hucho	ENSHHUT00000057751
ENSHHUP00000042693	ENSHHUG00000026272	Hucho_hucho
ENSELUP00000032446	ENSELUG00000010364	Esox_lucius
ENSPKIP00000034794	ENSPKIG00000013917	Paramormyrops_kingsleyae
ENSMALP00000001786	ENSMALG00000001317	Monopterus_albus
ENSMALP00000001752	ENSMALG00000001299	Monopterus_albus
ENSHCOP00000000540	ENSHCOG00000001367	Hippocampus_comes
ENSCABP00000027676	ENSCABG00000020347	Chelonoidis_abingdonii
ENSGAFP00000002670	ENSGAFG00000001816	Gambusia_affinis
ENSGAFP00000002607	ENSGAFG00000001783	Gambusia_affinis
ENSXMAP00000021885	ENSXMAG00000022531	Xiphophorus_maculatus
ENSPFOP00000023353	ENSPFOG00000024728	Poecilia_formosa
ENSPFOP00000017583	ENSPFOG00000017450	Poecilia_formosa
ENSPFOP00000021606	ENSPFOG00000017515	Poecilia_formosa
ENSPLAP00000007235	ENSPLAG00000009536	Poecilia_latipinna
ENSKMAP00000003640	ENSKMAG00000002769	Kryptolebias_marmoratus
ENSORLP00020018026	ENSORLG00020019015	Oryzias_latipes_ASM223471v1
ENSORLP00000018321	ENSORLG00000014616	Oryzias_latipes_ASM223467v1
ENSORLP00015015883	ENSORLG00015016941	Oryzias_latipes_ASM223469v1
ENSOMEP00000016501	ENSOMEG00000018188	Oryzias_melastigma
ENSCSEP00000016600	ENSCSEG00000010656	Cynoglossus_semilaevis
ENSLBEP00000034794	ENSLBEG00000026091	Labrus_bergylta
ENSLBEP00000034669	ENSLBEG00000026055	Labrus_bergylta
ENSTNIP00000014873	ENSTNIG00000011914	Tetraodon_nigroviridis
ENSTNIP00000014874	ENSTNIG00000011915	Tetraodon_nigroviridis
ENSTRUP00000038711	ENSTRUG00000023824	Takifugu_rubripes
ENSMMOP00000020772	ENSMMOG00000015793	Mola_mola
ENSATEP00000007897	ENSATEG00000005542	Anabas_testudineus
ENSGACP00000019515	ENSGACG00000014778	Gasterosteus_aculeatus
ENSLCAP00010058065	ENSLCAG00010027071	Lates_calcarifer
ENSPRNP00000049539	ENSPRNG00000023630	Parambassis_ranga
ENSONIP00000003758	ENSONIG00000003000	Oreochromis_niloticus
ENSNBRP00000008651	ENSNBRG00000006659	Neolamprologus_brichardi
ENSPNYP00000011340	ENSPNYG00000008515	Pundamilia_nyererei
ENSMZEP00005006881	ENSMZEG00005005234	Maylandia_zebra
ENSACIP00000009632	ENSACIG00000007493	Amphilophus_citrinellus
ENSAPEP00000009577	ENSAPEG00000006740	Amphiprion_percula
ENSAOCP00000026153	ENSAOCG00000014223	Amphiprion_ocellaris
ENSSPAP00000009068	ENSSPAG00000006914	Stegastes_partitus
ENSSPAP00000009050	ENSSPAG00000006882	Stegastes_partitus
ENSSPAP00000009081	ENSSPAG00000006928	Stegastes_partitus
ENSAPOP00000023276	ENSAPOG00000004994	Acanthochromis_polyacanthus
ENSAPOP00000003497	ENSAPOG00000005007	Acanthochromis_polyacanthus
ENSHBUP00000017895	ENSHBUG00000019973	Haplochromis_burtoni
ENSACLP00000029090	ENSACLG00000019721	Astatotilapia_calliptera
ENSSLDP00000020541	ENSSLDG00000016072	Seriola_lalandi_dorsalis
ENSSLDP00000020194	ENSSLDG00000015782	Seriola_lalandi_dorsalis
ENSSDUP00000011410	ENSSDUG00000008310	Seriola_dumerili
ENSMAMP00000009940	ENSMAMG00000006675	Mastacembelus_armatus
ENSGWIP00000002032	ENSGWIG00000001119	Gouania_willdenowi
ENSPMGP00000000143	ENSPMGG00000000072	Periophthalmus_magnuspinnatus
ENSLCRP00005043805	ENSLCRG00005016779	Larimichthys_crocea
ENSGMOP00000004396	ENSGMOG00000004099	Gadus_morhua
ENSELUP00000017021	ENSELUG00000016769	Esox_lucius
ENSSFOP00015029766	ENSSFOG00015019124	Scleropages_formosus
ENSEEEP00000034456	ENSEEEG00000016402	Electrophorus_electricus
ENSIPUP00000033299	ENSIPUG00000022328	Ictalurus_punctatus
ENSAMXP00005009722	ENSAMXG00005005498	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000046590	ENSAMXG00000021520	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSDARP00000142207	ENSDARG00000023868	Danio_rerio
ENSPKIP00000002078	ENSPKIG00000020113	Paramormyrops_kingsleyae
ENSSFOP00015037083	ENSSFOG00015023589	Scleropages_formosus
ENSOANP00000029448	ENSOANG00000032291	Ornithorhynchus_anatinus
ENSECRP00000029824	ENSECRG00000020247	Erpetoichthys_calabaricus
ENSLOCP00000017852	ENSLOCG00000014506	Lepisosteus_oculatus
ENSLOCP00000017857	ENSLOCG00000014508	Lepisosteus_oculatus
ENSSMAP00000017639	ENSSMAG00000010808	Scophthalmus_maximus
ENSPNAP00000011207	ENSPNAG00000016869	Pygocentrus_nattereri
ENSEEEP00000038573	ENSEEEG00000018310	Electrophorus_electricus
ENSELUP00000017052	ENSELUG00000016804	Esox_lucius
ENSFHEP00000034877	ENSFHEG00000022829	Fundulus_heteroclitus
ENSAOCP00000010056	ENSAOCG00000014234	Amphiprion_ocellaris
ENSPVIP00000005262	ENSPVIG00000004278	Pogona_vitticeps
ENSMUNP00000005484	ENSMUNG00000004516	Melopsittacus_undulatus
ENSPVIP00000005256	ENSPVIG00000004273	Pogona_vitticeps
ENSAPOP00000007887	ENSAPOG00000009943	Acanthochromis_polyacanthus
ENSACIP00000007880	ENSACIG00000006167	Amphilophus_citrinellus
ENSOMEP00000016543	ENSOMEG00000018205	Oryzias_melastigma
ENSLCAP00010053648	ENSLCAG00010024940	Lates_calcarifer
ENSCGOP00000029431	ENSCGOG00000013739	Cottoperca_gobio
ENSCGOP00000029400	ENSCGOG00000013728	Cottoperca_gobio
ENSCGOP00000029410	ENSCGOG00000013733	Cottoperca_gobio
ENSGACP00000000813	ENSGACG00000000625	Gasterosteus_aculeatus
ENSLBEP00000028071	ENSLBEG00000021170	Labrus_bergylta
ENSATEP00000006747	ENSATEG00000004743	Anabas_testudineus
ENSATEP00000006782	ENSATEG00000004766	Anabas_testudineus
ENSPRNP00000032012	ENSPRNG00000016056	Parambassis_ranga
ENSPRNP00000032013	ENSPRNG00000016057	Parambassis_ranga
ENSAOCP00000003723	ENSAOCG00000007069	Amphiprion_ocellaris
ENSAOCP00000003783	ENSAOCG00000007104	Amphiprion_ocellaris
ENSAPEP00000026049	ENSAPEG00000018532	Amphiprion_percula
ENSPNYP00000025213	ENSPNYG00000019027	Pundamilia_nyererei
ENSONIP00000005092	ENSONIG00000004040	Oreochromis_niloticus
ENSSLDP00000001713	ENSSLDG00000001405	Seriola_lalandi_dorsalis
ENSSDUP00000026127	ENSSDUG00000018948	Seriola_dumerili
ENSACIP00000007902	ENSACIG00000006187	Amphilophus_citrinellus
ENSPMGP00000027356	ENSPMGG00000022074	Periophthalmus_magnuspinnatus
ENSCSEP00000002173	ENSCSEG00000001456	Cynoglossus_semilaevis
ENSBSLP00000042146	ENSBSLG00000020282	Betta_splendens
ENSGMOP00000009876	ENSGMOG00000009229	Gadus_morhua
ENSDCDP00000034683	ENSDCDG00000023333	Denticeps_clupeoides
ENSDCDP00000034688	ENSDCDG00000023337	Denticeps_clupeoides
ENSPNAP00000027973	ENSPNAG00000013536	Pygocentrus_nattereri
ENSPNAP00000007868	ENSPNAG00000002819	Pygocentrus_nattereri
ENSAMXP00000037289	ENSAMXG00000036790	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00000037943	ENSAMXG00000041977	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSACAP00000017347	ENSACAG00000017620	Anolis_carolinensis
ENSNSUP00000002627	ENSNSUG00000002174	Notechis_scutatus
ENSNPEP00000009755	ENSNPEG00000007314	Nothoprocta_perdicaria
ENSUPAP00010007845	ENSUPAG00010006331	Urocitellus_parryii
ENSMUGP00000032028	ENSMUGG00000026593	Meriones_unguiculatus
ENSOANP00000004323	ENSOANG00000002717	Ornithorhynchus_anatinus
ENSCMIP00000021691	ENSCMIG00000009859	Callorhinchus_milii
ENSSPUP00000015388	ENSSPUG00000011799	Sphenodon_punctatus
ENSSPUP00000015236	ENSSPUG00000011777	Sphenodon_punctatus
ENSGAGP00000013693	ENSGAGG00000010439	Gopherus_agassizii
ENSCABP00000002799	ENSCABG00000002149	Chelonoidis_abingdonii
ENSCPBP00000025325	ENSCPBG00000017990	Chrysemys_picta_bellii
ENSPSIP00000016958	ENSPSIG00000015102	Pelodiscus_sinensis
ENSCPRP00005024601	ENSCPRG00005017113	Crocodylus_porosus
ENSAOWP00000004040	ENSAOWG00000002500	Apteryx_owenii
ENSAHAP00000006940	ENSAHAG00000004884	Apteryx_haastii
ENSARWP00000003156	ENSARWG00000002095	Apteryx_rowi
ENSDNVP00000008458	ENSDNVG00000005999	Dromaius_novaehollandiae
ENSNPEP00000018449	ENSNPEG00000013751	Nothoprocta_perdicaria
ENSCCEP00000011838	ENSCCEG00000011487	Cyanistes_caeruleus
ENSPMJP00000002474	ENSPMJG00000001492	Parus_major
ENSFALP00000010861	ENSFALG00000010402	Ficedula_albicollis
ENSTGUP00000008682	ENSTGUG00000008429	Taeniopygia_guttata
ENSTGUP00000008675	ENSTGUG00000008410	Taeniopygia_guttata
ENSLSDP00000012067	ENSLSDG00000008441	Lonchura_striata_domestica
ENSJHYP00000013759	ENSJHYG00000010653	Junco_hyemalis
ENSJHYP00000013734	ENSJHYG00000010635	Junco_hyemalis
ENSZALP00000001440	ENSZALG00000001643	Zonotrichia_albicollis
ENSSCAP00000008170	ENSSCAG00000006254	Serinus_canaria
ENSLCOP00000020992	ENSLCOG00000014835	Lepidothrix_coronata
ENSMVIP00005018754	ENSMVIG00005013309	Manacus_vitellinus
ENSCPGP00000017501	ENSCPGG00000011330	Calidris_pygmaea
ENSCPUP00000027853	ENSCPUG00000018752	Calidris_pugnax
ENSMUNP00000005482	ENSMUNG00000004513	Melopsittacus_undulatus
ENSABRP00000026133	ENSABRG00000021863	Anser_brachyrhynchus
ENSAPLP00000020842	ENSAPLG00000014139	Anas_platyrhynchos_platyrhynchos
ENSGALP00000011057	ENSGALG00000006840	Gallus_gallus
ENSGALP00000068281	ENSGALG00000046779	Gallus_gallus
ENSMGAP00000009124	ENSMGAG00000008836	Meleagris_gallopavo
ENSCJPP00005026151	ENSCJPG00005020403	Coturnix_japonica
ENSNMEP00000027577	ENSNMEG00000023066	Numida_meleagris
ENSVURP00010010271	ENSVURG00010007848	Vombatus_ursinus
ENSPCIP00000030292	ENSPCIG00000022532	Phascolarctos_cinereus
ENSMEUP00000006325	ENSMEUG00000006896	Notamacropus_eugenii
ENSSHAP00000015020	ENSSHAG00000012819	Sarcophilus_harrisii
ENSMODP00000035153	ENSMODG00000013360	Monodelphis_domestica
ENSLAFP00000019450	ENSLAFG00000025938	Loxodonta_africana
ENSLAFP00000008821	ENSLAFG00000010529	Loxodonta_africana
ENSAMEP00000016739	ENSAMEG00000015847	Ailuropoda_melanoleuca
ENSUMAP00000001339	ENSUMAG00000000617	Ursus_maritimus
ENSNVIP00000003540	ENSNVIG00000002516	Neovison_vison
ENSMPUP00000017452	ENSMPUG00000017564	Mustela_putorius_furo
ENSCAFP00020024251	ENSCAFG00020019058	Canis_lupus_dingo
ENSCAFP00000016759	ENSCAFG00000011376	Canis_lupus_familiaris
ENSVVUP00000017599	ENSVVUG00000012249	Vulpes_vulpes
ENSPTIP00000013150	ENSPTIG00000012917	Panthera_tigris_altaica
ENSPTIP00000016094	ENSPTIG00000014990	Panthera_tigris_altaica
ENSPPRP00000000836	ENSPPRG00000024557	Panthera_pardus
ENSPPRP00000000961	ENSPPRG00000024469	Panthera_pardus
ENSFCAP00000034675	ENSFCAG00000029834	Felis_catus
ENSEEUP00000000612	ENSEEUG00000000694	Erinaceus_europaeus
ENSSARP00000001917	ENSSARG00000002015	Sorex_araneus
ENSPVAP00000005755	ENSPVAG00000006089	Pteropus_vampyrus
ENSMLUP00000007954	ENSMLUG00000008671	Myotis_lucifugus
ENSPPAP00000034106	ENSPPAG00000039683	Pan_paniscus
ENSPTRP00000041863	ENSPTRG00000007414	Pan_troglodytes
ENSP00000354718	ENSG00000170776	Homo_sapiens
ENSGGOP00000000766	ENSGGOG00000000774	Gorilla_gorilla
ENSPPYP00000007653	ENSPPYG00000006745	Pongo_abelii
ENSNLEP00000013837	ENSNLEG00000011353	Nomascus_leucogenys
ENSRROP00000042948	ENSRROG00000044500	Rhinopithecus_roxellana
ENSRBIP00000030407	ENSRBIG00000039043	Rhinopithecus_bieti
ENSCANP00000010631	ENSCANG00000028557	Colobus_angolensis_palliatus
ENSPTEP00000003969	ENSPTEG00000004464	Piliocolobus_tephrosceles
ENSTGEP00000012131	ENSTGEG00000009873	Theropithecus_gelada
ENSPANP00000031232	ENSPANG00000005909	Papio_anubis
ENSCSAP00000013261	ENSCSAG00000017226	Chlorocebus_sabaeus
ENSMFAP00000016149	ENSMFAG00000030975	Macaca_fascicularis
ENSMMUP00000014751	ENSMMUG00000011251	Macaca_mulatta
ENSMNEP00000025148	ENSMNEG00000035804	Macaca_nemestrina
ENSCATP00000020075	ENSCATG00000033640	Cercocebus_atys
ENSMLEP00000015736	ENSMLEG00000031936	Mandrillus_leucophaeus
ENSCJAP00000023955	ENSCJAG00000009388	Callithrix_jacchus
ENSSBOP00000008943	ENSSBOG00000021251	Saimiri_boliviensis_boliviensis
ENSCCAP00000004701	ENSCCAG00000019624	Cebus_capucinus_imitator
ENSANAP00000020237	ENSANAG00000027868	Aotus_nancymaae
ENSTSYP00000010984	ENSTSYG00000011967	Carlito_syrichta
ENSOGAP00000018801	ENSOGAG00000025991	Otolemur_garnettii
ENSOGAP00000022144	ENSOGAG00000030493	Otolemur_garnettii
ENSOGAP00000006921	ENSOGAG00000007724	Otolemur_garnettii
ENSPSMP00000037497	ENSPSMG00000025756	Prolemur_simus
ENSPCOP00000028438	ENSPCOG00000026840	Propithecus_coquereli
ENSMICP00000022915	ENSMICG00000013618	Microcebus_murinus
ENSCCNP00000031137	ENSCCNG00000029617	Castor_canadensis
ENSDORP00000021796	ENSDORG00000013525	Dipodomys_ordii
ENSMUSP00000129784	ENSMUSG00000066406	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000031765	ENSMSIG00000026398	Mus_spicilegus
MGP_SPRETEiJ_P0083497	MGP_SPRETEiJ_G0030967	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0080142	MGP_CAROLIEiJ_G0029865	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0016997	MGP_PahariEiJ_G0013087	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000014802	ENSRNOG00000010964	Rattus_norvegicus
ENSMUGP00000028619	ENSMUGG00000023706	Meriones_unguiculatus
ENSMUGP00000028655	ENSMUGG00000023736	Meriones_unguiculatus
ENSPEMP00000005930	ENSPEMG00000008191	Peromyscus_maniculatus_bairdii
ENSMOCP00000019014	ENSMOCG00000017130	Microtus_ochrogaster
ENSCGRP00015029664	ENSCGRG00015022109	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001013110	ENSCGRG00001014312	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000012432	ENSCGRG00000009070	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000011620	ENSMAUG00000012090	Mesocricetus_auratus
ENSNGAP00000004289	ENSNGAG00000005446	Nannospalax_galili
ENSJJAP00000022616	ENSJJAG00000022612	Jaculus_jaculus
ENSCPOP00000015781	ENSCPOG00000013090	Cavia_porcellus
ENSCAPP00000000853	ENSCAPG00000001086	Cavia_aperea
ENSCLAP00000013196	ENSCLAG00000009112	Chinchilla_lanigera
ENSODEP00000020079	ENSODEG00000014809	Octodon_degus
ENSHGLP00100011237	ENSHGLG00100008348	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000007773	ENSHGLG00000005641	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000012354	ENSFDAG00000019749	Fukomys_damarensis
ENSTBEP00000000852	ENSTBEG00000000914	Tupaia_belangeri
ENSSDAP00000015812	ENSSDAG00000014150	Spermophilus_dauricus
ENSUPAP00010007878	ENSUPAG00010006341	Urocitellus_parryii
ENSMMMP00000023617	ENSMMMG00000020418	Marmota_marmota_marmota
ENSSTOP00000028808	ENSSTOG00000020484	Ictidomys_tridecemlineatus
ENSSSCP00000027242	ENSSSCG00000002260	Sus_scrofa_strain_reference
ENSSSCP00000002454	ENSSSCG00000002259	Sus_scrofa_strain_reference
ENSTTRP00000002624	ENSTTRG00000002800	Tursiops_truncatus
ENSVPAP00000008884	ENSVPAG00000009549	Vicugna_pacos
ENSCHIP00000012798	ENSCHIG00000014430	Capra_hircus
ENSOARP00000011451	ENSOARG00000010666	Ovis_aries
ENSBMUP00000025347	ENSBMUG00000018996	Bos_mutus
ENSBMUP00000025219	ENSBMUG00000018929	Bos_mutus
ENSBIXP00000008856	ENSBIXG00000001787	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005018803	ENSBIXG00005022202	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000064350	ENSBTAG00000037383	Bos_taurus
ENSBBBP00000027267	ENSBBBG00000007483	Bison_bison_bison
ENSECAP00000035299	ENSECAG00000009706	Equus_caballus
ENSEASP00005022549	ENSEASG00005015400	Equus_asinus_asinus
ENSDNOP00000018581	ENSDNOG00000046215	Dasypus_novemcinctus
ENSDNOP00000032987	ENSDNOG00000006856	Dasypus_novemcinctus
ENSCHOP00000002265	ENSCHOG00000002545	Choloepus_hoffmanni
ENSPCAP00000009921	ENSPCAG00000010443	Procavia_capensis
ENSETEP00000000419	ENSETEG00000000522	Echinops_telfairi
ENSOCUP00000048460	ENSOCUG00000030118	Oryctolagus_cuniculus
ENSOCUP00000042328	ENSOCUG00000011649	Oryctolagus_cuniculus
ENSOPRP00000015648	ENSOPRG00000017134	Ochotona_princeps
ENSOANP00000005690	ENSOANG00000003588	Ornithorhynchus_anatinus
ENSACAP00000019442	ENSACAG00000023832	Anolis_carolinensis
ENSPVIP00000005254	ENSPVIG00000004271	Pogona_vitticeps
ENSNSUP00000002621	ENSNSUG00000002143	Notechis_scutatus
ENSSMRP00000028954	ENSSMRG00000022287	Salvator_merianae
ENSXETP00000051353	ENSXETG00000019741	Xenopus_tropicalis
ENSLACP00000016843	ENSLACG00000014836	Latimeria_chalumnae
