ENSACAP00000020935	ENSACAG00000023343	Anolis_carolinensis	ENSACAT00000028939
ENSACAP00000020610	ENSACAG00000023321	Anolis_carolinensis	ENSACAT00000024067
ENSPVIP00000022364	ENSPVIG00000016874	Pogona_vitticeps	ENSPVIT00000027691
ENSNSUP00000009080	ENSNSUG00000006956	Notechis_scutatus	ENSNSUT00000009708
ENSSMRP00000008701	ENSSMRG00000006967	Salvator_merianae
ENSSTOP00000004503	ENSSTOG00000005020	Ictidomys_tridecemlineatus
ENSMMMP00000027620	ENSMMMG00000024128	Marmota_marmota_marmota
ENSUPAP00010022925	ENSUPAG00010018169	Urocitellus_parryii
ENSSDAP00000022091	ENSSDAG00000020049	Spermophilus_dauricus
MGP_SPRETEiJ_P0029675	MGP_SPRETEiJ_G0017588	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000028869	ENSMSIG00000024224	Mus_spicilegus
ENSMUSP00000006286	ENSMUSG00000006127	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0028283	MGP_CAROLIEiJ_G0016745	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0035024	MGP_PahariEiJ_G0017882	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000073462	ENSRNOG00000056954	Rattus_norvegicus
ENSMUGP00000003590	ENSMUGG00000003334	Meriones_unguiculatus
ENSPEMP00000015831	ENSPEMG00000015251	Peromyscus_maniculatus_bairdii
ENSMOCP00000006114	ENSMOCG00000005686	Microtus_ochrogaster
ENSMAUP00000013785	ENSMAUG00000013731	Mesocricetus_auratus
ENSMAUP00000005410	ENSMAUG00000007460	Mesocricetus_auratus
ENSCGRP00015025841	ENSCGRG00015019613	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001005202	ENSCGRG00001006776	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000015863	ENSCGRG00000011514	Cricetulus_griseus_CriGri_1.0
ENSNGAP00000007683	ENSNGAG00000010867	Nannospalax_galili
ENSJJAP00000010282	ENSJJAG00000013918	Jaculus_jaculus
ENSCCNP00000016386	ENSCCNG00000016685	Castor_canadensis
ENSDORP00000014818	ENSDORG00000015750	Dipodomys_ordii
ENSOCUP00000031367	ENSOCUG00000000073	Oryctolagus_cuniculus
ENSOPRP00000002716	ENSOPRG00000002953	Ochotona_princeps
ENSLAFP00000008431	ENSLAFG00000010060	Loxodonta_africana
ENSPCAP00000013500	ENSPCAG00000014452	Procavia_capensis
ENSETEP00000009560	ENSETEG00000011780	Echinops_telfairi
ENSDNOP00000025782	ENSDNOG00000049053	Dasypus_novemcinctus
ENSOANP00000032948	ENSOANG00000031178	Ornithorhynchus_anatinus
ENSOANP00000004014	ENSOANG00000002536	Ornithorhynchus_anatinus
ENSXETP00000042036	ENSXETG00000002468	Xenopus_tropicalis
ENSLACP00000008065	ENSLACG00000007138	Latimeria_chalumnae
ENSSFOP00015006179	ENSSFOG00015003905	Scleropages_formosus
ENSPKIP00000012072	ENSPKIG00000025592	Paramormyrops_kingsleyae
ENSCHAP00000052448	ENSCHAG00000023940	Clupea_harengus
ENSDCDP00000008531	ENSDCDG00000004347	Denticeps_clupeoides
ENSAMXP00000048812	ENSAMXG00000016643	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005056049	ENSAMXG00005024909	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000018783	ENSPNAG00000025241	Pygocentrus_nattereri
ENSIPUP00000007353	ENSIPUG00000005065	Ictalurus_punctatus
ENSEEEP00000036431	ENSEEEG00000017322	Electrophorus_electricus
ENSDARP00000155848	ENSDARG00000078618	Danio_rerio
ENSHCOP00000005335	ENSHCOG00000006985	Hippocampus_comes
ENSPMGP00000009145	ENSPMGG00000007558	Periophthalmus_magnuspinnatus
ENSTRUP00000051254	ENSTRUG00000019993	Takifugu_rubripes
ENSTNIP00000000416	ENSTNIG00000009970	Tetraodon_nigroviridis
ENSMMOP00000025748	ENSMMOG00000019517	Mola_mola
ENSGWIP00000004931	ENSGWIG00000002608	Gouania_willdenowi
ENSGACP00000027258	ENSGACG00000020608	Gasterosteus_aculeatus
ENSBSLP00000011443	ENSBSLG00000005973	Betta_splendens
ENSCSEP00000015014	ENSCSEG00000009648	Cynoglossus_semilaevis
ENSCGOP00000027399	ENSCGOG00000012848	Cottoperca_gobio
ENSLBEP00000015361	ENSLBEG00000011848	Labrus_bergylta
ENSLCRP00005059542	ENSLCRG00005021994	Larimichthys_crocea
ENSLCRP00005059418	ENSLCRG00005021993	Larimichthys_crocea
ENSMAMP00000028961	ENSMAMG00000019469	Mastacembelus_armatus
ENSSLDP00000020938	ENSSLDG00000016366	Seriola_lalandi_dorsalis
ENSSDUP00000004531	ENSSDUG00000003376	Seriola_dumerili
ENSSMAP00000015103	ENSSMAG00000009248	Scophthalmus_maximus
ENSLCAP00010022059	ENSLCAG00010010393	Lates_calcarifer
ENSATEP00000031647	ENSATEG00000021792	Anabas_testudineus
ENSAOCP00000018537	ENSAOCG00000023757	Amphiprion_ocellaris
ENSAPEP00000032516	ENSAPEG00000023074	Amphiprion_percula
ENSAPOP00000004988	ENSAPOG00000006700	Acanthochromis_polyacanthus
ENSSPAP00000018070	ENSSPAG00000013573	Stegastes_partitus
ENSPRNP00000035628	ENSPRNG00000017836	Parambassis_ranga
ENSXMAP00000030954	ENSXMAG00000010655	Xiphophorus_maculatus
ENSXCOP00000024002	ENSXCOG00000017924	Xiphophorus_couchianus
ENSGAFP00000000340	ENSGAFG00000000282	Gambusia_affinis
ENSPFOP00000018237	ENSPFOG00000018120	Poecilia_formosa
ENSPLAP00000013514	ENSPLAG00000017064	Poecilia_latipinna
ENSPMEP00000002101	ENSPMEG00000003151	Poecilia_mexicana
ENSPREP00000022548	ENSPREG00000015210	Poecilia_reticulata
ENSFHEP00000031773	ENSFHEG00000017942	Fundulus_heteroclitus
ENSCVAP00000004532	ENSCVAG00000005836	Cyprinodon_variegatus
ENSKMAP00000000811	ENSKMAG00000000659	Kryptolebias_marmoratus
ENSORLP00020009352	ENSORLG00020010279	Oryzias_latipes_ASM223471v1
ENSORLP00000006386	ENSORLG00000005065	Oryzias_latipes_ASM223467v1
ENSORLP00015031571	ENSORLG00015015933	Oryzias_latipes_ASM223469v1
ENSOMEP00000031675	ENSOMEG00000016657	Oryzias_melastigma
ENSACLP00000033140	ENSACLG00000022330	Astatotilapia_calliptera
ENSPNYP00000026921	ENSPNYG00000020217	Pundamilia_nyererei
ENSMZEP00005025773	ENSMZEG00005019226	Maylandia_zebra
ENSHBUP00000013249	ENSHBUG00000014999	Haplochromis_burtoni
ENSONIP00000006068	ENSONIG00000004821	Oreochromis_niloticus
ENSNBRP00000011435	ENSNBRG00000008888	Neolamprologus_brichardi
ENSACIP00000017326	ENSACIG00000013422	Amphilophus_citrinellus
ENSGMOP00000000767	ENSGMOG00000000770	Gadus_morhua
ENSELUP00000017987	ENSELUG00000000699	Esox_lucius
ENSSFOP00015025064	ENSSFOG00015016067	Scleropages_formosus
ENSPKIP00000005002	ENSPKIG00000021858	Paramormyrops_kingsleyae
ENSHHUP00000070591	ENSHHUG00000041491	Hucho_hucho
ENSHHUP00000059424	ENSHHUG00000035314	Hucho_hucho
ENSELUP00000032357	ENSELUG00000010246	Esox_lucius
ENSPFOP00000012360	ENSPFOG00000012225	Poecilia_formosa
ENSPLAP00000019030	ENSPLAG00000023959	Poecilia_latipinna
ENSPMEP00000022620	ENSPMEG00000003654	Poecilia_mexicana
ENSPREP00000014303	ENSPREG00000009696	Poecilia_reticulata
ENSXMAP00000002338	ENSXMAG00000002328	Xiphophorus_maculatus
ENSXCOP00000005874	ENSXCOG00000004555	Xiphophorus_couchianus
ENSGAFP00000018376	ENSGAFG00000012439	Gambusia_affinis
ENSFHEP00000034273	ENSFHEG00000021907	Fundulus_heteroclitus
ENSCVAP00000027600	ENSCVAG00000014094	Cyprinodon_variegatus
ENSORLP00000012080	ENSORLG00000009637	Oryzias_latipes_ASM223467v1
ENSORLP00015000159	ENSORLG00015023137	Oryzias_latipes_ASM223469v1
ENSORLP00020032286	ENSORLG00020017763	Oryzias_latipes_ASM223471v1
ENSOMEP00000033941	ENSOMEG00000020222	Oryzias_melastigma
ENSGWIP00000046380	ENSGWIG00000022665	Gouania_willdenowi
ENSCSEP00000007992	ENSCSEG00000005136	Cynoglossus_semilaevis
ENSHCOP00000025257	ENSHCOG00000015362	Hippocampus_comes
ENSGACP00000007292	ENSGACG00000005511	Gasterosteus_aculeatus
ENSTRUP00000032037	ENSTRUG00000012655	Takifugu_rubripes
ENSTNIP00000003496	ENSTNIG00000014293	Tetraodon_nigroviridis
ENSMMOP00000007504	ENSMMOG00000005843	Mola_mola
ENSLBEP00000021860	ENSLBEG00000016790	Labrus_bergylta
ENSLCRP00005011340	ENSLCRG00005004576	Larimichthys_crocea
ENSCGOP00000011075	ENSCGOG00000005375	Cottoperca_gobio
ENSACLP00000022398	ENSACLG00000015203	Astatotilapia_calliptera
ENSMZEP00005005036	ENSMZEG00005003900	Maylandia_zebra
ENSPNYP00000013212	ENSPNYG00000009955	Pundamilia_nyererei
ENSHBUP00000007209	ENSHBUG00000008702	Haplochromis_burtoni
ENSONIP00000013619	ENSONIG00000010830	Oreochromis_niloticus
ENSNBRP00000030419	ENSNBRG00000023132	Neolamprologus_brichardi
ENSACIP00000030180	ENSACIG00000023356	Amphilophus_citrinellus
ENSKMAP00000020793	ENSKMAG00000015448	Kryptolebias_marmoratus
ENSAPEP00000004070	ENSAPEG00000002929	Amphiprion_percula
ENSAOCP00000000469	ENSAOCG00000003312	Amphiprion_ocellaris
ENSAPOP00000027563	ENSAPOG00000012211	Acanthochromis_polyacanthus
ENSSPAP00000028321	ENSSPAG00000021330	Stegastes_partitus
ENSPRNP00000004006	ENSPRNG00000001536	Parambassis_ranga
ENSSDUP00000030680	ENSSDUG00000022099	Seriola_dumerili
ENSSLDP00000033211	ENSSLDG00000025424	Seriola_lalandi_dorsalis
ENSSMAP00000029643	ENSSMAG00000018090	Scophthalmus_maximus
ENSLCAP00010002808	ENSLCAG00010001535	Lates_calcarifer
ENSMALP00000031866	ENSMALG00000021979	Monopterus_albus
ENSMAMP00000006709	ENSMAMG00000004570	Mastacembelus_armatus
ENSBSLP00000051567	ENSBSLG00000024376	Betta_splendens
ENSATEP00000029457	ENSATEG00000020329	Anabas_testudineus
ENSPMGP00000001420	ENSPMGG00000001272	Periophthalmus_magnuspinnatus
ENSGMOP00000009948	ENSGMOG00000009311	Gadus_morhua
ENSAMXP00000044725	ENSAMXG00000031383	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005007648	ENSAMXG00005004455	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000026501	ENSPNAG00000005980	Pygocentrus_nattereri
ENSEEEP00000042978	ENSEEEG00000020203	Electrophorus_electricus
ENSIPUP00000021001	ENSIPUG00000014228	Ictalurus_punctatus
ENSDARP00000141168	ENSDARG00000099563	Danio_rerio
ENSCHAP00000051099	ENSCHAG00000023228	Clupea_harengus
ENSDCDP00000033419	ENSDCDG00000022750	Denticeps_clupeoides
ENSLOCP00000000949	ENSLOCG00000000846	Lepisosteus_oculatus
ENSECRP00000011502	ENSECRG00000007657	Erpetoichthys_calabaricus
ENSCMIP00000031033	ENSCMIG00000013341	Callorhinchus_milii
ENSPMAP00000010869	ENSPMAG00000009891	Petromyzon_marinus
ENSEBUP00000003888	ENSEBUG00000002720	Eptatretus_burgeri
