ENSABRP00000009040	ENSABRG00000008082	Anser_brachyrhynchus	ENSABRT00000012872
ENSAPLP00000010319	ENSAPLG00000010596	Anas_platyrhynchos_platyrhynchos
ENSCATP00000037079	ENSCATG00000041306	Cercocebus_atys
ENSMLEP00000030483	ENSMLEG00000039442	Mandrillus_leucophaeus
ENSRROP00000036519	ENSRROG00000041721	Rhinopithecus_roxellana
ENSRBIP00000042176	ENSRBIG00000044391	Rhinopithecus_bieti
ENSCANP00000031231	ENSCANG00000039289	Colobus_angolensis_palliatus
ENSPTEP00000031615	ENSPTEG00000030509	Piliocolobus_tephrosceles
ENSP00000359698	ENSG00000165886	Homo_sapiens
ENSGGOP00000014850	ENSGGOG00000015224	Gorilla_gorilla
ENSPTRP00000004928	ENSPTRG00000002811	Pan_troglodytes
ENSPPAP00000037871	ENSPPAG00000041666	Pan_paniscus
ENSPPYP00000002942	ENSPPYG00000002534	Pongo_abelii
ENSNLEP00000017248	ENSNLEG00000014204	Nomascus_leucogenys
ENSCCAP00000030637	ENSCCAG00000033365	Cebus_capucinus_imitator
ENSSBOP00000021623	ENSSBOG00000027361	Saimiri_boliviensis_boliviensis
ENSCJAP00000054129	ENSCJAG00000016722	Callithrix_jacchus
ENSANAP00000035325	ENSANAG00000035205	Aotus_nancymaae
ENSPCOP00000017987	ENSPCOG00000020849	Propithecus_coquereli
ENSPSMP00000012428	ENSPSMG00000008967	Prolemur_simus
ENSMICP00000046912	ENSMICG00000048128	Microcebus_murinus
ENSOCUP00000006729	ENSOCUG00000007789	Oryctolagus_cuniculus
ENSOPRP00000004721	ENSOPRG00000005157	Ochotona_princeps
ENSTBEP00000005523	ENSTBEG00000006428	Tupaia_belangeri
ENSTSYP00000021189	ENSTSYG00000033392	Carlito_syrichta
ENSETEP00000012258	ENSETEG00000015120	Echinops_telfairi
ENSDNOP00000030950	ENSDNOG00000049344	Dasypus_novemcinctus
ENSPCIP00000002771	ENSPCIG00000002280	Phascolarctos_cinereus
ENSMEUP00000010738	ENSMEUG00000011803	Notamacropus_eugenii
ENSSHAP00000021374	ENSSHAG00000018117	Sarcophilus_harrisii
ENSOANP00000005484	ENSOANG00000003463	Ornithorhynchus_anatinus
ENSXETP00000030972	ENSXETG00000018396	Xenopus_tropicalis
ENSAMXP00000003151	ENSAMXG00000003096	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005014995	ENSAMXG00005007952	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000017280	ENSPNAG00000023518	Pygocentrus_nattereri
ENSIPUP00000020641	ENSIPUG00000014003	Ictalurus_punctatus
ENSEEEP00000006709	ENSEEEG00000003553	Electrophorus_electricus
ENSDARP00000078219	ENSDARG00000079623	Danio_rerio
ENSDCDP00000007384	ENSDCDG00000003873	Denticeps_clupeoides
ENSHHUP00000041528	ENSHHUG00000025641	Hucho_hucho
ENSHHUP00000036164	ENSHHUG00000022716	Hucho_hucho
ENSELUP00000004752	ENSELUG00000005869	Esox_lucius
ENSFHEP00000015565	ENSFHEG00000017199	Fundulus_heteroclitus
ENSCVAP00000020617	ENSCVAG00000002093	Cyprinodon_variegatus
ENSXMAP00000030565	ENSXMAG00000022287	Xiphophorus_maculatus
ENSGAFP00000011888	ENSGAFG00000008054	Gambusia_affinis
ENSPFOP00000017534	ENSPFOG00000017463	Poecilia_formosa
ENSPREP00000031496	ENSPREG00000021331	Poecilia_reticulata
ENSPMEP00000002503	ENSPMEG00000003568	Poecilia_mexicana
ENSPLAP00000014821	ENSPLAG00000018614	Poecilia_latipinna
ENSXCOP00000001730	ENSXCOG00000001399	Xiphophorus_couchianus
ENSKMAP00000002198	ENSKMAG00000001696	Kryptolebias_marmoratus
ENSORLP00015005985	ENSORLG00015006793	Oryzias_latipes_ASM223469v1
ENSORLP00020007458	ENSORLG00020008314	Oryzias_latipes_ASM223471v1
ENSORLP00000045466	ENSORLG00000029553	Oryzias_latipes_ASM223467v1
ENSOMEP00000027253	ENSOMEG00000009588	Oryzias_melastigma
ENSGWIP00000037843	ENSGWIG00000019434	Gouania_willdenowi
ENSTNIP00000007354	ENSTNIG00000004701	Tetraodon_nigroviridis
ENSMMOP00000004707	ENSMMOG00000003766	Mola_mola
ENSTRUP00000047895	ENSTRUG00000022232	Takifugu_rubripes
ENSLBEP00000000814	ENSLBEG00000000670	Labrus_bergylta
ENSLCRP00005023581	ENSLCRG00005009499	Larimichthys_crocea
ENSCGOP00000029260	ENSCGOG00000013674	Cottoperca_gobio
ENSGACP00000006485	ENSGACG00000004908	Gasterosteus_aculeatus
ENSSDUP00000009674	ENSSDUG00000007100	Seriola_dumerili
ENSSLDP00000013206	ENSSLDG00000010511	Seriola_lalandi_dorsalis
ENSSDUP00000009624	ENSSDUG00000006863	Seriola_dumerili
ENSSMAP00000009698	ENSSMAG00000005951	Scophthalmus_maximus
ENSLCAP00010048188	ENSLCAG00010022382	Lates_calcarifer
ENSMAMP00000004555	ENSMAMG00000003086	Mastacembelus_armatus
ENSMALP00000023653	ENSMALG00000016487	Monopterus_albus
ENSBSLP00000049635	ENSBSLG00000023622	Betta_splendens
ENSBSLP00000049748	ENSBSLG00000023681	Betta_splendens
ENSATEP00000008797	ENSATEG00000006187	Anabas_testudineus
ENSCSEP00000031781	ENSCSEG00000020376	Cynoglossus_semilaevis
ENSAOCP00000001513	ENSAOCG00000004527	Amphiprion_ocellaris
ENSAPEP00000030409	ENSAPEG00000021604	Amphiprion_percula
ENSAPOP00000032288	ENSAPOG00000020111	Acanthochromis_polyacanthus
ENSSPAP00000028107	ENSSPAG00000021175	Stegastes_partitus
ENSPRNP00000021205	ENSPRNG00000010988	Parambassis_ranga
ENSHBUP00000035428	ENSHBUG00000023588	Haplochromis_burtoni
ENSACLP00000026850	ENSACLG00000018265	Astatotilapia_calliptera
ENSMZEP00005037661	ENSMZEG00005028086	Maylandia_zebra
ENSMZEP00005033052	ENSMZEG00005024647	Maylandia_zebra
ENSPNYP00000004293	ENSPNYG00000003316	Pundamilia_nyererei
ENSNBRP00000004804	ENSNBRG00000003815	Neolamprologus_brichardi
ENSONIP00000024841	ENSONIG00000019734	Oreochromis_niloticus
ENSACIP00000027246	ENSACIG00000021104	Amphilophus_citrinellus
ENSHCOP00000022183	ENSHCOG00000009648	Hippocampus_comes
ENSPMGP00000008852	ENSPMGG00000007319	Periophthalmus_magnuspinnatus
ENSGMOP00000005949	ENSGMOG00000005610	Gadus_morhua
ENSACLP00000010864	ENSACLG00000007438	Astatotilapia_calliptera
ENSPNYP00000012421	ENSPNYG00000009419	Pundamilia_nyererei
ENSMZEP00005004139	ENSMZEG00005003210	Maylandia_zebra
ENSHBUP00000021249	ENSHBUG00000023561	Haplochromis_burtoni
ENSNBRP00000012785	ENSNBRG00000009961	Neolamprologus_brichardi
ENSONIP00000011967	ENSONIG00000009526	Oreochromis_niloticus
ENSACIP00000029263	ENSACIG00000022663	Amphilophus_citrinellus
ENSMALP00000031243	ENSMALG00000021570	Monopterus_albus
ENSTRUP00000054824	ENSTRUG00000025581	Takifugu_rubripes
ENSTNIP00000019621	ENSTNIG00000016521	Tetraodon_nigroviridis
ENSSLDP00000003780	ENSSLDG00000002996	Seriola_lalandi_dorsalis
ENSSDUP00000031809	ENSSDUG00000022864	Seriola_dumerili
ENSSMAP00000006523	ENSSMAG00000003985	Scophthalmus_maximus
ENSLCAP00010008555	ENSLCAG00010004124	Lates_calcarifer
ENSMALP00000023907	ENSMALG00000016670	Monopterus_albus
ENSATEP00000032902	ENSATEG00000022664	Anabas_testudineus
ENSMAMP00000004343	ENSMAMG00000002933	Mastacembelus_armatus
ENSBSLP00000027478	ENSBSLG00000013788	Betta_splendens
ENSAOCP00000011651	ENSAOCG00000015992	Amphiprion_ocellaris
ENSAPEP00000022443	ENSAPEG00000016006	Amphiprion_percula
ENSAPOP00000028171	ENSAPOG00000013234	Acanthochromis_polyacanthus
ENSSPAP00000003137	ENSSPAG00000002401	Stegastes_partitus
ENSCGOP00000020542	ENSCGOG00000009955	Cottoperca_gobio
ENSLBEP00000020095	ENSLBEG00000015440	Labrus_bergylta
ENSHCOP00000015748	ENSHCOG00000019417	Hippocampus_comes
ENSPRNP00000054805	ENSPRNG00000025743	Parambassis_ranga
ENSGWIP00000035003	ENSGWIG00000018145	Gouania_willdenowi
ENSXMAP00000013523	ENSXMAG00000013492	Xiphophorus_maculatus
ENSGAFP00000013476	ENSGAFG00000009089	Gambusia_affinis
ENSXCOP00000016015	ENSXCOG00000012089	Xiphophorus_couchianus
ENSPFOP00000014973	ENSPFOG00000014923	Poecilia_formosa
ENSPLAP00000024016	ENSPLAG00000009872	Poecilia_latipinna
ENSPMEP00000018920	ENSPMEG00000021884	Poecilia_mexicana
ENSPREP00000030914	ENSPREG00000020926	Poecilia_reticulata
ENSCVAP00000021387	ENSCVAG00000003395	Cyprinodon_variegatus
ENSFHEP00000003218	ENSFHEG00000004070	Fundulus_heteroclitus
ENSKMAP00000027922	ENSKMAG00000020713	Kryptolebias_marmoratus
ENSOMEP00000022846	ENSOMEG00000002620	Oryzias_melastigma
ENSORLP00020022196	ENSORLG00020002366	Oryzias_latipes_ASM223471v1
ENSCSEP00000012213	ENSCSEG00000007888	Cynoglossus_semilaevis
ENSMMOP00000013979	ENSMMOG00000010701	Mola_mola
ENSGACP00000009541	ENSGACG00000007189	Gasterosteus_aculeatus
ENSLCRP00005050675	ENSLCRG00005019113	Larimichthys_crocea
ENSPMGP00000025018	ENSPMGG00000020215	Periophthalmus_magnuspinnatus
ENSGMOP00000004493	ENSGMOG00000004251	Gadus_morhua
ENSHHUP00000041400	ENSHHUG00000025576	Hucho_hucho
ENSELUP00000023004	ENSELUG00000021895	Esox_lucius
ENSHHUP00000007941	ENSHHUG00000004883	Hucho_hucho
ENSPKIP00000038341	ENSPKIG00000016156	Paramormyrops_kingsleyae
ENSSFOP00015013904	ENSSFOG00015008973	Scleropages_formosus
ENSSFOP00015025469	ENSSFOG00015016379	Scleropages_formosus
ENSPKIP00000038860	ENSPKIG00000016465	Paramormyrops_kingsleyae
ENSDCDP00000021214	ENSDCDG00000016682	Denticeps_clupeoides
ENSDCDP00000046854	ENSDCDG00000029259	Denticeps_clupeoides
ENSCHAP00000017533	ENSCHAG00000009204	Clupea_harengus
ENSAMXP00000051918	ENSAMXG00000043652	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005052488	ENSAMXG00005023620	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023105	ENSPNAG00000007638	Pygocentrus_nattereri
ENSDARP00000015928	ENSDARG00000007382	Danio_rerio
ENSCHAP00000037408	ENSCHAG00000017605	Clupea_harengus
ENSLOCP00000004574	ENSLOCG00000003833	Lepisosteus_oculatus
ENSECRP00000001035	ENSECRG00000000708	Erpetoichthys_calabaricus
ENSCMIP00000024678	ENSCMIG00000010921	Callorhinchus_milii
