ENSPMAP00000002616	ENSPMAG00000002383	Petromyzon_marinus	ENSPMAT00000002628
ENSEBUP00000019695	ENSEBUG00000012218	Eptatretus_burgeri	ENSEBUT00000020271
ENSABRP00000023978	ENSABRG00000020145	Anser_brachyrhynchus
ENSBIXP00005003839	ENSBIXG00005005472	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000000456	ENSBIXG00000029805	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000061796	ENSBTAG00000009912	Bos_taurus
ENSBMUP00000031041	ENSBMUG00000023150	Bos_mutus
ENSBBBP00000019238	ENSBBBG00000012554	Bison_bison_bison
ENSTTRP00000002637	ENSTTRG00000002814	Tursiops_truncatus
ENSMLUP00000003961	ENSMLUG00000004348	Myotis_lucifugus
ENSEEUP00000013551	ENSEEUG00000014833	Erinaceus_europaeus
ENSSARP00000011023	ENSSARG00000012201	Sorex_araneus
ENSCGRP00015022159	ENSCGRG00015016853	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000007683	ENSCGRG00000005597	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001028197	ENSCGRG00001024986	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000024246	ENSMAUG00000021155	Mesocricetus_auratus
ENSMOCP00000001867	ENSMOCG00000001443	Microtus_ochrogaster
ENSPEMP00000035879	ENSPEMG00000008992	Peromyscus_maniculatus_bairdii
ENSMSIP00000028230	ENSMSIG00000023687	Mus_spicilegus
ENSMUSP00000031651	ENSMUSG00000029647	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0075052	MGP_SPRETEiJ_G0029038	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0072234	MGP_CAROLIEiJ_G0028040	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0060442	MGP_PahariEiJ_G0024606	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000040388	ENSRNOG00000000942	Rattus_norvegicus
ENSNGAP00000004392	ENSNGAG00000005671	Nannospalax_galili
ENSJJAP00000009795	ENSJJAG00000013560	Jaculus_jaculus
ENSCCNP00000019852	ENSCCNG00000019873	Castor_canadensis
ENSDORP00000013856	ENSDORG00000014727	Dipodomys_ordii
ENSODEP00000006735	ENSODEG00000005038	Octodon_degus
ENSCLAP00000010978	ENSCLAG00000007575	Chinchilla_lanigera
ENSCPOP00000030837	ENSCPOG00000013349	Cavia_porcellus
ENSCAPP00000012499	ENSCAPG00000013345	Cavia_aperea
ENSHGLP00100008703	ENSHGLG00100006476	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000026396	ENSHGLG00000018782	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100000333	ENSHGLG00100000285	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000003489	ENSFDAG00000012935	Fukomys_damarensis
ENSSDAP00000018084	ENSSDAG00000016480	Spermophilus_dauricus
ENSMMMP00000024790	ENSMMMG00000021592	Marmota_marmota_marmota
ENSUPAP00010000129	ENSUPAG00010000039	Urocitellus_parryii
ENSSTOP00000008489	ENSSTOG00000009453	Ictidomys_tridecemlineatus
ENSOCUP00000023129	ENSOCUG00000008509	Oryctolagus_cuniculus
ENSOPRP00000015039	ENSOPRG00000016465	Ochotona_princeps
ENSPTRP00000053597	ENSPTRG00000005742	Pan_troglodytes
ENSPPAP00000009216	ENSPPAG00000027826	Pan_paniscus
ENSP00000370345	ENSG00000152520	Homo_sapiens
ENSGGOP00000015690	ENSGGOG00000016079	Gorilla_gorilla
ENSPPYP00000005972	ENSPPYG00000005245	Pongo_abelii
ENSNLEP00000047888	ENSNLEG00000000388	Nomascus_leucogenys
ENSMMUP00000036452	ENSMMUG00000022522	Macaca_mulatta
ENSMNEP00000017761	ENSMNEG00000032817	Macaca_nemestrina
ENSCATP00000013711	ENSCATG00000030893	Cercocebus_atys
ENSMFAP00000012743	ENSMFAG00000025538	Macaca_fascicularis
ENSPANP00000032478	ENSPANG00000001988	Papio_anubis
ENSCSAP00000013990	ENSCSAG00000017971	Chlorocebus_sabaeus
ENSTGEP00000025199	ENSTGEG00000020325	Theropithecus_gelada
ENSMLEP00000002158	ENSMLEG00000008619	Mandrillus_leucophaeus
ENSCANP00000019567	ENSCANG00000033153	Colobus_angolensis_palliatus
ENSPTEP00000017282	ENSPTEG00000018809	Piliocolobus_tephrosceles
ENSRBIP00000026222	ENSRBIG00000036981	Rhinopithecus_bieti
ENSRROP00000043621	ENSRROG00000044835	Rhinopithecus_roxellana
ENSCJAP00000036101	ENSCJAG00000019421	Callithrix_jacchus
ENSCCAP00000007021	ENSCCAG00000021218	Cebus_capucinus_imitator
ENSSBOP00000006703	ENSSBOG00000020298	Saimiri_boliviensis_boliviensis
ENSANAP00000021416	ENSANAG00000028419	Aotus_nancymaae
ENSTSYP00000018878	ENSTSYG00000011845	Carlito_syrichta
ENSPSMP00000025927	ENSPSMG00000018171	Prolemur_simus
ENSPCOP00000000158	ENSPCOG00000000176	Propithecus_coquereli
ENSMICP00000025176	ENSMICG00000016237	Microcebus_murinus
ENSOGAP00000013085	ENSOGAG00000014604	Otolemur_garnettii
ENSTBEP00000015111	ENSTBEG00000017359	Tupaia_belangeri
ENSDNOP00000013473	ENSDNOG00000017391	Dasypus_novemcinctus
ENSCHOP00000009981	ENSCHOG00000011265	Choloepus_hoffmanni
ENSLAFP00000023849	ENSLAFG00000015614	Loxodonta_africana
ENSPCAP00000001103	ENSPCAG00000001143	Procavia_capensis
ENSPVAP00000001051	ENSPVAG00000001113	Pteropus_vampyrus
ENSETEP00000015910	ENSETEG00000019591	Echinops_telfairi
ENSPCIP00000029809	ENSPCIG00000022181	Phascolarctos_cinereus
ENSVURP00010026735	ENSVURG00010020471	Vombatus_ursinus
ENSMEUP00000010376	ENSMEUG00000011366	Notamacropus_eugenii
ENSMODP00000011308	ENSMODG00000009065	Monodelphis_domestica
ENSSHAP00000021312	ENSSHAG00000018065	Sarcophilus_harrisii
ENSOANP00000014442	ENSOANG00000009070	Ornithorhynchus_anatinus
ENSXETP00000044401	ENSXETG00000002153	Xenopus_tropicalis
ENSLACP00000019509	ENSLACG00000017156	Latimeria_chalumnae
ENSSFOP00015024586	ENSSFOG00015015792	Scleropages_formosus
ENSPKIP00000025490	ENSPKIG00000008329	Paramormyrops_kingsleyae
ENSPKIP00000011568	ENSPKIG00000018576	Paramormyrops_kingsleyae
ENSSFOP00015021361	ENSSFOG00015013716	Scleropages_formosus
ENSDCDP00000037009	ENSDCDG00000024102	Denticeps_clupeoides
ENSCHAP00000033888	ENSCHAG00000015966	Clupea_harengus
ENSEEEP00000029176	ENSEEEG00000013875	Electrophorus_electricus
ENSIPUP00000014373	ENSIPUG00000009790	Ictalurus_punctatus
ENSAMXP00000014780	ENSAMXG00000014360	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005032347	ENSAMXG00005015027	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000035399	ENSPNAG00000025422	Pygocentrus_nattereri
ENSDARP00000048272	ENSDARG00000031637	Danio_rerio
ENSTRUP00000014061	ENSTRUG00000005777	Takifugu_rubripes
ENSTNIP00000015680	ENSTNIG00000012705	Tetraodon_nigroviridis
ENSMMOP00000003747	ENSMMOG00000003001	Mola_mola
ENSPMGP00000029537	ENSPMGG00000023767	Periophthalmus_magnuspinnatus
ENSPFOP00000007548	ENSPFOG00000007327	Poecilia_formosa
ENSPMEP00000010727	ENSPMEG00000012754	Poecilia_mexicana
ENSPLAP00000030249	ENSPLAG00000021189	Poecilia_latipinna
ENSPREP00000028959	ENSPREG00000019582	Poecilia_reticulata
ENSXMAP00000009845	ENSXMAG00000009821	Xiphophorus_maculatus
ENSXCOP00000012702	ENSXCOG00000009591	Xiphophorus_couchianus
ENSCVAP00000015711	ENSCVAG00000018630	Cyprinodon_variegatus
ENSFHEP00000030925	ENSFHEG00000016539	Fundulus_heteroclitus
ENSKMAP00000011755	ENSKMAG00000008813	Kryptolebias_marmoratus
ENSORLP00000011000	ENSORLG00000008758	Oryzias_latipes_ASM223467v1
ENSORLP00020013496	ENSORLG00020014469	Oryzias_latipes_ASM223471v1
ENSORLP00015013482	ENSORLG00015014393	Oryzias_latipes_ASM223469v1
ENSOMEP00000006723	ENSOMEG00000007798	Oryzias_melastigma
ENSAOCP00000028384	ENSAOCG00000002825	Amphiprion_ocellaris
ENSGWIP00000032574	ENSGWIG00000016721	Gouania_willdenowi
ENSGAFP00000010525	ENSGAFG00000007119	Gambusia_affinis
ENSLCRP00005063180	ENSLCRG00005023183	Larimichthys_crocea
ENSACIP00000028403	ENSACIG00000021996	Amphilophus_citrinellus
ENSSLDP00000005773	ENSSLDG00000004560	Seriola_lalandi_dorsalis
ENSMAMP00000001077	ENSMAMG00000000722	Mastacembelus_armatus
ENSMALP00000031756	ENSMALG00000021911	Monopterus_albus
ENSATEP00000015653	ENSATEG00000010812	Anabas_testudineus
ENSBSLP00000001390	ENSBSLG00000000827	Betta_splendens
ENSCGOP00000027956	ENSCGOG00000012814	Cottoperca_gobio
ENSGACP00000004041	ENSGACG00000003081	Gasterosteus_aculeatus
ENSLBEP00000022645	ENSLBEG00000017330	Labrus_bergylta
ENSHCOP00000014350	ENSHCOG00000017741	Hippocampus_comes
ENSAPEP00000028318	ENSAPEG00000020111	Amphiprion_percula
ENSAPOP00000020641	ENSAPOG00000024239	Acanthochromis_polyacanthus
ENSSPAP00000019613	ENSSPAG00000014762	Stegastes_partitus
ENSPRNP00000056115	ENSPRNG00000026249	Parambassis_ranga
ENSPNYP00000004349	ENSPNYG00000003342	Pundamilia_nyererei
ENSHBUP00000032238	ENSHBUG00000018423	Haplochromis_burtoni
ENSMZEP00005029345	ENSMZEG00005021885	Maylandia_zebra
ENSACLP00000039015	ENSACLG00000026314	Astatotilapia_calliptera
ENSNBRP00000030583	ENSNBRG00000023258	Neolamprologus_brichardi
ENSONIP00000017775	ENSONIG00000014139	Oreochromis_niloticus
ENSSDUP00000020276	ENSSDUG00000014721	Seriola_dumerili
ENSLCAP00010027119	ENSLCAG00010012702	Lates_calcarifer
ENSSMAP00000023850	ENSSMAG00000014517	Scophthalmus_maximus
ENSCSEP00000025739	ENSCSEG00000016421	Cynoglossus_semilaevis
ENSGMOP00000016253	ENSGMOG00000015169	Gadus_morhua
ENSHHUP00000001836	ENSHHUG00000001097	Hucho_hucho
ENSHHUP00000057762	ENSHHUG00000034321	Hucho_hucho
ENSELUP00000035343	ENSELUG00000014375	Esox_lucius
ENSLOCP00000005190	ENSLOCG00000004336	Lepisosteus_oculatus
ENSECRP00000011570	ENSECRG00000007684	Erpetoichthys_calabaricus
ENSCMIP00000019609	ENSCMIG00000009059	Callorhinchus_milii
ENSCSAVP00000015700	ENSCSAVG00000009224	Ciona_savignyi
ENSCINP00000029598	ENSCING00000002329	Ciona_intestinalis
FBpp0072861	FBgn0035397	Drosophila_melanogaster	FBtr0072991
ZK632.7.1	WBGene00014015	Caenorhabditis_elegans_strain_N2	ZK632.7.1
YKL025C_mRNA	YKL025C	Saccharomyces_cerevisiae_strain_S288C
