FBpp0072671	FBgn0025820	Drosophila_melanogaster
ENSGGOP00000005490	ENSGGOG00000005608	Gorilla_gorilla
ENSP00000271843	ENSG00000143543	Homo_sapiens
ENSPPYP00000000926	ENSPPYG00000000791	Pongo_abelii
ENSNLEP00000035795	ENSNLEG00000030030	Nomascus_leucogenys
ENSMFAP00000030540	ENSMFAG00000042455	Macaca_fascicularis
ENSMMUP00000006637	ENSMMUG00000005010	Macaca_mulatta
ENSMNEP00000006332	ENSMNEG00000027313	Macaca_nemestrina
ENSMLEP00000034391	ENSMLEG00000041352	Mandrillus_leucophaeus
ENSPANP00000015104	ENSPANG00000008316	Papio_anubis
ENSTGEP00000024309	ENSTGEG00000019659	Theropithecus_gelada
ENSCATP00000013911	ENSCATG00000031036	Cercocebus_atys
ENSCSAP00000016131	ENSCSAG00000001901	Chlorocebus_sabaeus
ENSRBIP00000014323	ENSRBIG00000031273	Rhinopithecus_bieti
ENSRROP00000034777	ENSRROG00000040927	Rhinopithecus_roxellana
ENSCANP00000026256	ENSCANG00000036555	Colobus_angolensis_palliatus
ENSSBOP00000010166	ENSSBOG00000021943	Saimiri_boliviensis_boliviensis
ENSCJAP00000018322	ENSCJAG00000009973	Callithrix_jacchus
ENSCCAP00000024058	ENSCCAG00000029820	Cebus_capucinus_imitator
ENSANAP00000001906	ENSANAG00000015894	Aotus_nancymaae
ENSJJAP00000001814	ENSJJAG00000002705	Jaculus_jaculus
ENSMUGP00000004696	ENSMUGG00000004328	Meriones_unguiculatus
ENSMMMP00000019994	ENSMMMG00000017675	Marmota_marmota_marmota
ENSSDAP00000001655	ENSSDAG00000001636	Spermophilus_dauricus
ENSSTOP00000021994	ENSSTOG00000022215	Ictidomys_tridecemlineatus
ENSPTEP00000038191	ENSPTEG00000035569	Piliocolobus_tephrosceles
ENSTGEP00000030050	ENSTGEG00000024132	Theropithecus_gelada
ENSP00000498105	ENSG00000285779	Homo_sapiens
ENSPTIP00000026541	ENSPTIG00000021924	Panthera_tigris_altaica
ENSUAMP00000031855	ENSUAMG00000024382	Ursus_americanus
ENSVPAP00000001539	ENSVPAG00000001664	Vicugna_pacos
ENSNVIP00000022204	ENSNVIG00000017323	Neovison_vison
ENSLACP00000009579	ENSLACG00000008448	Latimeria_chalumnae
ENSPKIP00000031903	ENSPKIG00000012218	Paramormyrops_kingsleyae
ENSSFOP00015017532	ENSSFOG00015011287	Scleropages_formosus
ENSCHAP00000031797	ENSCHAG00000015174	Clupea_harengus
ENSORLP00015032687	ENSORLG00015017650	Oryzias_latipes_ASM223469v1
ENSORLP00020027440	ENSORLG00020010400	Oryzias_latipes_ASM223471v1
ENSORLP00000037155	ENSORLG00000030065	Oryzias_latipes_ASM223467v1
ENSOMEP00000027198	ENSOMEG00000009510	Oryzias_melastigma
ENSHBUP00000011406	ENSHBUG00000013060	Haplochromis_burtoni
ENSCSEP00000029366	ENSCSEG00000018809	Cynoglossus_semilaevis
ENSLBEP00000031681	ENSLBEG00000023903	Labrus_bergylta
ENSPMGP00000029821	ENSPMGG00000024002	Periophthalmus_magnuspinnatus
ENSLCAP00010029792	ENSLCAG00010014004	Lates_calcarifer
ENSSMAP00000024882	ENSSMAG00000015229	Scophthalmus_maximus
ENSSLDP00000000974	ENSSLDG00000000856	Seriola_lalandi_dorsalis
ENSSDUP00000000375	ENSSDUG00000000356	Seriola_dumerili
ENSATEP00000015238	ENSATEG00000010610	Anabas_testudineus
ENSBSLP00000022256	ENSBSLG00000011315	Betta_splendens
ENSMAMP00000033037	ENSMAMG00000022233	Mastacembelus_armatus
ENSCGOP00000049221	ENSCGOG00000021941	Cottoperca_gobio
ENSGACP00000013292	ENSGACG00000010063	Gasterosteus_aculeatus
ENSMMOP00000023123	ENSMMOG00000017600	Mola_mola
ENSTRUP00000052703	ENSTRUG00000024240	Takifugu_rubripes
ENSLCRP00005024652	ENSLCRG00005009898	Larimichthys_crocea
ENSAPEP00000026365	ENSAPEG00000018741	Amphiprion_percula
ENSAOCP00000003054	ENSAOCG00000006277	Amphiprion_ocellaris
ENSAPOP00000031625	ENSAPOG00000019001	Acanthochromis_polyacanthus
ENSSPAP00000008034	ENSSPAG00000006149	Stegastes_partitus
ENSPRNP00000012806	ENSPRNG00000007065	Parambassis_ranga
ENSFHEP00000031320	ENSFHEG00000017122	Fundulus_heteroclitus
ENSCVAP00000032848	ENSCVAG00000023194	Cyprinodon_variegatus
ENSPFOP00000008836	ENSPFOG00000008887	Poecilia_formosa
ENSPLAP00000004785	ENSPLAG00000006536	Poecilia_latipinna
ENSPMEP00000013087	ENSPMEG00000000599	Poecilia_mexicana
ENSPREP00000023139	ENSPREG00000015616	Poecilia_reticulata
ENSXMAP00000041345	ENSXMAG00000028095	Xiphophorus_maculatus
ENSXCOP00000025984	ENSXCOG00000019414	Xiphophorus_couchianus
ENSGAFP00000018959	ENSGAFG00000012808	Gambusia_affinis
ENSKMAP00000001998	ENSKMAG00000001563	Kryptolebias_marmoratus
ENSMZEP00005015704	ENSMZEG00005011793	Maylandia_zebra
ENSACLP00000008505	ENSACLG00000005786	Astatotilapia_calliptera
ENSNBRP00000027442	ENSNBRG00000020941	Neolamprologus_brichardi
ENSACIP00000009529	ENSACIG00000007475	Amphilophus_citrinellus
ENSHCOP00000015264	ENSHCOG00000018833	Hippocampus_comes
ENSGMOP00000010417	ENSGMOG00000009750	Gadus_morhua
ENSHHUP00000072571	ENSHHUG00000042603	Hucho_hucho
ENSHHUP00000082750	ENSHHUG00000048057	Hucho_hucho
ENSELUP00000016839	ENSELUG00000016595	Esox_lucius
ENSCHAP00000020861	ENSCHAG00000010548	Clupea_harengus
ENSDCDP00000038575	ENSDCDG00000025858	Denticeps_clupeoides
ENSAMXP00000037122	ENSAMXG00000043295	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005033872	ENSAMXG00005016364	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000021306	ENSPNAG00000028318	Pygocentrus_nattereri
ENSEEEP00000029718	ENSEEEG00000014237	Electrophorus_electricus
ENSIPUP00000031653	ENSIPUG00000021299	Ictalurus_punctatus
ENSDARP00000123066	ENSDARG00000070150	Danio_rerio
ENSSFOP00015007990	ENSSFOG00015005239	Scleropages_formosus
ENSPKIP00000009797	ENSPKIG00000024760	Paramormyrops_kingsleyae
ENSLOCP00000010518	ENSLOCG00000008648	Lepisosteus_oculatus
ENSECRP00000005060	ENSECRG00000003421	Erpetoichthys_calabaricus
ENSCSAVP00000003022	ENSCSAVG00000001792	Ciona_savignyi
ENSCINP00000035252	ENSCING00000023639	Ciona_intestinalis
