ENSGAGP00000016413	ENSGAGG00000012287	Gopherus_agassizii
MGP_PahariEiJ_P0056590	MGP_PahariEiJ_G0023815	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000017617	ENSRNOG00000013202	Rattus_norvegicus
ENSMUGP00000001181	ENSMUGG00000001089	Meriones_unguiculatus
ENSNGAP00000021814	ENSNGAG00000020889	Nannospalax_galili
ENSJJAP00000021324	ENSJJAG00000021718	Jaculus_jaculus
ENSSDAP00000001719	ENSSDAG00000001688	Spermophilus_dauricus
ENSBMUP00000006252	ENSBMUG00000004915	Bos_mutus
ENSBBBP00000016396	ENSBBBG00000024417	Bison_bison_bison
ENSBTAP00000000294	ENSBTAG00000000240	Bos_taurus
ENSBIXP00000036594	ENSBIXG00000006645	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSOARP00000014926	ENSOARG00000013910	Ovis_aries
ENSCHIP00000022967	ENSCHIG00000020750	Capra_hircus
ENSBIXP00005046878	ENSBIXG00005031539	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSSSCP00000042413	ENSSSCG00000036790	Sus_scrofa_strain_reference
ENSTTRP00000015453	ENSTTRG00000016304	Tursiops_truncatus
ENSEEUP00000009457	ENSEEUG00000010380	Erinaceus_europaeus
ENSSARP00000002151	ENSSARG00000002384	Sorex_araneus
ENSPVAP00000005162	ENSPVAG00000005454	Pteropus_vampyrus
ENSMLUP00000005884	ENSMLUG00000006443	Myotis_lucifugus
ENSVVUP00000002328	ENSVVUG00000001861	Vulpes_vulpes
ENSCAFP00000061482	ENSCAFG00000001147	Canis_lupus_familiaris
ENSMPUP00000014540	ENSMPUG00000014649	Mustela_putorius_furo
ENSAMEP00000008070	ENSAMEG00000007663	Ailuropoda_melanoleuca
ENSFCAP00000060102	ENSFCAG00000012005	Felis_catus
ENSVPAP00000007405	ENSVPAG00000007961	Vicugna_pacos
ENSUMAP00000000092	ENSUMAG00000000235	Ursus_maritimus
ENSNVIP00000026116	ENSNVIG00000020191	Neovison_vison
ENSPTIP00000013641	ENSPTIG00000013299	Panthera_tigris_altaica
ENSPPRP00000011988	ENSPPRG00000005682	Panthera_pardus
ENSECAP00000038921	ENSECAG00000022011	Equus_caballus
ENSEASP00005013958	ENSEASG00005009720	Equus_asinus_asinus
ENSMICP00000035586	ENSMICG00000015262	Microcebus_murinus
ENSPCOP00000010702	ENSPCOG00000016830	Propithecus_coquereli
ENSPSMP00000017721	ENSPSMG00000012603	Prolemur_simus
ENSOGAP00000009723	ENSOGAG00000010862	Otolemur_garnettii
ENSGGOP00000043381	ENSGGOG00000008778	Gorilla_gorilla
ENSPPAP00000001488	ENSPPAG00000006789	Pan_paniscus
ENSPANP00000018741	ENSPANG00000023385	Papio_anubis
ENSTGEP00000012532	ENSTGEG00000010230	Theropithecus_gelada
ENSMMUP00000000773	ENSMMUG00000000577	Macaca_mulatta
ENSSBOP00000016501	ENSSBOG00000024938	Saimiri_boliviensis_boliviensis
ENSCJAP00000075333	ENSCJAG00000003157	Callithrix_jacchus
ENSCCAP00000017040	ENSCCAG00000026328	Cebus_capucinus_imitator
ENSANAP00000004555	ENSANAG00000020367	Aotus_nancymaae
ENSHGLP00000021914	ENSHGLG00000015638	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100019066	ENSHGLG00100014062	Heterocephalus_glaber_HetGla_1.0
ENSCLAP00000012854	ENSCLAG00000008875	Chinchilla_lanigera
ENSMSIP00000037499	ENSMSIG00000031251	Mus_spicilegus
ENSCCNP00000002318	ENSCCNG00000002555	Castor_canadensis
ENSMMMP00000020132	ENSMMMG00000017785	Marmota_marmota_marmota
ENSSTOP00000014454	ENSSTOG00000016147	Ictidomys_tridecemlineatus
ENSUPAP00010024590	ENSUPAG00010019483	Urocitellus_parryii
ENSLAFP00000004343	ENSLAFG00000005191	Loxodonta_africana
ENSPCAP00000015711	ENSPCAG00000016790	Procavia_capensis
ENSETEP00000010564	ENSETEG00000013023	Echinops_telfairi
ENSCHOP00000008574	ENSCHOG00000009698	Choloepus_hoffmanni
ENSDNOP00000032555	ENSDNOG00000003557	Dasypus_novemcinctus
ENSODEP00000009100	ENSODEG00000006795	Octodon_degus
ENSCPOP00000022543	ENSCPOG00000035986	Cavia_porcellus
ENSCAFP00020028936	ENSCAFG00020022625	Canis_lupus_dingo
ENSOANP00000029208	ENSOANG00000029010	Ornithorhynchus_anatinus
ENSLACP00000012688	ENSLACG00000011179	Latimeria_chalumnae
ENSSFOP00015027882	ENSSFOG00015017908	Scleropages_formosus
ENSPKIP00000032471	ENSPKIG00000012538	Paramormyrops_kingsleyae
ENSDCDP00000042894	ENSDCDG00000027529	Denticeps_clupeoides
ENSCHAP00000025831	ENSCHAG00000012570	Clupea_harengus
ENSAMXP00000054682	ENSAMXG00000010500	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005054455	ENSAMXG00005024339	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000010429	ENSPNAG00000015970	Pygocentrus_nattereri
ENSIPUP00000020996	ENSIPUG00000014244	Ictalurus_punctatus
ENSHHUP00000010080	ENSHHUG00000006147	Hucho_hucho
ENSELUP00000039898	ENSELUG00000020202	Esox_lucius
ENSLOCP00000021368	ENSLOCG00000017275	Lepisosteus_oculatus
ENSECRP00000032491	ENSECRG00000022012	Erpetoichthys_calabaricus
ENSCMIP00000024434	ENSCMIG00000010832	Callorhinchus_milii
ENSPMAP00000007528	ENSPMAG00000006828	Petromyzon_marinus
