ENSCPBP00000013995	ENSCPBG00000010432	Chrysemys_picta_bellii
ENSCGRP00015011919	ENSCGRG00015009127	Cricetulus_griseus_CriGri-PICR
ENSOANP00000030545	ENSOANG00000029581	Ornithorhynchus_anatinus
ENSPTEP00000024432	ENSPTEG00000024911	Piliocolobus_tephrosceles
ENSXETP00000007766	ENSXETG00000007680	Xenopus_tropicalis
ENSDCDP00000061672	ENSDCDG00000035126	Denticeps_clupeoides	ENSDCDT00000073928
ENSCHAP00000004890	ENSCHAG00000003213	Clupea_harengus	ENSCHAT00000005568
ENSAMXP00000052309	ENSAMXG00000031036	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000033871
ENSAMXP00000050327	ENSAMXG00000041703	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000034163
ENSAMXP00005030746	ENSAMXG00005015034	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028319	ENSPNAG00000013955	Pygocentrus_nattereri
ENSIPUP00000033026	ENSIPUG00000022195	Ictalurus_punctatus
ENSEEEP00000022860	ENSEEEG00000011094	Electrophorus_electricus
ENSDARP00000071271	ENSDARG00000054574	Danio_rerio
ENSHHUP00000028587	ENSHHUG00000018228	Hucho_hucho
ENSSFOP00015026852	ENSSFOG00015017266	Scleropages_formosus
ENSPKIP00000020609	ENSPKIG00000005317	Paramormyrops_kingsleyae
ENSLOCP00000016825	ENSLOCG00000013646	Lepisosteus_oculatus
ENSECRP00000014480	ENSECRG00000009655	Erpetoichthys_calabaricus
ENSSCAP00000001569	ENSSCAG00000001313	Serinus_canaria
ENSEBUP00000016545	ENSEBUG00000010374	Eptatretus_burgeri
ENSEBUP00000023556	ENSEBUG00000014516	Eptatretus_burgeri
ENSPMAP00000004314	ENSPMAG00000003962	Petromyzon_marinus
ENSTNIP00000004566	ENSTNIG00000002131	Tetraodon_nigroviridis
ENSTNIP00000007147	ENSTNIG00000004500	Tetraodon_nigroviridis
ENSTNIP00000023000	ENSTNIG00000019748	Tetraodon_nigroviridis
ENSTRUP00000001284	ENSTRUG00000000543	Takifugu_rubripes
ENSMMOP00000014554	ENSMMOG00000011134	Mola_mola
ENSFHEP00000018060	ENSFHEG00000019883	Fundulus_heteroclitus
ENSCVAP00000012820	ENSCVAG00000015256	Cyprinodon_variegatus
ENSPMEP00000021365	ENSPMEG00000001534	Poecilia_mexicana
ENSPLAP00000021063	ENSPLAG00000004508	Poecilia_latipinna
ENSPFOP00000016602	ENSPFOG00000016547	Poecilia_formosa
ENSXMAP00000024494	ENSXMAG00000002079	Xiphophorus_maculatus
ENSGAFP00000030250	ENSGAFG00000020386	Gambusia_affinis
ENSKMAP00000011221	ENSKMAG00000008419	Kryptolebias_marmoratus
ENSORLP00000023910	ENSORLG00000019190	Oryzias_latipes_ASM223467v1
ENSORLP00015001336	ENSORLG00015001946	Oryzias_latipes_ASM223469v1
ENSOMEP00000025596	ENSOMEG00000006922	Oryzias_melastigma
ENSAPEP00000028281	ENSAPEG00000020072	Amphiprion_percula
ENSAOCP00000005628	ENSAOCG00000009163	Amphiprion_ocellaris
ENSAPOP00000030322	ENSAPOG00000016816	Acanthochromis_polyacanthus
ENSSPAP00000010264	ENSSPAG00000007793	Stegastes_partitus
ENSPRNP00000049896	ENSPRNG00000023770	Parambassis_ranga
ENSLCRP00005024740	ENSLCRG00005009939	Larimichthys_crocea
ENSSMAP00000025251	ENSSMAG00000015460	Scophthalmus_maximus
ENSCSEP00000001380	ENSCSEG00000000948	Cynoglossus_semilaevis
ENSSDUP00000003320	ENSSDUG00000002526	Seriola_dumerili
ENSSLDP00000024134	ENSSLDG00000018803	Seriola_lalandi_dorsalis
ENSMAMP00000015752	ENSMAMG00000010696	Mastacembelus_armatus
ENSMALP00000007788	ENSMALG00000005526	Monopterus_albus
ENSBSLP00000002212	ENSBSLG00000001261	Betta_splendens
ENSLCAP00010015595	ENSLCAG00010007403	Lates_calcarifer
ENSLCAP00010032593	ENSLCAG00010015315	Lates_calcarifer
ENSLBEP00000009347	ENSLBEG00000007239	Labrus_bergylta
ENSMZEP00005004237	ENSMZEG00005003278	Maylandia_zebra
ENSPNYP00000031909	ENSPNYG00000024072	Pundamilia_nyererei
ENSACLP00000020232	ENSACLG00000013738	Astatotilapia_calliptera
ENSHBUP00000015806	ENSHBUG00000017745	Haplochromis_burtoni
ENSONIP00000010661	ENSONIG00000008482	Oreochromis_niloticus
ENSNBRP00000027297	ENSNBRG00000020846	Neolamprologus_brichardi
ENSONIP00000010492	ENSONIG00000008345	Oreochromis_niloticus
ENSATEP00000005095	ENSATEG00000003604	Anabas_testudineus
ENSATEP00000023996	ENSATEG00000016655	Anabas_testudineus
ENSHCOP00000011477	ENSHCOG00000014301	Hippocampus_comes
ENSPMGP00000017284	ENSPMGG00000014149	Periophthalmus_magnuspinnatus
ENSGWIP00000006832	ENSGWIG00000003997	Gouania_willdenowi
ENSHHUP00000064977	ENSHHUG00000038381	Hucho_hucho
ENSHHUP00000013084	ENSHHUG00000008027	Hucho_hucho
ENSELUP00000015323	ENSELUG00000015302	Esox_lucius
ENSCSAVP00000012253	ENSCSAVG00000007215	Ciona_savignyi
ENSCINP00000035345	ENSCING00000021691	Ciona_intestinalis
FBpp0078673	FBgn0031668	Drosophila_melanogaster
CD4.7b.1	WBGene00016992	Caenorhabditis_elegans_strain_N2
YML041C_mRNA	YML041C	Saccharomyces_cerevisiae_strain_S288C
