ENSCINP00000008403	ENSCING00000004079	Ciona_intestinalis	ENSCINT00000008403
ENSCSAVP00000011766	ENSCSAVG00000006906	Ciona_savignyi	ENSCSAVT00000011903
ENSPVAP00000002227	ENSPVAG00000002354	Pteropus_vampyrus
ENSEASP00005011070	ENSEASG00005007779	Equus_asinus_asinus
ENSECAP00000006503	ENSECAG00000008254	Equus_caballus
ENSPTRP00000001499	ENSPTRG00000000865	Pan_troglodytes
ENSPPAP00000040114	ENSPPAG00000042710	Pan_paniscus
ENSP00000399805	ENSG00000116791	Homo_sapiens
ENSGGOP00000033055	ENSGGOG00000034854	Gorilla_gorilla
ENSPPYP00000001437	ENSPPYG00000001235	Pongo_abelii
ENSNLEP00000011623	ENSNLEG00000009543	Nomascus_leucogenys
ENSMLEP00000037448	ENSMLEG00000042810	Mandrillus_leucophaeus
ENSTGEP00000020373	ENSTGEG00000016356	Theropithecus_gelada
ENSMFAP00000010537	ENSMFAG00000007521	Macaca_fascicularis
ENSCATP00000014657	ENSCATG00000031359	Cercocebus_atys
ENSPANP00000018346	ENSPANG00000000464	Papio_anubis
ENSCSAP00000016632	ENSCSAG00000001386	Chlorocebus_sabaeus
ENSPTEP00000038083	ENSPTEG00000035483	Piliocolobus_tephrosceles
ENSPTEP00000021574	ENSPTEG00000022602	Piliocolobus_tephrosceles
ENSRROP00000000888	ENSRROG00000003138	Rhinopithecus_roxellana
ENSRBIP00000019986	ENSRBIG00000033983	Rhinopithecus_bieti
ENSCANP00000013885	ENSCANG00000030368	Colobus_angolensis_palliatus
ENSCJAP00000068691	ENSCJAG00000059397	Callithrix_jacchus
ENSANAP00000021914	ENSANAG00000028727	Aotus_nancymaae
ENSANAP00000013416	ENSANAG00000024614	Aotus_nancymaae
ENSCJAP00000063145	ENSCJAG00000038279	Callithrix_jacchus
ENSCJAP00000012073	ENSCJAG00000006521	Callithrix_jacchus
ENSCCAP00000025851	ENSCCAG00000030723	Cebus_capucinus_imitator
ENSSBOP00000022156	ENSSBOG00000027623	Saimiri_boliviensis_boliviensis
ENSRBIP00000033752	ENSRBIG00000040617	Rhinopithecus_bieti
ENSRROP00000038204	ENSRROG00000042486	Rhinopithecus_roxellana
ENSCANP00000027848	ENSCANG00000037317	Colobus_angolensis_palliatus
ENSPANP00000033109	ENSPANG00000033392	Papio_anubis
ENSMLEP00000021867	ENSMLEG00000035126	Mandrillus_leucophaeus
ENSMNEP00000039538	ENSMNEG00000042704	Macaca_nemestrina
ENSCATP00000012933	ENSCATG00000030611	Cercocebus_atys
ENSNLEP00000024940	ENSNLEG00000030328	Nomascus_leucogenys
ENSTSYP00000015124	ENSTSYG00000034547	Carlito_syrichta
ENSTSYP00000017791	ENSTSYG00000036585	Carlito_syrichta
ENSTSYP00000016457	ENSTSYG00000004193	Carlito_syrichta
ENSTSYP00000032845	ENSTSYG00000034422	Carlito_syrichta
ENSPCOP00000029205	ENSPCOG00000027290	Propithecus_coquereli
ENSPCOP00000014785	ENSPCOG00000019091	Propithecus_coquereli
ENSPSMP00000023351	ENSPSMG00000016509	Prolemur_simus
ENSMICP00000032272	ENSMICG00000015873	Microcebus_murinus
ENSOGAP00000022315	ENSOGAG00000032126	Otolemur_garnettii
ENSOGAP00000010367	ENSOGAG00000011586	Otolemur_garnettii
ENSTBEP00000014563	ENSTBEG00000016750	Tupaia_belangeri
ENSDNOP00000023454	ENSDNOG00000041846	Dasypus_novemcinctus
ENSDNOP00000012878	ENSDNOG00000016614	Dasypus_novemcinctus
ENSPEMP00000009277	ENSPEMG00000010626	Peromyscus_maniculatus_bairdii
ENSMOCP00000024621	ENSMOCG00000020983	Microtus_ochrogaster
ENSCGRP00000004765	ENSCGRG00000003502	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015027496	ENSCGRG00015020858	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001024434	ENSCGRG00001022359	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000019518	ENSMAUG00000017771	Mesocricetus_auratus
ENSMSIP00000008708	ENSMSIG00000007731	Mus_spicilegus
MGP_SPRETEiJ_P0063612	MGP_SPRETEiJ_G0026709	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000029850	ENSMUSG00000028199	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0061164	MGP_CAROLIEiJ_G0025756	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0072093	MGP_PahariEiJ_G0027207	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000038188	ENSRNOG00000028319	Rattus_norvegicus
ENSMUGP00000017154	ENSMUGG00000014618	Meriones_unguiculatus
ENSNGAP00000006338	ENSNGAG00000009412	Nannospalax_galili
ENSJJAP00000000882	ENSJJAG00000000662	Jaculus_jaculus
ENSCPOP00000005873	ENSCPOG00000006521	Cavia_porcellus
ENSCAPP00000006895	ENSCAPG00000008960	Cavia_aperea
ENSCLAP00000006446	ENSCLAG00000004555	Chinchilla_lanigera
ENSODEP00000008850	ENSODEG00000006615	Octodon_degus
ENSODEP00000025738	ENSODEG00000019040	Octodon_degus
ENSODEP00000010774	ENSODEG00000008026	Octodon_degus
ENSHGLP00000006185	ENSHGLG00000004519	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100003402	ENSHGLG00100002585	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019268	ENSFDAG00000009262	Fukomys_damarensis
ENSCCNP00000013224	ENSCCNG00000013746	Castor_canadensis
ENSDORP00000002557	ENSDORG00000002723	Dipodomys_ordii
ENSMMMP00000000580	ENSMMMG00000000554	Marmota_marmota_marmota
ENSSTOP00000004659	ENSSTOG00000005199	Ictidomys_tridecemlineatus
ENSUPAP00010018582	ENSUPAG00010014757	Urocitellus_parryii
ENSOCUP00000002641	ENSOCUG00000003038	Oryctolagus_cuniculus
ENSOPRP00000012921	ENSOPRG00000014165	Ochotona_princeps
ENSLAFP00000009496	ENSLAFG00000011371	Loxodonta_africana
ENSPCAP00000000455	ENSPCAG00000000501	Procavia_capensis
ENSETEP00000009059	ENSETEG00000011168	Echinops_telfairi
ENSPCIP00000032614	ENSPCIG00000024206	Phascolarctos_cinereus
ENSVURP00010016893	ENSVURG00010012924	Vombatus_ursinus
ENSMEUP00000004209	ENSMEUG00000004620	Notamacropus_eugenii
ENSMODP00000023816	ENSMODG00000019078	Monodelphis_domestica
ENSSHAP00000000543	ENSSHAG00000000485	Sarcophilus_harrisii
ENSOANP00000003447	ENSOANG00000002171	Ornithorhynchus_anatinus
ENSOANP00000029025	ENSOANG00000022714	Ornithorhynchus_anatinus
ENSAOWP00000020555	ENSAOWG00000013907	Apteryx_owenii
ENSARWP00000016429	ENSARWG00000011312	Apteryx_rowi
ENSAHAP00000026924	ENSAHAG00000018760	Apteryx_haastii
ENSDNVP00000001187	ENSDNVG00000000875	Dromaius_novaehollandiae
ENSNPEP00000003716	ENSNPEG00000002844	Nothoprocta_perdicaria
ENSABRP00000020554	ENSABRG00000017502	Anser_brachyrhynchus
ENSAPLP00000028029	ENSAPLG00000012367	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005017889	ENSCJPG00005014534	Coturnix_japonica
ENSMGAP00000012758	ENSMGAG00000012143	Meleagris_gallopavo
ENSGALP00000018510	ENSGALG00000011361	Gallus_gallus
ENSNMEP00000011643	ENSNMEG00000010948	Numida_meleagris
ENSCPGP00000018936	ENSCPGG00000013235	Calidris_pygmaea
ENSCPUP00000022210	ENSCPUG00000015081	Calidris_pugnax
ENSLSDP00000023614	ENSLSDG00000016614	Lonchura_striata_domestica
ENSTGUP00000010729	ENSTGUG00000010402	Taeniopygia_guttata
ENSSCAP00000011016	ENSSCAG00000008310	Serinus_canaria
ENSJHYP00000013310	ENSJHYG00000010332	Junco_hyemalis
ENSZALP00000013776	ENSZALG00000011463	Zonotrichia_albicollis
ENSFALP00000001203	ENSFALG00000001152	Ficedula_albicollis
ENSCCEP00000004902	ENSCCEG00000005386	Cyanistes_caeruleus
ENSPMJP00000017352	ENSPMJG00000013063	Parus_major
ENSMVIP00005008455	ENSMVIG00005006278	Manacus_vitellinus
ENSLCOP00000005055	ENSLCOG00000003795	Lepidothrix_coronata
ENSMUNP00000015973	ENSMUNG00000012302	Melopsittacus_undulatus
ENSCPRP00005018536	ENSCPRG00005012967	Crocodylus_porosus
ENSGAGP00000004205	ENSGAGG00000003488	Gopherus_agassizii
ENSCABP00000000438	ENSCABG00000000293	Chelonoidis_abingdonii
ENSCPBP00000023910	ENSCPBG00000017049	Chrysemys_picta_bellii
ENSPSIP00000008118	ENSPSIG00000007358	Pelodiscus_sinensis
ENSPVIP00000003175	ENSPVIG00000002684	Pogona_vitticeps
ENSACAP00000011210	ENSACAG00000011385	Anolis_carolinensis
ENSNSUP00000010713	ENSNSUG00000008116	Notechis_scutatus
ENSSMRP00000026109	ENSSMRG00000020158	Salvator_merianae
ENSSPUP00000010185	ENSSPUG00000007866	Sphenodon_punctatus
ENSXETP00000011493	ENSXETG00000015716	Xenopus_tropicalis
ENSAMXP00005043829	ENSAMXG00005020365	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000035628	ENSAMXG00000006523	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000021354	ENSPNAG00000028423	Pygocentrus_nattereri
ENSIPUP00000019049	ENSIPUG00000012918	Ictalurus_punctatus
ENSEEEP00000023262	ENSEEEG00000011278	Electrophorus_electricus
ENSDARP00000118753	ENSDARG00000016074	Danio_rerio
ENSDCDP00000003110	ENSDCDG00000001563	Denticeps_clupeoides
ENSCHAP00000000897	ENSCHAG00000000541	Clupea_harengus
ENSHHUP00000048755	ENSHHUG00000029546	Hucho_hucho
ENSELUP00000024236	ENSELUG00000023028	Esox_lucius
ENSAOCP00000010303	ENSAOCG00000014545	Amphiprion_ocellaris
ENSAPEP00000014347	ENSAPEG00000010220	Amphiprion_percula
ENSAPOP00000019722	ENSAPOG00000023198	Acanthochromis_polyacanthus
ENSSPAP00000008776	ENSSPAG00000006686	Stegastes_partitus
ENSAOCP00000010233	ENSAOCG00000014507	Amphiprion_ocellaris
ENSAPEP00000014307	ENSAPEG00000010159	Amphiprion_percula
ENSAPOP00000034164	ENSAPOG00000023223	Acanthochromis_polyacanthus
ENSAOCP00000025322	ENSAOCG00000012819	Amphiprion_ocellaris
ENSAPEP00000010922	ENSAPEG00000007825	Amphiprion_percula
ENSAPOP00000019771	ENSAPOG00000023247	Acanthochromis_polyacanthus
ENSAOCP00000008700	ENSAOCG00000012744	Amphiprion_ocellaris
ENSAPEP00000010964	ENSAPEG00000007859	Amphiprion_percula
ENSAPOP00000019796	ENSAPOG00000023264	Acanthochromis_polyacanthus
ENSSPAP00000008830	ENSSPAG00000006715	Stegastes_partitus
ENSGWIP00000005082	ENSGWIG00000002685	Gouania_willdenowi
ENSLBEP00000027177	ENSLBEG00000020627	Labrus_bergylta
ENSATEP00000003241	ENSATEG00000002270	Anabas_testudineus
ENSATEP00000003421	ENSATEG00000002313	Anabas_testudineus
ENSBSLP00000013090	ENSBSLG00000006791	Betta_splendens
ENSBSLP00000012876	ENSBSLG00000006699	Betta_splendens
ENSCSEP00000026876	ENSCSEG00000017160	Cynoglossus_semilaevis
ENSXCOP00000010558	ENSXCOG00000007985	Xiphophorus_couchianus
ENSXMAP00000018594	ENSXMAG00000018549	Xiphophorus_maculatus
ENSGAFP00000010040	ENSGAFG00000006818	Gambusia_affinis
ENSPMEP00000010611	ENSPMEG00000012606	Poecilia_mexicana
ENSPFOP00000004375	ENSPFOG00000004423	Poecilia_formosa
ENSPLAP00000027072	ENSPLAG00000015367	Poecilia_latipinna
ENSPREP00000022160	ENSPREG00000014964	Poecilia_reticulata
ENSFHEP00000021526	ENSFHEG00000001290	Fundulus_heteroclitus
ENSCVAP00000015005	ENSCVAG00000017754	Cyprinodon_variegatus
ENSKMAP00000013237	ENSKMAG00000009924	Kryptolebias_marmoratus
ENSORLP00015019921	ENSORLG00015021024	Oryzias_latipes_ASM223469v1
ENSORLP00000016755	ENSORLG00000013362	Oryzias_latipes_ASM223467v1
ENSORLP00020019138	ENSORLG00020020122	Oryzias_latipes_ASM223471v1
ENSOMEP00000015076	ENSOMEG00000016621	Oryzias_melastigma
ENSPRNP00000055718	ENSPRNG00000026093	Parambassis_ranga
ENSMZEP00005014005	ENSMZEG00005010551	Maylandia_zebra
ENSMZEP00005019829	ENSMZEG00005014889	Maylandia_zebra
ENSHBUP00000017066	ENSHBUG00000019086	Haplochromis_burtoni
ENSACLP00000004112	ENSACLG00000002758	Astatotilapia_calliptera
ENSPNYP00000016313	ENSPNYG00000012297	Pundamilia_nyererei
ENSONIP00000020947	ENSONIG00000016629	Oreochromis_niloticus
ENSNBRP00000001441	ENSNBRG00000001185	Neolamprologus_brichardi
ENSACIP00000002171	ENSACIG00000001754	Amphilophus_citrinellus
ENSLCRP00005005011	ENSLCRG00005002576	Larimichthys_crocea
ENSTNIP00000005888	ENSTNIG00000003304	Tetraodon_nigroviridis
ENSCGOP00000040323	ENSCGOG00000018381	Cottoperca_gobio
ENSGACP00000019686	ENSGACG00000014919	Gasterosteus_aculeatus
ENSSLDP00000013918	ENSSLDG00000011098	Seriola_lalandi_dorsalis
ENSSDUP00000003896	ENSSDUG00000002930	Seriola_dumerili
ENSSMAP00000001403	ENSSMAG00000000876	Scophthalmus_maximus
ENSLCAP00010002056	ENSLCAG00010001147	Lates_calcarifer
ENSMAMP00000016986	ENSMAMG00000011494	Mastacembelus_armatus
ENSHCOP00000011622	ENSHCOG00000000404	Hippocampus_comes
ENSPMGP00000022898	ENSPMGG00000018531	Periophthalmus_magnuspinnatus
ENSGMOP00000014322	ENSGMOG00000013393	Gadus_morhua
ENSSFOP00015034228	ENSSFOG00015021815	Scleropages_formosus
ENSPKIP00000028003	ENSPKIG00000009817	Paramormyrops_kingsleyae
ENSLOCP00000004050	ENSLOCG00000003420	Lepisosteus_oculatus
ENSECRP00000010969	ENSECRG00000007292	Erpetoichthys_calabaricus
ENSCMIP00000021429	ENSCMIG00000009769	Callorhinchus_milii
ENSLACP00000014133	ENSLACG00000012441	Latimeria_chalumnae
F39B2.3.1	WBGene00009554	Caenorhabditis_elegans_strain_N2
YBR046C_mRNA	YBR046C	Saccharomyces_cerevisiae_strain_S288C
