ENSAOWP00000013737	ENSAOWG00000009364	Apteryx_owenii
ENSPKIP00000033322	ENSPKIG00000013080	Paramormyrops_kingsleyae
MGP_CAROLIEiJ_P0028095	MGP_CAROLIEiJ_G0016685	Mus_caroli_strain_CAROLI_EIJ
ENSMPUP00000012146	ENSMPUG00000012243	Mustela_putorius_furo
ENSSDAP00000000665	ENSSDAG00000000528	Spermophilus_dauricus
ENSCHAP00000010542	ENSCHAG00000006073	Clupea_harengus
ENSAMXP00000002068	ENSAMXG00000002027	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSBIXP00000009256	ENSBIXG00000014980	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSLOCP00000004063	ENSLOCG00000003409	Lepisosteus_oculatus
ENSCMIP00000028889	ENSCMIG00000012520	Callorhinchus_milii
ENSCHIP00000028480	ENSCHIG00000023909	Capra_hircus
ENSPANP00000019522	ENSPANG00000024363	Papio_anubis
MGP_SPRETEiJ_P0029478	MGP_SPRETEiJ_G0017522	Mus_spretus_strain_SPRET/EiJ
ENSCMIP00000028883	ENSCMIG00000012516	Callorhinchus_milii
ENSCGRP00001021367	ENSCGRG00001020217	Cricetulus_griseus_CHOK1GS_HDv1
ENSAPLP00000006183	ENSAPLG00000006516	Anas_platyrhynchos_platyrhynchos
ENSOGAP00000007889	ENSOGAG00000008794	Otolemur_garnettii
ENSCPRP00005018764	ENSCPRG00005013129	Crocodylus_porosus
ENSCLAP00000017685	ENSCLAG00000012127	Chinchilla_lanigera
ENSVPAP00000003816	ENSVPAG00000004108	Vicugna_pacos
ENSPTEP00000042452	ENSPTEG00000038734	Piliocolobus_tephrosceles
ENSMOCP00000021116	ENSMOCG00000018565	Microtus_ochrogaster
ENSHGLP00000020264	ENSHGLG00000014496	Heterocephalus_glaber_HetGla_female_1.0
ENSCANP00000032572	ENSCANG00000039950	Colobus_angolensis_palliatus
ENSPVAP00000012018	ENSPVAG00000012741	Pteropus_vampyrus
ENSECAP00000002841	ENSECAG00000000897	Equus_caballus
ENSJJAP00000015347	ENSJJAG00000017520	Jaculus_jaculus
ENSVURP00010032221	ENSVURG00010024572	Vombatus_ursinus
ENSUPAP00010027222	ENSUPAG00010020235	Urocitellus_parryii
ENSIPUP00000023276	ENSIPUG00000015761	Ictalurus_punctatus
ENSSARP00000005843	ENSSARG00000006376	Sorex_araneus
ENSBTAP00000020307	ENSBTAG00000015264	Bos_taurus
ENSPPYP00000008807	ENSPPYG00000007821	Pongo_abelii
ENSSBOP00000026245	ENSSBOG00000029571	Saimiri_boliviensis_boliviensis
ENSOCUP00000042615	ENSOCUG00000008018	Oryctolagus_cuniculus
ENSELUP00000031145	ENSELUG00000008618	Esox_lucius
ENSPNAP00000018374	ENSPNAG00000024754	Pygocentrus_nattereri
ENSGAGP00000004247	ENSGAGG00000003436	Gopherus_agassizii
ENSBMUP00000015568	ENSBMUG00000011824	Bos_mutus
ENSSPUP00000004799	ENSSPUG00000003702	Sphenodon_punctatus
ENSPCAP00000011685	ENSPCAG00000012370	Procavia_capensis
ENSPTRP00000088066	ENSPTRG00000008576	Pan_troglodytes
ENSSHAP00000004876	ENSSHAG00000004276	Sarcophilus_harrisii
ENSMFAP00000022052	ENSMFAG00000035926	Macaca_fascicularis
ENSSFOP00015008119	ENSSFOG00015005323	Scleropages_formosus
ENSANAP00000042328	ENSANAG00000038445	Aotus_nancymaae
ENSCATP00000030830	ENSCATG00000038561	Cercocebus_atys
ENSCGRP00000019984	ENSCGRG00000014551	Cricetulus_griseus_CriGri_1.0
ENSPCIP00000048838	ENSPCIG00000020014	Phascolarctos_cinereus
ENSXETP00000005204	ENSXETG00000010047	Xenopus_tropicalis
ENSAMXP00005004018	ENSAMXG00005002484	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPVIP00000011031	ENSPVIG00000008664	Pogona_vitticeps
ENSOPRP00000015438	ENSOPRG00000016891	Ochotona_princeps
ENSDNVP00000003607	ENSDNVG00000002552	Dromaius_novaehollandiae
ENSPCOP00000006023	ENSPCOG00000014085	Propithecus_coquereli
ENSEASP00005019469	ENSEASG00005013344	Equus_asinus_asinus
ENSPSIP00000020338	ENSPSIG00000017985	Pelodiscus_sinensis
ENSCPBP00000024125	ENSCPBG00000017194	Chrysemys_picta_bellii
ENSP00000263087	ENSG00000083457	Homo_sapiens
ENSPTIP00000006716	ENSPTIG00000008533	Panthera_tigris_altaica
ENSMMUP00000035412	ENSMMUG00000008556	Macaca_mulatta
ENSTGEP00000021299	ENSTGEG00000017167	Theropithecus_gelada
ENSHGLP00100002588	ENSHGLG00100002021	Heterocephalus_glaber_HetGla_1.0
ENSMUGP00000024186	ENSMUGG00000020167	Meriones_unguiculatus
ENSRBIP00000008398	ENSRBIG00000028094	Rhinopithecus_bieti
ENSUAMP00000017686	ENSUAMG00000014037	Ursus_americanus
