ENSGAGP00000000081	ENSGAGG00000000059	Gopherus_agassizii
ENSTBEP00000012979	ENSTBEG00000014936	Tupaia_belangeri
ENSPVAP00000004188	ENSPVAG00000004423	Pteropus_vampyrus
ENSMLUP00000008237	ENSMLUG00000009045	Myotis_lucifugus
ENSSARP00000008691	ENSSARG00000009622	Sorex_araneus
ENSEEUP00000004655	ENSEEUG00000005099	Erinaceus_europaeus
ENSBTAP00000021633	ENSBTAG00000016263	Bos_taurus
ENSOARP00000016920	ENSOARG00000015760	Ovis_aries
ENSTTRP00000015363	ENSTTRG00000016206	Tursiops_truncatus
ENSVPAP00000006314	ENSVPAG00000006795	Vicugna_pacos
ENSPPRP00000003417	ENSPPRG00000022780	Panthera_pardus
ENSPTIP00000023973	ENSPTIG00000020231	Panthera_tigris_altaica
ENSFCAP00000034469	ENSFCAG00000008453	Felis_catus
ENSAMEP00000015673	ENSAMEG00000014881	Ailuropoda_melanoleuca
ENSUAMP00000011103	ENSUAMG00000009080	Ursus_americanus
ENSMPUP00000001948	ENSMPUG00000001966	Mustela_putorius_furo
ENSBMUP00000018355	ENSBMUG00000013871	Bos_mutus
ENSBIXP00005017754	ENSBIXG00005021425	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSCHIP00000000336	ENSCHIG00000000242	Capra_hircus
ENSSSCP00000029578	ENSSSCG00000012660	Sus_scrofa_strain_reference
ENSEASP00005005989	ENSEASG00005004425	Equus_asinus_asinus
ENSECAP00000051444	ENSECAG00000023074	Equus_caballus
ENSNVIP00000000566	ENSNVIG00000000334	Neovison_vison
ENSUMAP00000016083	ENSUMAG00000011830	Ursus_maritimus
ENSCAFP00000034105	ENSCAFG00000018766	Canis_lupus_familiaris
ENSCAFP00020001312	ENSCAFG00020001088	Canis_lupus_dingo
ENSVVUP00000012258	ENSVVUG00000009023	Vulpes_vulpes
ENSMICP00000013789	ENSMICG00000015126	Microcebus_murinus
ENSMICP00000025296	ENSMICG00000036692	Microcebus_murinus
ENSTSYP00000006838	ENSTSYG00000007456	Carlito_syrichta
ENSSTOP00000013777	ENSSTOG00000015384	Ictidomys_tridecemlineatus
ENSOCUP00000034064	ENSOCUG00000010391	Oryctolagus_cuniculus
ENSOANP00000024200	ENSOANG00000015384	Ornithorhynchus_anatinus
