ENSGAGP00000034596	ENSGAGG00000024592	Gopherus_agassizii
ENSOCUP00000038981	ENSOCUG00000032402	Oryctolagus_cuniculus
ENSMMUP00000010222	ENSMMUG00000007779	Macaca_mulatta
ENSMNEP00000028246	ENSMNEG00000037554	Macaca_nemestrina
ENSMFAP00000027020	ENSMFAG00000044931	Macaca_fascicularis
ENSTGEP00000000005	ENSTGEG00000000022	Theropithecus_gelada
ENSPANP00000022132	ENSPANG00000021721	Papio_anubis
ENSMLEP00000016994	ENSMLEG00000032703	Mandrillus_leucophaeus
ENSCATP00000037831	ENSCATG00000041625	Cercocebus_atys
ENSCSAP00000012831	ENSCSAG00000016776	Chlorocebus_sabaeus
ENSRROP00000041611	ENSRROG00000043990	Rhinopithecus_roxellana
ENSPPYP00000013568	ENSPPYG00000012169	Pongo_abelii
ENSP00000325655	ENSG00000125611	Homo_sapiens
ENSRBIP00000019663	ENSRBIG00000033812	Rhinopithecus_bieti
ENSPTEP00000016308	ENSPTEG00000017942	Piliocolobus_tephrosceles
ENSCANP00000031043	ENSCANG00000039190	Colobus_angolensis_palliatus
ENSPPAP00000043210	ENSPPAG00000044134	Pan_paniscus
ENSPTRP00000021184	ENSPTRG00000012367	Pan_troglodytes
ENSGGOP00000046481	ENSGGOG00000043368	Gorilla_gorilla
ENSCCAP00000028232	ENSCCAG00000032057	Cebus_capucinus_imitator
ENSSBOP00000014085	ENSSBOG00000023806	Saimiri_boliviensis_boliviensis
ENSCJAP00000042309	ENSCJAG00000016421	Callithrix_jacchus
ENSANAP00000020210	ENSANAG00000027890	Aotus_nancymaae
ENSNLEP00000040418	ENSNLEG00000030541	Nomascus_leucogenys
ENSTSYP00000024788	ENSTSYG00000029644	Carlito_syrichta
ENSPCOP00000016361	ENSPCOG00000019948	Propithecus_coquereli
ENSMICP00000012091	ENSMICG00000013277	Microcebus_murinus
ENSPSMP00000023254	ENSPSMG00000016462	Prolemur_simus
ENSOGAP00000013288	ENSOGAG00000014837	Otolemur_garnettii
ENSTBEP00000010935	ENSTBEG00000012627	Tupaia_belangeri
ENSCAFP00000010661	ENSCAFG00000007177	Canis_lupus_familiaris
ENSCAFP00020021967	ENSCAFG00020017362	Canis_lupus_dingo
ENSVVUP00000040153	ENSVVUG00000028674	Vulpes_vulpes
ENSUAMP00000029224	ENSUAMG00000022526	Ursus_americanus
ENSUMAP00000011449	ENSUMAG00000008612	Ursus_maritimus
ENSNVIP00000022054	ENSNVIG00000017218	Neovison_vison
ENSMPUP00000009626	ENSMPUG00000009702	Mustela_putorius_furo
ENSPTIP00000013625	ENSPTIG00000013300	Panthera_tigris_altaica
ENSPPRP00000012171	ENSPPRG00000005779	Panthera_pardus
ENSFCAP00000019635	ENSFCAG00000022546	Felis_catus
ENSBMUP00000010156	ENSBMUG00000007853	Bos_mutus
ENSBTAP00000068386	ENSBTAG00000052525	Bos_taurus
ENSBIXP00000010985	ENSBIXG00000016362	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005009179	ENSBIXG00005001841	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000022587	ENSBBBG00000000764	Bison_bison_bison
ENSOARP00000022464	ENSOARG00000020901	Ovis_aries
ENSCHIP00000030103	ENSCHIG00000024993	Capra_hircus
ENSSSCP00000071474	ENSSSCG00000008094	Sus_scrofa_strain_reference
ENSEASP00005009081	ENSEASG00005006505	Equus_asinus_asinus
ENSECAP00000054251	ENSECAG00000026826	Equus_caballus
ENSEEUP00000012910	ENSEEUG00000014172	Erinaceus_europaeus
ENSLAFP00000026675	ENSLAFG00000027394	Loxodonta_africana
ENSETEP00000008723	ENSETEG00000010743	Echinops_telfairi
ENSPCAP00000012448	ENSPCAG00000013374	Procavia_capensis
ENSMLUP00000018216	ENSMLUG00000025284	Myotis_lucifugus
ENSPVAP00000005415	ENSPVAG00000005728	Pteropus_vampyrus
ENSOPRP00000011645	ENSOPRG00000012758	Ochotona_princeps
ENSDNOP00000012729	ENSDNOG00000016412	Dasypus_novemcinctus
ENSPCIP00000025059	ENSPCIG00000018860	Phascolarctos_cinereus
ENSVURP00010032658	ENSVURG00010024905	Vombatus_ursinus
ENSMEUP00000014712	ENSMEUG00000016103	Notamacropus_eugenii
ENSSHAP00000012970	ENSSHAG00000011095	Sarcophilus_harrisii
ENSMODP00000033607	ENSMODG00000024210	Monodelphis_domestica
ENSLACP00000018101	ENSLACG00000015947	Latimeria_chalumnae
ENSHHUP00000036518	ENSHHUG00000022922	Hucho_hucho
ENSHHUP00000069387	ENSHHUG00000040875	Hucho_hucho
ENSELUP00000033299	ENSELUG00000011539	Esox_lucius
ENSSDUP00000021460	ENSSDUG00000015620	Seriola_dumerili
ENSSLDP00000002701	ENSSLDG00000002158	Seriola_lalandi_dorsalis
ENSLCAP00010053389	ENSLCAG00010024823	Lates_calcarifer
ENSAOCP00000001414	ENSAOCG00000004392	Amphiprion_ocellaris
ENSAPEP00000009926	ENSAPEG00000007137	Amphiprion_percula
ENSAPOP00000019792	ENSAPOG00000023275	Acanthochromis_polyacanthus
ENSPRNP00000050764	ENSPRNG00000024104	Parambassis_ranga
ENSTNIP00000003066	ENSTNIG00000001304	Tetraodon_nigroviridis
ENSTRUP00000051992	ENSTRUG00000021035	Takifugu_rubripes
ENSMMOP00000014997	ENSMMOG00000011458	Mola_mola
ENSCGOP00000041556	ENSCGOG00000018842	Cottoperca_gobio
ENSATEP00000034554	ENSATEG00000023738	Anabas_testudineus
ENSBSLP00000032002	ENSBSLG00000015729	Betta_splendens
ENSMALP00000003115	ENSMALG00000002307	Monopterus_albus
ENSMAMP00000030294	ENSMAMG00000020429	Mastacembelus_armatus
ENSACIP00000021833	ENSACIG00000016966	Amphilophus_citrinellus
ENSLCRP00005034550	ENSLCRG00005013555	Larimichthys_crocea
ENSLBEP00000029993	ENSLBEG00000022679	Labrus_bergylta
ENSPNYP00000010266	ENSPNYG00000007816	Pundamilia_nyererei
ENSACLP00000031579	ENSACLG00000021411	Astatotilapia_calliptera
ENSHBUP00000002016	ENSHBUG00000003203	Haplochromis_burtoni
ENSMZEP00005018621	ENSMZEG00005013980	Maylandia_zebra
ENSNBRP00000025766	ENSNBRG00000019717	Neolamprologus_brichardi
ENSONIP00000002351	ENSONIG00000001880	Oreochromis_niloticus
ENSSMAP00000004412	ENSSMAG00000002738	Scophthalmus_maximus
ENSCSEP00000018526	ENSCSEG00000011870	Cynoglossus_semilaevis
ENSORLP00000039602	ENSORLG00000028196	Oryzias_latipes_ASM223467v1
ENSORLP00020001227	ENSORLG00020001937	Oryzias_latipes_ASM223471v1
ENSORLP00015030354	ENSORLG00015013994	Oryzias_latipes_ASM223469v1
ENSOMEP00000024879	ENSOMEG00000005777	Oryzias_melastigma
ENSKMAP00000019051	ENSKMAG00000014171	Kryptolebias_marmoratus
ENSSPAP00000022990	ENSSPAG00000017367	Stegastes_partitus
ENSGWIP00000040259	ENSGWIG00000020365	Gouania_willdenowi
ENSPMGP00000007226	ENSPMGG00000006014	Periophthalmus_magnuspinnatus
ENSCVAP00000000093	ENSCVAG00000023367	Cyprinodon_variegatus
ENSFHEP00000014280	ENSFHEG00000015817	Fundulus_heteroclitus
ENSXMAP00000013365	ENSXMAG00000013343	Xiphophorus_maculatus
ENSXCOP00000014463	ENSXCOG00000010970	Xiphophorus_couchianus
ENSPMEP00000010936	ENSPMEG00000012934	Poecilia_mexicana
ENSPLAP00000031619	ENSPLAG00000023719	Poecilia_latipinna
ENSPFOP00000024580	ENSPFOG00000024614	Poecilia_formosa
ENSPREP00000007544	ENSPREG00000005188	Poecilia_reticulata
ENSGAFP00000021334	ENSGAFG00000014378	Gambusia_affinis
ENSHCOP00000024830	ENSHCOG00000014494	Hippocampus_comes
ENSHCOP00000011615	ENSHCOG00000014485	Hippocampus_comes
ENSAMXP00005004133	ENSAMXG00005002543	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000028189	ENSAMXG00000042141	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000043151	ENSEEEG00000020374	Electrophorus_electricus
ENSIPUP00000009611	ENSIPUG00000006585	Ictalurus_punctatus
ENSDARP00000111012	ENSDARG00000091754	Danio_rerio
ENSCHAP00000055176	ENSCHAG00000025012	Clupea_harengus
ENSCHAP00000055594	ENSCHAG00000025163	Clupea_harengus
ENSDCDP00000006411	ENSDCDG00000003311	Denticeps_clupeoides
ENSSFOP00015037519	ENSSFOG00015023882	Scleropages_formosus
ENSPKIP00000035475	ENSPKIG00000014423	Paramormyrops_kingsleyae
ENSECRP00000031804	ENSECRG00000021495	Erpetoichthys_calabaricus
ENSCMIP00000007305	ENSCMIG00000004035	Callorhinchus_milii
ENSXETP00000013845	ENSXETG00000000895	Xenopus_tropicalis
ENSEBUP00000025222	ENSEBUG00000015561	Eptatretus_burgeri
