ENSLACP00000008128	ENSLACG00000007197	Latimeria_chalumnae
ENSBIXP00005027823	ENSBIXG00005030015	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000050627	ENSBTAG00000010464	Bos_taurus
ENSBMUP00000000099	ENSBMUG00000000122	Bos_mutus
ENSSSCP00000010637	ENSSSCG00000009966	Sus_scrofa_strain_reference
ENSECAP00000016661	ENSECAG00000019170	Equus_caballus
ENSEASP00005014042	ENSEASG00005009790	Equus_asinus_asinus
ENSMPUP00000018385	ENSMPUG00000018503	Mustela_putorius_furo
ENSMPUP00000013484	ENSMPUG00000013587	Mustela_putorius_furo
ENSNVIP00000005383	ENSNVIG00000004310	Neovison_vison
ENSUAMP00000024645	ENSUAMG00000019224	Ursus_americanus
ENSCAFP00020028610	ENSCAFG00020022416	Canis_lupus_dingo
ENSCAFP00000017388	ENSCAFG00000011823	Canis_lupus_familiaris
ENSMLUP00000016555	ENSMLUG00000016531	Myotis_lucifugus
ENSCHOP00000005171	ENSCHOG00000005846	Choloepus_hoffmanni
ENSLAFP00000002913	ENSLAFG00000003499	Loxodonta_africana
ENSPCAP00000012880	ENSPCAG00000013819	Procavia_capensis
ENSPVIP00000023536	ENSPVIG00000017780	Pogona_vitticeps
ENSSMRP00000027091	ENSSMRG00000020891	Salvator_merianae
ENSSPUP00000009777	ENSSPUG00000007571	Sphenodon_punctatus
ENSCHAP00000017460	ENSCHAG00000009186	Clupea_harengus
ENSDCDP00000006305	ENSDCDG00000003257	Denticeps_clupeoides
ENSAMXP00005026809	ENSAMXG00005013493	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000013612	ENSAMXG00000013235	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000014005	ENSPNAG00000019904	Pygocentrus_nattereri
ENSEEEP00000046484	ENSEEEG00000021899	Electrophorus_electricus
ENSDARP00000107756	ENSDARG00000079248	Danio_rerio
ENSLBEP00000004024	ENSLBEG00000003111	Labrus_bergylta
ENSMMOP00000018558	ENSMMOG00000014052	Mola_mola
ENSGACP00000014817	ENSGACG00000011206	Gasterosteus_aculeatus
ENSMALP00000003695	ENSMALG00000002698	Monopterus_albus
ENSLCRP00005007344	ENSLCRG00005003616	Larimichthys_crocea
ENSCGOP00000049739	ENSCGOG00000022129	Cottoperca_gobio
ENSSLDP00000012581	ENSSLDG00000010012	Seriola_lalandi_dorsalis
ENSSDUP00000029009	ENSSDUG00000020924	Seriola_dumerili
ENSSMAP00000009835	ENSSMAG00000006060	Scophthalmus_maximus
ENSLCAP00010058862	ENSLCAG00010027443	Lates_calcarifer
ENSATEP00000033397	ENSATEG00000023018	Anabas_testudineus
ENSBSLP00000054011	ENSBSLG00000025337	Betta_splendens
ENSMAMP00000012767	ENSMAMG00000008658	Mastacembelus_armatus
ENSACLP00000015097	ENSACLG00000010285	Astatotilapia_calliptera
ENSMZEP00005014990	ENSMZEG00005011266	Maylandia_zebra
ENSHBUP00000010524	ENSHBUG00000000334	Haplochromis_burtoni
ENSPNYP00000022035	ENSPNYG00000016648	Pundamilia_nyererei
ENSNBRP00000024630	ENSNBRG00000018836	Neolamprologus_brichardi
ENSONIP00000013408	ENSONIG00000010665	Oreochromis_niloticus
ENSACIP00000022795	ENSACIG00000017735	Amphilophus_citrinellus
ENSGWIP00000052170	ENSGWIG00000025203	Gouania_willdenowi
ENSXMAP00000001912	ENSXMAG00000001915	Xiphophorus_maculatus
ENSXCOP00000021193	ENSXCOG00000015858	Xiphophorus_couchianus
ENSGAFP00000015428	ENSGAFG00000010426	Gambusia_affinis
ENSPFOP00000013151	ENSPFOG00000013142	Poecilia_formosa
ENSPLAP00000015259	ENSPLAG00000019138	Poecilia_latipinna
ENSPMEP00000021956	ENSPMEG00000002521	Poecilia_mexicana
ENSPREP00000011598	ENSPREG00000007906	Poecilia_reticulata
ENSFHEP00000018591	ENSFHEG00000020461	Fundulus_heteroclitus
ENSCVAP00000031534	ENSCVAG00000020850	Cyprinodon_variegatus
ENSKMAP00000006271	ENSKMAG00000004777	Kryptolebias_marmoratus
ENSORLP00020024120	ENSORLG00020005338	Oryzias_latipes_ASM223471v1
ENSORLP00015018814	ENSORLG00015019875	Oryzias_latipes_ASM223469v1
ENSORLP00000014843	ENSORLG00000011848	Oryzias_latipes_ASM223467v1
ENSOMEP00000009556	ENSOMEG00000010767	Oryzias_melastigma
ENSAOCP00000015689	ENSAOCG00000001513	Amphiprion_ocellaris
ENSAPEP00000018763	ENSAPEG00000013405	Amphiprion_percula
ENSAPOP00000019385	ENSAPOG00000022807	Acanthochromis_polyacanthus
ENSSPAP00000003897	ENSSPAG00000003012	Stegastes_partitus
ENSPRNP00000040435	ENSPRNG00000019846	Parambassis_ranga
ENSTNIP00000008847	ENSTNIG00000006104	Tetraodon_nigroviridis
ENSTRUP00000002561	ENSTRUG00000001095	Takifugu_rubripes
ENSCSEP00000025939	ENSCSEG00000016576	Cynoglossus_semilaevis
ENSCSEP00000014991	ENSCSEG00000009637	Cynoglossus_semilaevis
ENSPMGP00000026799	ENSPMGG00000021630	Periophthalmus_magnuspinnatus
ENSHCOP00000001160	ENSHCOG00000002071	Hippocampus_comes
ENSGMOP00000000539	ENSGMOG00000000549	Gadus_morhua
ENSHHUP00000023399	ENSHHUG00000014657	Hucho_hucho
ENSHHUP00000061170	ENSHHUG00000036257	Hucho_hucho
ENSELUP00000016787	ENSELUG00000016523	Esox_lucius
ENSPKIP00000007448	ENSPKIG00000023331	Paramormyrops_kingsleyae
ENSSFOP00015027319	ENSSFOG00015017548	Scleropages_formosus
ENSSFOP00015027683	ENSSFOG00015017775	Scleropages_formosus
ENSPKIP00000007576	ENSPKIG00000023418	Paramormyrops_kingsleyae
ENSAMXP00000020344	ENSAMXG00000019754	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005002675	ENSAMXG00005001583	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000008790	ENSPNAG00000014387	Pygocentrus_nattereri
ENSIPUP00000022486	ENSIPUG00000015254	Ictalurus_punctatus
ENSEEEP00000000420	ENSEEEG00000000313	Electrophorus_electricus
ENSDARP00000100417	ENSDARG00000076529	Danio_rerio
ENSDCDP00000007380	ENSDCDG00000003871	Denticeps_clupeoides
ENSLOCP00000009509	ENSLOCG00000007833	Lepisosteus_oculatus
ENSECRP00000027851	ENSECRG00000018858	Erpetoichthys_calabaricus
ENSCMIP00000035346	ENSCMIG00000014960	Callorhinchus_milii
