ENSAHAP00000009357	ENSAHAG00000005350	Apteryx_haastii
ENSHGLP00000026872	ENSHGLG00000019112	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010685	ENSHGLG00100007936	Heterocephalus_glaber_HetGla_1.0
ENSODEP00000015466	ENSODEG00000011414	Octodon_degus
ENSSTOP00000007442	ENSSTOG00000008283	Ictidomys_tridecemlineatus
ENSTBEP00000008178	ENSTBEG00000009434	Tupaia_belangeri
ENSUAMP00000035710	ENSUAMG00000026592	Ursus_americanus
ENSEEUP00000009011	ENSEEUG00000009819	Erinaceus_europaeus
ENSCHOP00000006384	ENSCHOG00000007185	Choloepus_hoffmanni
ENSPVAP00000004487	ENSPVAG00000004739	Pteropus_vampyrus
ENSECAP00000016322	ENSECAG00000017765	Equus_caballus
ENSBIXP00000043771	ENSBIXG00000027937	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000014951	ENSBTAG00000011256	Bos_taurus
ENSBIXP00005030553	ENSBIXG00005010764	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000021615	ENSBMUG00000016221	Bos_mutus
ENSBBBP00000005242	ENSBBBG00000014136	Bison_bison_bison
ENSCHIP00000011338	ENSCHIG00000013498	Capra_hircus
ENSOARP00000015081	ENSOARG00000014042	Ovis_aries
ENSTTRP00000004198	ENSTTRG00000004442	Tursiops_truncatus
ENSSSCP00000055278	ENSSSCG00000016061	Sus_scrofa_strain_reference
ENSVPAP00000000547	ENSVPAG00000000591	Vicugna_pacos
ENSUMAP00000028212	ENSUMAG00000020489	Ursus_maritimus	ENSUMAT00000033373
ENSAMEP00000015048	ENSAMEG00000014214	Ailuropoda_melanoleuca	ENSAMET00000015666
ENSNVIP00000014676	ENSNVIG00000011263	Neovison_vison	ENSNVIT00000017129
ENSCAFP00020006675	ENSCAFG00020005407	Canis_lupus_dingo
ENSCAFP00000014835	ENSCAFG00000010080	Canis_lupus_familiaris
ENSVVUP00000036877	ENSVVUG00000026370	Vulpes_vulpes
ENSPTIP00000014178	ENSPTIG00000013645	Panthera_tigris_altaica
ENSPPRP00000022457	ENSPPRG00000013146	Panthera_pardus
ENSFCAP00000041895	ENSFCAG00000013907	Felis_catus
ENSSARP00000000390	ENSSARG00000000431	Sorex_araneus
ENSMPUP00000012458	ENSMPUG00000012553	Mustela_putorius_furo
ENSMLUP00000000057	ENSMLUG00000000058	Myotis_lucifugus
ENSEASP00005030687	ENSEASG00005020872	Equus_asinus_asinus
ENSDNOP00000030897	ENSDNOG00000016732	Dasypus_novemcinctus
ENSMSIP00000003418	ENSMSIG00000002947	Mus_spicilegus
MGP_SPRETEiJ_P0018523	MGP_SPRETEiJ_G0014922	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000018561	ENSMUSG00000018417	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0017597	MGP_CAROLIEiJ_G0014130	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0072848	MGP_PahariEiJ_G0027358	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000061523	ENSRNOG00000048152	Rattus_norvegicus
ENSMUGP00000024612	ENSMUGG00000020395	Meriones_unguiculatus
ENSPEMP00000007906	ENSPEMG00000009657	Peromyscus_maniculatus_bairdii
ENSMOCP00000021560	ENSMOCG00000018855	Microtus_ochrogaster
ENSCGRP00000012162	ENSCGRG00000008855	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001018313	ENSCGRG00001018055	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015038466	ENSCGRG00015028752	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000013024	ENSMAUG00000013129	Mesocricetus_auratus
ENSNGAP00000025004	ENSNGAG00000023056	Nannospalax_galili
ENSJJAP00000012521	ENSJJAG00000015476	Jaculus_jaculus
ENSUPAP00010029431	ENSUPAG00010023164	Urocitellus_parryii
ENSMMMP00000011374	ENSMMMG00000009951	Marmota_marmota_marmota
ENSHGLP00100017191	ENSHGLG00100012675	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000002165	ENSHGLG00000001644	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000020644	ENSFDAG00000008289	Fukomys_damarensis
ENSCPOP00000031794	ENSCPOG00000001980	Cavia_porcellus
ENSCAPP00000012496	ENSCAPG00000013337	Cavia_aperea
ENSCLAP00000018777	ENSCLAG00000012867	Chinchilla_lanigera
ENSCCNP00000024671	ENSCCNG00000024028	Castor_canadensis
ENSDORP00000001427	ENSDORG00000001522	Dipodomys_ordii
ENSOPRP00000007947	ENSOPRG00000008662	Ochotona_princeps
ENSOCUP00000026507	ENSOCUG00000011060	Oryctolagus_cuniculus
ENSP00000376132	ENSG00000128641	Homo_sapiens
ENSGGOP00000030732	ENSGGOG00000002321	Gorilla_gorilla
ENSPTRP00000082839	ENSPTRG00000023453	Pan_troglodytes
ENSPPAP00000033555	ENSPPAG00000039631	Pan_paniscus
ENSPPYP00000014557	ENSPPYG00000013029	Pongo_abelii
ENSNLEP00000008240	ENSNLEG00000006735	Nomascus_leucogenys
ENSCATP00000012672	ENSCATG00000029501	Cercocebus_atys
ENSMLEP00000039546	ENSMLEG00000043715	Mandrillus_leucophaeus
ENSTGEP00000035651	ENSTGEG00000028373	Theropithecus_gelada
ENSPANP00000017528	ENSPANG00000012602	Papio_anubis
ENSCSAP00000008239	ENSCSAG00000012057	Chlorocebus_sabaeus
ENSMMUP00000002359	ENSMMUG00000001761	Macaca_mulatta
ENSMNEP00000029275	ENSMNEG00000038028	Macaca_nemestrina
ENSMFAP00000024765	ENSMFAG00000043361	Macaca_fascicularis
ENSCANP00000009313	ENSCANG00000025036	Colobus_angolensis_palliatus
ENSPTEP00000023542	ENSPTEG00000024209	Piliocolobus_tephrosceles
ENSRROP00000015920	ENSRROG00000032066	Rhinopithecus_roxellana
ENSRBIP00000030936	ENSRBIG00000039167	Rhinopithecus_bieti
ENSCCAP00000028823	ENSCCAG00000031385	Cebus_capucinus_imitator
ENSSBOP00000016033	ENSSBOG00000024212	Saimiri_boliviensis_boliviensis
ENSANAP00000034015	ENSANAG00000034102	Aotus_nancymaae
ENSCJAP00000057078	ENSCJAG00000003380	Callithrix_jacchus
ENSTSYP00000015533	ENSTSYG00000000525	Carlito_syrichta
ENSPCOP00000025246	ENSPCOG00000024801	Propithecus_coquereli
ENSPSMP00000012771	ENSPSMG00000008903	Prolemur_simus
ENSMICP00000022092	ENSMICG00000003014	Microcebus_murinus
ENSOGAP00000000426	ENSOGAG00000000474	Otolemur_garnettii
ENSLAFP00000013453	ENSLAFG00000016026	Loxodonta_africana
ENSPCAP00000015534	ENSPCAG00000016539	Procavia_capensis
ENSETEP00000007866	ENSETEG00000009676	Echinops_telfairi
ENSOANP00000025764	ENSOANG00000020281	Ornithorhynchus_anatinus
ENSOANP00000006900	ENSOANG00000004352	Ornithorhynchus_anatinus	ENSOANT00000006902
ENSLACP00000022577	ENSLACG00000022408	Latimeria_chalumnae
ENSLACP00000001824	ENSLACG00000001628	Latimeria_chalumnae	ENSLACT00000001837
ENSOANP00000026291	ENSOANG00000020664	Ornithorhynchus_anatinus
ENSCMIP00000037161	ENSCMIG00000015535	Callorhinchus_milii
ENSXCOP00000019230	ENSXCOG00000014455	Xiphophorus_couchianus
ENSSFOP00015028174	ENSSFOG00015017799	Scleropages_formosus
ENSPKIP00000030472	ENSPKIG00000011278	Paramormyrops_kingsleyae
ENSPKIP00000036239	ENSPKIG00000014870	Paramormyrops_kingsleyae
ENSSFOP00015036640	ENSSFOG00015023286	Scleropages_formosus
ENSTRUP00000010140	ENSTRUG00000004277	Takifugu_rubripes
ENSTNIP00000020172	ENSTNIG00000017045	Tetraodon_nigroviridis
ENSMMOP00000007161	ENSMMOG00000005553	Mola_mola
ENSPMGP00000009040	ENSPMGG00000006987	Periophthalmus_magnuspinnatus
ENSACLP00000012962	ENSACLG00000008844	Astatotilapia_calliptera
ENSACLP00000012947	ENSACLG00000008838	Astatotilapia_calliptera
ENSHBUP00000016637	ENSHBUG00000018661	Haplochromis_burtoni
ENSMZEP00005002727	ENSMZEG00005002144	Maylandia_zebra
ENSPNYP00000008128	ENSPNYG00000006160	Pundamilia_nyererei
ENSNBRP00000016789	ENSNBRG00000012903	Neolamprologus_brichardi
ENSONIP00000005465	ENSONIG00000004336	Oreochromis_niloticus
ENSACIP00000017728	ENSACIG00000013795	Amphilophus_citrinellus
ENSGWIP00000049711	ENSGWIG00000024067	Gouania_willdenowi
ENSPRNP00000039489	ENSPRNG00000018398	Parambassis_ranga
ENSMAMP00000021828	ENSMAMG00000014621	Mastacembelus_armatus
ENSMALP00000025860	ENSMALG00000017886	Monopterus_albus
ENSATEP00000006230	ENSATEG00000004304	Anabas_testudineus
ENSBSLP00000048386	ENSBSLG00000022571	Betta_splendens
ENSSMAP00000009059	ENSSMAG00000005494	Scophthalmus_maximus
ENSCSEP00000030774	ENSCSEG00000019699	Cynoglossus_semilaevis
ENSLCAP00010059302	ENSLCAG00010027636	Lates_calcarifer
ENSSLDP00000028784	ENSSLDG00000022217	Seriola_lalandi_dorsalis
ENSSDUP00000015797	ENSSDUG00000011442	Seriola_dumerili
ENSCGOP00000044500	ENSCGOG00000017546	Cottoperca_gobio
ENSGACP00000010057	ENSGACG00000007578	Gasterosteus_aculeatus
ENSLBEP00000028428	ENSLBEG00000021539	Labrus_bergylta
ENSLCRP00005054198	ENSLCRG00005020255	Larimichthys_crocea
ENSAOCP00000012609	ENSAOCG00000017205	Amphiprion_ocellaris
ENSAPEP00000014748	ENSAPEG00000010418	Amphiprion_percula
ENSAPOP00000009065	ENSAPOG00000011441	Acanthochromis_polyacanthus
ENSSPAP00000021217	ENSSPAG00000015883	Stegastes_partitus
ENSFHEP00000005730	ENSFHEG00000006699	Fundulus_heteroclitus
ENSFHEP00000005705	ENSFHEG00000006689	Fundulus_heteroclitus
ENSCVAP00000001036	ENSCVAG00000002029	Cyprinodon_variegatus
ENSPMEP00000016124	ENSPMEG00000018832	Poecilia_mexicana
ENSPMEP00000002456	ENSPMEG00000003506	Poecilia_mexicana
ENSPFOP00000004117	ENSPFOG00000003543	Poecilia_formosa
ENSPLAP00000013358	ENSPLAG00000016900	Poecilia_latipinna
ENSPREP00000022676	ENSPREG00000015234	Poecilia_reticulata
ENSXMAP00000016584	ENSXMAG00000016513	Xiphophorus_maculatus
ENSXCOP00000013364	ENSXCOG00000010131	Xiphophorus_couchianus
ENSGAFP00000024275	ENSGAFG00000016368	Gambusia_affinis
ENSKMAP00000022362	ENSKMAG00000016504	Kryptolebias_marmoratus
ENSORLP00000022863	ENSORLG00000018254	Oryzias_latipes_ASM223467v1
ENSORLP00020009128	ENSORLG00020010115	Oryzias_latipes_ASM223471v1
ENSORLP00015025347	ENSORLG00015006482	Oryzias_latipes_ASM223469v1
ENSOMEP00000012444	ENSOMEG00000013946	Oryzias_melastigma
ENSHCOP00000015267	ENSHCOG00000019103	Hippocampus_comes
ENSATEP00000006083	ENSATEG00000004227	Anabas_testudineus
ENSGMOP00000001588	ENSGMOG00000001491	Gadus_morhua
ENSHHUP00000006236	ENSHHUG00000003089	Hucho_hucho
ENSHHUP00000019404	ENSHHUG00000011699	Hucho_hucho
ENSELUP00000007346	ENSELUG00000008161	Esox_lucius
ENSCHAP00000062097	ENSCHAG00000027596	Clupea_harengus
ENSEBUP00000023814	ENSEBUG00000014660	Eptatretus_burgeri
ENSIPUP00000033838	ENSIPUG00000022662	Ictalurus_punctatus
ENSEEEP00000025074	ENSEEEG00000012148	Electrophorus_electricus
ENSAMXP00000017335	ENSAMXG00000016837	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005056924	ENSAMXG00005024662	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000031243	ENSPNAG00000018726	Pygocentrus_nattereri
ENSDARP00000121299	ENSDARG00000024694	Danio_rerio
ENSDCDP00000054523	ENSDCDG00000032365	Denticeps_clupeoides
ENSLOCP00000005297	ENSLOCG00000004425	Lepisosteus_oculatus
ENSECRP00000021190	ENSECRG00000014259	Erpetoichthys_calabaricus
ENSLACP00000021383	ENSLACG00000018787	Latimeria_chalumnae
ENSCMIP00000007178	ENSCMIG00000003995	Callorhinchus_milii
ENSPMAP00000006752	ENSPMAG00000006123	Petromyzon_marinus
ENSPMAP00000000986	ENSPMAG00000000865	Petromyzon_marinus
ENSEBUP00000012962	ENSEBUG00000008191	Eptatretus_burgeri
ENSEBUP00000018132	ENSEBUG00000011323	Eptatretus_burgeri
