ENSCPGP00000009713	ENSCPGG00000006909	Calidris_pygmaea
ENSCGRP00015034415	ENSCGRG00015025895	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000001873	ENSCGRG00000001397	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000024265	ENSMAUG00000021177	Mesocricetus_auratus
ENSNGAP00000019160	ENSNGAG00000019066	Nannospalax_galili
ENSJJAP00000021123	ENSJJAG00000021567	Jaculus_jaculus
ENSCLAP00000021878	ENSCLAG00000014991	Chinchilla_lanigera
ENSODEP00000010143	ENSODEG00000007583	Octodon_degus
ENSCAPP00000012521	ENSCAPG00000013352	Cavia_aperea
ENSCPOP00000003428	ENSCPOG00000003798	Cavia_porcellus
ENSHGLP00000027106	ENSHGLG00000019278	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100012039	ENSHGLG00100008920	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000000053	ENSFDAG00000010406	Fukomys_damarensis
ENSSDAP00000001311	ENSSDAG00000001282	Spermophilus_dauricus
ENSSDAP00000022351	ENSSDAG00000020294	Spermophilus_dauricus
ENSUPAP00010025078	ENSUPAG00010019852	Urocitellus_parryii
ENSSTOP00000007913	ENSSTOG00000008818	Ictidomys_tridecemlineatus
ENSMMMP00000019235	ENSMMMG00000017013	Marmota_marmota_marmota
ENSOCUP00000008151	ENSOCUG00000009450	Oryctolagus_cuniculus
ENSOPRP00000000209	ENSOPRG00000000233	Ochotona_princeps
ENSBMUP00000006125	ENSBMUG00000004791	Bos_mutus
ENSBMUP00000001041	ENSBMUG00000000871	Bos_mutus
ENSBIXP00000034756	ENSBIXG00000017833	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005046850	ENSBIXG00005031531	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000020443	ENSBTAG00000015381	Bos_taurus
ENSBBBP00000027045	ENSBBBG00000000466	Bison_bison_bison
ENSCHIP00000033694	ENSCHIG00000027143	Capra_hircus
ENSOARP00000014722	ENSOARG00000013732	Ovis_aries
ENSTTRP00000011757	ENSTTRG00000012388	Tursiops_truncatus
ENSSSCP00000004540	ENSSSCG00000004205	Sus_scrofa_strain_reference
ENSVPAP00000001129	ENSVPAG00000001223	Vicugna_pacos
ENSEASP00005013893	ENSEASG00005009683	Equus_asinus_asinus
ENSECAP00000038641	ENSECAG00000024764	Equus_caballus
ENSUAMP00000026860	ENSUAMG00000020775	Ursus_americanus
ENSUMAP00000000254	ENSUMAG00000000393	Ursus_maritimus
ENSAMEP00000009610	ENSAMEG00000009101	Ailuropoda_melanoleuca
ENSNVIP00000000221	ENSNVIG00000000222	Neovison_vison
ENSMPUP00000014522	ENSMPUG00000014631	Mustela_putorius_furo
ENSCAFP00020028828	ENSCAFG00020022566	Canis_lupus_dingo
ENSCAFP00000043489	ENSCAFG00000001114	Canis_lupus_familiaris
ENSVVUP00000001723	ENSVVUG00000001358	Vulpes_vulpes
ENSPTIP00000018444	ENSPTIG00000016574	Panthera_tigris_altaica
ENSPPRP00000009061	ENSPPRG00000003631	Panthera_pardus
ENSFCAP00000055619	ENSFCAG00000005958	Felis_catus
ENSEEUP00000003199	ENSEEUG00000003521	Erinaceus_europaeus
ENSSARP00000001097	ENSSARG00000001185	Sorex_araneus
ENSMLUP00000009176	ENSMLUG00000010054	Myotis_lucifugus
ENSMLUP00000016653	ENSMLUG00000022401	Myotis_lucifugus
ENSPVAP00000002019	ENSPVAG00000002138	Pteropus_vampyrus
ENSCHOP00000008211	ENSCHOG00000009273	Choloepus_hoffmanni
ENSDNOP00000015254	ENSDNOG00000019673	Dasypus_novemcinctus
ENSPCAP00000000563	ENSPCAG00000000591	Procavia_capensis
ENSLAFP00000018515	ENSLAFG00000016059	Loxodonta_africana
ENSETEP00000000897	ENSETEG00000001108	Echinops_telfairi
ENSPCIP00000006855	ENSPCIG00000005065	Phascolarctos_cinereus
ENSVURP00010030448	ENSVURG00010023275	Vombatus_ursinus
ENSMEUP00000009077	ENSMEUG00000009931	Notamacropus_eugenii
ENSSHAP00000019737	ENSSHAG00000016757	Sarcophilus_harrisii
ENSMODP00000021984	ENSMODG00000017629	Monodelphis_domestica
ENSXETP00000050924	ENSXETG00000018170	Xenopus_tropicalis
ENSXETP00000034779	ENSXETG00000014783	Xenopus_tropicalis
ENSLACP00000000427	ENSLACG00000000382	Latimeria_chalumnae
ENSDCDP00000041827	ENSDCDG00000027160	Denticeps_clupeoides
ENSDCDP00000020899	ENSDCDG00000016450	Denticeps_clupeoides
ENSCHAP00000029648	ENSCHAG00000013657	Clupea_harengus
ENSAMXP00005053236	ENSAMXG00005023851	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000010436	ENSAMXG00000010157	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000025345	ENSPNAG00000010392	Pygocentrus_nattereri
ENSIPUP00000021421	ENSIPUG00000014521	Ictalurus_punctatus
ENSEEEP00000010022	ENSEEEG00000004811	Electrophorus_electricus
ENSDARP00000100615	ENSDARG00000074740	Danio_rerio
ENSHHUP00000009439	ENSHHUG00000005766	Hucho_hucho
ENSHHUP00000055345	ENSHHUG00000033112	Hucho_hucho
ENSELUP00000020642	ENSELUG00000019858	Esox_lucius
ENSTNIP00000013886	ENSTNIG00000010956	Tetraodon_nigroviridis
ENSTRUP00000035073	ENSTRUG00000013731	Takifugu_rubripes
ENSMMOP00000019912	ENSMMOG00000015117	Mola_mola
ENSCGOP00000041806	ENSCGOG00000018915	Cottoperca_gobio
ENSSLDP00000033350	ENSSLDG00000025522	Seriola_lalandi_dorsalis
ENSBSLP00000049661	ENSBSLG00000023485	Betta_splendens
ENSHCOP00000015169	ENSHCOG00000000748	Hippocampus_comes
ENSFHEP00000019074	ENSFHEG00000020967	Fundulus_heteroclitus
ENSCVAP00000031650	ENSCVAG00000021060	Cyprinodon_variegatus
ENSXMAP00000006988	ENSXMAG00000006948	Xiphophorus_maculatus
ENSGAFP00000008918	ENSGAFG00000006032	Gambusia_affinis
ENSXCOP00000010093	ENSXCOG00000007652	Xiphophorus_couchianus
ENSPMEP00000018866	ENSPMEG00000021824	Poecilia_mexicana
ENSPLAP00000005346	ENSPLAG00000007278	Poecilia_latipinna
ENSPFOP00000012047	ENSPFOG00000011815	Poecilia_formosa
ENSPREP00000019547	ENSPREG00000013228	Poecilia_reticulata
ENSKMAP00000025513	ENSKMAG00000018908	Kryptolebias_marmoratus
ENSORLP00000022647	ENSORLG00000018081	Oryzias_latipes_ASM223467v1
ENSORLP00015029048	ENSORLG00015011963	Oryzias_latipes_ASM223469v1
ENSORLP00020013182	ENSORLG00020014122	Oryzias_latipes_ASM223471v1
ENSOMEP00000023792	ENSOMEG00000004052	Oryzias_melastigma
ENSACLP00000010133	ENSACLG00000006931	Astatotilapia_calliptera
ENSPNYP00000004562	ENSPNYG00000003557	Pundamilia_nyererei
ENSHBUP00000020717	ENSHBUG00000023001	Haplochromis_burtoni
ENSMZEP00005017140	ENSMZEG00005012832	Maylandia_zebra
ENSONIP00000000904	ENSONIG00000000717	Oreochromis_niloticus
ENSNBRP00000029455	ENSNBRG00000022429	Neolamprologus_brichardi
ENSACIP00000001687	ENSACIG00000001128	Amphilophus_citrinellus
ENSAOCP00000023614	ENSAOCG00000009865	Amphiprion_ocellaris
ENSAPEP00000000486	ENSAPEG00000000387	Amphiprion_percula
ENSAPOP00000007905	ENSAPOG00000009952	Acanthochromis_polyacanthus
ENSSPAP00000012125	ENSSPAG00000009204	Stegastes_partitus
ENSGWIP00000045668	ENSGWIG00000022601	Gouania_willdenowi
ENSSDUP00000014394	ENSSDUG00000010502	Seriola_dumerili
ENSSMAP00000012853	ENSSMAG00000007920	Scophthalmus_maximus
ENSLCAP00010041349	ENSLCAG00010019377	Lates_calcarifer
ENSPRNP00000018673	ENSPRNG00000009801	Parambassis_ranga
ENSCSEP00000030094	ENSCSEG00000019277	Cynoglossus_semilaevis
ENSMAMP00000021345	ENSMAMG00000014343	Mastacembelus_armatus
ENSMALP00000023128	ENSMALG00000016130	Monopterus_albus
ENSATEP00000002763	ENSATEG00000001994	Anabas_testudineus
ENSLBEP00000031460	ENSLBEG00000023730	Labrus_bergylta
ENSGACP00000017316	ENSGACG00000013092	Gasterosteus_aculeatus
ENSLCRP00005054304	ENSLCRG00005020279	Larimichthys_crocea
ENSPMGP00000013656	ENSPMGG00000011166	Periophthalmus_magnuspinnatus
ENSGMOP00000006688	ENSGMOG00000006279	Gadus_morhua
ENSSFOP00015028052	ENSSFOG00015018001	Scleropages_formosus
ENSPKIP00000031984	ENSPKIG00000012258	Paramormyrops_kingsleyae
ENSLOCP00000021373	ENSLOCG00000017279	Lepisosteus_oculatus
ENSECRP00000003958	ENSECRG00000002704	Erpetoichthys_calabaricus
ENSCMIP00000024954	ENSCMIG00000011006	Callorhinchus_milii
ENSEBUP00000006404	ENSEBUG00000004235	Eptatretus_burgeri
ENSPMAP00000005116	ENSPMAG00000004635	Petromyzon_marinus
ENSEBUP00000024633	ENSEBUG00000015203	Eptatretus_burgeri
