ENSCABP00000012474	ENSCABG00000009343	Chelonoidis_abingdonii
ENSRNOP00000023530	ENSRNOG00000017206	Rattus_norvegicus
ENSMUGP00000014578	ENSMUGG00000012624	Meriones_unguiculatus
ENSCGRP00001022683	ENSCGRG00001021151	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000015788	ENSCGRG00000011452	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015000311	ENSCGRG00015000336	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000002151	ENSMAUG00000001698	Mesocricetus_auratus
ENSPEMP00000029956	ENSPEMG00000024920	Peromyscus_maniculatus_bairdii
ENSMOCP00000004005	ENSMOCG00000003217	Microtus_ochrogaster
ENSNGAP00000014366	ENSNGAG00000015689	Nannospalax_galili
ENSJJAP00000015365	ENSJJAG00000017561	Jaculus_jaculus
ENSCLAP00000025264	ENSCLAG00000017354	Chinchilla_lanigera
ENSODEP00000017261	ENSODEG00000012717	Octodon_degus
ENSCPOP00000026196	ENSCPOG00000034237	Cavia_porcellus
ENSCAPP00000004975	ENSCAPG00000007407	Cavia_aperea
ENSHGLP00100022749	ENSHGLG00100016726	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000013246	ENSHGLG00000009459	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000016181	ENSFDAG00000004499	Fukomys_damarensis
ENSSTOP00000017426	ENSSTOG00000029182	Ictidomys_tridecemlineatus
ENSUPAP00010012798	ENSUPAG00010010372	Urocitellus_parryii
ENSMMMP00000020406	ENSMMMG00000018026	Marmota_marmota_marmota
ENSSDAP00000024126	ENSSDAG00000021986	Spermophilus_dauricus
ENSTBEP00000007337	ENSTBEG00000008479	Tupaia_belangeri
ENSECAP00000011203	ENSECAG00000013425	Equus_caballus
ENSEASP00005018209	ENSEASG00005012566	Equus_asinus_asinus
ENSPVAP00000002424	ENSPVAG00000002563	Pteropus_vampyrus
ENSPCOP00000000553	ENSPCOG00000001585	Propithecus_coquereli
ENSMICP00000017294	ENSMICG00000028205	Microcebus_murinus
ENSOGAP00000015828	ENSOGAG00000024780	Otolemur_garnettii
ENSPSMP00000035232	ENSPSMG00000024289	Prolemur_simus
ENSUAMP00000019212	ENSUAMG00000015177	Ursus_americanus
ENSTSYP00000034721	ENSTSYG00000034119	Carlito_syrichta
ENSRBIP00000011358	ENSRBIG00000029560	Rhinopithecus_bieti
ENSOPRP00000004095	ENSOPRG00000004470	Ochotona_princeps
ENSMLUP00000020493	ENSMLUG00000025891	Myotis_lucifugus
ENSECAP00000030335	ENSECAG00000040049	Equus_caballus
ENSSARP00000002229	ENSSARG00000002464	Sorex_araneus
ENSEEUP00000012278	ENSEEUG00000013478	Erinaceus_europaeus
ENSDNOP00000027683	ENSDNOG00000045267	Dasypus_novemcinctus
ENSOCUP00000023885	ENSOCUG00000025513	Oryctolagus_cuniculus
ENSLAFP00000019849	ENSLAFG00000027482	Loxodonta_africana	ENSLAFT00000030578
ENSPCAP00000013914	ENSPCAG00000014924	Procavia_capensis	ENSPCAT00000014888
ENSETEP00000013979	ENSETEG00000017221	Echinops_telfairi	ENSETET00000017220
ENSPCIP00000040206	ENSPCIG00000029430	Phascolarctos_cinereus
ENSVURP00010003481	ENSVURG00010002789	Vombatus_ursinus
ENSMEUP00000004402	ENSMEUG00000004824	Notamacropus_eugenii
ENSSHAP00000014446	ENSSHAG00000012336	Sarcophilus_harrisii
ENSMODP00000019396	ENSMODG00000015536	Monodelphis_domestica
ENSMODP00000036715	ENSMODG00000025059	Monodelphis_domestica
ENSOANP00000005188	ENSOANG00000003272	Ornithorhynchus_anatinus
ENSACAP00000019641	ENSACAG00000024186	Anolis_carolinensis
ENSPVIP00000033227	ENSPVIG00000024307	Pogona_vitticeps
ENSSMRP00000001541	ENSSMRG00000001346	Salvator_merianae
ENSACAP00000019305	ENSACAG00000025725	Anolis_carolinensis
ENSXETP00000001394	ENSXETG00000012271	Xenopus_tropicalis
ENSLACP00000008147	ENSLACG00000007215	Latimeria_chalumnae
ENSCHAP00000005913	ENSCHAG00000003727	Clupea_harengus
ENSDCDP00000039151	ENSDCDG00000026092	Denticeps_clupeoides
ENSAMXP00000028391	ENSAMXG00000039094	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005042049	ENSAMXG00005019657	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000008581	ENSPNAG00000014198	Pygocentrus_nattereri
ENSIPUP00000011635	ENSIPUG00000007915	Ictalurus_punctatus
ENSEEEP00000023594	ENSEEEG00000011435	Electrophorus_electricus
ENSDARP00000054136	ENSDARG00000025348	Danio_rerio
ENSHHUP00000064576	ENSHHUG00000038088	Hucho_hucho
ENSSFOP00015015145	ENSSFOG00015009699	Scleropages_formosus
ENSCHAP00000006489	ENSCHAG00000004068	Clupea_harengus
ENSDARP00000057368	ENSDARG00000039264	Danio_rerio
ENSHHUP00000026993	ENSHHUG00000017072	Hucho_hucho
ENSSFOP00015024136	ENSSFOG00015015508	Scleropages_formosus
ENSMMOP00000006602	ENSMMOG00000005145	Mola_mola
ENSGACP00000003272	ENSGACG00000002508	Gasterosteus_aculeatus
ENSORLP00000041462	ENSORLG00000030103	Oryzias_latipes_ASM223467v1
ENSORLP00015026072	ENSORLG00015007516	Oryzias_latipes_ASM223469v1
ENSORLP00020024326	ENSORLG00020005679	Oryzias_latipes_ASM223471v1
ENSOMEP00000034204	ENSOMEG00000020658	Oryzias_melastigma
ENSPRNP00000050881	ENSPRNG00000024151	Parambassis_ranga
ENSACLP00000005026	ENSACLG00000003379	Astatotilapia_calliptera
ENSMZEP00005019483	ENSMZEG00005014633	Maylandia_zebra
ENSPNYP00000016631	ENSPNYG00000012598	Pundamilia_nyererei
ENSHBUP00000019895	ENSHBUG00000022123	Haplochromis_burtoni
ENSNBRP00000022520	ENSNBRG00000017280	Neolamprologus_brichardi
ENSONIP00000005878	ENSONIG00000004668	Oreochromis_niloticus
ENSACIP00000002944	ENSACIG00000002078	Amphilophus_citrinellus
ENSGWIP00000043672	ENSGWIG00000021807	Gouania_willdenowi
ENSCGOP00000052739	ENSCGOG00000023194	Cottoperca_gobio
ENSLBEP00000007182	ENSLBEG00000005579	Labrus_bergylta
ENSSLDP00000025605	ENSSLDG00000019917	Seriola_lalandi_dorsalis
ENSSDUP00000010914	ENSSDUG00000007969	Seriola_dumerili
ENSLCAP00010048057	ENSLCAG00010022316	Lates_calcarifer
ENSMAMP00000016779	ENSMAMG00000011353	Mastacembelus_armatus
ENSAOCP00000013877	ENSAOCG00000018459	Amphiprion_ocellaris
ENSAPEP00000006428	ENSAPEG00000004632	Amphiprion_percula
ENSAPOP00000010806	ENSAPOG00000013305	Acanthochromis_polyacanthus
ENSSPAP00000027715	ENSSPAG00000020902	Stegastes_partitus
ENSLCRP00005030387	ENSLCRG00005012082	Larimichthys_crocea
ENSTRUP00000053642	ENSTRUG00000021473	Takifugu_rubripes
ENSATEP00000013534	ENSATEG00000009460	Anabas_testudineus
ENSBSLP00000044229	ENSBSLG00000021023	Betta_splendens
ENSMALP00000021024	ENSMALG00000014358	Monopterus_albus
ENSPLAP00000013609	ENSPLAG00000017137	Poecilia_latipinna
ENSPFOP00000014504	ENSPFOG00000014472	Poecilia_formosa
ENSPMEP00000004211	ENSPMEG00000000111	Poecilia_mexicana
ENSPREP00000030813	ENSPREG00000020870	Poecilia_reticulata
ENSGAFP00000015416	ENSGAFG00000010411	Gambusia_affinis
ENSXMAP00000006580	ENSXMAG00000006558	Xiphophorus_maculatus
ENSXCOP00000020002	ENSXCOG00000014802	Xiphophorus_couchianus
ENSCVAP00000032407	ENSCVAG00000022402	Cyprinodon_variegatus
ENSFHEP00000011828	ENSFHEG00000013259	Fundulus_heteroclitus
ENSKMAP00000001276	ENSKMAG00000001003	Kryptolebias_marmoratus
ENSSMAP00000004528	ENSSMAG00000002814	Scophthalmus_maximus
ENSCSEP00000026398	ENSCSEG00000016869	Cynoglossus_semilaevis
ENSHCOP00000026106	ENSHCOG00000016734	Hippocampus_comes
ENSGMOP00000020771	ENSGMOG00000019318	Gadus_morhua
ENSELUP00000037603	ENSELUG00000017283	Esox_lucius
ENSPKIP00000011487	ENSPKIG00000018554	Paramormyrops_kingsleyae
ENSIPUP00000006595	ENSIPUG00000004559	Ictalurus_punctatus
ENSEEEP00000049460	ENSEEEG00000023247	Electrophorus_electricus
ENSAMXP00000032335	ENSAMXG00000040974	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005056115	ENSAMXG00005024928	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023810	ENSPNAG00000008319	Pygocentrus_nattereri
ENSDCDP00000050177	ENSDCDG00000030650	Denticeps_clupeoides
ENSHHUP00000025806	ENSHHUG00000016286	Hucho_hucho
ENSHHUP00000034756	ENSHHUG00000021878	Hucho_hucho
ENSELUP00000041335	ENSELUG00000022156	Esox_lucius
ENSFHEP00000015726	ENSFHEG00000017332	Fundulus_heteroclitus
ENSCVAP00000010341	ENSCVAG00000012453	Cyprinodon_variegatus
ENSPFOP00000024905	ENSPFOG00000014348	Poecilia_formosa
ENSPLAP00000021605	ENSPLAG00000000682	Poecilia_latipinna
ENSPMEP00000034449	ENSPMEG00000023664	Poecilia_mexicana
ENSPREP00000025238	ENSPREG00000017043	Poecilia_reticulata
ENSGAFP00000011126	ENSGAFG00000007544	Gambusia_affinis
ENSXMAP00000007819	ENSXMAG00000007799	Xiphophorus_maculatus
ENSXCOP00000027345	ENSXCOG00000020416	Xiphophorus_couchianus
ENSKMAP00000004065	ENSKMAG00000002961	Kryptolebias_marmoratus
ENSACLP00000013046	ENSACLG00000008917	Astatotilapia_calliptera
ENSMZEP00005019302	ENSMZEG00005014490	Maylandia_zebra
ENSHBUP00000029072	ENSHBUG00000013250	Haplochromis_burtoni
ENSNBRP00000025428	ENSNBRG00000019441	Neolamprologus_brichardi
ENSPNYP00000029028	ENSPNYG00000021804	Pundamilia_nyererei
ENSONIP00000016799	ENSONIG00000013364	Oreochromis_niloticus
ENSACIP00000003673	ENSACIG00000002677	Amphilophus_citrinellus
ENSBSLP00000047448	ENSBSLG00000022607	Betta_splendens
ENSTNIP00000011173	ENSTNIG00000008343	Tetraodon_nigroviridis
ENSTRUP00000048480	ENSTRUG00000020976	Takifugu_rubripes
ENSCGOP00000032909	ENSCGOG00000015302	Cottoperca_gobio
ENSGACP00000018845	ENSGACG00000014275	Gasterosteus_aculeatus
ENSMAMP00000031491	ENSMAMG00000021214	Mastacembelus_armatus
ENSLBEP00000018584	ENSLBEG00000014331	Labrus_bergylta
ENSATEP00000023960	ENSATEG00000016633	Anabas_testudineus
ENSPRNP00000022267	ENSPRNG00000011424	Parambassis_ranga
ENSLCRP00005007494	ENSLCRG00005003666	Larimichthys_crocea
ENSCSEP00000008998	ENSCSEG00000005767	Cynoglossus_semilaevis
ENSSDUP00000031092	ENSSDUG00000022364	Seriola_dumerili
ENSSLDP00000007873	ENSSLDG00000006254	Seriola_lalandi_dorsalis
ENSLCAP00010045118	ENSLCAG00010020973	Lates_calcarifer
ENSSMAP00000018021	ENSSMAG00000011042	Scophthalmus_maximus
ENSMMOP00000025858	ENSMMOG00000019582	Mola_mola
ENSMALP00000000157	ENSMALG00000000182	Monopterus_albus
ENSHCOP00000001970	ENSHCOG00000003030	Hippocampus_comes
ENSSPAP00000009544	ENSSPAG00000007269	Stegastes_partitus
ENSAPOP00000009197	ENSAPOG00000011463	Acanthochromis_polyacanthus
ENSAPEP00000017589	ENSAPEG00000012586	Amphiprion_percula
ENSAOCP00000005851	ENSAOCG00000009402	Amphiprion_ocellaris
ENSGWIP00000043308	ENSGWIG00000021664	Gouania_willdenowi
ENSORLP00000002784	ENSORLG00000002243	Oryzias_latipes_ASM223467v1
ENSORLP00020035318	ENSORLG00020022170	Oryzias_latipes_ASM223471v1
ENSORLP00015020562	ENSORLG00015021694	Oryzias_latipes_ASM223469v1
ENSOMEP00000012586	ENSOMEG00000013983	Oryzias_melastigma
ENSPMGP00000014359	ENSPMGG00000011769	Periophthalmus_magnuspinnatus
ENSPKIP00000034463	ENSPKIG00000013781	Paramormyrops_kingsleyae
ENSLOCP00000011251	ENSLOCG00000009222	Lepisosteus_oculatus
ENSTNIP00000011716	ENSTNIG00000008864	Tetraodon_nigroviridis
ENSPMGP00000026382	ENSPMGG00000021283	Periophthalmus_magnuspinnatus
ENSHHUP00000069124	ENSHHUG00000040734	Hucho_hucho
ENSECRP00000024601	ENSECRG00000016668	Erpetoichthys_calabaricus
ENSCMIP00000014013	ENSCMIG00000006975	Callorhinchus_milii
ENSEBUP00000016086	ENSEBUG00000010122	Eptatretus_burgeri	ENSEBUT00000016662
ENSEBUP00000001097	ENSEBUG00000001038	Eptatretus_burgeri	ENSEBUT00000001415
ENSPMAP00000009437	ENSPMAG00000008560	Petromyzon_marinus	ENSPMAT00000009477
ENSEBUP00000000888	ENSEBUG00000000897	Eptatretus_burgeri
ENSCINP00000018431	ENSCING00000009080	Ciona_intestinalis
