ENSACAP00000000186	ENSACAG00000000189	Anolis_carolinensis
ENSLAFP00000004359	ENSLAFG00000005211	Loxodonta_africana
ENSPCAP00000000683	ENSPCAG00000000753	Procavia_capensis
ENSETEP00000011322	ENSETEG00000013953	Echinops_telfairi
ENSCHOP00000009077	ENSCHOG00000010249	Choloepus_hoffmanni
ENSDNOP00000015537	ENSDNOG00000020026	Dasypus_novemcinctus
ENSOANP00000011539	ENSOANG00000007247	Ornithorhynchus_anatinus
ENSLACP00000012516	ENSLACG00000011028	Latimeria_chalumnae
ENSDCDP00000018340	ENSDCDG00000014842	Denticeps_clupeoides	ENSDCDT00000025611
ENSDCDP00000019366	ENSDCDG00000015463	Denticeps_clupeoides	ENSDCDT00000026876
ENSCHAP00000045407	ENSCHAG00000021107	Clupea_harengus	ENSCHAT00000049106
ENSCHAP00000045321	ENSCHAG00000021031	Clupea_harengus	ENSCHAT00000049016
ENSAMXP00000033616	ENSAMXG00000031479	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000052028
ENSAMXP00005048304	ENSAMXG00005022096	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006207	ENSPNAG00000012264	Pygocentrus_nattereri
ENSEEEP00000004213	ENSEEEG00000002227	Electrophorus_electricus
ENSIPUP00000035636	ENSIPUG00000023879	Ictalurus_punctatus
ENSDARP00000011603	ENSDARG00000012674	Danio_rerio
ENSSMAP00000034288	ENSSMAG00000020978	Scophthalmus_maximus
ENSBSLP00000000695	ENSBSLG00000000577	Betta_splendens
ENSCGOP00000053094	ENSCGOG00000023331	Cottoperca_gobio
ENSGACP00000002166	ENSGACG00000001657	Gasterosteus_aculeatus
ENSLCRP00005011435	ENSLCRG00005005156	Larimichthys_crocea
ENSTRUP00000031116	ENSTRUG00000012283	Takifugu_rubripes
ENSTNIP00000017704	ENSTNIG00000014676	Tetraodon_nigroviridis
ENSMMOP00000028804	ENSMMOG00000021731	Mola_mola
ENSLBEP00000027015	ENSLBEG00000020394	Labrus_bergylta
ENSCSEP00000010070	ENSCSEG00000006462	Cynoglossus_semilaevis
ENSAOCP00000026887	ENSAOCG00000015409	Amphiprion_ocellaris
ENSAPEP00000026633	ENSAPEG00000018935	Amphiprion_percula
ENSAPOP00000008832	ENSAPOG00000011024	Acanthochromis_polyacanthus
ENSSPAP00000016122	ENSSPAG00000012163	Stegastes_partitus
ENSPRNP00000005707	ENSPRNG00000003428	Parambassis_ranga
ENSHBUP00000034952	ENSHBUG00000022838	Haplochromis_burtoni
ENSPNYP00000012722	ENSPNYG00000009652	Pundamilia_nyererei
ENSACLP00000030978	ENSACLG00000020996	Astatotilapia_calliptera
ENSMZEP00005015976	ENSMZEG00005011999	Maylandia_zebra
ENSONIP00000023771	ENSONIG00000018879	Oreochromis_niloticus
ENSNBRP00000006607	ENSNBRG00000005207	Neolamprologus_brichardi
ENSACIP00000004477	ENSACIG00000003533	Amphilophus_citrinellus
ENSCVAP00000012739	ENSCVAG00000000392	Cyprinodon_variegatus
ENSCVAP00000007135	ENSCVAG00000008761	Cyprinodon_variegatus
ENSFHEP00000003458	ENSFHEG00000004329	Fundulus_heteroclitus
ENSXCOP00000006039	ENSXCOG00000004676	Xiphophorus_couchianus
ENSXMAP00000036068	ENSXMAG00000023351	Xiphophorus_maculatus
ENSGAFP00000032033	ENSGAFG00000021559	Gambusia_affinis
ENSPLAP00000013370	ENSPLAG00000016848	Poecilia_latipinna
ENSPMEP00000030826	ENSPMEG00000017534	Poecilia_mexicana
ENSPFOP00000019143	ENSPFOG00000019030	Poecilia_formosa
ENSPREP00000008325	ENSPREG00000005689	Poecilia_reticulata
ENSKMAP00000029429	ENSKMAG00000021805	Kryptolebias_marmoratus
ENSORLP00020022006	ENSORLG00020002044	Oryzias_latipes_ASM223471v1
ENSORLP00015018949	ENSORLG00015020034	Oryzias_latipes_ASM223469v1
ENSORLP00000003430	ENSORLG00000002750	Oryzias_latipes_ASM223467v1
ENSOMEP00000024307	ENSOMEG00000004861	Oryzias_melastigma
ENSGWIP00000054314	ENSGWIG00000025980	Gouania_willdenowi
ENSHCOP00000005037	ENSHCOG00000006612	Hippocampus_comes
ENSSDUP00000018333	ENSSDUG00000013399	Seriola_dumerili
ENSSLDP00000030514	ENSSLDG00000023507	Seriola_lalandi_dorsalis
ENSLCAP00010040954	ENSLCAG00010019197	Lates_calcarifer
ENSMAMP00000035475	ENSMAMG00000023839	Mastacembelus_armatus
ENSMALP00000008217	ENSMALG00000005839	Monopterus_albus
ENSATEP00000011526	ENSATEG00000008059	Anabas_testudineus
ENSPMGP00000003230	ENSPMGG00000002806	Periophthalmus_magnuspinnatus
ENSGMOP00000019058	ENSGMOG00000017726	Gadus_morhua
ENSHHUP00000081864	ENSHHUG00000047583	Hucho_hucho
ENSELUP00000007295	ENSELUG00000008075	Esox_lucius
ENSPKIP00000008533	ENSPKIG00000023986	Paramormyrops_kingsleyae	ENSPKIT00000032614
ENSSFOP00015009530	ENSSFOG00015006203	Scleropages_formosus	ENSSFOT00015009660
ENSLOCP00000003681	ENSLOCG00000003124	Lepisosteus_oculatus
ENSECRP00000014645	ENSECRG00000009770	Erpetoichthys_calabaricus
ENSCMIP00000008434	ENSCMIG00000004528	Callorhinchus_milii	ENSCMIT00000008673
ENSXETP00000031758	ENSXETG00000011450	Xenopus_tropicalis	ENSXETT00000035080
ENSPMAP00000009006	ENSPMAG00000008183	Petromyzon_marinus	ENSPMAT00000009045
ENSCSAVP00000001522	ENSCSAVG00000000872	Ciona_savignyi
