ENSVURP00010012517	ENSVURG00010009236	Vombatus_ursinus
ENSHGLP00000014058	ENSHGLG00000010039	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100009322	ENSHGLG00100006910	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000027488	ENSHGLG00000019549	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100002376	ENSHGLG00100001846	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000021201	ENSFDAG00000007882	Fukomys_damarensis
ENSOCUP00000031122	ENSOCUG00000016438	Oryctolagus_cuniculus
ENSOPRP00000004608	ENSOPRG00000005002	Ochotona_princeps
ENSOARP00000021512	ENSOARG00000020034	Ovis_aries
ENSCHIP00000017371	ENSCHIG00000017250	Capra_hircus
ENSBBBP00000002547	ENSBBBG00000011846	Bison_bison_bison
ENSBBBP00000024409	ENSBBBG00000019343	Bison_bison_bison
ENSBIXP00000020763	ENSBIXG00000003909	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005037402	ENSBIXG00005002632	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000072412	ENSBTAG00000000678	Bos_taurus
ENSBMUP00000007301	ENSBMUG00000005503	Bos_mutus
ENSTTRP00000014764	ENSTTRG00000015583	Tursiops_truncatus
ENSSSCP00000057604	ENSSSCG00000006752	Sus_scrofa_strain_reference
ENSVPAP00000000688	ENSVPAG00000000749	Vicugna_pacos
ENSNVIP00000007160	ENSNVIG00000005322	Neovison_vison
ENSMPUP00000005706	ENSMPUG00000005753	Mustela_putorius_furo
ENSUAMP00000028179	ENSUAMG00000021782	Ursus_americanus
ENSUAMP00000028178	ENSUAMG00000021779	Ursus_americanus
ENSUMAP00000015936	ENSUMAG00000011714	Ursus_maritimus
ENSUMAP00000013140	ENSUMAG00000009720	Ursus_maritimus
ENSUAMP00000031719	ENSUAMG00000024289	Ursus_americanus
ENSAMEP00000018094	ENSAMEG00000017129	Ailuropoda_melanoleuca
ENSCAFP00000060528	ENSCAFG00000009618	Canis_lupus_familiaris
ENSCAFP00020000440	ENSCAFG00020000481	Canis_lupus_dingo
ENSVVUP00000013458	ENSVVUG00000009890	Vulpes_vulpes
ENSPPRP00000013504	ENSPPRG00000006747	Panthera_pardus
ENSPTIP00000016859	ENSPTIG00000015468	Panthera_tigris_altaica
ENSFCAP00000020481	ENSFCAG00000029266	Felis_catus
ENSMLUP00000005192	ENSMLUG00000005681	Myotis_lucifugus
ENSPVAP00000007772	ENSPVAG00000008225	Pteropus_vampyrus
ENSEASP00005008760	ENSEASG00005006284	Equus_asinus_asinus
ENSECAP00000025545	ENSECAG00000020885	Equus_caballus
ENSPCOP00000002686	ENSPCOG00000008223	Propithecus_coquereli
ENSANAP00000021185	ENSANAG00000028396	Aotus_nancymaae
ENSEEUP00000005763	ENSEEUG00000006286	Erinaceus_europaeus
ENSSARP00000000680	ENSSARG00000000738	Sorex_araneus
ENSTBEP00000010298	ENSTBEG00000011880	Tupaia_belangeri
ENSDNOP00000033969	ENSDNOG00000034464	Dasypus_novemcinctus
ENSCHOP00000000814	ENSCHOG00000000918	Choloepus_hoffmanni
ENSDNOP00000007971	ENSDNOG00000010287	Dasypus_novemcinctus
ENSLAFP00000006015	ENSLAFG00000007150	Loxodonta_africana
ENSPCAP00000013447	ENSPCAG00000014368	Procavia_capensis
ENSETEP00000011094	ENSETEG00000013678	Echinops_telfairi
ENSETEP00000005775	ENSETEG00000007109	Echinops_telfairi
ENSETEP00000002034	ENSETEG00000002491	Echinops_telfairi
ENSETEP00000005093	ENSETEG00000006280	Echinops_telfairi
ENSPEMP00000030665	ENSPEMG00000024591	Peromyscus_maniculatus_bairdii
ENSPEMP00000033399	ENSPEMG00000026129	Peromyscus_maniculatus_bairdii
ENSCGRP00015000216	ENSCGRG00015000256	Cricetulus_griseus_CriGri-PICR
ENSUMAP00000015931	ENSUMAG00000011713	Ursus_maritimus
ENSOANP00000005313	ENSOANG00000003346	Ornithorhynchus_anatinus
ENSABRP00000013090	ENSABRG00000011674	Anser_brachyrhynchus
ENSAPLP00000021398	ENSAPLG00000008797	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000017554	ENSMGAG00000016381	Meleagris_gallopavo
ENSGALP00000039235	ENSGALG00000002139	Gallus_gallus
ENSCJPP00005022238	ENSCJPG00005017511	Coturnix_japonica
ENSNMEP00000000682	ENSNMEG00000001043	Numida_meleagris
ENSLCOP00000009039	ENSLCOG00000006624	Lepidothrix_coronata
ENSMVIP00005023379	ENSMVIG00005016404	Manacus_vitellinus
ENSLSDP00000001844	ENSLSDG00000001461	Lonchura_striata_domestica
ENSTGUP00000001009	ENSTGUG00000000972	Taeniopygia_guttata
ENSJHYP00000022468	ENSJHYG00000016940	Junco_hyemalis
ENSZALP00000021360	ENSZALG00000016731	Zonotrichia_albicollis
ENSSCAP00000018686	ENSSCAG00000013514	Serinus_canaria
ENSFALP00000003548	ENSFALG00000003407	Ficedula_albicollis
ENSCCEP00000005759	ENSCCEG00000006290	Cyanistes_caeruleus
ENSPMJP00000015807	ENSPMJG00000011982	Parus_major
ENSMUNP00000006806	ENSMUNG00000005479	Melopsittacus_undulatus
ENSCPGP00000012660	ENSCPGG00000008996	Calidris_pygmaea
ENSCPUP00000012630	ENSCPUG00000008977	Calidris_pugnax
ENSAOWP00000010323	ENSAOWG00000006438	Apteryx_owenii
ENSAHAP00000026623	ENSAHAG00000018394	Apteryx_haastii
ENSARWP00000025085	ENSARWG00000016953	Apteryx_rowi
ENSDNVP00000016017	ENSDNVG00000011256	Dromaius_novaehollandiae
ENSNPEP00000020067	ENSNPEG00000014926	Nothoprocta_perdicaria
ENSCPRP00005021205	ENSCPRG00005014495	Crocodylus_porosus
ENSGAGP00000024178	ENSGAGG00000017685	Gopherus_agassizii
ENSCABP00000005026	ENSCABG00000003064	Chelonoidis_abingdonii
ENSCPBP00000023167	ENSCPBG00000016547	Chrysemys_picta_bellii
ENSPSIP00000004050	ENSPSIG00000003823	Pelodiscus_sinensis
ENSACAP00000003175	ENSACAG00000003120	Anolis_carolinensis	ENSACAT00000003256
ENSPVIP00000002511	ENSPVIG00000002148	Pogona_vitticeps	ENSPVIT00000003245
ENSNSUP00000018653	ENSNSUG00000013629	Notechis_scutatus
ENSSMRP00000004983	ENSSMRG00000004102	Salvator_merianae
ENSSPUP00000011659	ENSSPUG00000008714	Sphenodon_punctatus
ENSOANP00000007166	ENSOANG00000004518	Ornithorhynchus_anatinus
ENSXETP00000032952	ENSXETG00000016371	Xenopus_tropicalis
ENSDARP00000105767	ENSDARG00000089355	Danio_rerio
ENSPNAP00000006361	ENSPNAG00000012423	Pygocentrus_nattereri
ENSTNIP00000016367	ENSTNIG00000013376	Tetraodon_nigroviridis
ENSCSEP00000006831	ENSCSEG00000004417	Cynoglossus_semilaevis
ENSLACP00000021001	ENSLACG00000018452	Latimeria_chalumnae
ENSHHUP00000033095	ENSHHUG00000020222	Hucho_hucho
ENSHHUP00000039859	ENSHHUG00000024637	Hucho_hucho
ENSELUP00000015386	ENSELUG00000015507	Esox_lucius
ENSFHEP00000027279	ENSFHEG00000010799	Fundulus_heteroclitus
ENSCVAP00000000427	ENSCVAG00000001344	Cyprinodon_variegatus
ENSPLAP00000028342	ENSPLAG00000017680	Poecilia_latipinna
ENSPMEP00000003869	ENSPMEG00000005094	Poecilia_mexicana
ENSPFOP00000030289	ENSPFOG00000012664	Poecilia_formosa
ENSPREP00000017340	ENSPREG00000011631	Poecilia_reticulata
ENSXMAP00000020890	ENSXMAG00000009080	Xiphophorus_maculatus
ENSXCOP00000000038	ENSXCOG00000000035	Xiphophorus_couchianus
ENSPMEP00000020124	ENSPMEG00000000768	Poecilia_mexicana
ENSPLAP00000003357	ENSPLAG00000004786	Poecilia_latipinna
ENSGAFP00000007711	ENSGAFG00000005241	Gambusia_affinis
ENSKMAP00000007641	ENSKMAG00000005685	Kryptolebias_marmoratus
ENSORLP00020004241	ENSORLG00020005148	Oryzias_latipes_ASM223471v1
ENSORLP00000034821	ENSORLG00000000707	Oryzias_latipes_ASM223467v1
ENSORLP00015033732	ENSORLG00015019415	Oryzias_latipes_ASM223469v1
ENSOMEP00000031024	ENSOMEG00000015656	Oryzias_melastigma
ENSGWIP00000002425	ENSGWIG00000000698	Gouania_willdenowi
ENSCSEP00000004032	ENSCSEG00000002620	Cynoglossus_semilaevis
ENSPMGP00000000840	ENSPMGG00000000772	Periophthalmus_magnuspinnatus
ENSAOCP00000024549	ENSAOCG00000011510	Amphiprion_ocellaris
ENSAPEP00000010118	ENSAPEG00000007194	Amphiprion_percula
ENSAPOP00000012747	ENSAPOG00000015538	Acanthochromis_polyacanthus
ENSSPAP00000001012	ENSSPAG00000000716	Stegastes_partitus
ENSPRNP00000018791	ENSPRNG00000007224	Parambassis_ranga
ENSACLP00000019557	ENSACLG00000013296	Astatotilapia_calliptera
ENSMZEP00005029082	ENSMZEG00005021675	Maylandia_zebra
ENSPNYP00000018225	ENSPNYG00000013745	Pundamilia_nyererei
ENSHBUP00000018081	ENSHBUG00000020315	Haplochromis_burtoni
ENSNBRP00000027287	ENSNBRG00000020808	Neolamprologus_brichardi
ENSONIP00000011705	ENSONIG00000009309	Oreochromis_niloticus
ENSTNIP00000013808	ENSTNIG00000010878	Tetraodon_nigroviridis
ENSTRUP00000019905	ENSTRUG00000007996	Takifugu_rubripes
ENSMMOP00000019857	ENSMMOG00000015075	Mola_mola
ENSLCRP00005012594	ENSLCRG00005003216	Larimichthys_crocea
ENSLCRP00005037115	ENSLCRG00005012246	Larimichthys_crocea
ENSCGOP00000044712	ENSCGOG00000019005	Cottoperca_gobio
ENSGACP00000006002	ENSGACG00000004544	Gasterosteus_aculeatus
ENSLBEP00000019296	ENSLBEG00000014770	Labrus_bergylta
ENSMAMP00000013132	ENSMAMG00000008821	Mastacembelus_armatus
ENSMALP00000010039	ENSMALG00000007132	Monopterus_albus
ENSATEP00000005537	ENSATEG00000003864	Anabas_testudineus
ENSBSLP00000038575	ENSBSLG00000016489	Betta_splendens
ENSSDUP00000021333	ENSSDUG00000015380	Seriola_dumerili
ENSSLDP00000011164	ENSSLDG00000008819	Seriola_lalandi_dorsalis
ENSSMAP00000011807	ENSSMAG00000007203	Scophthalmus_maximus
ENSLCAP00010012243	ENSLCAG00010004839	Lates_calcarifer
ENSHCOP00000002864	ENSHCOG00000004158	Hippocampus_comes
ENSACIP00000019537	ENSACIG00000015175	Amphilophus_citrinellus
ENSACIP00000019548	ENSACIG00000015225	Amphilophus_citrinellus
ENSLCRP00005022976	ENSLCRG00005009271	Larimichthys_crocea
ENSLOCP00000020672	ENSLOCG00000016729	Lepisosteus_oculatus
ENSPKIP00000027395	ENSPKIG00000009459	Paramormyrops_kingsleyae
ENSSFOP00015011689	ENSSFOG00015007498	Scleropages_formosus
ENSGMOP00000013622	ENSGMOG00000012731	Gadus_morhua
ENSCHAP00000047800	ENSCHAG00000020279	Clupea_harengus
ENSDCDP00000061006	ENSDCDG00000034580	Denticeps_clupeoides
ENSAMXP00005036940	ENSAMXG00005015306	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000007658	ENSAMXG00000007436	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000005570	ENSPNAG00000001958	Pygocentrus_nattereri
ENSEEEP00000049649	ENSEEEG00000023042	Electrophorus_electricus
ENSIPUP00000000460	ENSIPUG00000000355	Ictalurus_punctatus
ENSDARP00000116773	ENSDARG00000074758	Danio_rerio
ENSLOCP00000012772	ENSLOCG00000010413	Lepisosteus_oculatus
ENSECRP00000009528	ENSECRG00000006377	Erpetoichthys_calabaricus
ENSCMIP00000022626	ENSCMIG00000010075	Callorhinchus_milii
ENSEBUP00000013705	ENSEBUG00000008647	Eptatretus_burgeri
ENSCSAVP00000013811	ENSCSAVG00000008100	Ciona_savignyi
ENSCINP00000026155	ENSCING00000014465	Ciona_intestinalis
FBpp0311664	FBgn0263352	Drosophila_melanogaster
