ENSCHAP00000019797	ENSCHAG00000010081	Clupea_harengus
ENSNBRP00000025978	ENSNBRG00000019872	Neolamprologus_brichardi
ENSONIP00000012823	ENSONIG00000010198	Oreochromis_niloticus
ENSACIP00000023372	ENSACIG00000018153	Amphilophus_citrinellus
ENSKMAP00000008373	ENSKMAG00000006295	Kryptolebias_marmoratus
ENSHCOP00000000415	ENSHCOG00000001223	Hippocampus_comes
ENSPMGP00000021309	ENSPMGG00000017249	Periophthalmus_magnuspinnatus
ENSCSEP00000022446	ENSCSEG00000014308	Cynoglossus_semilaevis
ENSTRUP00000022738	ENSTRUG00000009045	Takifugu_rubripes
ENSTNIP00000018381	ENSTNIG00000015318	Tetraodon_nigroviridis
ENSXCOP00000010884	ENSXCOG00000008222	Xiphophorus_couchianus
ENSXMAP00000024438	ENSXMAG00000029068	Xiphophorus_maculatus
ENSGAFP00000012552	ENSGAFG00000008478	Gambusia_affinis
ENSPFOP00000016001	ENSPFOG00000015945	Poecilia_formosa
ENSPLAP00000007648	ENSPLAG00000010052	Poecilia_latipinna
ENSPMEP00000026074	ENSPMEG00000000184	Poecilia_mexicana
ENSPREP00000026350	ENSPREG00000017808	Poecilia_reticulata
ENSFHEP00000022185	ENSFHEG00000002392	Fundulus_heteroclitus
ENSCVAP00000031807	ENSCVAG00000021349	Cyprinodon_variegatus
ENSORLP00020016209	ENSORLG00020017235	Oryzias_latipes_ASM223471v1
ENSORLP00015032339	ENSORLG00015017116	Oryzias_latipes_ASM223469v1
ENSORLP00000019163	ENSORLG00000015301	Oryzias_latipes_ASM223467v1
ENSOMEP00000019067	ENSOMEG00000020860	Oryzias_melastigma
ENSGMOP00000013048	ENSGMOG00000012186	Gadus_morhua
ENSGWIP00000034718	ENSGWIG00000017978	Gouania_willdenowi
ENSGWIP00000043881	ENSGWIG00000021881	Gouania_willdenowi
ENSHHUP00000039620	ENSHHUG00000024585	Hucho_hucho
ENSHHUP00000087401	ENSHHUG00000050553	Hucho_hucho
ENSELUP00000031030	ENSELUG00000008471	Esox_lucius
ENSPKIP00000027415	ENSPKIG00000009487	Paramormyrops_kingsleyae
ENSSFOP00015016966	ENSSFOG00015010920	Scleropages_formosus
ENSLOCP00000007045	ENSLOCG00000005835	Lepisosteus_oculatus
ENSCMIP00000006437	ENSCMIG00000003654	Callorhinchus_milii
ENSCABP00000029315	ENSCABG00000021518	Chelonoidis_abingdonii
ENSGAGP00000010955	ENSGAGG00000008500	Gopherus_agassizii
ENSCPBP00000026168	ENSCPBG00000018569	Chrysemys_picta_bellii
ENSPSIP00000012068	ENSPSIG00000010839	Pelodiscus_sinensis
ENSCPRP00005013262	ENSCPRG00005009379	Crocodylus_porosus
ENSSPUP00000015698	ENSSPUG00000012131	Sphenodon_punctatus
ENSNSUP00000011001	ENSNSUG00000008325	Notechis_scutatus
ENSAPLP00000032839	ENSAPLG00000030775	Anas_platyrhynchos_platyrhynchos
ENSABRP00000001663	ENSABRG00000001698	Anser_brachyrhynchus
ENSMGAP00000001476	ENSMGAG00000001950	Meleagris_gallopavo
ENSCJPP00005011478	ENSCJPG00005009860	Coturnix_japonica
ENSGALP00000001205	ENSGALG00000021679	Gallus_gallus
ENSNMEP00000008555	ENSNMEG00000008337	Numida_meleagris
ENSAHAP00000015871	ENSAHAG00000011342	Apteryx_haastii
ENSAOWP00000021312	ENSAOWG00000014406	Apteryx_owenii
ENSARWP00000003844	ENSARWG00000002849	Apteryx_rowi
ENSDNVP00000003310	ENSDNVG00000002354	Dromaius_novaehollandiae
ENSCPGP00000001494	ENSCPGG00000001151	Calidris_pygmaea
ENSCPUP00000009743	ENSCPUG00000006920	Calidris_pugnax
ENSMUNP00000016573	ENSMUNG00000012769	Melopsittacus_undulatus
ENSNPEP00000018008	ENSNPEG00000013403	Nothoprocta_perdicaria
ENSTGUP00000000314	ENSTGUG00000000305	Taeniopygia_guttata
ENSLSDP00000006460	ENSLSDG00000004914	Lonchura_striata_domestica
ENSSCAP00000002705	ENSSCAG00000002348	Serinus_canaria
ENSFALP00000014384	ENSFALG00000013785	Ficedula_albicollis
ENSPMJP00000013976	ENSPMJG00000010604	Parus_major
ENSCCEP00000001033	ENSCCEG00000001295	Cyanistes_caeruleus
ENSLCOP00000006598	ENSLCOG00000004905	Lepidothrix_coronata
ENSMVIP00005008720	ENSMVIG00005006474	Manacus_vitellinus
ENSFALP00000010952	ENSFALG00000010502	Ficedula_albicollis
ENSSMRP00000003133	ENSSMRG00000002642	Salvator_merianae
ENSPVIP00000007264	ENSPVIG00000005961	Pogona_vitticeps
ENSLACP00000009919	ENSLACG00000008744	Latimeria_chalumnae
ENSVURP00010020548	ENSVURG00010015722	Vombatus_ursinus
ENSPCIP00000047124	ENSPCIG00000033263	Phascolarctos_cinereus
ENSMEUP00000009856	ENSMEUG00000010809	Notamacropus_eugenii
ENSSHAP00000013663	ENSSHAG00000011677	Sarcophilus_harrisii
ENSSHAP00000013629	ENSSHAG00000011646	Sarcophilus_harrisii
ENSMODP00000005765	ENSMODG00000004681	Monodelphis_domestica
ENSCGRP00000015274	ENSCGRG00000011089	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001001862	ENSCGRG00001001802	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000004416	ENSMAUG00000005644	Mesocricetus_auratus
ENSMOCP00000007425	ENSMOCG00000007216	Microtus_ochrogaster
ENSMUSP00000117160	ENSMUSG00000020211	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000032575	ENSMSIG00000027297	Mus_spicilegus
MGP_SPRETEiJ_P0025175	MGP_SPRETEiJ_G0016420	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0024008	MGP_CAROLIEiJ_G0015602	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0087159	MGP_PahariEiJ_G0031015	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000026202	ENSRNOG00000019349	Rattus_norvegicus
ENSMUGP00000016394	ENSMUGG00000014057	Meriones_unguiculatus
ENSPEMP00000024612	ENSPEMG00000021288	Peromyscus_maniculatus_bairdii
ENSNGAP00000025308	ENSNGAG00000023309	Nannospalax_galili
ENSJJAP00000005785	ENSJJAG00000010635	Jaculus_jaculus
ENSCCNP00000007529	ENSCCNG00000008025	Castor_canadensis
ENSDORP00000013583	ENSDORG00000014445	Dipodomys_ordii
ENSUPAP00010016581	ENSUPAG00010013232	Urocitellus_parryii
ENSSTOP00000006694	ENSSTOG00000007495	Ictidomys_tridecemlineatus
ENSSDAP00000008176	ENSSDAG00000007418	Spermophilus_dauricus
ENSMMMP00000018589	ENSMMMG00000016473	Marmota_marmota_marmota
ENSMICP00000014071	ENSMICG00000015443	Microcebus_murinus
ENSPCOP00000017000	ENSPCOG00000020295	Propithecus_coquereli
ENSPSMP00000012274	ENSPSMG00000008853	Prolemur_simus
ENSOGAP00000019292	ENSOGAG00000033389	Otolemur_garnettii
ENSTTRP00000009648	ENSTTRG00000010177	Tursiops_truncatus
ENSTTRP00000010397	ENSTTRG00000010969	Tursiops_truncatus
ENSCHIP00000019223	ENSCHIG00000018323	Capra_hircus
ENSOARP00000015407	ENSOARG00000014357	Ovis_aries
ENSBIXP00005035427	ENSBIXG00005016570	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000020031	ENSBIXG00000023435	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000018142	ENSBMUG00000013735	Bos_mutus
ENSBTAP00000062091	ENSBTAG00000025452	Bos_taurus
ENSBBBP00000027960	ENSBBBG00000024453	Bison_bison_bison
ENSEASP00005032222	ENSEASG00005021972	Equus_asinus_asinus
ENSECAP00000027736	ENSECAG00000034241	Equus_caballus
ENSMLUP00000004030	ENSMLUG00000004426	Myotis_lucifugus
ENSMLUP00000017748	ENSMLUG00000022603	Myotis_lucifugus
ENSPVAP00000012544	ENSPVAG00000013300	Pteropus_vampyrus
ENSMPUP00000006901	ENSMPUG00000006956	Mustela_putorius_furo
ENSNVIP00000006525	ENSNVIG00000005193	Neovison_vison
ENSAMEP00000005771	ENSAMEG00000005469	Ailuropoda_melanoleuca
ENSCAFP00000041224	ENSCAFG00000019414	Canis_lupus_familiaris
ENSCAFP00020022971	ENSCAFG00020018153	Canis_lupus_dingo
ENSVVUP00000003337	ENSVVUG00000002578	Vulpes_vulpes
ENSPPRP00000015112	ENSPPRG00000007798	Panthera_pardus
ENSFCAP00000021503	ENSFCAG00000030476	Felis_catus
ENSUAMP00000001028	ENSUAMG00000000993	Ursus_americanus
ENSUMAP00000008583	ENSUMAG00000006547	Ursus_maritimus
ENSPTIP00000019500	ENSPTIG00000017228	Panthera_tigris_altaica
ENSTSYP00000023249	ENSTSYG00000030077	Carlito_syrichta
ENSMLEP00000003707	ENSMLEG00000016225	Mandrillus_leucophaeus
ENSPCAP00000013566	ENSPCAG00000014513	Procavia_capensis
ENSLAFP00000017632	ENSLAFG00000021350	Loxodonta_africana
ENSANAP00000023457	ENSANAG00000029477	Aotus_nancymaae
ENSANAP00000004241	ENSANAG00000020221	Aotus_nancymaae	ENSANAT00000021987
ENSCJAP00000024249	ENSCJAG00000013206	Callithrix_jacchus
ENSSBOP00000018950	ENSSBOG00000026071	Saimiri_boliviensis_boliviensis
ENSCCAP00000001548	ENSCCAG00000009812	Cebus_capucinus_imitator
ENSPTRP00000017387	ENSPTRG00000010227	Pan_troglodytes
ENSPPAP00000029688	ENSPPAG00000037864	Pan_paniscus
ENSP00000221494	ENSG00000104897	Homo_sapiens
ENSGGOP00000006470	ENSGGOG00000006613	Gorilla_gorilla
ENSPPYP00000010484	ENSPPYG00000009342	Pongo_abelii
ENSCANP00000007441	ENSCANG00000024451	Colobus_angolensis_palliatus
ENSPTEP00000028068	ENSPTEG00000027810	Piliocolobus_tephrosceles
ENSRROP00000021029	ENSRROG00000034440	Rhinopithecus_roxellana
ENSRBIP00000006556	ENSRBIG00000026709	Rhinopithecus_bieti
ENSPANP00000010280	ENSPANG00000007949	Papio_anubis
ENSCATP00000030557	ENSCATG00000038453	Cercocebus_atys
ENSTGEP00000015849	ENSTGEG00000012800	Theropithecus_gelada
ENSMNEP00000027022	ENSMNEG00000036916	Macaca_nemestrina
ENSMMUP00000077354	ENSMMUG00000010111	Macaca_mulatta
ENSMFAP00000005976	ENSMFAG00000002638	Macaca_fascicularis
ENSCSAP00000007915	ENSCSAG00000011717	Chlorocebus_sabaeus
ENSANAP00000032675	ENSANAG00000034031	Aotus_nancymaae
ENSNLEP00000046159	ENSNLEG00000033384	Nomascus_leucogenys
ENSPTEP00000032560	ENSPTEG00000031274	Piliocolobus_tephrosceles	ENSPTET00000044739
ENSETEP00000013757	ENSETEG00000016949	Echinops_telfairi	ENSETET00000016949
ENSHGLP00100000498	ENSHGLG00100000418	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000021138	ENSHGLG00000015102	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000022531	ENSFDAG00000020911	Fukomys_damarensis
ENSCLAP00000013023	ENSCLAG00000008987	Chinchilla_lanigera
ENSODEP00000018621	ENSODEG00000013722	Octodon_degus
ENSCPOP00000030197	ENSCPOG00000032868	Cavia_porcellus
ENSCAPP00000001654	ENSCAPG00000003402	Cavia_aperea
ENSOANP00000021536	ENSOANG00000013649	Ornithorhynchus_anatinus
ENSEBUP00000001576	ENSEBUG00000001334	Eptatretus_burgeri
FBpp0075676	FBgn0036314	Drosophila_melanogaster
ENSXETP00000012928	ENSXETG00000013760	Xenopus_tropicalis
ENSECRP00000025540	ENSECRG00000017269	Erpetoichthys_calabaricus
F11A10.2.1	WBGene00008683	Caenorhabditis_elegans_strain_N2
ENSCINP00000006811	ENSCING00000003319	Ciona_intestinalis
ENSCSAVP00000013411	ENSCSAVG00000007862	Ciona_savignyi
ENSPTEP00000011725	ENSPTEG00000013222	Piliocolobus_tephrosceles
ENSPTEP00000002035	ENSPTEG00000002326	Piliocolobus_tephrosceles
YDL043C_mRNA	YDL043C	Saccharomyces_cerevisiae_strain_S288C
