ENSAHAP00000004708	ENSAHAG00000003386	Apteryx_haastii	ENSAHAT00000005287
ENSAOWP00000020356	ENSAOWG00000013745	Apteryx_owenii	ENSAOWT00000023069
ENSARWP00000021961	ENSARWG00000014976	Apteryx_rowi	ENSARWT00000024891
ENSDNVP00000022539	ENSDNVG00000015671	Dromaius_novaehollandiae	ENSDNVT00000027176
ENSNPEP00000000261	ENSNPEG00000000070	Nothoprocta_perdicaria
ENSETEP00000007574	ENSETEG00000009318	Echinops_telfairi
ENSCLAP00000000507	ENSCLAG00000000414	Chinchilla_lanigera
ENSODEP00000005501	ENSODEG00000004155	Octodon_degus
ENSCPOP00000006709	ENSCPOG00000007438	Cavia_porcellus
ENSHGLP00000002293	ENSHGLG00000001743	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100007754	ENSHGLG00100005789	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000003220	ENSFDAG00000012730	Fukomys_damarensis
ENSMMMP00000006849	ENSMMMG00000006110	Marmota_marmota_marmota
ENSSTOP00000013040	ENSSTOG00000014545	Ictidomys_tridecemlineatus
ENSUPAP00010017140	ENSUPAG00010013645	Urocitellus_parryii
ENSSDAP00000007082	ENSSDAG00000006506	Spermophilus_dauricus
ENSPEMP00000002183	ENSPEMG00000002138	Peromyscus_maniculatus_bairdii
ENSMOCP00000014692	ENSMOCG00000014110	Microtus_ochrogaster
ENSCGRP00000021334	ENSCGRG00000015487	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001022156	ENSCGRG00001020755	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015019477	ENSCGRG00015014917	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007867	ENSMAUG00000009424	Mesocricetus_auratus
MGP_SPRETEiJ_P0097021	MGP_SPRETEiJ_G0034711	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000084342	ENSMUSG00000031292	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0093256	MGP_CAROLIEiJ_G0033541	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0090858	MGP_PahariEiJ_G0032080	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000005061	ENSRNOG00000003742	Rattus_norvegicus
ENSNGAP00000007564	ENSNGAG00000010787	Nannospalax_galili
ENSJJAP00000006746	ENSJJAG00000011323	Jaculus_jaculus
ENSDORP00000001218	ENSDORG00000001295	Dipodomys_ordii
ENSCCNP00000022221	ENSCCNG00000021681	Castor_canadensis
ENSOCUP00000035069	ENSOCUG00000010775	Oryctolagus_cuniculus
ENSOPRP00000008845	ENSOPRG00000009644	Ochotona_princeps
ENSTBEP00000014944	ENSTBEG00000017147	Tupaia_belangeri
ENSCANP00000001905	ENSCANG00000006608	Colobus_angolensis_palliatus
ENSRROP00000035250	ENSRROG00000041121	Rhinopithecus_roxellana
ENSPTEP00000004183	ENSPTEG00000004920	Piliocolobus_tephrosceles
ENSTGEP00000022169	ENSTGEG00000017896	Theropithecus_gelada
ENSMMUP00000060517	ENSMMUG00000005063	Macaca_mulatta
ENSMLEP00000027699	ENSMLEG00000038004	Mandrillus_leucophaeus
ENSCATP00000037835	ENSCATG00000041616	Cercocebus_atys
ENSPANP00000043055	ENSPANG00000004460	Papio_anubis
ENSMNEP00000000980	ENSMNEG00000004730	Macaca_nemestrina
ENSMFAP00000015472	ENSMFAG00000030921	Macaca_fascicularis
ENSCSAP00000010845	ENSCSAG00000014729	Chlorocebus_sabaeus
ENSP00000369325	ENSG00000008086	Homo_sapiens
ENSPPAP00000008909	ENSPPAG00000027668	Pan_paniscus
ENSGGOP00000010529	ENSGGOG00000010796	Gorilla_gorilla
ENSPTRP00000037200	ENSPTRG00000021711	Pan_troglodytes
ENSPPYP00000022561	ENSPPYG00000020166	Pongo_abelii
ENSNLEP00000011782	ENSNLEG00000009674	Nomascus_leucogenys
ENSCCAP00000022142	ENSCCAG00000028839	Cebus_capucinus_imitator
ENSSBOP00000037708	ENSSBOG00000034927	Saimiri_boliviensis_boliviensis
ENSCJAP00000010763	ENSCJAG00000005834	Callithrix_jacchus
ENSANAP00000034174	ENSANAG00000034696	Aotus_nancymaae
ENSTSYP00000026739	ENSTSYG00000001912	Carlito_syrichta
ENSPSMP00000013945	ENSPSMG00000010005	Prolemur_simus
ENSPCOP00000021371	ENSPCOG00000022705	Propithecus_coquereli
ENSMICP00000042624	ENSMICG00000004179	Microcebus_murinus
ENSOGAP00000002170	ENSOGAG00000002429	Otolemur_garnettii
ENSNVIP00000027064	ENSNVIG00000020913	Neovison_vison
ENSMPUP00000002872	ENSMPUG00000002901	Mustela_putorius_furo
ENSUMAP00000011892	ENSUMAG00000008854	Ursus_maritimus
ENSUAMP00000026976	ENSUAMG00000020833	Ursus_americanus
ENSAMEP00000017786	ENSAMEG00000016835	Ailuropoda_melanoleuca
ENSCAFP00000043447	ENSCAFG00000012819	Canis_lupus_familiaris
ENSCAFP00020005070	ENSCAFG00020004060	Canis_lupus_dingo
ENSVVUP00000019254	ENSVVUG00000014210	Vulpes_vulpes
ENSPPRP00000019356	ENSPPRG00000010754	Panthera_pardus
ENSPTIP00000021396	ENSPTIG00000018564	Panthera_tigris_altaica
ENSFCAP00000001003	ENSFCAG00000001075	Felis_catus
ENSECAP00000040492	ENSECAG00000007008	Equus_caballus
ENSEASP00005032936	ENSEASG00005022515	Equus_asinus_asinus
ENSOARP00000014757	ENSOARG00000013760	Ovis_aries
ENSCHIP00000006892	ENSCHIG00000010574	Capra_hircus
ENSBTAP00000073932	ENSBTAG00000007428	Bos_taurus
ENSBIXP00005043599	ENSBIXG00005005323	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000011693	ENSBMUG00000008969	Bos_mutus
ENSSSCP00000046717	ENSSSCG00000012156	Sus_scrofa_strain_reference
ENSVPAP00000002968	ENSVPAG00000003209	Vicugna_pacos
ENSTTRP00000004699	ENSTTRG00000004984	Tursiops_truncatus
ENSMLUP00000006227	ENSMLUG00000006808	Myotis_lucifugus
ENSPVAP00000006513	ENSPVAG00000006896	Pteropus_vampyrus
ENSEEUP00000003227	ENSEEUG00000003516	Erinaceus_europaeus
ENSSARP00000006278	ENSSARG00000006880	Sorex_araneus
ENSOANP00000006401	ENSOANG00000004037	Ornithorhynchus_anatinus
ENSXETP00000009246	ENSXETG00000011709	Xenopus_tropicalis
ENSLACP00000009601	ENSLACG00000008468	Latimeria_chalumnae
ENSCMIP00000023129	ENSCMIG00000010376	Callorhinchus_milii
ENSHHUP00000008624	ENSHHUG00000005278	Hucho_hucho
ENSAMXP00000052670	ENSAMXG00000034768	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPKIP00000004767	ENSPKIG00000021716	Paramormyrops_kingsleyae
ENSSFOP00015004501	ENSSFOG00015002911	Scleropages_formosus
ENSPKIP00000033741	ENSPKIG00000013314	Paramormyrops_kingsleyae
ENSSFOP00015014700	ENSSFOG00015009440	Scleropages_formosus
ENSDCDP00000020665	ENSDCDG00000016372	Denticeps_clupeoides
ENSCHAP00000008764	ENSCHAG00000004919	Clupea_harengus
ENSAMXP00005004703	ENSAMXG00005002925	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000008638	ENSAMXG00000008390	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000007979	ENSPNAG00000013640	Pygocentrus_nattereri
ENSIPUP00000021032	ENSIPUG00000014275	Ictalurus_punctatus
ENSEEEP00000010312	ENSEEEG00000005220	Electrophorus_electricus
ENSDARP00000111280	ENSDARG00000015240	Danio_rerio
ENSPRNP00000020985	ENSPRNG00000010893	Parambassis_ranga
ENSTNIP00000012375	ENSTNIG00000009502	Tetraodon_nigroviridis
ENSCSEP00000014877	ENSCSEG00000009558	Cynoglossus_semilaevis
ENSPMGP00000004313	ENSPMGG00000003665	Periophthalmus_magnuspinnatus
ENSCGOP00000052222	ENSCGOG00000023024	Cottoperca_gobio
ENSGACP00000019906	ENSGACG00000015093	Gasterosteus_aculeatus
ENSMAMP00000015647	ENSMAMG00000010484	Mastacembelus_armatus
ENSATEP00000023648	ENSATEG00000016371	Anabas_testudineus
ENSLCAP00010011103	ENSLCAG00010005226	Lates_calcarifer
ENSLCRP00005034610	ENSLCRG00005013570	Larimichthys_crocea
ENSLBEP00000033363	ENSLBEG00000025071	Labrus_bergylta
ENSFHEP00000009269	ENSFHEG00000010569	Fundulus_heteroclitus
ENSCVAP00000017404	ENSCVAG00000020524	Cyprinodon_variegatus
ENSXCOP00000024708	ENSXCOG00000018455	Xiphophorus_couchianus
ENSXMAP00000033658	ENSXMAG00000002007	Xiphophorus_maculatus
ENSGAFP00000012458	ENSGAFG00000008406	Gambusia_affinis
ENSPFOP00000017132	ENSPFOG00000017036	Poecilia_formosa
ENSPREP00000028782	ENSPREG00000019470	Poecilia_reticulata
ENSPLAP00000016021	ENSPLAG00000020105	Poecilia_latipinna
ENSPMEP00000034767	ENSPMEG00000024190	Poecilia_mexicana
ENSKMAP00000013035	ENSKMAG00000009793	Kryptolebias_marmoratus
ENSORLP00015018404	ENSORLG00015019457	Oryzias_latipes_ASM223469v1
ENSORLP00020033970	ENSORLG00020020226	Oryzias_latipes_ASM223471v1
ENSORLP00000036967	ENSORLG00000003597	Oryzias_latipes_ASM223467v1
ENSOMEP00000010965	ENSOMEG00000012262	Oryzias_melastigma
ENSGWIP00000003801	ENSGWIG00000002053	Gouania_willdenowi
ENSACLP00000030060	ENSACLG00000020255	Astatotilapia_calliptera
ENSHBUP00000021057	ENSHBUG00000023503	Haplochromis_burtoni
ENSMZEP00005008378	ENSMZEG00005006367	Maylandia_zebra
ENSPNYP00000024803	ENSPNYG00000018699	Pundamilia_nyererei
ENSNBRP00000027516	ENSNBRG00000020971	Neolamprologus_brichardi
ENSONIP00000004315	ENSONIG00000003427	Oreochromis_niloticus
ENSACIP00000006171	ENSACIG00000004821	Amphilophus_citrinellus
ENSAOCP00000019021	ENSAOCG00000024243	Amphiprion_ocellaris
ENSAPOP00000002873	ENSAPOG00000004306	Acanthochromis_polyacanthus
ENSMALP00000019145	ENSMALG00000013341	Monopterus_albus
ENSBSLP00000001368	ENSBSLG00000000880	Betta_splendens
ENSSLDP00000030322	ENSSLDG00000023318	Seriola_lalandi_dorsalis
ENSSDUP00000002887	ENSSDUG00000002201	Seriola_dumerili
ENSSMAP00000022076	ENSSMAG00000013472	Scophthalmus_maximus
ENSGMOP00000008789	ENSGMOG00000008216	Gadus_morhua
ENSHHUP00000038240	ENSHHUG00000023880	Hucho_hucho
ENSELUP00000011048	ENSELUG00000011498	Esox_lucius
ENSTRUP00000031949	ENSTRUG00000012621	Takifugu_rubripes
ENSTNIP00000009136	ENSTNIG00000006372	Tetraodon_nigroviridis
ENSMMOP00000007713	ENSMMOG00000005996	Mola_mola
ENSCSEP00000010807	ENSCSEG00000006901	Cynoglossus_semilaevis
ENSGAFP00000027104	ENSGAFG00000018316	Gambusia_affinis
ENSXMAP00000021829	ENSXMAG00000022462	Xiphophorus_maculatus
ENSPMEP00000014729	ENSPMEG00000017203	Poecilia_mexicana
ENSPFOP00000018956	ENSPFOG00000018843	Poecilia_formosa
ENSPLAP00000011781	ENSPLAG00000014973	Poecilia_latipinna
ENSPREP00000026827	ENSPREG00000018111	Poecilia_reticulata
ENSCVAP00000001469	ENSCVAG00000002455	Cyprinodon_variegatus
ENSFHEP00000011180	ENSFHEG00000000913	Fundulus_heteroclitus
ENSKMAP00000018840	ENSKMAG00000014018	Kryptolebias_marmoratus
ENSORLP00020016647	ENSORLG00020017690	Oryzias_latipes_ASM223471v1
ENSORLP00000020490	ENSORLG00000016364	Oryzias_latipes_ASM223467v1
ENSORLP00015012533	ENSORLG00015013390	Oryzias_latipes_ASM223469v1
ENSOMEP00000024794	ENSOMEG00000005698	Oryzias_melastigma
ENSGWIP00000010277	ENSGWIG00000004745	Gouania_willdenowi
ENSACLP00000027723	ENSACLG00000018844	Astatotilapia_calliptera
ENSMZEP00005027866	ENSMZEG00005020782	Maylandia_zebra
ENSHBUP00000005587	ENSHBUG00000007052	Haplochromis_burtoni
ENSNBRP00000007442	ENSNBRG00000005789	Neolamprologus_brichardi
ENSPNYP00000016822	ENSPNYG00000012727	Pundamilia_nyererei
ENSONIP00000003962	ENSONIG00000003161	Oreochromis_niloticus
ENSACIP00000001051	ENSACIG00000000874	Amphilophus_citrinellus
ENSAOCP00000026500	ENSAOCG00000014819	Amphiprion_ocellaris
ENSAPEP00000024260	ENSAPEG00000017230	Amphiprion_percula
ENSAPOP00000000455	ENSAPOG00000001672	Acanthochromis_polyacanthus
ENSSPAP00000024051	ENSSPAG00000017996	Stegastes_partitus
ENSMAMP00000019373	ENSMAMG00000013040	Mastacembelus_armatus
ENSMALP00000020684	ENSMALG00000014441	Monopterus_albus
ENSATEP00000019239	ENSATEG00000013341	Anabas_testudineus
ENSBSLP00000006979	ENSBSLG00000003434	Betta_splendens
ENSPRNP00000010266	ENSPRNG00000004822	Parambassis_ranga
ENSSLDP00000016408	ENSSLDG00000013011	Seriola_lalandi_dorsalis
ENSSDUP00000027696	ENSSDUG00000020009	Seriola_dumerili
ENSLCAP00010031309	ENSLCAG00010014680	Lates_calcarifer
ENSSMAP00000031241	ENSSMAG00000019153	Scophthalmus_maximus
ENSLBEP00000030999	ENSLBEG00000023396	Labrus_bergylta
ENSGACP00000018475	ENSGACG00000013990	Gasterosteus_aculeatus
ENSLCRP00005002264	ENSLCRG00005001140	Larimichthys_crocea
ENSHCOP00000023643	ENSHCOG00000012398	Hippocampus_comes
ENSGMOP00000012468	ENSGMOG00000011655	Gadus_morhua
ENSELUP00000017459	ENSELUG00000017190	Esox_lucius
ENSHHUP00000011854	ENSHHUG00000007191	Hucho_hucho
ENSDCDP00000028816	ENSDCDG00000020675	Denticeps_clupeoides
ENSCHAP00000051662	ENSCHAG00000023634	Clupea_harengus
ENSAMXP00005002484	ENSAMXG00005001400	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000053585	ENSAMXG00000043935	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000035175	ENSPNAG00000024907	Pygocentrus_nattereri
ENSIPUP00000001182	ENSIPUG00000000850	Ictalurus_punctatus
ENSEEEP00000005955	ENSEEEG00000003142	Electrophorus_electricus
ENSXCOP00000011066	ENSXCOG00000008366	Xiphophorus_couchianus
ENSLOCP00000009173	ENSLOCG00000007559	Lepisosteus_oculatus
ENSECRP00000003140	ENSECRG00000002138	Erpetoichthys_calabaricus
ENSPMAP00000009343	ENSPMAG00000008486	Petromyzon_marinus
ENSCSAVP00000008855	ENSCSAVG00000005254	Ciona_savignyi
