FBpp0075724	FBgn0036248	Drosophila_melanogaster	FBtr0075992
FBpp0075723	FBgn0011335	Drosophila_melanogaster	FBtr0075991
FBpp0078770	FBgn0031740	Drosophila_melanogaster	FBtr0079139
FBpp0084493	FBgn0042111	Drosophila_melanogaster	FBtr0085123
ENSPVIP00000004884	ENSPVIG00000004002	Pogona_vitticeps	ENSPVIT00000006267
ENSACAP00000005674	ENSACAG00000005813	Anolis_carolinensis	ENSACAT00000005798
ENSNSUP00000009279	ENSNSUG00000007100	Notechis_scutatus	ENSNSUT00000009922
ENSSMRP00000030532	ENSSMRG00000023407	Salvator_merianae
ENSBIXP00005004314	ENSBIXG00005010285	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000004915	ENSBTAG00000003776	Bos_taurus
ENSBMUP00000035228	ENSBMUG00000026206	Bos_mutus
ENSBBBP00000010277	ENSBBBG00000018436	Bison_bison_bison
ENSCHIP00000000742	ENSCHIG00000000532	Capra_hircus
ENSOARP00000014803	ENSOARG00000013807	Ovis_aries
ENSTTRP00000013726	ENSTTRG00000014477	Tursiops_truncatus
ENSSSCP00000053082	ENSSSCG00000040111	Sus_scrofa_strain_reference
ENSPVAP00000007809	ENSPVAG00000008266	Pteropus_vampyrus
ENSECAP00000051656	ENSECAG00000008424	Equus_caballus
ENSEASP00005005561	ENSEASG00005004110	Equus_asinus_asinus
ENSLAFP00000019498	ENSLAFG00000032063	Loxodonta_africana
ENSXETP00000037532	ENSXETG00000012914	Xenopus_tropicalis
ENSLACP00000022704	ENSLACG00000022361	Latimeria_chalumnae
ENSDCDP00000023181	ENSDCDG00000017704	Denticeps_clupeoides
ENSDCDP00000023211	ENSDCDG00000017716	Denticeps_clupeoides
ENSCHAP00000025450	ENSCHAG00000012445	Clupea_harengus
ENSAMXP00000011680	ENSAMXG00000011368	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005032984	ENSAMXG00005016053	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000031011	ENSPNAG00000018103	Pygocentrus_nattereri
ENSEEEP00000035085	ENSEEEG00000016689	Electrophorus_electricus
ENSIPUP00000027309	ENSIPUG00000018500	Ictalurus_punctatus
ENSDARP00000098216	ENSDARG00000078801	Danio_rerio
ENSHHUP00000064832	ENSHHUG00000038302	Hucho_hucho
ENSHHUP00000012894	ENSHHUG00000007914	Hucho_hucho
ENSELUP00000015259	ENSELUG00000015231	Esox_lucius
ENSKMAP00000001868	ENSKMAG00000001457	Kryptolebias_marmoratus
ENSHCOP00000003937	ENSHCOG00000000870	Hippocampus_comes
ENSTRUP00000025098	ENSTRUG00000009975	Takifugu_rubripes
ENSPMEP00000012463	ENSPMEG00000014648	Poecilia_mexicana
ENSPLAP00000019116	ENSPLAG00000000973	Poecilia_latipinna
ENSXCOP00000003024	ENSXCOG00000002397	Xiphophorus_couchianus
ENSPREP00000020929	ENSPREG00000014159	Poecilia_reticulata
ENSPFOP00000005490	ENSPFOG00000005607	Poecilia_formosa
ENSXMAP00000015902	ENSXMAG00000015874	Xiphophorus_maculatus
ENSGAFP00000008529	ENSGAFG00000005796	Gambusia_affinis
ENSFHEP00000001211	ENSFHEG00000001964	Fundulus_heteroclitus
ENSCVAP00000028880	ENSCVAG00000016223	Cyprinodon_variegatus
ENSORLP00015007186	ENSORLG00015008015	Oryzias_latipes_ASM223469v1
ENSORLP00000007571	ENSORLG00000006023	Oryzias_latipes_ASM223467v1
ENSORLP00020009963	ENSORLG00020010854	Oryzias_latipes_ASM223471v1
ENSOMEP00000027424	ENSOMEG00000009875	Oryzias_melastigma
ENSGWIP00000033485	ENSGWIG00000017249	Gouania_willdenowi
ENSHBUP00000001664	ENSHBUG00000002806	Haplochromis_burtoni
ENSACLP00000005767	ENSACLG00000003897	Astatotilapia_calliptera
ENSMZEP00005000242	ENSMZEG00005000288	Maylandia_zebra
ENSNBRP00000028445	ENSNBRG00000021678	Neolamprologus_brichardi
ENSPNYP00000007570	ENSPNYG00000005800	Pundamilia_nyererei
ENSONIP00000002245	ENSONIG00000001794	Oreochromis_niloticus
ENSACIP00000017780	ENSACIG00000013876	Amphilophus_citrinellus
ENSAOCP00000026658	ENSAOCG00000015009	Amphiprion_ocellaris
ENSAPEP00000014118	ENSAPEG00000010060	Amphiprion_percula
ENSAPOP00000008054	ENSAPOG00000010116	Acanthochromis_polyacanthus
ENSSPAP00000016340	ENSSPAG00000012320	Stegastes_partitus
ENSATEP00000027627	ENSATEG00000019113	Anabas_testudineus
ENSLCRP00005010275	ENSLCRG00005004714	Larimichthys_crocea
ENSCGOP00000013117	ENSCGOG00000006424	Cottoperca_gobio
ENSLBEP00000034432	ENSLBEG00000025899	Labrus_bergylta
ENSSLDP00000015827	ENSSLDG00000012576	Seriola_lalandi_dorsalis
ENSLCAP00010034520	ENSLCAG00010016212	Lates_calcarifer
ENSPRNP00000025283	ENSPRNG00000012823	Parambassis_ranga
ENSBSLP00000024072	ENSBSLG00000012264	Betta_splendens
ENSMAMP00000005977	ENSMAMG00000004077	Mastacembelus_armatus
ENSMALP00000015069	ENSMALG00000010583	Monopterus_albus
ENSSMAP00000015916	ENSSMAG00000009767	Scophthalmus_maximus
ENSCSEP00000003803	ENSCSEG00000002483	Cynoglossus_semilaevis
ENSSDUP00000027543	ENSSDUG00000019930	Seriola_dumerili
ENSGACP00000025676	ENSGACG00000019426	Gasterosteus_aculeatus
ENSMMOP00000016314	ENSMMOG00000012451	Mola_mola
ENSPMGP00000022810	ENSPMGG00000018450	Periophthalmus_magnuspinnatus
ENSGMOP00000017858	ENSGMOG00000016626	Gadus_morhua
ENSPKIP00000019196	ENSPKIG00000004462	Paramormyrops_kingsleyae
ENSSFOP00015019993	ENSSFOG00015012869	Scleropages_formosus
ENSLOCP00000012765	ENSLOCG00000010411	Lepisosteus_oculatus
ENSECRP00000002531	ENSECRG00000001724	Erpetoichthys_calabaricus
ENSCMIP00000022731	ENSCMIG00000010210	Callorhinchus_milii
