ENSAPLP00000030498	ENSAPLG00000014330	Anas_platyrhynchos_platyrhynchos
ENSCHIP00000004302	ENSCHIG00000008503	Capra_hircus
ENSMICP00000032988	ENSMICG00000028777	Microcebus_murinus
ENSMZEP00005037867	ENSMZEG00005028251	Maylandia_zebra
ENSORLP00020025353	ENSORLG00020007258	Oryzias_latipes_ASM223471v1
ENSXMAP00000035697	ENSXMAG00000028764	Xiphophorus_maculatus
ENSKMAP00000010166	ENSKMAG00000007630	Kryptolebias_marmoratus
YIL051C_mRNA	YIL051C	Saccharomyces_cerevisiae_strain_S288C
ENSMNEP00000033454	ENSMNEG00000039988	Macaca_nemestrina
ENSAMXP00005026245	ENSAMXG00005013244	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSCPOP00000028780	ENSCPOG00000036991	Cavia_porcellus
MGP_PahariEiJ_P0041413	MGP_PahariEiJ_G0019734	Mus_pahari_strain_PAHARI_EIJ
ENSMAMP00000021187	ENSMAMG00000014238	Mastacembelus_armatus
ENSVURP00010008491	ENSVURG00010006598	Vombatus_ursinus
ENSPPRP00000009637	ENSPPRG00000004025	Panthera_pardus
ENSODEP00000005222	ENSODEG00000003956	Octodon_degus
ENSCSEP00000013544	ENSCSEG00000008726	Cynoglossus_semilaevis
ENSBMUP00000030235	ENSBMUG00000022625	Bos_mutus
ENSCHAP00000042354	ENSCHAG00000019727	Clupea_harengus
ENSXETP00000027826	ENSXETG00000008826	Xenopus_tropicalis
ENSCJPP00005000643	ENSCJPG00005000704	Coturnix_japonica
ENSCANP00000005698	ENSCANG00000019322	Colobus_angolensis_palliatus
ENSMAUP00000000291	ENSMAUG00000000274	Mesocricetus_auratus
ENSMALP00000007895	ENSMALG00000005610	Monopterus_albus
ENSACLP00000021843	ENSACLG00000014849	Astatotilapia_calliptera
ENSPKIP00000038589	ENSPKIG00000016300	Paramormyrops_kingsleyae
ENSPCIP00000015735	ENSPCIG00000012218	Phascolarctos_cinereus
ENSCGRP00015036832	ENSCGRG00015027632	Cricetulus_griseus_CriGri-PICR
ENSLCOP00000011301	ENSLCOG00000008202	Lepidothrix_coronata
ENSPLAP00000003199	ENSPLAG00000004635	Poecilia_latipinna
ENSMODP00000040839	ENSMODG00000027679	Monodelphis_domestica
ENSCGOP00000035124	ENSCGOG00000016260	Cottoperca_gobio
ENSSDUP00000015997	ENSSDUG00000011665	Seriola_dumerili
ENSPMGP00000028538	ENSPMGG00000022971	Periophthalmus_magnuspinnatus
ENSCCAP00000010779	ENSCCAG00000023149	Cebus_capucinus_imitator
ENSTGUP00000012370	ENSTGUG00000012005	Taeniopygia_guttata
ENSAMXP00000054242	ENSAMXG00000031748	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000036461
ENSHBUP00000001134	ENSHBUG00000002322	Haplochromis_burtoni
ENSCPBP00000008103	ENSCPBG00000006365	Chrysemys_picta_bellii
ENSHGLP00000007187	ENSHGLG00000005242	Heterocephalus_glaber_HetGla_female_1.0
ENSNPEP00000019223	ENSNPEG00000014327	Nothoprocta_perdicaria
ENSTNIP00000016286	ENSTNIG00000013296	Tetraodon_nigroviridis
ENSBIXP00005005428	ENSBIXG00005011123	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSTGEP00000001737	ENSTGEG00000001589	Theropithecus_gelada
ENSMZEP00005034041	ENSMZEG00005025450	Maylandia_zebra
ENSNVIP00000031652	ENSNVIG00000024343	Neovison_vison
ENSPANP00000029978	ENSPANG00000031776	Papio_anubis
ENSMUSP00000022946	ENSMUSG00000022323	Mus_musculus_strain_reference_(CL57BL6)
ENSBMUP00000023856	ENSBMUG00000017901	Bos_mutus
ENSMNEP00000030875	ENSMNEG00000038879	Macaca_nemestrina
ENSCANP00000016366	ENSCANG00000031626	Colobus_angolensis_palliatus
ENSLACP00000013918	ENSLACG00000012254	Latimeria_chalumnae
ENSCSAP00000019106	ENSCSAG00000019607	Chlorocebus_sabaeus
ENSMMOP00000023980	ENSMMOG00000018248	Mola_mola
ENSMSIP00000019393	ENSMSIG00000016480	Mus_spicilegus
ENSKMAP00000001717	ENSKMAG00000001365	Kryptolebias_marmoratus
ENSMOCP00000015793	ENSMOCG00000014887	Microtus_ochrogaster
ENSORLP00015014379	ENSORLG00015015318	Oryzias_latipes_ASM223469v1
ENSSHAP00000002381	ENSSHAG00000002113	Sarcophilus_harrisii
ENSRNOP00000007430	ENSRNOG00000005437	Rattus_norvegicus
ENSCAFP00020034487	ENSCAFG00020026760	Canis_lupus_dingo
ENSSSCP00000033130	ENSSSCG00000006079	Sus_scrofa_strain_reference
ENSMPUP00000015144	ENSMPUG00000015253	Mustela_putorius_furo
ENSMVIP00005021804	ENSMVIG00005015323	Manacus_vitellinus
ENSOCUP00000025829	ENSOCUG00000024251	Oryctolagus_cuniculus
ENSHCOP00000028227	ENSHCOG00000020716	Hippocampus_comes
ENSTRUP00000038269	ENSTRUG00000014973	Takifugu_rubripes
ENSBTAP00000016718	ENSBTAG00000012595	Bos_taurus
ENSSMAP00000017053	ENSSMAG00000010449	Scophthalmus_maximus
ENSMICP00000041838	ENSMICG00000046083	Microcebus_murinus
ENSSMAP00000011770	ENSSMAG00000007263	Scophthalmus_maximus
ENSCGRP00000013763	ENSCGRG00000009983	Cricetulus_griseus_CriGri_1.0
ENSSBOP00000002069	ENSSBOG00000011035	Saimiri_boliviensis_boliviensis
ENSHGLP00100023524	ENSHGLG00100017274	Heterocephalus_glaber_HetGla_1.0
ENSPCOP00000017205	ENSPCOG00000020404	Propithecus_coquereli
ENSAOWP00000000077	ENSAOWG00000000070	Apteryx_owenii
ENSPMAP00000000356	ENSPMAG00000000315	Petromyzon_marinus	ENSPMAT00000000356
ENSCHAP00000019304	ENSCHAG00000009857	Clupea_harengus
ENSPSIP00000014823	ENSPSIG00000013279	Pelodiscus_sinensis
ENSMZEP00005004257	ENSMZEG00005003305	Maylandia_zebra
ENSMUGP00000031593	ENSMUGG00000026291	Meriones_unguiculatus
ENSXCOP00000026849	ENSXCOG00000020050	Xiphophorus_couchianus
ENSCPGP00000019802	ENSCPGG00000013877	Calidris_pygmaea
ENSLAFP00000001737	ENSLAFG00000002078	Loxodonta_africana
ENSLOCP00000012013	ENSLOCG00000009827	Lepisosteus_oculatus
ENSCLAP00000010012	ENSCLAG00000006938	Chinchilla_lanigera
ENSBTAP00000072240	ENSBTAG00000030230	Bos_taurus
ENSAPOP00000015293	ENSAPOG00000018254	Acanthochromis_polyacanthus
ENSECRP00000019630	ENSECRG00000013123	Erpetoichthys_calabaricus
ENSFDAP00000008116	ENSFDAG00000016458	Fukomys_damarensis
ENSNBRP00000002897	ENSNBRG00000002321	Neolamprologus_brichardi
ENSDNVP00000009428	ENSDNVG00000006657	Dromaius_novaehollandiae
ENSNMEP00000004150	ENSNMEG00000004605	Numida_meleagris
ENSPVIP00000013999	ENSPVIG00000010816	Pogona_vitticeps
ENSXMAP00000003704	ENSXMAG00000003693	Xiphophorus_maculatus
ENSHBUP00000034209	ENSHBUG00000021604	Haplochromis_burtoni
ENSAPOP00000006346	ENSAPOG00000008174	Acanthochromis_polyacanthus
ENSBIXP00000009696	ENSBIXG00000002188	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSSFOP00015011527	ENSSFOG00015007442	Scleropages_formosus
ENSCPRP00005004035	ENSCPRG00005002964	Crocodylus_porosus
ENSPNYP00000005750	ENSPNYG00000004442	Pundamilia_nyererei
ENSSCAP00000005076	ENSSCAG00000004086	Serinus_canaria
ENSPNYP00000016057	ENSPNYG00000012172	Pundamilia_nyererei
ENSELUP00000015255	ENSELUG00000015237	Esox_lucius
ENSCHIP00000009683	ENSCHIG00000012463	Capra_hircus
ENSNBRP00000017461	ENSNBRG00000013480	Neolamprologus_brichardi
ENSMLEP00000003626	ENSMLEG00000015804	Mandrillus_leucophaeus
ENSBMUP00000021097	ENSBMUG00000015873	Bos_mutus
ENSPTEP00000000423	ENSPTEG00000000517	Piliocolobus_tephrosceles
ENSBSLP00000036582	ENSBSLG00000017847	Betta_splendens
ENSSPUP00000004589	ENSSPUG00000003543	Sphenodon_punctatus
ENSPMEP00000019329	ENSPMEG00000022345	Poecilia_mexicana
ENSPTEP00000019782	ENSPTEG00000021080	Piliocolobus_tephrosceles
ENSDCDP00000033638	ENSDCDG00000022879	Denticeps_clupeoides
ENSPTIP00000018022	ENSPTIG00000016283	Panthera_tigris_altaica
ENSLCAP00010030212	ENSLCAG00010014208	Lates_calcarifer
ENSRROP00000004542	ENSRROG00000018864	Rhinopithecus_roxellana
ENSORLP00015029508	ENSORLG00015012717	Oryzias_latipes_ASM223469v1
ENSP00000254878	ENSG00000132541	Homo_sapiens
ENSPCOP00000007384	ENSPCOG00000014936	Propithecus_coquereli
ENSOCUP00000045682	ENSOCUG00000035058	Oryctolagus_cuniculus
ENSORLP00000042529	ENSORLG00000022285	Oryzias_latipes_ASM223467v1
MGP_SPRETEiJ_P0039809	MGP_SPRETEiJ_G0020621	Mus_spretus_strain_SPRET/EiJ
ENSCGRP00001020896	ENSCGRG00001019905	Cricetulus_griseus_CHOK1GS_HDv1
ENSECAP00000039592	ENSECAG00000035364	Equus_caballus
ENSDORP00000014475	ENSDORG00000015382	Dipodomys_ordii
ENSZALP00000016036	ENSZALG00000013056	Zonotrichia_albicollis
ENSMUNP00000000173	ENSMUNG00000000204	Melopsittacus_undulatus
ENSCATP00000024318	ENSCATG00000035684	Cercocebus_atys
ENSPSMP00000016907	ENSPSMG00000012066	Prolemur_simus
ENSSHAP00000001123	ENSSHAG00000001004	Sarcophilus_harrisii
ENSBIXP00000009174	ENSBIXG00000014882	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSMICP00000027634	ENSMICG00000038570	Microcebus_murinus
ENSGALP00000073803	ENSGALG00000044554	Gallus_gallus
ENSFALP00000005943	ENSFALG00000005704	Ficedula_albicollis
ENSSLDP00000015861	ENSSLDG00000012590	Seriola_lalandi_dorsalis
ENSCMIP00000004657	ENSCMIG00000002755	Callorhinchus_milii
ENSSLDP00000017626	ENSSLDG00000013916	Seriola_lalandi_dorsalis
ENSARWP00000007031	ENSARWG00000004921	Apteryx_rowi
ENSPMJP00000008797	ENSPMJG00000007110	Parus_major
ENSCHOP00000001132	ENSCHOG00000001278	Choloepus_hoffmanni
ENSOMEP00000011870	ENSOMEG00000013208	Oryzias_melastigma
ENSPTEP00000003744	ENSPTEG00000004429	Piliocolobus_tephrosceles
ENSMMOP00000024359	ENSMMOG00000018535	Mola_mola
ENSPTRP00000034976	ENSPTRG00000020457	Pan_troglodytes
ENSMAMP00000005908	ENSMAMG00000004006	Mastacembelus_armatus
ENSMFAP00000013314	ENSMFAG00000028633	Macaca_fascicularis
ENSRBIP00000002124	ENSRBIG00000010661	Rhinopithecus_bieti
ENSFCAP00000030380	ENSFCAG00000002167	Felis_catus
ENSELUP00000027351	ENSELUG00000003537	Esox_lucius
ENSAOCP00000007243	ENSAOCG00000000693	Amphiprion_ocellaris
ENSANAP00000013165	ENSANAG00000024491	Aotus_nancymaae
ENSPFOP00000014801	ENSPFOG00000014757	Poecilia_formosa
ENSMMMP00000017913	ENSMMMG00000015899	Marmota_marmota_marmota
ENSCABP00000021755	ENSCABG00000016035	Chelonoidis_abingdonii
ENSCAFP00000036688	ENSCAFG00000030250	Canis_lupus_familiaris
ENSPREP00000030965	ENSPREG00000020963	Poecilia_reticulata
ENSPMEP00000016837	ENSPMEG00000019582	Poecilia_mexicana
ENSCVAP00000019653	ENSCVAG00000023041	Cyprinodon_variegatus
ENSIPUP00000002476	ENSIPUG00000001793	Ictalurus_punctatus
ENSMICP00000029680	ENSMICG00000038523	Microcebus_murinus
ENSOGAP00000001304	ENSOGAG00000001465	Otolemur_garnettii
ENSUPAP00010016571	ENSUPAG00010013221	Urocitellus_parryii
ENSCJAP00000028654	ENSCJAG00000015560	Callithrix_jacchus
ENSSDAP00000009610	ENSSDAG00000008745	Spermophilus_dauricus
ENSGAGP00000023243	ENSGAGG00000017043	Gopherus_agassizii
ENSLAFP00000027967	ENSLAFG00000029613	Loxodonta_africana
ENSBIXP00005012779	ENSBIXG00005016942	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSEBUP00000006449	ENSEBUG00000004270	Eptatretus_burgeri	ENSEBUT00000006905
ENSCCEP00000008335	ENSCCEG00000008620	Cyanistes_caeruleus
ENSGACP00000004776	ENSGACG00000003632	Gasterosteus_aculeatus
ENSBSLP00000052817	ENSBSLG00000024938	Betta_splendens
ENSGMOP00000002333	ENSGMOG00000002196	Gadus_morhua
ENSONIP00000003350	ENSONIG00000002675	Oreochromis_niloticus
ENSLCRP00005042581	ENSLCRG00005016328	Larimichthys_crocea
ENSMMOP00000023972	ENSMMOG00000018246	Mola_mola
ENSFHEP00000017910	ENSFHEG00000019695	Fundulus_heteroclitus
ENSPRNP00000052683	ENSPRNG00000024885	Parambassis_ranga
ENSTTRP00000015223	ENSTTRG00000016066	Tursiops_truncatus
ENSDCDP00000028865	ENSDCDG00000020699	Denticeps_clupeoides
ENSGMOP00000000636	ENSGMOG00000000589	Gadus_morhua
ENSSTOP00000010276	ENSSTOG00000011452	Ictidomys_tridecemlineatus
ENSUMAP00000023227	ENSUMAG00000016949	Ursus_maritimus
ENSGAFP00000029300	ENSGAFG00000019772	Gambusia_affinis
ENSLCRP00005029529	ENSLCRG00005011736	Larimichthys_crocea
ENSBBBP00000004203	ENSBBBG00000006940	Bison_bison_bison
ENSAHAP00000010311	ENSAHAG00000007437	Apteryx_haastii
ENSBBBP00000020885	ENSBBBG00000002871	Bison_bison_bison
ENSGWIP00000003140	ENSGWIG00000001739	Gouania_willdenowi
ENSMICP00000051375	ENSMICG00000049126	Microcebus_murinus
ENSPVIP00000018926	ENSPVIG00000014488	Pogona_vitticeps
ENSMODP00000008154	ENSMODG00000006575	Monodelphis_domestica
ENSUAMP00000021982	ENSUAMG00000017306	Ursus_americanus
YER057C_mRNA	YER057C	Saccharomyces_cerevisiae_strain_S288C
ENSMMUP00000056315	ENSMMUG00000037517	Macaca_mulatta
ENSATEP00000019135	ENSATEG00000013313	Anabas_testudineus
ENSSLDP00000006314	ENSSLDG00000004936	Seriola_lalandi_dorsalis
